     Conf.      atom         Ref. Fx(Ha/Bohr)         Ref. Fy(Ha/Bohr)         Ref. Fz(Ha/Bohr)           NN Fx(Ha/Bohr)           NN Fy(Ha/Bohr)           NN Fz(Ha/Bohr)
       263         2               0.00000000              -0.00629721               0.00632092               0.00000000              -0.00639747               0.00638539
       263         3               0.00000000               0.00314106               0.00308274               0.00000000               0.00322112               0.00314691
       264         1               0.00000000              -0.00399513               0.00725359               0.00000000              -0.00481940               0.00762733
       264         2               0.00000000               0.00630051              -0.00755777               0.00000000               0.00636326              -0.00851280
       264         3               0.00000000              -0.00230538               0.00030419               0.00000000              -0.00154386               0.00088548
       265         1               0.00000000              -0.00337603               0.00179489               0.00000000              -0.00390511               0.00183712
       265         2               0.00000000              -0.00323121              -0.00185639               0.00000000              -0.00358009              -0.00224905
       265         3               0.00000000               0.00660724               0.00006150               0.00000000               0.00748519               0.00041194
       266         1               0.00000000              -0.01071400               0.02083846               0.00000000              -0.01065915               0.02057277
       266         2               0.00000000               0.01304252              -0.01777176               0.00000000               0.01291040              -0.01761215
       266         3               0.00000000              -0.00232852              -0.00306670               0.00000000              -0.00225126              -0.00296063
       267         1               0.00000000               0.00127965              -0.01191569               0.00000000               0.00132250              -0.01229902
       267         2               0.00000000              -0.01234974               0.00529140               0.00000000              -0.01257349               0.00547549
       267         3               0.00000000               0.01107009               0.00662429               0.00000000               0.01125100               0.00682353
       268         1               0.00000000               0.00424394               0.00957858               0.00000000               0.00422062               0.00945768
       268         2               0.00000000               0.02180602              -0.00091967               0.00000000               0.02187978              -0.00088764
       268         3               0.00000000              -0.02604997              -0.00865891               0.00000000              -0.02610040              -0.00857004
       269         1               0.00000000              -0.00203479               0.00432745               0.00000000              -0.00197880               0.00423286
       269         2               0.00000000               0.00075342              -0.00362345               0.00000000               0.00071370              -0.00353635
       269         3               0.00000000               0.00128137              -0.00070400               0.00000000               0.00126510              -0.00069650
       270         1               0.00000000              -0.00253739               0.00143837               0.00000000              -0.00238988               0.00120303
       270         2               0.00000000               0.00204159              -0.00499398               0.00000000               0.00150459              -0.00434223
       270         3               0.00000000               0.00049580               0.00355561               0.00000000               0.00088529               0.00313920
       271         1               0.00000000              -0.00507452               0.01705015               0.00000000              -0.00507878               0.01647573
       271         2               0.00000000               0.03627853              -0.01346612               0.00000000               0.03596864              -0.01309792
       271         3               0.00000000              -0.03120401              -0.00358403               0.00000000              -0.03088986              -0.00337782
       272         1               0.00000000               0.00108063              -0.00784747               0.00000000               0.00117022              -0.00799818
       272         2               0.00000000              -0.00865169               0.00550890               0.00000000              -0.00890660               0.00567647
       272         3               0.00000000               0.00757106               0.00233857               0.00000000               0.00773638               0.00232171
       273         1               0.00000000               0.00864307               0.01329221               0.00000000               0.00856827               0.01323705
       273         2               0.00000000              -0.00530631               0.00044080               0.00000000              -0.00542235               0.00041400
       273         3               0.00000000              -0.00333676              -0.01373301               0.00000000              -0.00314592              -0.01365106
       274         1               0.00000000              -0.00384954              -0.00031075               0.00000000              -0.00478452               0.00023471
       274         2               0.00000000              -0.00476872              -0.00193595               0.00000000              -0.00449240              -0.00310638
       274         3               0.00000000               0.00861826               0.00224671               0.00000000               0.00927692               0.00287168
       275         1               0.00000000              -0.00388201               0.00468597               0.00000000              -0.00465263               0.00469695
       275         2               0.00000000               0.00340712              -0.00630122               0.00000000               0.00309767              -0.00701459
       275         3               0.00000000               0.00047489               0.00161525               0.00000000               0.00155496               0.00231764
       276         1               0.00000000               0.00014369               0.00003101               0.00000000               0.00020814              -0.00014551
       276         2               0.00000000               0.00011084               0.00008274               0.00000000              -0.00005466               0.00027563
       276         3               0.00000000              -0.00025453              -0.00011375               0.00000000              -0.00015348              -0.00013012
       277         1               0.00000000              -0.00669034              -0.00084708               0.00000000              -0.00678921              -0.00102037
       277         2               0.00000000               0.00708392              -0.00540327               0.00000000               0.00703903              -0.00542334
       277         3               0.00000000              -0.00039358               0.00625035               0.00000000              -0.00024982               0.00644372
       278         1               0.00000000              -0.00335182               0.00743594               0.00000000              -0.00418966               0.00861924
       278         2               0.00000000              -0.00594840              -0.00049492               0.00000000              -0.00703903              -0.00081716
       278         3               0.00000000               0.00930022              -0.00694102               0.00000000               0.01122869              -0.00780207
       279         1               0.00000000               0.00208477               0.00005598               0.00000000               0.00207326              -0.00009916
       279         2               0.00000000               0.00382811               0.00171800               0.00000000               0.00363294               0.00178912
       279         3               0.00000000              -0.00591288              -0.00177398               0.00000000              -0.00570620              -0.00168996
       280         1               0.00000000               0.00463013               0.03487817               0.00000000               0.00467137               0.03478057
       280         2               0.00000000               0.02250215              -0.01584848               0.00000000               0.02225238              -0.01574963
       280         3               0.00000000              -0.02713228              -0.01902969               0.00000000              -0.02692375              -0.01903093
       281         1               0.00000000              -0.00152580               0.00150558               0.00000000              -0.00155678               0.00152917
       281         2               0.00000000               0.00084912              -0.00225999               0.00000000               0.00094482              -0.00241910
       281         3               0.00000000               0.00067667               0.00075441               0.00000000               0.00061196               0.00088994
       282         1               0.00000000              -0.00110186               0.00256607               0.00000000              -0.00134161               0.00240699
       282         2               0.00000000               0.00165733              -0.00222037               0.00000000               0.00146935              -0.00247148
       282         3               0.00000000              -0.00055547              -0.00034570               0.00000000              -0.00012774               0.00006450
       283         1               0.00000000               0.00164943               0.01243506               0.00000000               0.00172259               0.01253049
       283         2               0.00000000              -0.00365887              -0.00496111               0.00000000              -0.00366076              -0.00495777
       283         3               0.00000000               0.00200943              -0.00747396               0.00000000               0.00193817              -0.00757272
       284         1               0.00000000              -0.00322891               0.00297424               0.00000000              -0.00464941               0.00369594
       284         2               0.00000000               0.01004050              -0.00817704               0.00000000               0.01035493              -0.00997612
       284         3               0.00000000              -0.00681159               0.00520279               0.00000000              -0.00570552               0.00628018
       285         1               0.00000000              -0.00412754              -0.00172047               0.00000000              -0.00576010              -0.00066832
       285         2               0.00000000               0.00773147              -0.00708935               0.00000000               0.00787599              -0.00912379
       285         3               0.00000000              -0.00360393               0.00880982               0.00000000              -0.00211589               0.00979211
       286         1               0.00000000              -0.00603998              -0.00210036               0.00000000              -0.00625360              -0.00248736
       286         2               0.00000000               0.00608053              -0.00429711               0.00000000               0.00609365              -0.00425663
       286         3               0.00000000              -0.00004055               0.00639747               0.00000000               0.00015995               0.00674399
       287         1               0.00000000              -0.00205062               0.00156605               0.00000000              -0.00195857               0.00117752
       287         2               0.00000000              -0.00249597               0.00101346               0.00000000              -0.00287746               0.00138628
       287         3               0.00000000               0.00454659              -0.00257951               0.00000000               0.00483603              -0.00256380
       288         1               0.00000000              -0.00755988               0.02841177               0.00000000              -0.00750552               0.02761347
       288         2               0.00000000               0.02660961              -0.01997508               0.00000000               0.02603093              -0.01959799
       288         3               0.00000000              -0.01904973              -0.00843669               0.00000000              -0.01852541              -0.00801548
       289         1               0.00000000               0.00236785               0.00189148               0.00000000               0.00267892               0.00175635
       289         2               0.00000000               0.00429350              -0.00977292               0.00000000               0.00438202              -0.00983999
       289         3               0.00000000              -0.00666135               0.00788145               0.00000000              -0.00706094               0.00808364
       290         1               0.00000000              -0.00144263               0.00923479               0.00000000              -0.00142745               0.00889107
       290         2               0.00000000               0.00605972              -0.00652000               0.00000000               0.00582421              -0.00630893
       290         3               0.00000000              -0.00461709              -0.00271480               0.00000000              -0.00439676              -0.00258214
       291         1               0.00000000              -0.00565592               0.02423996               0.00000000              -0.00529958               0.02304357
       291         2               0.00000000               0.00281006              -0.01184938               0.00000000               0.00275908              -0.01121150
       291         3               0.00000000               0.00284585              -0.01239058               0.00000000               0.00254049              -0.01183207
       292         1               0.00000000              -0.00122479               0.00216864               0.00000000              -0.00131271               0.00227653
       292         2               0.00000000               0.00153030              -0.00261101               0.00000000               0.00148986              -0.00258562
       292         3               0.00000000              -0.00030551               0.00044238               0.00000000              -0.00017715               0.00030909
       293         1               0.00000000              -0.01157068               0.01567128               0.00000000              -0.01112456               0.01453495
       293         2               0.00000000               0.02394204              -0.01973573               0.00000000               0.02349589              -0.01887818
       293         3               0.00000000              -0.01237136               0.00406445               0.00000000              -0.01237133               0.00434323
       294         1               0.00000000               0.01606918               0.02331888               0.00000000               0.01610898               0.02313331
       294         2               0.00000000               0.00491730               0.00152867               0.00000000               0.00487235               0.00165340
       294         3               0.00000000              -0.02098648              -0.02484755               0.00000000              -0.02098133              -0.02478671
       295         1               0.00000000              -0.00366215               0.00620317               0.00000000              -0.00349777               0.00701555
       295         2               0.00000000               0.00398423              -0.00819715               0.00000000               0.00479386              -0.00855249
       295         3               0.00000000              -0.00032207               0.00199399               0.00000000              -0.00129609               0.00153694
       296         1               0.00000000               0.00067760               0.00216243               0.00000000               0.00091092               0.00188108
       296         2               0.00000000               0.00201867               0.00027037               0.00000000               0.00188040               0.00056975
       296         3               0.00000000              -0.00269627              -0.00243281               0.00000000              -0.00279132              -0.00245083
       297         1               0.00000000              -0.00321905               0.00209351               0.00000000              -0.00386041               0.00211345
       297         2               0.00000000              -0.00214028              -0.00227286               0.00000000              -0.00298624              -0.00249037
       297         3               0.00000000               0.00535934               0.00017935               0.00000000               0.00684664               0.00037693
       298         1               0.00000000              -0.00030271               0.00102641               0.00000000              -0.00015637               0.00080589
       298         2               0.00000000              -0.00029849               0.00115612               0.00000000              -0.00045920               0.00145031
       298         3               0.00000000               0.00060119              -0.00218252               0.00000000               0.00061558              -0.00225619
       299         1               0.00000000              -0.00467790               0.00587912               0.00000000              -0.00476365               0.00729158
       299         2               0.00000000               0.00372879               0.00025973               0.00000000               0.00491209              -0.00061927
       299         3               0.00000000               0.00094911              -0.00613886               0.00000000              -0.00014845              -0.00667231
       300         1               0.00000000              -0.00012987               0.00309635               0.00000000              -0.00093858               0.00381352
       300         2               0.00000000               0.00340680              -0.00500783               0.00000000               0.00348258              -0.00526968
       300         3               0.00000000              -0.00327693               0.00191148               0.00000000              -0.00254400               0.00145617
       301         1               0.00000000              -0.00048107               0.02286426               0.00000000              -0.00043522               0.02264791
       301         2               0.00000000               0.02930454              -0.00789898               0.00000000               0.02920123              -0.00777254
       301         3               0.00000000              -0.02882347              -0.01496529               0.00000000              -0.02876601              -0.01487538
       302         1               0.00000000               0.00027299              -0.00893520               0.00000000               0.00034319              -0.00921721
       302         2               0.00000000              -0.00719132               0.00490712               0.00000000              -0.00737910               0.00511459
       302         3               0.00000000               0.00691833               0.00402808               0.00000000               0.00703591               0.00410262
       303         1               0.00000000              -0.00899423               0.00570096               0.00000000              -0.00904674               0.00551272
       303         2               0.00000000              -0.00046192              -0.01016289               0.00000000              -0.00048271              -0.01010934
       303         3               0.00000000               0.00945616               0.00446193               0.00000000               0.00952944               0.00459663
       304         1               0.00000000               0.00095279              -0.00049384               0.00000000               0.00102968              -0.00071993
       304         2               0.00000000              -0.00009108               0.00118707               0.00000000              -0.00033807               0.00149440
       304         3               0.00000000              -0.00086172              -0.00069323               0.00000000              -0.00069161              -0.00077448
       305         1               0.00000000              -0.01027831               0.00467377               0.00000000              -0.01030297               0.00461268
       305         2               0.00000000              -0.00158614              -0.01063241               0.00000000              -0.00162462              -0.01061863
       305         3               0.00000000               0.01186445               0.00595864               0.00000000               0.01192759               0.00600595
       306         1               0.00000000               0.02346712               0.04559980               0.00000000               0.02328877               0.04515366
       306         2               0.00000000               0.01332646              -0.00502598               0.00000000               0.01317408              -0.00493399
       306         3               0.00000000              -0.03679357              -0.04057383               0.00000000              -0.03646285              -0.04021967
       307         1               0.00000000              -0.00226499               0.00052824               0.00000000              -0.00218949               0.00045102
       307         2               0.00000000              -0.00081321              -0.00233775               0.00000000              -0.00085463              -0.00223971
       307         3               0.00000000               0.00307820               0.00180951               0.00000000               0.00304412               0.00178869
       308         1               0.00000000              -0.00332126              -0.00417476               0.00000000              -0.00335531              -0.00440819
       308         2               0.00000000              -0.00518742              -0.00067020               0.00000000              -0.00542156              -0.00057841
       308         3               0.00000000               0.00850869               0.00484497               0.00000000               0.00877687               0.00498660
       309         1               0.00000000              -0.00260029               0.00651860               0.00000000              -0.00404868               0.01063354
       309         2               0.00000000               0.00690560               0.00542452               0.00000000               0.00988207               0.00333682
       309         3               0.00000000              -0.00430531              -0.01194312               0.00000000              -0.00583338              -0.01397036
       310         1               0.00000000               0.00359236              -0.00726781               0.00000000               0.00355452              -0.00733699
       310         2               0.00000000              -0.00891588               0.00707995               0.00000000              -0.00911055               0.00709607
       310         3               0.00000000               0.00532351               0.00018785               0.00000000               0.00555603               0.00024092
       311         1               0.00000000              -0.01189354               0.01709487               0.00000000              -0.01228418               0.01674495
       311         2               0.00000000               0.00815486              -0.01872784               0.00000000               0.00763123              -0.01888530
       311         3               0.00000000               0.00373868               0.00163297               0.00000000               0.00465295               0.00214035
       312         1               0.00000000              -0.00468502               0.00632727               0.00000000              -0.00488614               0.00742993
       312         2               0.00000000               0.00420627               0.00598976               0.00000000               0.00505572               0.00568436
       312         3               0.00000000               0.00047875              -0.01231703               0.00000000              -0.00016957              -0.01311429
       313         1               0.00000000              -0.00491242               0.01427944               0.00000000              -0.00495621               0.01400079
       313         2               0.00000000               0.00789463              -0.00989443               0.00000000               0.00781083              -0.00981587
       313         3               0.00000000              -0.00298221              -0.00438501               0.00000000              -0.00285462              -0.00418492
       314         1               0.00000000              -0.00535823               0.00026675               0.00000000              -0.00704687               0.00138509
       314         2               0.00000000              -0.00193995              -0.00498433               0.00000000              -0.00169480              -0.00698993
       314         3               0.00000000               0.00729818               0.00471758               0.00000000               0.00874167               0.00560484
       315         1               0.00000000              -0.00117789               0.00242895               0.00000000              -0.00116821               0.00251427
       315         2               0.00000000               0.03020898              -0.00144330               0.00000000               0.03005528              -0.00148032
       315         3               0.00000000              -0.02903108              -0.00098565               0.00000000              -0.02888707              -0.00103395
       316         1               0.00000000              -0.00373556               0.03755709               0.00000000              -0.00371288               0.03758045
       316         2               0.00000000               0.01449220              -0.01838807               0.00000000               0.01438072              -0.01838949
       316         3               0.00000000              -0.01075664              -0.01916902               0.00000000              -0.01066784              -0.01919096
       317         1               0.00000000              -0.00316972               0.00662413               0.00000000              -0.00437478               0.00670270
       317         2               0.00000000              -0.00660659              -0.00087900               0.00000000              -0.00658995              -0.00212346
       317         3               0.00000000               0.00977631              -0.00574513               0.00000000               0.01096472              -0.00457924
       318         1               0.00000000              -0.00579678               0.01737860               0.00000000              -0.00542079               0.01651080
       318         2               0.00000000               0.00623887              -0.01153428               0.00000000               0.00589098              -0.01086167
       318         3               0.00000000              -0.00044209              -0.00584432               0.00000000              -0.00047019              -0.00564913
       319         1               0.00000000               0.00119018              -0.00197088               0.00000000               0.00123148              -0.00195042
       319         2               0.00000000               0.01267801               0.00251092               0.00000000               0.01251443               0.00253629
       319         3               0.00000000              -0.01386818              -0.00054004               0.00000000              -0.01374592              -0.00058587
       320         1               0.00000000              -0.00709455               0.00395651               0.00000000              -0.00707611               0.00381214
       320         2               0.00000000               0.00411246              -0.00831058               0.00000000               0.00409103              -0.00821734
       320         3               0.00000000               0.00298209               0.00435407               0.00000000               0.00298508               0.00440520
       321         1               0.00000000              -0.00411126               0.00486976               0.00000000              -0.00568295               0.00581782
       321         2               0.00000000               0.00077802              -0.00522603               0.00000000               0.00087556              -0.00702002
       321         3               0.00000000               0.00333324               0.00035627               0.00000000               0.00480739               0.00120220
       322         1               0.00000000              -0.00683464               0.00712774               0.00000000              -0.00684237               0.00712331
       322         2               0.00000000              -0.00063588              -0.00888880               0.00000000              -0.00059674              -0.00888972
       322         3               0.00000000               0.00747052               0.00176106               0.00000000               0.00743911               0.00176641
       323         1               0.00000000              -0.00504846              -0.00242680               0.00000000              -0.00665002              -0.00162699
       323         2               0.00000000              -0.00060411              -0.00473500               0.00000000              -0.00047032              -0.00660298
       323         3               0.00000000               0.00565257               0.00716180               0.00000000               0.00712034               0.00822997
       324         1               0.00000000              -0.00119556               0.00206703               0.00000000              -0.00142446               0.00246952
       324         2               0.00000000               0.00155739              -0.00270888               0.00000000               0.00137802              -0.00239253
       324         3               0.00000000              -0.00036183               0.00064185               0.00000000               0.00004644              -0.00007699
       325         1               0.00000000              -0.00319776               0.00613962               0.00000000              -0.00298367               0.00688750
       325         2               0.00000000               0.00390884              -0.00262338               0.00000000               0.00465924              -0.00265136
       325         3               0.00000000              -0.00071107              -0.00351624               0.00000000              -0.00167557              -0.00423614
       326         1               0.00000000              -0.00398108              -0.00143265               0.00000000              -0.00561038              -0.00045950
       326         2               0.00000000               0.00480771              -0.00591645               0.00000000               0.00488158              -0.00788810
       326         3               0.00000000              -0.00082663               0.00734910               0.00000000               0.00072880               0.00834760
       327         1               0.00000000              -0.00096320               0.00389492               0.00000000              -0.00145695               0.00427824
       327         2               0.00000000               0.00308972              -0.00322424               0.00000000               0.00317449              -0.00377078
       327         3               0.00000000              -0.00212652              -0.00067068               0.00000000              -0.00171754              -0.00050746
       328         1               0.00000000              -0.00188445               0.00378239               0.00000000              -0.00181956               0.00369210
       328         2               0.00000000               0.00036913              -0.00328585               0.00000000               0.00032759              -0.00319302
       328         3               0.00000000               0.00151532              -0.00049655               0.00000000               0.00149197              -0.00049907
       329         1               0.00000000              -0.00851607               0.02572684               0.00000000              -0.00839247               0.02451374
       329         2               0.00000000               0.02894363              -0.02050895               0.00000000               0.02822573              -0.01992183
       329         3               0.00000000              -0.02042756              -0.00521789               0.00000000              -0.01983326              -0.00459191
       330         1               0.00000000               0.00104654              -0.01134034               0.00000000               0.00104720              -0.01174282
       330         2               0.00000000               0.01647756               0.00704833               0.00000000               0.01634795               0.00720449
       330         3               0.00000000              -0.01752410               0.00429201               0.00000000              -0.01739515               0.00453834
       331         1               0.00000000              -0.00508300               0.00410435               0.00000000              -0.00507213               0.00404385
       331         2               0.00000000              -0.00381595              -0.00602590               0.00000000              -0.00390267              -0.00599229
       331         3               0.00000000               0.00889895               0.00192155               0.00000000               0.00897480               0.00194844
       332         1               0.00000000              -0.00207927              -0.00020106               0.00000000              -0.00251485               0.00048181
       332         2               0.00000000               0.00426708              -0.00629556               0.00000000               0.00402425              -0.00649128
       332         3               0.00000000              -0.00218781               0.00649662               0.00000000              -0.00150940               0.00600947
       333         1               0.00000000               0.00849125               0.01262435               0.00000000               0.00842248               0.01256222
       333         2               0.00000000              -0.00458547               0.00086769               0.00000000              -0.00471281               0.00084736
       333         3               0.00000000              -0.00390578              -0.01349203               0.00000000              -0.00370966              -0.01340958
       334         1               0.00000000               0.00668917               0.01705208               0.00000000               0.00669365               0.01680947
       334         2               0.00000000               0.00474239              -0.00375354               0.00000000               0.00456439              -0.00361301
       334         3               0.00000000              -0.01143155              -0.01329854               0.00000000              -0.01125803              -0.01319646
       335         1               0.00000000               0.00715839               0.02705854               0.00000000               0.00728112               0.02696498
       335         2               0.00000000               0.02693170              -0.00361018               0.00000000               0.02691395              -0.00346096
       335         3               0.00000000              -0.03409009              -0.02344836               0.00000000              -0.03419507              -0.02350402
       336         1               0.00000000              -0.00261980              -0.00084477               0.00000000              -0.00271867              -0.00058711
       336         2               0.00000000              -0.00284635              -0.00121105               0.00000000              -0.00240399              -0.00162825
       336         3               0.00000000               0.00546615               0.00205582               0.00000000               0.00512266               0.00221536
       337         1               0.00000000              -0.00122647               0.00217069               0.00000000              -0.00130903               0.00227031
       337         2               0.00000000               0.00153189              -0.00261489               0.00000000               0.00148623              -0.00257943
       337         3               0.00000000              -0.00030542               0.00044420               0.00000000              -0.00017720               0.00030912
       338         1               0.00000000               0.00180793              -0.01525973               0.00000000               0.00114599              -0.01543859
       338         2               0.00000000              -0.01235811               0.00738810               0.00000000              -0.01199752               0.00680556
       338         3               0.00000000               0.01055019               0.00787163               0.00000000               0.01085154               0.00863303
       339         1               0.00000000              -0.01572529               0.01515312               0.00000000              -0.01572551               0.01473940
       339         2               0.00000000               0.00906945              -0.02047932               0.00000000               0.00875241              -0.02032011
       339         3               0.00000000               0.00665584               0.00532620               0.00000000               0.00697310               0.00558072
       340         1               0.00000000              -0.00143872               0.00399895               0.00000000              -0.00142193               0.00401907
       340         2               0.00000000               0.00262237              -0.00254734               0.00000000               0.00267612              -0.00261271
       340         3               0.00000000              -0.00118365              -0.00145161               0.00000000              -0.00125419              -0.00140635
       341         1               0.00000000               0.00694187               0.02852819               0.00000000               0.00708575               0.02844872
       341         2               0.00000000               0.02675529              -0.00444957               0.00000000               0.02673547              -0.00428726
       341         3               0.00000000              -0.03369716              -0.02407861               0.00000000              -0.03382121              -0.02416146
       342         1               0.00000000               0.00189817              -0.00203728               0.00000000               0.00210417              -0.00239012
       342         2               0.00000000              -0.00047632               0.00190213               0.00000000              -0.00068771               0.00225613
       342         3               0.00000000              -0.00142185               0.00013515               0.00000000              -0.00141646               0.00013399
       343         1               0.00000000              -0.00370774               0.02647786               0.00000000              -0.00381934               0.02632779
       343         2               0.00000000               0.02844913              -0.01717190               0.00000000               0.02846664              -0.01719121
       343         3               0.00000000              -0.02474139              -0.00930596               0.00000000              -0.02464730              -0.00913658
       344         1               0.00000000              -0.00313040              -0.00102339               0.00000000              -0.00322205              -0.00124646
       344         2               0.00000000               0.01818246              -0.00106803               0.00000000               0.01808252              -0.00106034
       344         3               0.00000000              -0.01505207               0.00209141               0.00000000              -0.01486047               0.00230679
       345         1               0.00000000               0.00097862               0.00244885               0.00000000               0.00117058               0.00259202
       345         2               0.00000000               0.00266944              -0.00044422               0.00000000               0.00283793              -0.00005701
       345         3               0.00000000              -0.00364806              -0.00200462               0.00000000              -0.00400851              -0.00253502
       346         1               0.00000000              -0.00313431               0.03354373               0.00000000              -0.00310674               0.03375779
       346         2               0.00000000               0.01363761              -0.01620501               0.00000000               0.01355966              -0.01628321
       346         3               0.00000000              -0.01050331              -0.01733872               0.00000000              -0.01045292              -0.01747458
       347         1               0.00000000              -0.00717056               0.00385260               0.00000000              -0.00701910               0.00361318
       347         2               0.00000000               0.02896294              -0.00560859               0.00000000               0.02847761              -0.00538444
       347         3               0.00000000              -0.02179238               0.00175598               0.00000000              -0.02145851               0.00177125
       348         1               0.00000000               0.00325316               0.02069624               0.00000000               0.00330867               0.02049090
       348         2               0.00000000               0.01707330              -0.00916879               0.00000000               0.01689122              -0.00900314
       348         3               0.00000000              -0.02032645              -0.01152745               0.00000000              -0.02019989              -0.01148776
       349         1               0.00000000               0.00646878               0.00320030               0.00000000               0.00650737               0.00302519
       349         2               0.00000000               0.00025151               0.00392270               0.00000000               0.00013236               0.00405312
       349         3               0.00000000              -0.00672029              -0.00712300               0.00000000              -0.00663973              -0.00707831
       350         1               0.00000000              -0.00680482               0.00775522               0.00000000              -0.00733956               0.00842115
       350         2               0.00000000               0.00418032               0.00646143               0.00000000               0.00455082               0.00684168
       350         3               0.00000000               0.00262450              -0.01421665               0.00000000               0.00278874              -0.01526283
       351         1               0.00000000              -0.00500542               0.00223176               0.00000000              -0.00685185               0.00353129
