     Conf.     atoms         Ref. total energy(Ha)           NN total energy(Ha)     E(Ref.) - E(NN) (Ha/atom)
      1740         3               -16138.86635058               -16138.86626385                   -0.00002891
      1741         3               -16138.87386008               -16138.87381282                   -0.00001575
      1742         3               -16138.58565663               -16138.58565551                   -0.00000037
      1743         3               -16138.88400368               -16138.88394789                   -0.00001860
      1744         3               -16138.84615297               -16138.84632160                    0.00005621
      1745         3               -16138.88338139               -16138.88349261                    0.00003707
      1746         3               -16138.58173608               -16138.58173577                   -0.00000010
      1747         3               -16138.58614399               -16138.58613674                   -0.00000241
      1748         3               -16138.85078405               -16138.85094662                    0.00005419
      1749         3               -16138.88349485               -16138.88353637                    0.00001384
      1750         3               -16138.88361828               -16138.88356046                   -0.00001927
      1751         3               -16138.58837211               -16138.58837340                    0.00000043
      1752         3               -16138.58512574               -16138.58512885                    0.00000104
      1753         3               -16138.58331350               -16138.58332389                    0.00000346
      1754         3               -16138.57601506               -16138.57604844                    0.00001113
      1755         3               -16138.58730910               -16138.58732830                    0.00000640
      1756         3               -16138.88400414               -16138.88394861                   -0.00001851
      1757         3               -16138.88400503               -16138.88394900                   -0.00001868
      1758         3               -16138.58447480               -16138.58448558                    0.00000359
      1759         3               -16138.58728639               -16138.58728664                    0.00000009
      1760         3               -16138.58121214               -16138.58121999                    0.00000262
      1761         3               -16138.88398123               -16138.88398898                    0.00000258
      1762         3               -16138.88053269               -16138.88052363                   -0.00000302
      1763         3               -16138.58276097               -16138.58273565                   -0.00000844
      1764         3               -16138.86754696               -16138.86760004                    0.00001769
      1765         3               -16138.88272753               -16138.88287075                    0.00004774
      1766         3               -16138.57842694               -16138.57837916                   -0.00001593
      1767         3               -16138.88400354               -16138.88394678                   -0.00001892
      1768         3               -16138.58114124               -16138.58112497                   -0.00000542
      1769         3               -16138.83693121               -16138.83704882                    0.00003920
      1770         3               -16138.88400523               -16138.88394920                   -0.00001867
      1771         3               -16138.85925764               -16138.85942075                    0.00005437
      1772         3               -16138.58511623               -16138.58511573                   -0.00000017
      1773         3               -16138.85909245               -16138.85928724                    0.00006493
      1774         3               -16138.88296091               -16138.88289690                   -0.00002134
      1775         3               -16138.84008471               -16138.83994081                   -0.00004797
      1776         3               -16138.58791492               -16138.58791656                    0.00000055
      1777         3               -16138.87442445               -16138.87445221                    0.00000925
      1778         3               -16138.88137622               -16138.88125504                   -0.00004039
      1779         3               -16138.58872460               -16138.58871186                   -0.00000425
      1780         3               -16138.86673464               -16138.86681862                    0.00002799
      1781         3               -16138.87588496               -16138.87593057                    0.00001520
      1782         3               -16138.58740673               -16138.58740503                   -0.00000057
      1783         3               -16138.87396957               -16138.87400509                    0.00001184
      1784         3               -16138.86690691               -16138.86677319                   -0.00004457
      1785         3               -16138.58479033               -16138.58476145                   -0.00000963
      1786         3               -16138.57893416               -16138.57892415                   -0.00000334
      1787         3               -16138.57814933               -16138.57810278                   -0.00001552
      1788         3               -16138.88161894               -16138.88153379                   -0.00002838
      1789         3               -16138.58611856               -16138.58612257                    0.00000134
      1790         3               -16138.58139322               -16138.58137822                   -0.00000500
      1791         3               -16138.84125666               -16138.84111000                   -0.00004888
      1792         3               -16138.58293865               -16138.58296459                    0.00000865
      1793         3               -16138.86442868               -16138.86438446                   -0.00001474
      1794         3               -16138.88400541               -16138.88394959                   -0.00001861
      1795         3               -16138.57958553               -16138.57958332                   -0.00000074
      1796         3               -16138.87773228               -16138.87783970                    0.00003581
      1797         3               -16138.85386007               -16138.85405018                    0.00006337
      1798         3               -16138.58758527               -16138.58758507                   -0.00000006
      1799         3               -16138.58577987               -16138.58578342                    0.00000118
      1800         3               -16138.88400382               -16138.88394798                   -0.00001861
      1801         3               -16138.58789528               -16138.58790862                    0.00000445
      1802         3               -16138.58673326               -16138.58674133                    0.00000269
      1803         3               -16138.57978104               -16138.57975433                   -0.00000890
      1804         3               -16138.57382357               -16138.57385634                    0.00001092
      1805         3               -16138.88335655               -16138.88345227                    0.00003190
      1806         3               -16138.58775581               -16138.58776352                    0.00000257
      1807         3               -16138.58834855               -16138.58832461                   -0.00000798
      1808         3               -16138.58835067               -16138.58834013                   -0.00000351
      1809         3               -16138.57627389               -16138.57626840                   -0.00000183
      1810         3               -16138.57038722               -16138.57040141                    0.00000473
      1811         3               -16138.84779759               -16138.84798539                    0.00006260
      1812         3               -16138.58845085               -16138.58845196                    0.00000037
      1813         3               -16138.58634237               -16138.58635344                    0.00000369
      1814         3               -16138.58074595               -16138.58075053                    0.00000153
      1815         3               -16138.86385732               -16138.86380999                   -0.00001578
      1816         3               -16138.87961010               -16138.87955583                   -0.00001809
      1817         3               -16138.58113299               -16138.58109625                   -0.00001225
      1818         3               -16138.58741408               -16138.58743465                    0.00000686
      1819         3               -16138.88400390               -16138.88394806                   -0.00001861
      1820         3               -16138.58034284               -16138.58038847                    0.00001521
      1821         3               -16138.58407129               -16138.58406449                   -0.00000227
      1822         3               -16138.58108417               -16138.58108983                    0.00000189
      1823         3               -16138.58093601               -16138.58091393                   -0.00000736
      1824         3               -16138.87438437               -16138.87421990                   -0.00005482
      1825         3               -16138.88403046               -16138.88401570                   -0.00000492
      1826         3               -16138.58215383               -16138.58215521                    0.00000046
      1827         3               -16138.88237338               -16138.88243726                    0.00002129
      1828         3               -16138.58674608               -16138.58673812                   -0.00000265
      1829         3               -16138.58649730               -16138.58649387                   -0.00000114
      1830         3               -16138.57671072               -16138.57669352                   -0.00000573
      1831         3               -16138.86225438               -16138.86224344                   -0.00000365
      1832         3               -16138.85807092               -16138.85817300                    0.00003403
      1833         3               -16138.58445013               -16138.58445770                    0.00000252
      1834         3               -16138.58639363               -16138.58639590                    0.00000076
      1835         3               -16138.57375305               -16138.57375262                   -0.00000014
      1836         3               -16138.58896803               -16138.58895793                   -0.00000337
      1837         3               -16138.88400367               -16138.88394788                   -0.00001860
      1838         3               -16138.85161610               -16138.85152588                   -0.00003007
      1839         3               -16138.88400549               -16138.88394978                   -0.00001857
      1840         3               -16138.87705409               -16138.87706086                    0.00000226
      1841         3               -16138.88045053               -16138.88044823                   -0.00000077
      1842         3               -16138.57559329               -16138.57560387                    0.00000353
      1843         3               -16138.88301964               -16138.88305594                    0.00001210
      1844         3               -16138.58316787               -16138.58320143                    0.00001119
      1845         3               -16138.58588071               -16138.58588251                    0.00000060
      1846         3               -16138.87577298               -16138.87578297                    0.00000333
      1847         3               -16138.88172255               -16138.88177619                    0.00001788
      1848         3               -16138.88227935               -16138.88217846                   -0.00003363
      1849         3               -16138.87585183               -16138.87589628                    0.00001482
      1850         3               -16138.58379791               -16138.58378491                   -0.00000433
      1851         3               -16138.58225363               -16138.58229934                    0.00001524
      1852         3               -16138.87914265               -16138.87924085                    0.00003273
      1853         3               -16138.86952560               -16138.86948268                   -0.00001431
      1854         3               -16138.87474781               -16138.87473282                   -0.00000500
      1855         3               -16138.58614547               -16138.58614581                    0.00000011
      1856         3               -16138.57882671               -16138.57881362                   -0.00000436
      1857         3               -16138.57911651               -16138.57914011                    0.00000787
      1858         3               -16138.87320335               -16138.87301146                   -0.00006397
      1859         3               -16138.58824608               -16138.58822455                   -0.00000718
      1860         3               -16138.58264063               -16138.58259112                   -0.00001650
      1861         3               -16138.86405961               -16138.86406775                    0.00000271
      1862         3               -16138.87958804               -16138.87963791                    0.00001662
      1863         3               -16138.86856831               -16138.86859939                    0.00001036
      1864         3               -16138.57775710               -16138.57777240                    0.00000510
      1865         3               -16138.86453896               -16138.86446208                   -0.00002563
      1866         3               -16138.86142659               -16138.86150970                    0.00002770
      1867         3               -16138.85713004               -16138.85723144                    0.00003380
      1868         3               -16138.86604554               -16138.86612993                    0.00002813
      1869         3               -16138.58737993               -16138.58738318                    0.00000108
      1870         3               -16138.58702999               -16138.58705458                    0.00000820
      1871         3               -16138.58598599               -16138.58598844                    0.00000082
      1872         3               -16138.88407634               -16138.88404212                   -0.00001141
      1873         3               -16138.58575588               -16138.58575764                    0.00000058
      1874         3               -16138.87950669               -16138.87960308                    0.00003213
      1875         3               -16138.88400518               -16138.88394921                   -0.00001866
      1876         3               -16138.88286489               -16138.88275973                   -0.00003505
      1877         3               -16138.58388219               -16138.58387070                   -0.00000383
      1878         3               -16138.57662568               -16138.57659809                   -0.00000920
      1879         3               -16138.58626871               -16138.58626235                   -0.00000212
      1880         3               -16138.85512272               -16138.85531245                    0.00006324
      1881         3               -16138.58504186               -16138.58504420                    0.00000078
      1882         3               -16138.58590975               -16138.58590539                   -0.00000146
      1883         3               -16138.58548709               -16138.58549440                    0.00000244
      1884         3               -16138.88388294               -16138.88389959                    0.00000555
      1885         3               -16138.57726559               -16138.57725569                   -0.00000330
      1886         3               -16138.88290456               -16138.88292645                    0.00000730
      1887         3               -16138.57548693               -16138.57543267                   -0.00001809
      1888         3               -16138.87828666               -16138.87883590                    0.00018308
      1889         3               -16138.58621298               -16138.58622693                    0.00000465
      1890         3               -16138.88400387               -16138.88394813                   -0.00001858
      1891         3               -16138.84532609               -16138.84547216                    0.00004869
      1892         3               -16138.88400525               -16138.88394938                   -0.00001862
      1893         3               -16138.58679036               -16138.58678527                   -0.00000169
      1894         3               -16138.58482568               -16138.58484400                    0.00000611
      1895         3               -16138.88400391               -16138.88394807                   -0.00001861
      1896         3               -16138.85855884               -16138.85872556                    0.00005557
      1897         3               -16138.58577591               -16138.58580609                    0.00001006
      1898         3               -16138.57948029               -16138.57950821                    0.00000931
      1899         3               -16138.58453829               -16138.58456112                    0.00000761
      1900         3               -16138.88262678               -16138.88277051                    0.00004791
      1901         3               -16138.84908766               -16138.84909946                    0.00000394
      1902         3               -16138.87419869               -16138.87424142                    0.00001424
      1903         3               -16138.58900966               -16138.58900008                   -0.00000319
      1904         3               -16138.58757595               -16138.58756237                   -0.00000453
      1905         3               -16138.88400520               -16138.88394923                   -0.00001866
      1906         3               -16138.58564150               -16138.58564043                   -0.00000036
      1907         3               -16138.58119714               -16138.58117397                   -0.00000772
      1908         3               -16138.58480887               -16138.58483385                    0.00000833
      1909         3               -16138.84917770               -16138.84919570                    0.00000600
      1910         3               -16138.85854000               -16138.85871745                    0.00005915
      1911         3               -16138.58885892               -16138.58885540                   -0.00000117
      1912         3               -16138.86840824               -16138.86845609                    0.00001595
      1913         3               -16138.58734182               -16138.58736355                    0.00000724
      1914         3               -16138.58722817               -16138.58723120                    0.00000101
      1915         3               -16138.86967101               -16138.86968554                    0.00000484
      1916         3               -16138.58663181               -16138.58663338                    0.00000052
      1917         3               -16138.87473517               -16138.87467580                   -0.00001979
      1918         3               -16138.86864381               -16138.86868422                    0.00001347
      1919         3               -16138.88267598               -16138.88258338                   -0.00003087
      1920         3               -16138.58618309               -16138.58620330                    0.00000673
      1921         3               -16138.87992505               -16138.87987374                   -0.00001710
      1922         3               -16138.85807318               -16138.85828579                    0.00007087
      1923         3               -16138.88394053               -16138.88393357                   -0.00000232
      1924         3               -16138.87670402               -16138.87677071                    0.00002223
      1925         3               -16138.86286460               -16138.86291062                    0.00001534
      1926         3               -16138.58282768               -16138.58281139                   -0.00000543
      1927         3               -16138.86690833               -16138.86682903                   -0.00002643
      1928         3               -16138.58007347               -16138.58007831                    0.00000161
      1929         3               -16138.87682800               -16138.87682152                   -0.00000216
      1930         3               -16138.58530956               -16138.58530471                   -0.00000161
      1931         3               -16138.58865689               -16138.58865579                   -0.00000037
      1932         3               -16138.58461498               -16138.58461906                    0.00000136
      1933         3               -16138.85048451               -16138.85065045                    0.00005531
      1934         3               -16138.88400507               -16138.88394910                   -0.00001866
      1935         3               -16138.88167948               -16138.88155737                   -0.00004071
      1936         3               -16138.88086999               -16138.88077444                   -0.00003185
      1937         3               -16138.58589581               -16138.58588967                   -0.00000205
      1938         3               -16138.58815411               -16138.58814319                   -0.00000364
      1939         3               -16138.58288127               -16138.58288778                    0.00000217
      1940         3               -16138.86597558               -16138.86605477                    0.00002640
      1941         3               -16138.57436873               -16138.57441108                    0.00001412
      1942         3               -16138.58554565               -16138.58554874                    0.00000103
      1943         3               -16138.88109111               -16138.88099452                   -0.00003219
      1944         3               -16138.57945212               -16138.57944762                   -0.00000150
      1945         3               -16138.88263918               -16138.88259412                   -0.00001502
      1946         3               -16138.85339888               -16138.85358459                    0.00006190
      1947         3               -16138.58715357               -16138.58717568                    0.00000737
      1948         3               -16138.84153929               -16138.84139087                   -0.00004947
      1949         3               -16138.88403611               -16138.88402272                   -0.00000446
      1950         3               -16138.85840209               -16138.85857013                    0.00005601
      1951         3               -16138.57654536               -16138.57652185                   -0.00000784
      1952         3               -16138.58266586               -16138.58267756                    0.00000390
      1953         3               -16138.86843242               -16138.86833036                   -0.00003402
      1954         3               -16138.58633977               -16138.58635749                    0.00000591
      1955         3               -16138.87489761               -16138.87493176                    0.00001138
      1956         3               -16138.87646955               -16138.87652830                    0.00001958
      1957         3               -16138.58433512               -16138.58429187                   -0.00001442
      1958         3               -16138.88400368               -16138.88394789                   -0.00001860
      1959         3               -16138.86377893               -16138.86370706                   -0.00002396
      1960         3               -16138.86475938               -16138.86468565                   -0.00002458
      1961         3               -16138.88293112               -16138.88286539                   -0.00002191
      1962         3               -16138.83801367               -16138.83800540                   -0.00000276
      1963         3               -16138.58469219               -16138.58469876                    0.00000219
      1964         3               -16138.58518708               -16138.58520377                    0.00000556
      1965         3               -16138.88259737               -16138.88262304                    0.00000856
      1966         3               -16138.58482184               -16138.58481105                   -0.00000360
      1967         3               -16138.88345071               -16138.88338902                   -0.00002057
      1968         3               -16138.58443133               -16138.58443672                    0.00000180
      1969         3               -16138.88287648               -16138.88298071                    0.00003474
      1970         3               -16138.88065981               -16138.88060320                   -0.00001887
      1971         3               -16138.86556484               -16138.86545715                   -0.00003590
      1972         3               -16138.57963555               -16138.57965600                    0.00000682
      1973         3               -16138.88400358               -16138.88394779                   -0.00001860
      1974         3               -16138.88245071               -16138.88246761                    0.00000564
      1975         3               -16138.58792640               -16138.58793177                    0.00000179
      1976         3               -16138.87847267               -16138.87842467                   -0.00001600
      1977         3               -16138.88400517               -16138.88394920                   -0.00001866
      1978         3               -16138.84245081               -16138.84235714                   -0.00003122
      1979         3               -16138.58374688               -16138.58376600                    0.00000637
      1980         3               -16138.88400526               -16138.88394924                   -0.00001867
      1981         3               -16138.88400394               -16138.88394810                   -0.00001861
      1982         3               -16138.88328849               -16138.88338048                    0.00003066
      1983         3               -16138.58201421               -16138.58204233                    0.00000937
      1984         3               -16138.58203396               -16138.58201874                   -0.00000507
      1985         3               -16138.58220297               -16138.58218052                   -0.00000749
      1986         3               -16138.88400521               -16138.88394924                   -0.00001866
      1987         3               -16138.58755439               -16138.58756985                    0.00000515
      1988         3               -16138.88400362               -16138.88394757                   -0.00001868
      1989         3               -16138.57253346               -16138.57257265                    0.00001306
      1990         3               -16138.58612243               -16138.58613894                    0.00000550
      1991         3               -16138.58802421               -16138.58802707                    0.00000095
      1992         3               -16138.88334090               -16138.88344019                    0.00003310
      1993         3               -16138.58394355               -16138.58394149                   -0.00000068
      1994         3               -16138.85502381               -16138.85520263                    0.00005961
      1995         3               -16138.86617890               -16138.86609753                   -0.00002712
      1996         3               -16138.88400526               -16138.88394924                   -0.00001867
      1997         3               -16138.87917850               -16138.87921799                    0.00001317
      1998         3               -16138.58177348               -16138.58177926                    0.00000193
      1999         3               -16138.85608851               -16138.85618856                    0.00003335
      2000         3               -16138.86525757               -16138.86516762                   -0.00002998
      2001         3               -16138.58631549               -16138.58630598                   -0.00000317
      2002         3               -16138.58254415               -16138.58251946                   -0.00000823
      2003         3               -16138.87824418               -16138.87824488                    0.00000023
      2004         3               -16138.86515416               -16138.86504850                   -0.00003522
      2005         3               -16138.58167491               -16138.58165676                   -0.00000605
      2006         3               -16138.58830906               -16138.58831253                    0.00000115
      2007         3               -16138.58421859               -16138.58422295                    0.00000145
      2008         3               -16138.85357586               -16138.85370749                    0.00004388
      2009         3               -16138.58102181               -16138.58097213                   -0.00001656
      2010         3               -16138.58445974               -16138.58444398                   -0.00000526
      2011         3               -16138.87436370               -16138.87440911                    0.00001514
      2012         3               -16138.88400590               -16138.88400274                   -0.00000105
      2013         3               -16138.88027561               -16138.88023218                   -0.00001448
      2014         3               -16138.58591366               -16138.58593362                    0.00000665
      2015         3               -16138.86582679               -16138.86570364                   -0.00004105
      2016         3               -16138.58377902               -16138.58380369                    0.00000822
      2017         3               -16138.58384928               -16138.58383906                   -0.00000340
      2018         3               -16138.87588313               -16138.87586973                   -0.00000447
      2019         3               -16138.58621822               -16138.58621530                   -0.00000097
      2020         3               -16138.58657313               -16138.58658195                    0.00000294
      2021         3               -16138.58384313               -16138.58384930                    0.00000206
      2022         3               -16138.58365917               -16138.58368573                    0.00000885
      2023         3               -16138.58148088               -16138.58154355                    0.00002089
      2024         3               -16138.88400511               -16138.88394915                   -0.00001866
      2025         3               -16138.57141051               -16138.57144368                    0.00001105
      2026         3               -16138.57953790               -16138.57951715                   -0.00000692
      2027         3               -16138.85937397               -16138.85957984                    0.00006862
      2028         3               -16138.58268390               -16138.58267112                   -0.00000426
      2029         3               -16138.57911286               -16138.57910115                   -0.00000390
      2030         3               -16138.58677584               -16138.58676570                   -0.00000338
      2031         3               -16138.88343822               -16138.88352041                    0.00002740
      2032         3               -16138.84207366               -16138.84193433                   -0.00004644
      2033         3               -16138.58499978               -16138.58498917                   -0.00000354
      2034         3               -16138.58568932               -16138.58569884                    0.00000317
      2035         3               -16138.58365600               -16138.58363248                   -0.00000784
      2036         3               -16138.57946556               -16138.57943352                   -0.00001068
      2037         3               -16138.87942033               -16138.87950337                    0.00002768
      2038         3               -16138.58581517               -16138.58582244                    0.00000242
      2039         3               -16138.88310506               -16138.88304645                   -0.00001954
      2040         3               -16138.58259951               -16138.58261425                    0.00000491
      2041         3               -16138.58914688               -16138.58912750                   -0.00000646
      2042         3               -16138.58091207               -16138.58085075                   -0.00002044
      2043         3               -16138.84260308               -16138.84247629                   -0.00004226
      2044         3               -16138.87676394               -16138.87683385                    0.00002330
      2045         3               -16138.58152807               -16138.58151287                   -0.00000507
      2046         3               -16138.88378953               -16138.88377865                   -0.00000363
      2047         3               -16138.57788231               -16138.57791834                    0.00001201
      2048         3               -16138.86793398               -16138.86796567                    0.00001056
      2049         3               -16138.58817543               -16138.58819458                    0.00000638
      2050         3               -16138.87602940               -16138.87599574                   -0.00001122
      2051         3               -16138.85248701               -16138.85262591                    0.00004630
      2052         3               -16138.58584022               -16138.58586017                    0.00000665
      2053         3               -16138.88400369               -16138.88394790                   -0.00001860
      2054         3               -16138.58418891               -16138.58419296                    0.00000135
      2055         3               -16138.88359032               -16138.88355319                   -0.00001238
      2056         3               -16138.58107246               -16138.58099664                   -0.00002527
      2057         3               -16138.87557678               -16138.87555037                   -0.00000880
      2058         3               -16138.58497396               -16138.58496652                   -0.00000248
      2059         3               -16138.58097372               -16138.58096965                   -0.00000135
      2060         3               -16138.58754231               -16138.58753486                   -0.00000248
      2061         3               -16138.58690177               -16138.58690486                    0.00000103
      2062         3               -16138.58459302               -16138.58461198                    0.00000632
      2063         3               -16138.86958079               -16138.86945998                   -0.00004027
      2064         3               -16138.58615827               -16138.58616579                    0.00000250
      2065         3               -16138.58546726               -16138.58547985                    0.00000420
      2066         3               -16138.57359260               -16138.57363366                    0.00001369
      2067         3               -16138.88114843               -16138.88109568                   -0.00001758
      2068         3               -16138.57923197               -16138.57920748                   -0.00000816
      2069         3               -16138.57534399               -16138.57535395                    0.00000332
      2070         3               -16138.86115636               -16138.86125802                    0.00003389
      2071         3               -16138.58586202               -16138.58586173                   -0.00000010
      2072         3               -16138.87857001               -16138.87853678                   -0.00001108
      2073         3               -16138.87211987               -16138.87203683                   -0.00002768
      2074         3               -16138.85213434               -16138.85230052                    0.00005540
      2075         3               -16138.88400523               -16138.88394936                   -0.00001862
      2076         3               -16138.58592127               -16138.58592521                    0.00000131
      2077         3               -16138.83825549               -16138.83822797                   -0.00000917
      2078         3               -16138.87387781               -16138.87369762                   -0.00006006
      2079         3               -16138.87976512               -16138.87981295                    0.00001594
      2080         3               -16138.88323955               -16138.88331361                    0.00002469
      2081         3               -16138.88400512               -16138.88394915                   -0.00001866
      2082         3               -16138.58623175               -16138.58623792                    0.00000206
      2083         3               -16138.84609895               -16138.84605815                   -0.00001360
      2084         3               -16138.85684054               -16138.85681051                   -0.00001001
      2085         3               -16138.87733373               -16138.87728504                   -0.00001623
      2086         3               -16138.58472488               -16138.58474573                    0.00000695
      2087         3               -16138.87941117               -16138.87945470                    0.00001451
      2088         3               -16138.87522350               -16138.87525032                    0.00000894
      2089         3               -16138.88400517               -16138.88394920                   -0.00001866
      2090         3               -16138.86397052               -16138.86391872                   -0.00001727
      2091         3               -16138.58119223               -16138.58111004                   -0.00002740
      2092         3               -16138.58784243               -16138.58782627                   -0.00000539
      2093         3               -16138.87951603               -16138.87949315                   -0.00000763
      2094         3               -16138.58645915               -16138.58646753                    0.00000279
      2095         3               -16138.58716424               -16138.58718433                    0.00000670
      2096         3               -16138.58026546               -16138.58033831                    0.00002428
      2097         3               -16138.57700856               -16138.57701352                    0.00000165
      2098         3               -16138.88324051               -16138.88334785                    0.00003578
      2099         3               -16138.57933495               -16138.57937228                    0.00001244
      2100         3               -16138.58706550               -16138.58706908                    0.00000119
      2101         3               -16138.58026227               -16138.58023502                   -0.00000908
      2102         3               -16138.87794213               -16138.87809747                    0.00005178
      2103         3               -16138.58236618               -16138.58234226                   -0.00000797
      2104         3               -16138.87914111               -16138.87916060                    0.00000650
      2105         3               -16138.85878390               -16138.85896088                    0.00005899
      2106         3               -16138.58548775               -16138.58549596                    0.00000274
      2107         3               -16138.87325785               -16138.87306591                   -0.00006398
      2108         3               -16138.84903062               -16138.84921485                    0.00006141
      2109         3               -16138.58525674               -16138.58525176                   -0.00000166
      2110         3               -16138.88400521               -16138.88394924                   -0.00001866
      2111         3               -16138.87769296               -16138.87771584                    0.00000763
      2112         3               -16138.86624424               -16138.86611105                   -0.00004440
      2113         3               -16138.88400515               -16138.88394918                   -0.00001866
      2114         3               -16138.88309779               -16138.88316449                    0.00002223
      2115         3               -16138.86571559               -16138.86579689                    0.00002710
      2116         3               -16138.58629535               -16138.58629635                    0.00000033
      2117         3               -16138.58291119               -16138.58287565                   -0.00001185
      2118         3               -16138.87279839               -16138.87276979                   -0.00000953
      2119         3               -16138.58709621               -16138.58709367                   -0.00000085
      2120         3               -16138.88261280               -16138.88248669                   -0.00004204
      2121         3               -16138.88314997               -16138.88317092                    0.00000698
      2122         3               -16138.58756482               -16138.58756087                   -0.00000132
      2123         3               -16138.88400381               -16138.88394823                   -0.00001853
      2124         3               -16138.88400394               -16138.88394810                   -0.00001861
      2125         3               -16138.57864988               -16138.57863568                   -0.00000473
      2126         3               -16138.58130510               -16138.58132742                    0.00000744
      2127         3               -16138.88298106               -16138.88305414                    0.00002436
      2128         3               -16138.88400372               -16138.88394813                   -0.00001853
      2129         3               -16138.87740608               -16138.87726381                   -0.00004742
      2130         3               -16138.88342865               -16138.88338540                   -0.00001441
      2131         3               -16138.57445420               -16138.57443684                   -0.00000579
      2132         3               -16138.58731775               -16138.58733921                    0.00000715
      2133         3               -16138.58453696               -16138.58454521                    0.00000275
      2134         3               -16138.57869620               -16138.57875189                    0.00001856
      2135         3               -16138.87795278               -16138.87806591                    0.00003771
      2136         3               -16138.88333087               -16138.88342538                    0.00003150
      2137         3               -16138.85898933               -16138.85915396                    0.00005488
      2138         3               -16138.58317424               -16138.58319746                    0.00000774
      2139         3               -16138.88400368               -16138.88394789                   -0.00001860
      2140         3               -16138.58732196               -16138.58730997                   -0.00000400
      2141         3               -16138.58489865               -16138.58490489                    0.00000208
      2142         3               -16138.87676234               -16138.87683110                    0.00002292
      2143         3               -16138.58790455               -16138.58791766                    0.00000437
      2144         3               -16138.88307281               -16138.88301027                   -0.00002084
      2145         3               -16138.86752490               -16138.86753342                    0.00000284
