Conf.,atom,Ref. Fx(Ha/Bohr),Ref. Fy(Ha/Bohr),Ref. Fz(Ha/Bohr),NN Fx(Ha/Bohr),NN Fy(Ha/Bohr),NN Fz(Ha/Bohr)
1069,2,0,0.00122479,-0.00216858,0,0.00131283,-0.00227668
1069,3,0,0.00030552,-0.00044236,0,0.00017716,-0.00030909
1070,1,0,-0.01410089,0.01737678,0,-0.01401386,0.01728126
1070,2,0,0.03967745,-0.02267633,0,0.03951782,-0.02252878
1070,3,0,-0.02557656,0.00529955,0,-0.02550397,0.00524752
1071,1,0,0.00399756,0.02114748,0,0.00405709,0.02093864
1071,2,0,0.01648306,-0.00875532,0,0.01630195,-0.00858473
1071,3,0,-0.02048062,-0.01239216,0,-0.02035904,-0.01235391
1072,1,0,0.00071374,-0.00350104,0,0.00115284,-0.00371941
1072,2,0,-0.00170769,0.00077121,0,-0.00161185,0.00115073
1072,3,0,0.00099395,0.00272983,0,0.00045902,0.00256868
1073,1,0,-0.00772993,0.01554766,0,-0.00652149,0.01443803
1073,2,0,0.01273672,-0.00367409,0,0.01202003,-0.00295779
1073,3,0,-0.00500679,-0.01187357,0,-0.00549854,-0.01148024
1074,1,0,-0.00815721,0.01035297,0,-0.00751805,0.0097071
1074,2,0,0.03443638,-0.02201526,0,0.03429498,-0.02111627
1074,3,0,-0.02627918,0.01166229,0,-0.02677693,0.01140918
1075,1,0,-0.01245768,0.01746664,0,-0.01228697,0.01753521
1075,2,0,0.00603691,-0.01743993,0,0.00583822,-0.01736924
1075,3,0,0.00642077,-0.00002671,0,0.00644875,-0.00016596
1076,1,0,0.00179277,0.00075209,0,0.00175853,0.00059667
1076,2,0,0.00317426,0.00113377,0,0.00299501,0.00118436
1076,3,0,-0.00496704,-0.00188586,0,-0.00475355,-0.00178103
1077,1,0,-0.00416029,0.0062965,0,-0.00408774,0.00709176
1077,2,0,0.00382896,-0.00570165,0,0.00456858,-0.00628517
1077,3,0,0.00033133,-0.00059485,0,-0.00048084,-0.00080658
1078,1,0,0.00048453,-0.00024158,0,0.00037331,-0.00063491
1078,2,0,-0.00007495,0.0006532,0,-0.0004941,0.00075343
1078,3,0,-0.00040957,-0.00041162,0,0.00012079,-0.00011852
1079,1,0,-0.00155751,0.00270901,0,-0.00137814,0.00239268
1079,2,0,0.00119568,-0.00206717,0,0.00142458,-0.00246967
1079,3,0,0.00036183,-0.00064184,0,-0.00004644,0.00007699
1080,1,0,-0.01103686,0.01671598,0,-0.01083672,0.01672414
1080,2,0,0.0048867,-0.01607691,0,0.00465692,-0.01595472
1080,3,0,0.00615016,-0.00063907,0,0.0061798,-0.00076942
1081,1,0,0.00057698,0.00255307,0,0.00060103,0.00289232
1081,2,0,0.0021463,0.00124423,0,0.00246931,0.00106392
1081,3,0,-0.00272328,-0.0037973,0,-0.00307034,-0.00395624
1082,1,0,-0.00623571,0.01459162,0,-0.00509783,0.01369874
1082,2,0,0.01223927,-0.00229882,0,0.0116446,-0.00184215
1082,3,0,-0.00600356,-0.01229281,0,-0.00654677,-0.01185659
1083,1,0,-0.00388293,0.00402647,0,-0.00460721,0.00417745
1083,2,0,0.00088434,-0.00492393,0,0.0005788,-0.00557991
1083,3,0,0.00299859,0.00089746,0,0.00402841,0.00140246
1084,1,0,0.00511335,0.00883783,0,0.00507354,0.00877713
1084,2,0,-0.00205492,-0.00039491,0,-0.00207963,-0.00039327
1084,3,0,-0.00305844,-0.00844292,0,-0.0029939,-0.00838386
1085,1,0,-0.01551784,0.0335963,0,-0.01560994,0.03356129
1085,2,0,0.02544613,-0.03128012,0,0.02551298,-0.03133708
1085,3,0,-0.0099283,-0.00231618,0,-0.00990304,-0.0022242
1086,1,0,-0.00269291,0.01789132,0,-0.00273349,0.01763374
1086,2,0,0.01024512,-0.00962043,0,0.01005667,-0.00955351
1086,3,0,-0.00755222,-0.00827089,0,-0.00732318,-0.00808023
1087,1,0,0.01121005,0.0286205,0,0.01109635,0.02855051
1087,2,0,0.00167524,-0.00347338,0,0.00172523,-0.00353161
1087,3,0,-0.01288529,-0.02514711,0,-0.01282158,-0.0250189
1088,1,0,-0.00926628,0.0062637,0,-0.00925462,0.00601446
1088,2,0,0.00526676,-0.01249213,0,0.00541892,-0.01230024
1088,3,0,0.00399952,0.00622842,0,0.0038357,0.00628579
1089,1,0,-0.00762931,0.00739909,0,-0.00760036,0.00726714
1089,2,0,0.00432927,-0.01056455,0,0.00428128,-0.01046751
1089,3,0,0.00330005,0.00316546,0,0.00331908,0.00320037
1090,1,0,-0.0102706,0.05446488,0,-0.01056048,0.05458871
1090,2,0,0.04833561,-0.02876738,0,0.0483059,-0.02908719
1090,3,0,-0.03806501,-0.0256975,0,-0.03774542,-0.02550152
1091,1,0,-0.0045185,0.00496512,0,-0.00451743,0.00492463
1091,2,0,-0.0037577,-0.0059709,0,-0.00384961,-0.00595467
1091,3,0,0.0082762,0.00100578,0,0.00836705,0.00103004
1092,1,0,-0.00358351,0.00667498,0,-0.00360977,0.00673814
1092,2,0,0.00110459,-0.00381044,0,0.00186121,-0.0044275
1092,3,0,0.00247893,-0.00286454,0,0.00174856,-0.00231064
1093,1,0,0.01051638,0.02470904,0,0.01050051,0.02454649
1093,2,0,0.00433539,-0.00164766,0,0.00426019,-0.00159307
1093,3,0,-0.01485178,-0.02306137,0,-0.01476069,-0.02295343
1094,1,0,-0.00522304,0.00689253,0,-0.00534144,0.00712967
1094,2,0,0.00315,-0.00565566,0,0.00335877,-0.00623871
1094,3,0,0.00207304,-0.00123687,0,0.00198267,-0.00089096
1095,1,0,-0.00138333,0.00238547,0,-0.00149821,0.00259801
1095,2,0,0.00136902,-0.0023897,0,0.00130331,-0.00226259
1095,3,0,0.00001431,0.00000423,0,0.0001949,-0.00033542
1096,1,0,-0.00222892,-0.0016601,0,-0.00250753,-0.00122935
1096,2,0,-0.00315504,-0.00073552,0,-0.00281147,-0.00123402
1096,3,0,0.00538396,0.00239562,0,0.005319,0.00246338
1097,1,0,0.00024997,0.00407396,0,0.00054754,0.00501231
1097,2,0,0.00366575,-0.0027993,0,0.00463655,-0.00296837
1097,3,0,-0.00391572,-0.00127466,0,-0.00518409,-0.00204394
1098,1,0,0.0036152,0.00107045,0,0.00354946,0.0008765
1098,2,0,0.0013682,0.00255324,0,0.0012327,0.00259666
1098,3,0,-0.0049834,-0.00362369,0,-0.00478216,-0.00347315
1099,1,0,0.0006795,0.01564147,0,0.00070774,0.01531189
1099,2,0,0.01826971,-0.00763219,0,0.0180951,-0.00743701
1099,3,0,-0.01894921,-0.00800928,0,-0.01880284,-0.00787488
1100,1,0,0.00407713,0.01027878,0,0.00405173,0.00999634
1100,2,0,0.00137482,-0.00110112,0,0.00127836,-0.00099904
1100,3,0,-0.00545195,-0.00917766,0,-0.00533009,-0.00899731
1101,1,0,-0.0033241,0.00599036,0,-0.00303301,0.00683093
1101,2,0,0.00374478,-0.00637631,0,0.00462595,-0.00654734
1101,3,0,-0.00042068,0.00038595,0,-0.00159293,-0.00028359
1102,1,0,0.01403983,0.02350932,0,0.0140921,0.02398321
1102,2,0,-0.00656796,0.0047068,0,-0.00621842,0.00451616
1102,3,0,-0.00747187,-0.02821612,0,-0.00787368,-0.02849937
1103,1,0,0.00041652,0.00261274,0,-0.00038798,0.00335636
1103,2,0,0.00358996,-0.00621328,0,0.00364985,-0.00622456
1103,3,0,-0.00400648,0.00360054,0,-0.00326186,0.0028682
1104,1,0,-0.00119495,0.00206604,0,-0.00142388,0.0024686
1104,2,0,0.00155678,-0.00270789,0,0.00137745,-0.00239161
1104,3,0,-0.00036182,0.00064185,0,0.00004643,-0.00007699
1105,1,0,0.00229846,0.00093868,0,0.00241058,0.00134989
1105,2,0,0.00227655,-0.00017245,0,0.00264795,-0.00001809
1105,3,0,-0.00457501,-0.00076623,0,-0.00505854,-0.00133179
1106,1,0,-0.00568927,0.00131411,0,-0.00569021,0.00112169
1106,2,0,0.00583546,-0.00590676,0,0.00573022,-0.00579458
1106,3,0,-0.00014619,0.00459265,0,-0.00004001,0.00467289
1107,1,0,0.00120027,0.00159594,0,0.00169661,0.00137158
1107,2,0,0.00285633,-0.00294247,0,0.00285623,-0.00224253
1107,3,0,-0.00405659,0.00134652,0,-0.00455284,0.00087095
1108,1,0,-0.00136953,0.00239044,0,-0.00130388,0.00226344
1108,2,0,0.00138385,-0.00238621,0,0.0014988,-0.00259886
1108,3,0,-0.00001433,-0.00000423,0,-0.00019492,0.00033542
1109,1,0,0.00016194,-0.00039908,0,0.00038632,-0.00078374
1109,2,0,-0.00089966,0.00138253,0,-0.00110389,0.00172409
1109,3,0,0.00073772,-0.00098345,0,0.00071756,-0.00094035
1110,1,0,0.01441208,0.03721723,0,0.01431634,0.03753612
1110,2,0,0.03679652,-0.00706582,0,0.03701518,-0.00731341
1110,3,0,-0.0512086,-0.03015141,0,-0.05133152,-0.03022271
1111,1,0,0.00562814,0.00735146,0,0.00556429,0.0073436
1111,2,0,-0.00350822,0.00087326,0,-0.00353029,0.00082971
1111,3,0,-0.00211992,-0.00822472,0,-0.002034,-0.00817332
1112,1,0,-0.00226259,-0.00236195,0,-0.00278559,-0.00176679
1112,2,0,-0.00350407,-0.00072443,0,-0.00300969,-0.00158428
1112,3,0,0.00576666,0.00308638,0,0.00579528,0.00335107
1113,1,0,-0.00466703,0.00150785,0,-0.00473873,0.00121034
1113,2,0,0.02462273,-0.00350521,0,0.02442542,-0.00343837
1113,3,0,-0.0199557,0.00199736,0,-0.01968669,0.00222803
1114,1,0,-0.00270851,-0.00048308,0,-0.00317388,-0.00086845
1114,2,0,0.00188117,-0.00462212,0,0.00101014,-0.00465762
1114,3,0,0.00082734,0.0051052,0,0.00216374,0.00552607
1115,1,0,0.0019019,-0.00505529,0,0.0019473,-0.00523242
1115,2,0,-0.00743853,0.00464738,0,-0.0076156,0.00478726
1115,3,0,0.00553663,0.00040791,0,0.0056683,0.00044516
1116,1,0,-0.00182806,0.02317087,0,-0.00183028,0.02310702
1116,2,0,0.01093882,-0.01078593,0,0.0107886,-0.01077186
1116,3,0,-0.00911076,-0.01238494,0,-0.00895832,-0.01233516
1117,1,0,-0.0034112,0.00611561,0,-0.00310784,0.00691843
1117,2,0,0.00382498,-0.00571199,0,0.00467614,-0.00581688
1117,3,0,-0.00041378,-0.00040362,0,-0.00156831,-0.00110155
1118,1,0,0.00435947,0.02478763,0,0.00455379,0.02453369
1118,2,0,0.02927027,-0.00932359,0,0.02917142,-0.00902217
1118,3,0,-0.03362974,-0.01546404,0,-0.03372522,-0.01551152
1119,1,0,-0.00273319,0.00067016,0,-0.00239744,0.00024945
1119,2,0,-0.00223633,-0.00126833,0,-0.00252008,-0.00071483
1119,3,0,0.00496952,0.00059816,0,0.00491752,0.00046538
1120,1,0,0.0031473,0.00327969,0,0.00307129,0.00515453
1120,2,0,0.00279859,-0.00992826,0,0.00447533,-0.01103005
1120,3,0,-0.0059459,0.00664857,0,-0.00754661,0.00587552
1121,1,0,-0.00098277,-0.0120975,0,-0.00097697,-0.01247952
1121,2,0,-0.00909914,0.0060941,0,-0.00941736,0.00631973
1121,3,0,0.01008192,0.00600341,0,0.01039433,0.00615979
1122,1,0,0.01290925,0.01876532,0,0.01275349,0.0185507
1122,2,0,0.00045881,0.00092802,0,0.00051036,0.00090503
1122,3,0,-0.01336806,-0.01969334,0,-0.01326385,-0.01945573
1123,1,0,-0.00539847,0.02908136,0,-0.00553467,0.02969838
1123,2,0,0.05986787,-0.0192033,0,0.06003422,-0.01979488
1123,3,0,-0.05446939,-0.00987805,0,-0.05449955,-0.0099035
1124,1,0,0.0012073,0.017199,0,0.00125112,0.01690228
1124,2,0,0.02019232,-0.00800215,0,0.02005582,-0.00781075
1124,3,0,-0.02139962,-0.00919685,0,-0.02130694,-0.00909153
1125,1,0,-0.02128647,0.02320602,0,-0.02154228,0.0235543
1125,2,0,0.01240308,-0.02678043,0,0.01272201,-0.02713034
1125,3,0,0.00888339,0.00357442,0,0.00882027,0.00357605
1126,1,0,0.00389779,0.03003533,0,0.00403967,0.02993836
1126,2,0,0.02238957,-0.00819211,0,0.02223957,-0.00803234
1126,3,0,-0.02628736,-0.02184321,0,-0.02627923,-0.02190602
1127,1,0,0.01261119,0.02910609,0,0.0124653,0.02894585
1127,2,0,0.00040139,-0.0028248,0,0.00045219,-0.00286796
1127,3,0,-0.01301258,-0.02628128,0,-0.01291749,-0.02607788
1128,1,0,-0.01665544,0.01654843,0,-0.01667354,0.0161412
1128,2,0,0.01002327,-0.02191363,0,0.00970753,-0.02177355
1128,3,0,0.00663217,0.0053652,0,0.00696601,0.00563235
1129,1,0,-0.00515271,-0.00502766,0,-0.0050661,-0.00524671
1129,2,0,-0.00138461,-0.00172291,0,-0.00155321,-0.00151237
1129,3,0,0.00653732,0.00675057,0,0.00661931,0.00675909
1130,1,0,0.00242941,-0.00065589,0,0.00246268,-0.00083152
1130,2,0,0.00514851,0.00232479,0,0.00495557,0.00244653
1130,3,0,-0.00757792,-0.00166891,0,-0.00741825,-0.00161502
1131,1,0,0.00776418,0.00769905,0,0.00782165,0.00747412
1131,2,0,0.00508123,0.00285933,0,0.00491355,0.00302518
1131,3,0,-0.01284542,-0.01055837,0,-0.0127352,-0.0104993
1132,1,0,-0.00531199,0.00151633,0,-0.005244,0.00124502
1132,2,0,0.00004903,-0.00543718,0,-0.00010261,-0.00523334
1132,3,0,0.00526296,0.00392085,0,0.0053466,0.00398832
1133,1,0,-0.00793998,0.00955761,0,-0.00723662,0.00823648
1133,2,0,-0.00293632,-0.00916532,0,-0.00429766,-0.00779003
1133,3,0,0.0108763,-0.00039228,0,0.01153428,-0.00044645
1134,1,0,-0.00875543,0.01602709,0,-0.00773315,0.01494297
1134,2,0,0.01297284,-0.00448802,0,0.01234538,-0.00352664
1134,3,0,-0.00421741,-0.01153907,0,-0.00461224,-0.01141633
1135,1,0,-0.00358758,0.0003257,0,-0.00484981,0.00056484
1135,2,0,0.00372205,-0.00551967,0,0.00342738,-0.00681496
1135,3,0,-0.00013447,0.00519397,0,0.00142243,0.00625012
1136,1,0,0.00068221,-0.00420681,0,0.00111451,-0.00447993
1136,2,0,-0.00182142,0.00045518,0,-0.0017128,0.00077827
1136,3,0,0.00113922,0.00375163,0,0.00059829,0.00370167
1137,1,0,-0.00186052,0.00445683,0,-0.00175191,0.00465638
1137,2,0,0.00231854,-0.00057505,0,0.0026615,-0.00115923
1137,3,0,-0.00045802,-0.00388178,0,-0.00090958,-0.00349715
1138,1,0,0.00052621,-0.00453307,0,0.00052642,-0.00453674
1138,2,0,0.00698097,0.00296952,0,0.00678894,0.00295657
1138,3,0,-0.00750718,0.00156355,0,-0.00731535,0.00158018
1139,1,0,-0.00234059,-0.01084879,0,-0.00227295,-0.01109049
1139,2,0,-0.00216046,0.00408399,0,-0.00238912,0.00428917
1139,3,0,0.00450105,0.0067648,0,0.00466207,0.00680131
1140,1,0,-0.00631735,0.02146856,0,-0.00648015,0.02141864
1140,2,0,0.02797522,-0.01813005,0,0.02813856,-0.01824844
1140,3,0,-0.02165787,-0.00333851,0,-0.02165841,-0.0031702
1141,1,0,-0.00119566,0.00206714,0,-0.00142457,0.00246964
1141,2,0,0.00155749,-0.00270898,0,0.00137813,-0.00239265
1141,3,0,-0.00036183,0.00064184,0,0.00004644,-0.00007699
1142,1,0,-0.00219161,-0.00787732,0,-0.00232799,-0.00855126
1142,2,0,-0.00800459,0.00217699,0,-0.00835136,0.00245588
1142,3,0,0.0101962,0.00570033,0,0.01067934,0.00609538
1143,1,0,-0.00122598,0.00217025,0,-0.00130996,0.0022719
1143,2,0,0.00153148,-0.00261374,0,0.00148715,-0.00258103
1143,3,0,-0.0003055,0.00044348,0,-0.00017719,0.00030913
1144,1,0,0.00164614,-0.01176187,0,0.00161631,-0.01207664
1144,2,0,-0.00915156,0.0060023,0,-0.00933767,0.00609665
1144,3,0,0.00750541,0.00575956,0,0.00772136,0.00597999
1145,1,0,-0.00381759,0.03802617,0,-0.00379484,0.03801799
1145,2,0,0.01455991,-0.01865462,0,0.01444022,-0.01864277
1145,3,0,-0.01074232,-0.01937155,0,-0.01064538,-0.01937522
1146,1,0,0.00067422,-0.00032911,0,0.00073928,-0.00053726
1146,2,0,-0.00002252,0.00078787,0,-0.00025668,0.00106885
1146,3,0,-0.00065169,-0.00045876,0,-0.0004826,-0.00053158
1147,1,0,0.00063668,-0.00596135,0,0.00063591,-0.00607286
1147,2,0,0.0076196,0.0037304,0,0.00742228,0.00376146
1147,3,0,-0.00825627,0.00223095,0,-0.00805819,0.0023114
1148,1,0,-0.00312074,0.00280454,0,-0.00300348,0.00246892
1148,2,0,-0.00170247,-0.00167419,0,-0.0016761,-0.00164374
1148,3,0,0.00482321,-0.00113035,0,0.00467958,-0.00082519
1149,1,0,0.00926665,0.00965874,0,0.00927911,0.00943643
1149,2,0,-0.00093557,0.00487292,0,-0.00102918,0.00498009
1149,3,0,-0.00833108,-0.01453165,0,-0.00824994,-0.01441652
1150,1,0,-0.00387025,0.00619173,0,-0.00542046,0.00705489
1150,2,0,0.00166593,-0.00543501,0,0.00163065,-0.0071472
1150,3,0,0.00220432,-0.00075672,0,0.00378981,0.00009231
1151,1,0,-0.00464241,-0.00089487,0,-0.00631404,0.00029971
1151,2,0,0.01909577,-0.01162831,0,0.01919382,-0.01377126
1151,3,0,-0.01445336,0.01252318,0,-0.01287978,0.01347156
1152,1,0,-0.00212815,-0.00124436,0,-0.00245726,-0.00137178
1152,2,0,0.00522032,-0.00697143,0,0.00479506,-0.00710415
1152,3,0,-0.00309217,0.00821579,0,-0.0023378,0.00847592
1153,1,0,-0.00054708,0.01026958,0,-0.00059266,0.00996619
1153,2,0,0.00788832,-0.00430117,0,0.00761714,-0.00423244
1153,3,0,-0.00734125,-0.00596841,0,-0.00702448,-0.00573375
1154,1,0,-0.00715738,0.01142745,0,-0.00636404,0.00993985
1154,2,0,-0.00102234,-0.00929851,0,-0.00212207,-0.00785476
1154,3,0,0.00817972,-0.00212895,0,0.00848611,-0.00208508
1155,1,0,-0.00015774,0.000632,0,0.0000176,0.00037494
1155,2,0,-0.00046477,0.0012272,0,-0.00063926,0.00155396
1155,3,0,0.00062251,-0.0018592,0,0.00062166,-0.00192891
1156,1,0,-0.00389452,-0.00179802,0,-0.00505834,-0.00139564
1156,2,0,-0.00842257,-0.00025636,0,-0.00829451,-0.00154841
1156,3,0,0.01231709,0.00205438,0,0.01335285,0.00294405
1157,1,0,-0.00358959,0.00258207,0,-0.00422568,0.00280191
1157,2,0,-0.00201879,-0.00287237,0,-0.00229389,-0.00343244
1157,3,0,0.00560838,0.0002903,0,0.00651957,0.00063053
1158,1,0,-0.00485776,0.01476227,0,-0.00415518,0.0140229
1158,2,0,0.00465264,-0.03464352,0,0.0042513,-0.03379333
1158,3,0,0.00020513,0.01988125,0,-0.00009612,0.01977043
1159,1,0,0.00804271,0.0178511,0,0.00810874,0.01781385
1159,2,0,0.00650932,-0.00051092,0,0.00622641,-0.00043953
1159,3,0,-0.01455202,-0.01734018,0,-0.01433515,-0.01737433
1160,1,0,0.0003817,0.00270689,0,0.00048971,0.00289569
1160,2,0,0.00205569,0.0015057,0,0.00229299,0.0014112
1160,3,0,-0.00243738,-0.00421259,0,-0.0027827,-0.0043069
1161,1,0,0.00051045,0.01410742,0,0.00047845,0.01385135
1161,2,0,0.01986371,-0.00400567,0,0.01978387,-0.00393428
1161,3,0,-0.02037416,-0.01010176,0,-0.02026232,-0.00991707
1162,1,0,0.00100996,-0.01084795,0,0.00101329,-0.01129006
1162,2,0,0.01464305,0.00667569,0,0.01446706,0.00684828
1162,3,0,-0.01565301,0.00417226,0,-0.01548034,0.00444178
1163,1,0,-0.00124307,0.00216307,0,-0.00138477,0.00240064
1163,2,0,0.00150733,-0.00260867,0,0.00141261,-0.00245274
1163,3,0,-0.00026426,0.0004456,0,-0.00002784,0.0000521
1164,1,0,0.00715034,0.00326659,0,0.00715123,0.00301741
1164,2,0,-0.00803744,0.00452511,0,-0.00832424,0.00465101
1164,3,0,0.0008871,-0.0077917,0,0.001173,-0.00766842
1165,1,0,-0.0013811,0.00238281,0,-0.00149631,0.00259485
1165,2,0,0.00136758,-0.00238613,0,0.00130129,-0.00225908
1165,3,0,0.00001352,0.00000332,0,0.00019503,-0.00033578
1166,1,0,-0.00726099,0.00030812,0,-0.00716752,0.00027015
1166,2,0,-0.002197,-0.00803707,0,-0.00255211,-0.00799479
1166,3,0,0.00945799,0.00772894,0,0.00971963,0.00772464
1167,1,0,-0.01127543,0.01732748,0,-0.01084607,0.01624098
1167,2,0,0.02588522,-0.02022244,0,0.02547125,-0.01940309
1167,3,0,-0.01460979,0.00289496,0,-0.01462519,0.00316211
1168,1,0,0.01531055,0.03222963,0,0.01513723,0.0320836
1168,2,0,0.02750399,-0.00339394,0,0.02720267,-0.00345431
1168,3,0,-0.04281454,-0.02883569,0,-0.04233989,-0.02862929
1169,1,0,0.001712,0.00144063,0,0.00180917,0.00129087
1169,2,0,0.00187854,0.00151733,0,0.00179579,0.00167039
1169,3,0,-0.00359054,-0.00295796,0,-0.00360496,-0.00296126
1170,1,0,-0.0059596,0.01600877,0,-0.00529279,0.0143584
1170,2,0,-0.00252754,-0.00854496,0,-0.00386452,-0.00713108
1170,3,0,0.00848714,-0.00746381,0,0.00915731,-0.00722732
1171,1,0,0.0072697,-0.0013471,0,0.00719215,-0.00152376
1171,2,0,-0.01134777,0.00793314,0,-0.01155806,0.00797489
1171,3,0,0.00407807,-0.00658603,0,0.00436592,-0.00645113
1172,1,0,0.00770051,0.00576354,0,0.0076923,0.00558772
1172,2,0,-0.0054626,0.00396866,0,-0.0055731,0.00404525
1172,3,0,-0.00223791,-0.0097322,0,-0.0021192,-0.00963297
1173,1,0,-0.00226956,0.00509218,0,-0.00209074,0.00644691
1173,2,0,0.00420972,0.00497117,0,0.00538618,0.00417663
1173,3,0,-0.00194016,-0.01006335,0,-0.00329543,-0.01062354
1174,1,0,0.00269845,-0.00951193,0,0.0026938,-0.00964933
1174,2,0,-0.00548878,0.00613611,0,-0.00558386,0.00618314
1174,3,0,0.00279033,0.00337582,0,0.00289006,0.00346618
1175,1,0,-0.01145833,0.00488512,0,-0.01198289,0.00395429
1175,2,0,-0.00200708,-0.01192945,0,-0.00300534,-0.01190243
1175,3,0,0.01346541,0.00704432,0,0.01498823,0.00794814
1176,1,0,-0.01188959,0.00529051,0,-0.01175718,0.00381788
1176,2,0,0.00706124,-0.01462718,0,0.00564907,-0.01385717
1176,3,0,0.00482835,0.00933667,0,0.0061081,0.0100393
1177,1,0,0.00145109,-0.00372294,0,0.00172549,-0.00422998
1177,2,0,-0.00085137,0.00044959,0,-0.00097911,0.00065309
1177,3,0,-0.00059972,0.00327335,0,-0.00074638,0.00357689
1178,1,0,0.0062638,0.01274573,0,0.00634147,0.01280307
1178,2,0,0.02088001,0.00125478,0,0.02093064,0.00130662
1178,3,0,-0.02714381,-0.01400052,0,-0.02727211,-0.0141097
1179,1,0,-0.00357917,0.00214706,0,-0.00537117,0.00346662
1179,2,0,-0.00996461,-0.00037619,0,-0.00971179,-0.00238799
1179,3,0,0.01354377,-0.00177087,0,0.01508296,-0.00107862
1180,1,0,0.00247494,-0.00073608,0,0.00251432,-0.00091505
1180,2,0,0.00537446,0.00239484,0,0.0051839,0.00252376
1180,3,0,-0.0078494,-0.00165877,0,-0.00769822,-0.00160871
1181,1,0,0.00328101,-0.00105232,0,0.00329812,-0.00102613
1181,2,0,0.00113442,0.00204395,0,0.00118452,0.00199054
1181,3,0,-0.00441543,-0.00099163,0,-0.00448265,-0.00096441
1182,1,0,-0.01225126,0.01014707,0,-0.01224118,0.00978955
1182,2,0,0.00565002,-0.01524734,0,0.00536623,-0.01510269
1182,3,0,0.00660123,0.00510027,0,0.00687495,0.00531314
1183,1,0,-0.00813978,0.03277825,0,-0.00816127,0.03274238
1183,2,0,0.02331345,-0.02001678,0,0.02311453,-0.020037
1183,3,0,-0.01517366,-0.01276147,0,-0.01495326,-0.01270538
1184,1,0,-0.00276663,-0.00014262,0,-0.00310865,-0.00019857
1184,2,0,-0.00444312,-0.00022389,0,-0.00451834,-0.00058222
1184,3,0,0.00720975,0.00036651,0,0.00762698,0.00078079
1185,1,0,-0.00161053,0.00528724,0,-0.00117044,0.0059962
1185,2,0,0.00386403,-0.00759942,0,0.00471098,-0.00780241
1185,3,0,-0.0022535,0.00231218,0,-0.00354054,0.00180621
1186,1,0,0.00267807,-0.00971211,0,0.00266744,-0.00985402
1186,2,0,-0.00570982,0.0061907,0,-0.00579611,0.00623402
1186,3,0,0.00303175,0.00352141,0,0.00312867,0.00362
1187,1,0,-0.00284977,0.00212395,0,-0.00305257,0.00161004
1187,2,0,0.00007944,-0.00307948,0,-0.00021533,-0.003215
1187,3,0,0.00277033,0.00095552,0,0.0032679,0.00160496
1188,1,0,-0.00138379,0.00238617,0,-0.00149872,0.00259879
1188,2,0,0.00136947,-0.0023904,0,0.00130381,-0.00226337
1188,3,0,0.00001432,0.00000423,0,0.00019492,-0.00033542
1189,1,0,-0.00291834,-0.00419007,0,-0.00295346,-0.00435164
1189,2,0,-0.00390625,-0.00034171,0,-0.00404695,-0.00028759
1189,3,0,0.00682458,0.00453177,0,0.0070004,0.00463923
1190,1,0,-0.00768424,0.00941587,0,-0.00737034,0.00973013
1190,2,0,0.00488046,-0.01468611,0,0.00532293,-0.01465592
1190,3,0,0.00280378,0.00527025,0,0.00204741,0.00492579
1191,1,0,-0.00155804,0.00271008,0,-0.00137859,0.00239359
1191,2,0,0.00119622,-0.00206824,0,0.00142503,-0.00247059
1191,3,0,0.00036182,-0.00064184,0,-0.00004644,0.000077
1192,1,0,-0.0028083,-0.00003698,0,-0.00313844,-0.0001451
1192,2,0,-0.00450119,-0.00024213,0,-0.00463718,-0.00054902
1192,3,0,0.00730949,0.00027911,0,0.00777562,0.00069411
1193,1,0,-0.00401025,0.00217861,0,-0.0039883,0.0019439
1193,2,0,0.00855942,-0.00491789,0,0.00828315,-0.004762
1193,3,0,-0.00454917,0.00273928,0,-0.00429485,0.0028181
1194,1,0,0.00011973,0.00048755,0,0.00016834,0.00039315
1194,2,0,0.00647493,0.00040567,0,0.00620578,0.00047123
1194,3,0,-0.00659466,-0.00089322,0,-0.00637412,-0.00086438
1195,1,0,-0.00260903,0.00526346,0,-0.00245038,0.00628401
1195,2,0,0.00333905,-0.00845154,0,0.00432544,-0.00891546
1195,3,0,-0.00073002,0.00318807,0,-0.00187505,0.00263144
1196,1,0,-0.00796644,0.00863141,0,-0.00732588,0.0076255
1196,2,0,0.0332027,-0.02124658,0,0.0328363,-0.0202135
1196,3,0,-0.02523626,0.01261517,0,-0.02551043,0.012588
1197,1,0,-0.00366692,0.00716221,0,-0.00365327,0.00721859
1197,2,0,0.00164011,-0.00425283,0,0.00236141,-0.00478931
1197,3,0,0.00202681,-0.00290938,0,0.00129186,-0.00242928
1198,1,0,-0.0019377,0.01296315,0,-0.00183096,0.01301918
1198,2,0,-0.00177693,-0.00783082,0,-0.00184563,-0.00778738
1198,3,0,0.00371463,-0.00513233,0,0.00367659,-0.0052318
1199,1,0,-0.00138376,0.00238614,0,-0.00149868,0.00259875
1199,2,0,0.00136944,-0.00239036,0,0.00130377,-0.00226332
1199,3,0,0.00001432,0.00000423,0,0.00019491,-0.00033542
1200,1,0,-0.00357337,0.00065012,0,-0.00481721,0.00085843
1200,2,0,0.00378394,-0.00556597,0,0.00349623,-0.00684011
1200,3,0,-0.00021056,0.00491585,0,0.00132098,0.00598168
1201,1,0,-0.00924035,0.0530495,0,-0.00957488,0.05316184
1201,2,0,0.04854579,-0.02721178,0,0.04859691,-0.02756025
