     Conf.     atoms         Ref. total energy(Ha)           NN total energy(Ha)     E(Ref.) - E(NN) (Ha/atom)
       488         3               -16138.88339747               -16138.88343716                    0.00001323
       489         3               -16138.58709948               -16138.58709469                   -0.00000159
       490         3               -16138.84006728               -16138.83991781                   -0.00004982
       491         3               -16138.58274303               -16138.58276194                    0.00000630
       492         3               -16138.58769306               -16138.58769620                    0.00000105
       493         3               -16138.58486910               -16138.58485320                   -0.00000530
       494         3               -16138.57742095               -16138.57742360                    0.00000088
       495         3               -16138.88400516               -16138.88394919                   -0.00001866
       496         3               -16138.85309728               -16138.85327867                    0.00006046
       497         3               -16138.58382899               -16138.58379270                   -0.00001210
       498         3               -16138.88400389               -16138.88394805                   -0.00001861
       499         3               -16138.87117271               -16138.87107012                   -0.00003419
       500         3               -16138.58877457               -16138.58876303                   -0.00000385
       501         3               -16138.87465687               -16138.87449718                   -0.00005323
       502         3               -16138.86864914               -16138.86869185                    0.00001424
       503         3               -16138.58637402               -16138.58637002                   -0.00000133
       504         3               -16138.88343278               -16138.88351979                    0.00002900
       505         3               -16138.58324833               -16138.58324086                   -0.00000249
       506         3               -16138.58343226               -16138.58340837                   -0.00000796
       507         3               -16138.88400398               -16138.88394834                   -0.00001855
       508         3               -16138.58507055               -16138.58506359                   -0.00000232
       509         3               -16138.58435829               -16138.58437073                    0.00000415
       510         3               -16138.85877418               -16138.85899533                    0.00007372
       511         3               -16138.87989389               -16138.87993450                    0.00001354
       512         3               -16138.57573891               -16138.57578331                    0.00001480
       513         3               -16138.85734682               -16138.85757176                    0.00007498
       514         3               -16138.58114403               -16138.58114273                   -0.00000044
       515         3               -16138.88052649               -16138.88048405                   -0.00001415
       516         3               -16138.58553855               -16138.58555493                    0.00000546
       517         3               -16138.85833116               -16138.85854071                    0.00006985
       518         3               -16138.88227526               -16138.88227026                   -0.00000167
       519         3               -16138.58115428               -16138.58114076                   -0.00000451
       520         3               -16138.84071745               -16138.84054498                   -0.00005749
       521         3               -16138.85163754               -16138.85159081                   -0.00001558
       522         3               -16138.58615754               -16138.58616796                    0.00000347
       523         3               -16138.57817775               -16138.57818242                    0.00000155
       524         3               -16138.58534025               -16138.58535023                    0.00000333
       525         3               -16138.58562971               -16138.58564871                    0.00000633
       526         3               -16138.58472133               -16138.58473830                    0.00000566
       527         3               -16138.85825802               -16138.85841016                    0.00005071
       528         3               -16138.58348487               -16138.58350339                    0.00000617
       529         3               -16138.88400485               -16138.88394862                   -0.00001874
       530         3               -16138.58562562               -16138.58562364                   -0.00000066
       531         3               -16138.58629369               -16138.58631866                    0.00000832
       532         3               -16138.88357396               -16138.88362876                    0.00001827
       533         3               -16138.58501147               -16138.58502800                    0.00000551
       534         3               -16138.87369588               -16138.87364523                   -0.00001688
       535         3               -16138.58300974               -16138.58300539                   -0.00000145
       536         3               -16138.87741704               -16138.87726023                   -0.00005227
       537         3               -16138.84482702               -16138.84475576                   -0.00002375
       538         3               -16138.86605436               -16138.86599918                   -0.00001839
       539         3               -16138.57158629               -16138.57158158                   -0.00000157
       540         3               -16138.58406366               -16138.58402357                   -0.00001336
       541         3               -16138.87208703               -16138.87202703                   -0.00002000
       542         3               -16138.58704948               -16138.58705005                    0.00000019
       543         3               -16138.58564472               -16138.58565383                    0.00000304
       544         3               -16138.88400549               -16138.88395062                   -0.00001829
       545         3               -16138.83736041               -16138.83754055                    0.00006005
       546         3               -16138.58592276               -16138.58592365                    0.00000029
       547         3               -16138.88169654               -16138.88174610                    0.00001652
       548         3               -16138.86662419               -16138.86670080                    0.00002554
       549         3               -16138.88175989               -16138.88169300                   -0.00002230
       550         3               -16138.88200563               -16138.88207030                    0.00002156
       551         3               -16138.87968328               -16138.87977321                    0.00002998
       552         3               -16138.58196012               -16138.58190815                   -0.00001732
       553         3               -16138.85958153               -16138.85976132                    0.00005993
       554         3               -16138.87716672               -16138.87725210                    0.00002846
       555         3               -16138.87206104               -16138.87196553                   -0.00003184
       556         3               -16138.57876729               -16138.57876331                   -0.00000133
       557         3               -16138.58602129               -16138.58602983                    0.00000285
       558         3               -16138.88400517               -16138.88394920                   -0.00001866
       559         3               -16138.56569459               -16138.56567974                   -0.00000495
       560         3               -16138.58095365               -16138.58090043                   -0.00001774
       561         3               -16138.87215998               -16138.87208211                   -0.00002596
       562         3               -16138.88052122               -16138.88052747                    0.00000208
       563         3               -16138.88350838               -16138.88358620                    0.00002594
       564         3               -16138.88400394               -16138.88394810                   -0.00001861
       565         3               -16138.88361858               -16138.88367551                    0.00001898
       566         3               -16138.88057283               -16138.88057265                   -0.00000006
       567         3               -16138.57566146               -16138.57568564                    0.00000806
       568         3               -16138.58048661               -16138.58049037                    0.00000125
       569         3               -16138.58414362               -16138.58414686                    0.00000108
       570         3               -16138.85533110               -16138.85551701                    0.00006197
       571         3               -16138.88210260               -16138.88217905                    0.00002548
       572         3               -16138.86634734               -16138.86627569                   -0.00002388
       573         3               -16138.57372046               -16138.57376434                    0.00001463
       574         3               -16138.87270332               -16138.87257167                   -0.00004388
       575         3               -16138.88355063               -16138.88359203                    0.00001380
       576         3               -16138.88152048               -16138.88143993                   -0.00002685
       577         3               -16138.88400368               -16138.88394799                   -0.00001856
       578         3               -16138.58570029               -16138.58570578                    0.00000183
       579         3               -16138.58655430               -16138.58657579                    0.00000717
       580         3               -16138.58706369               -16138.58707267                    0.00000299
       581         3               -16138.58825142               -16138.58825921                    0.00000259
       582         3               -16138.86485146               -16138.86477564                   -0.00002527
       583         3               -16138.87147699               -16138.87135378                   -0.00004107
       584         3               -16138.58636705               -16138.58633877                   -0.00000942
       585         3               -16138.88319322               -16138.88321861                    0.00000846
       586         3               -16138.57983305               -16138.57985536                    0.00000744
       587         3               -16138.58255922               -16138.58260430                    0.00001503
       588         3               -16138.58052871               -16138.58049005                   -0.00001289
       589         3               -16138.88400528               -16138.88394925                   -0.00001867
       590         3               -16138.58233128               -16138.58231177                   -0.00000650
       591         3               -16138.86537772               -16138.86528978                   -0.00002931
       592         3               -16138.88400542               -16138.88394970                   -0.00001857
       593         3               -16138.57846769               -16138.57844057                   -0.00000904
       594         3               -16138.57979071               -16138.57983195                    0.00001375
       595         3               -16138.58193908               -16138.58193365                   -0.00000181
       596         3               -16138.58116520               -16138.58117311                    0.00000263
       597         3               -16138.58767882               -16138.58767140                   -0.00000247
       598         3               -16138.85761488               -16138.85784064                    0.00007525
       599         3               -16138.88400526               -16138.88394924                   -0.00001867
       600         3               -16138.87226050               -16138.87229625                    0.00001192
       601         3               -16138.86463624               -16138.86455918                   -0.00002569
       602         3               -16138.88343368               -16138.88351993                    0.00002875
       603         3               -16138.87664546               -16138.87670999                    0.00002151
       604         3               -16138.84068895               -16138.84058671                   -0.00003408
       605         3               -16138.88400394               -16138.88394810                   -0.00001861
       606         3               -16138.57901966               -16138.57902879                    0.00000304
       607         3               -16138.87985251               -16138.87989726                    0.00001492
       608         3               -16138.58571470               -16138.58572295                    0.00000275
       609         3               -16138.85746257               -16138.85756287                    0.00003343
       610         3               -16138.86537769               -16138.86530469                   -0.00002433
       611         3               -16138.58784071               -16138.58786088                    0.00000672
       612         3               -16138.87648631               -16138.87645956                   -0.00000892
       613         3               -16138.85714216               -16138.85735410                    0.00007065
       614         3               -16138.85678868               -16138.85689129                    0.00003420
       615         3               -16138.88400366               -16138.88394786                   -0.00001860
       616         3               -16138.87226097               -16138.87215209                   -0.00003629
       617         3               -16138.88400368               -16138.88394789                   -0.00001860
       618         3               -16138.57997481               -16138.57997000                   -0.00000160
       619         3               -16138.88391604               -16138.88395940                    0.00001446
       620         3               -16138.58614802               -16138.58615621                    0.00000273
       621         3               -16138.58509083               -16138.58511517                    0.00000811
       622         3               -16138.85658601               -16138.85679382                    0.00006927
       623         3               -16138.58761808               -16138.58762022                    0.00000072
       624         3               -16138.58574848               -16138.58574759                   -0.00000029
       625         3               -16138.87310033               -16138.87314331                    0.00001433
       626         3               -16138.57375603               -16138.57378556                    0.00000984
       627         3               -16138.58894669               -16138.58894731                    0.00000021
       628         3               -16138.58570455               -16138.58571091                    0.00000212
       629         3               -16138.57982706               -16138.57989269                    0.00002188
       630         3               -16138.58726615               -16138.58727057                    0.00000147
       631         3               -16138.88350781               -16138.88356296                    0.00001838
       632         3               -16138.58186635               -16138.58184573                   -0.00000687
       633         3               -16138.87310090               -16138.87291060                   -0.00006343
       634         3               -16138.58472468               -16138.58475226                    0.00000920
       635         3               -16138.88008827               -16138.88004095                   -0.00001577
       636         3               -16138.88288080               -16138.88289962                    0.00000627
       637         3               -16138.88266161               -16138.88269367                    0.00001069
       638         3               -16138.88400106               -16138.88394531                   -0.00001858
       639         3               -16138.58182532               -16138.58176071                   -0.00002154
       640         3               -16138.84937984               -16138.84956048                    0.00006021
       641         3               -16138.58781123               -16138.58783199                    0.00000692
       642         3               -16138.58720418               -16138.58719980                   -0.00000146
       643         3               -16138.88400396               -16138.88394812                   -0.00001861
       644         3               -16138.87619773               -16138.87620871                    0.00000366
       645         3               -16138.58856723               -16138.58856668                   -0.00000019
       646         3               -16138.85557763               -16138.85555825                   -0.00000646
       647         3               -16138.57301595               -16138.57305450                    0.00001285
       648         3               -16138.57853048               -16138.57849461                   -0.00001196
       649         3               -16138.88341718               -16138.88345755                    0.00001345
       650         3               -16138.84129713               -16138.84114051                   -0.00005221
       651         3               -16138.88233581               -16138.88229142                   -0.00001480
       652         3               -16138.58512593               -16138.58514667                    0.00000691
       653         3               -16138.88400505               -16138.88394913                   -0.00001864
       654         3               -16138.88400512               -16138.88394914                   -0.00001866
       655         3               -16138.58002614               -16138.58009664                    0.00002350
       656         3               -16138.88400385               -16138.88394826                   -0.00001853
       657         3               -16138.88020000               -16138.88013718                   -0.00002094
       658         3               -16138.58289164               -16138.58287644                   -0.00000507
       659         3               -16138.84582494               -16138.84598520                    0.00005342
       660         3               -16138.58114366               -16138.58113984                   -0.00000127
       661         3               -16138.87956169               -16138.87950794                   -0.00001791
       662         3               -16138.58341362               -16138.58339063                   -0.00000766
       663         3               -16138.57830919               -16138.57831393                    0.00000158
       664         3               -16138.58301842               -16138.58300878                   -0.00000321
       665         3               -16138.58914681               -16138.58913777                   -0.00000301
       666         3               -16138.87595710               -16138.87581171                   -0.00004846
       667         3               -16138.87989728               -16138.87997688                    0.00002653
       668         3               -16138.58453957               -16138.58455678                    0.00000574
       669         3               -16138.88340865               -16138.88336415                   -0.00001483
       670         3               -16138.88400356               -16138.88394801                   -0.00001852
       671         3               -16138.84162230               -16138.84158879                   -0.00001117
       672         3               -16138.88400516               -16138.88394913                   -0.00001868
       673         3               -16138.58517947               -16138.58518305                    0.00000119
       674         3               -16138.57233240               -16138.57231753                   -0.00000496
       675         3               -16138.88339036               -16138.88346949                    0.00002638
       676         3               -16138.87901509               -16138.87910818                    0.00003103
       677         3               -16138.87222518               -16138.87219320                   -0.00001066
       678         3               -16138.88400387               -16138.88394813                   -0.00001858
       679         3               -16138.85517976               -16138.85527915                    0.00003313
       680         3               -16138.88400369               -16138.88394790                   -0.00001860
       681         3               -16138.58777367               -16138.58776240                   -0.00000376
       682         3               -16138.57382381               -16138.57377030                   -0.00001784
       683         3               -16138.83986795               -16138.83972107                   -0.00004896
       684         3               -16138.58546669               -16138.58548864                    0.00000732
       685         3               -16138.86677470               -16138.86686026                    0.00002852
       686         3               -16138.58505940               -16138.58502755                   -0.00001061
       687         3               -16138.58369728               -16138.58370531                    0.00000268
       688         3               -16138.88296592               -16138.88289567                   -0.00002342
       689         3               -16138.85818622               -16138.85837106                    0.00006162
       690         3               -16138.58167605               -16138.58167291                   -0.00000104
       691         3               -16138.58440761               -16138.58441979                    0.00000406
       692         3               -16138.87342506               -16138.87324312                   -0.00006065
       693         3               -16138.85856311               -16138.85865922                    0.00003204
       694         3               -16138.57697463               -16138.57692504                   -0.00001653
       695         3               -16138.58323755               -16138.58323744                   -0.00000004
       696         3               -16138.58454913               -16138.58454697                   -0.00000072
       697         3               -16138.58561027               -16138.58562449                    0.00000474
       698         3               -16138.87182390               -16138.87185320                    0.00000977
       699         3               -16138.58207062               -16138.58205296                   -0.00000589
       700         3               -16138.86299105               -16138.86303137                    0.00001344
       701         3               -16138.87263549               -16138.87251221                   -0.00004109
       702         3               -16138.58213775               -16138.58208374                   -0.00001800
       703         3               -16138.88400519               -16138.88394927                   -0.00001864
       704         3               -16138.86840921               -16138.86818070                   -0.00007617
       705         3               -16138.84850886               -16138.84869653                    0.00006256
       706         3               -16138.86645972               -16138.86632676                   -0.00004432
       707         3               -16138.57475705               -16138.57482462                    0.00002252
       708         3               -16138.58596717               -16138.58596561                   -0.00000052
       709         3               -16138.88400511               -16138.88394913                   -0.00001866
       710         3               -16138.86603308               -16138.86590132                   -0.00004392
       711         3               -16138.58432822               -16138.58430802                   -0.00000673
       712         3               -16138.86258070               -16138.86264490                    0.00002140
       713         3               -16138.88071752               -16138.88071606                   -0.00000048
       714         3               -16138.58110514               -16138.58109020                   -0.00000498
       715         3               -16138.58557254               -16138.58558078                    0.00000275
       716         3               -16138.88400496               -16138.88394878                   -0.00001873
       717         3               -16138.58102618               -16138.58102253                   -0.00000122
       718         3               -16138.57941018               -16138.57945122                    0.00001368
       719         3               -16138.86460310               -16138.86453339                   -0.00002324
       720         3               -16138.85624481               -16138.85623401                   -0.00000360
       721         3               -16138.87508158               -16138.87505770                   -0.00000796
       722         3               -16138.87663506               -16138.87659764                   -0.00001247
       723         3               -16138.88279623               -16138.88271233                   -0.00002797
       724         3               -16138.86492436               -16138.86484870                   -0.00002522
       725         3               -16138.58419033               -16138.58419443                    0.00000136
       726         3               -16138.85572732               -16138.85592469                    0.00006579
       727         3               -16138.86769329               -16138.86773688                    0.00001453
       728         3               -16138.84058069               -16138.84040847                   -0.00005740
       729         3               -16138.58261649               -16138.58259141                   -0.00000836
       730         3               -16138.87715419               -16138.87718701                    0.00001094
       731         3               -16138.88400553               -16138.88395003                   -0.00001850
       732         3               -16138.88302818               -16138.88310439                    0.00002540
       733         3               -16138.88400381               -16138.88394820                   -0.00001854
       734         3               -16138.87024126               -16138.87023900                   -0.00000075
       735         3               -16138.58754188               -16138.58755048                    0.00000287
       736         3               -16138.57806385               -16138.57804656                   -0.00000576
       737         3               -16138.58325734               -16138.58323414                   -0.00000773
       738         3               -16138.58455650               -16138.58456591                    0.00000314
       739         3               -16138.87383714               -16138.87365571                   -0.00006048
       740         3               -16138.57658296               -16138.57661649                    0.00001118
       741         3               -16138.58341586               -16138.58339730                   -0.00000619
       742         3               -16138.87951863               -16138.87959183                    0.00002440
       743         3               -16138.88400539               -16138.88394970                   -0.00001857
       744         3               -16138.58308409               -16138.58304759                   -0.00001217
       745         3               -16138.88352776               -16138.88357995                    0.00001740
       746         3               -16138.58257413               -16138.58257653                    0.00000080
       747         3               -16138.87899503               -16138.87901878                    0.00000792
       748         3               -16138.88254466               -16138.88252072                   -0.00000798
       749         3               -16138.58730760               -16138.58729684                   -0.00000359
       750         3               -16138.86603145               -16138.86594249                   -0.00002965
       751         3               -16138.58510718               -16138.58509660                   -0.00000353
       752         3               -16138.84086169               -16138.84105191                    0.00006341
       753         3               -16138.87792903               -16138.87791130                   -0.00000591
       754         3               -16138.56318666               -16138.56313951                   -0.00001572
       755         3               -16138.58863541               -16138.58862279                   -0.00000421
       756         3               -16138.87861708               -16138.87878343                    0.00005545
       757         3               -16138.58128668               -16138.58125730                   -0.00000979
       758         3               -16138.58897971               -16138.58895842                   -0.00000710
       759         3               -16138.58708552               -16138.58708172                   -0.00000127
       760         3               -16138.85204499               -16138.85195503                   -0.00002999
       761         3               -16138.58204845               -16138.58204973                    0.00000043
       762         3               -16138.87904025               -16138.87919166                    0.00005047
       763         3               -16138.88331318               -16138.88324521                   -0.00002266
       764         3               -16138.58545417               -16138.58545157                   -0.00000087
       765         3               -16138.88250903               -16138.88262646                    0.00003914
       766         3               -16138.58636554               -16138.58636293                   -0.00000087
       767         3               -16138.88261761               -16138.88253557                   -0.00002735
       768         3               -16138.87216270               -16138.87210511                   -0.00001920
       769         3               -16138.58831994               -16138.58831705                   -0.00000097
       770         3               -16138.57929241               -16138.57927335                   -0.00000635
       771         3               -16138.87732658               -16138.87726262                   -0.00002132
       772         3               -16138.58898026               -16138.58896725                   -0.00000434
       773         3               -16138.58252650               -16138.58253515                    0.00000288
       774         3               -16138.87272744               -16138.87265854                   -0.00002297
       775         3               -16138.58916882               -16138.58915314                   -0.00000523
       776         3               -16138.57937185               -16138.57941097                    0.00001304
       777         3               -16138.57710291               -16138.57704600                   -0.00001897
       778         3               -16138.58109140               -16138.58108273                   -0.00000289
       779         3               -16138.87375566               -16138.87357354                   -0.00006070
       780         3               -16138.58288960               -16138.58290980                    0.00000674
       781         3               -16138.87140811               -16138.87132545                   -0.00002755
       782         3               -16138.58286258               -16138.58284459                   -0.00000600
       783         3               -16138.85669303               -16138.85668935                   -0.00000122
       784         3               -16138.58112330               -16138.58111189                   -0.00000380
       785         3               -16138.58658809               -16138.58659949                    0.00000380
       786         3               -16138.58447435               -16138.58449548                    0.00000704
       787         3               -16138.58675832               -16138.58675782                   -0.00000017
       788         3               -16138.58108740               -16138.58108442                   -0.00000099
       789         3               -16138.58843667               -16138.58844473                    0.00000269
       790         3               -16138.58166177               -16138.58162336                   -0.00001281
       791         3               -16138.58503493               -16138.58501898                   -0.00000532
       792         3               -16138.58824336               -16138.58825607                    0.00000424
       793         3               -16138.58118047               -16138.58109393                   -0.00002884
       794         3               -16138.88400524               -16138.88394921                   -0.00001867
       795         3               -16138.58410892               -16138.58410247                   -0.00000215
       796         3               -16138.87922398               -16138.87926721                    0.00001441
       797         3               -16138.58201913               -16138.58199596                   -0.00000772
       798         3               -16138.58737678               -16138.58736430                   -0.00000416
       799         3               -16138.87781998               -16138.87776266                   -0.00001911
       800         3               -16138.58264326               -16138.58263320                   -0.00000335
       801         3               -16138.84224440               -16138.84210855                   -0.00004528
       802         3               -16138.58564632               -16138.58565689                    0.00000352
       803         3               -16138.58132260               -16138.58133558                    0.00000433
       804         3               -16138.57888041               -16138.57885156                   -0.00000962
       805         3               -16138.88300369               -16138.88313833                    0.00004488
       806         3               -16138.87686406               -16138.87685974                   -0.00000144
       807         3               -16138.58718408               -16138.58718520                    0.00000038
       808         3               -16138.58586802               -16138.58588205                    0.00000468
       809         3               -16138.57540864               -16138.57537332                   -0.00001177
       810         3               -16138.58079084               -16138.58076152                   -0.00000977
       811         3               -16138.88400485               -16138.88394867                   -0.00001873
       812         3               -16138.87784342               -16138.87781790                   -0.00000851
       813         3               -16138.85660223               -16138.85675058                    0.00004945
       814         3               -16138.58341563               -16138.58344530                    0.00000989
       815         3               -16138.58120510               -16138.58111814                   -0.00002898
       816         3               -16138.88400318               -16138.88394634                   -0.00001895
       817         3               -16138.58704847               -16138.58705007                    0.00000053
       818         3               -16138.56719323               -16138.56719253                   -0.00000023
       819         3               -16138.86289878               -16138.86289778                   -0.00000033
       820         3               -16138.58115514               -16138.58108138                   -0.00002459
       821         3               -16138.58632525               -16138.58629473                   -0.00001017
       822         3               -16138.58234598               -16138.58230943                   -0.00001218
       823         3               -16138.86995103               -16138.86995700                    0.00000199
       824         3               -16138.58586258               -16138.58588198                    0.00000647
       825         3               -16138.86843639               -16138.86846857                    0.00001073
       826         3               -16138.58678935               -16138.58678334                   -0.00000200
       827         3               -16138.88338708               -16138.88348502                    0.00003265
       828         3               -16138.57980080               -16138.57976906                   -0.00001058
       829         3               -16138.58041279               -16138.58045409                    0.00001377
       830         3               -16138.88400406               -16138.88394837                   -0.00001856
       831         3               -16138.58294883               -16138.58293978                   -0.00000302
       832         3               -16138.88159075               -16138.88152084                   -0.00002330
       833         3               -16138.85587657               -16138.85581969                   -0.00001896
       834         3               -16138.86856632               -16138.86833475                   -0.00007719
       835         3               -16138.57992600               -16138.57989117                   -0.00001161
       836         3               -16138.58695428               -16138.58696459                    0.00000344
       837         3               -16138.58659795               -16138.58658838                   -0.00000319
       838         3               -16138.58845881               -16138.58845760                   -0.00000040
       839         3               -16138.88400515               -16138.88394927                   -0.00001862
       840         3               -16138.88340643               -16138.88336194                   -0.00001483
       841         3               -16138.58251172               -16138.58250577                   -0.00000198
       842         3               -16138.87634627               -16138.87631382                   -0.00001082
       843         3               -16138.58641456               -16138.58641548                    0.00000031
       844         3               -16138.88321501               -16138.88332326                    0.00003608
       845         3               -16138.88400509               -16138.88394912                   -0.00001866
       846         3               -16138.88385072               -16138.88379240                   -0.00001944
       847         3               -16138.88052263               -16138.88047717                   -0.00001515
       848         3               -16138.87697569               -16138.87697814                    0.00000082
       849         3               -16138.58111782               -16138.58109151                   -0.00000877
       850         3               -16138.57696215               -16138.57696203                   -0.00000004
       851         3               -16138.58472402               -16138.58472042                   -0.00000120
       852         3               -16138.58264854               -16138.58263979                   -0.00000292
       853         3               -16138.58655643               -16138.58655821                    0.00000059
       854         3               -16138.86971334               -16138.86960229                   -0.00003702
       855         3               -16138.88400393               -16138.88394809                   -0.00001861
       856         3               -16138.85735469               -16138.85736820                    0.00000450
       857         3               -16138.87530057               -16138.87525188                   -0.00001623
       858         3               -16138.58173379               -16138.58172740                   -0.00000213
       859         3               -16138.57993446               -16138.57992811                   -0.00000212
       860         3               -16138.88047320               -16138.88039480                   -0.00002613
       861         3               -16138.57852285               -16138.57855004                    0.00000906
       862         3               -16138.87531443               -16138.87528718                   -0.00000908
       863         3               -16138.88400369               -16138.88394789                   -0.00001860
       864         3               -16138.58255698               -16138.58257833                    0.00000711
       865         3               -16138.58022297               -16138.58022072                   -0.00000075
       866         3               -16138.87375917               -16138.87378513                    0.00000865
       867         3               -16138.88400518               -16138.88394921                   -0.00001866
       868         3               -16138.88400522               -16138.88394925                   -0.00001866
       869         3               -16138.58814421               -16138.58815079                    0.00000219
       870         3               -16138.85371922               -16138.85376691                    0.00001590
       871         3               -16138.58476369               -16138.58473314                   -0.00001018
       872         3               -16138.86721206               -16138.86712424                   -0.00002927
       873         3               -16138.57818429               -16138.57818138                   -0.00000097
       874         3               -16138.87047194               -16138.87041836                   -0.00001786
       875         3               -16138.84473834               -16138.84494265                    0.00006810
       876         3               -16138.58642082               -16138.58642732                    0.00000217
       877         3               -16138.87861272               -16138.87864449                    0.00001059
       878         3               -16138.88243233               -16138.88250131                    0.00002299
       879         3               -16138.84691751               -16138.84689813                   -0.00000646
       880         3               -16138.88273906               -16138.88278889                    0.00001661
       881         3               -16138.88264963               -16138.88256977                   -0.00002662
       882         3               -16138.86153531               -16138.86162306                    0.00002925
       883         3               -16138.87998165               -16138.88001643                    0.00001159
       884         3               -16138.86016089               -16138.86015653                   -0.00000145
       885         3               -16138.85157920               -16138.85172894                    0.00004991
       886         3               -16138.84018969               -16138.84005049                   -0.00004640
       887         3               -16138.86687443               -16138.86679100                   -0.00002781
       888         3               -16138.86489221               -16138.86483622                   -0.00001866
       889         3               -16138.85012651               -16138.85021092                    0.00002814
       890         3               -16138.57557271               -16138.57551774                   -0.00001832
       891         3               -16138.57887792               -16138.57893848                    0.00002019
       892         3               -16138.88190589               -16138.88195840                    0.00001750
       893         3               -16138.58733635               -16138.58735425                    0.00000597
       894         3               -16138.57850438               -16138.57845567                   -0.00001624
       895         3               -16138.58583583               -16138.58581436                   -0.00000716
       896         3               -16138.58836876               -16138.58836530                   -0.00000115
       897         3               -16138.58562844               -16138.58564638                    0.00000598
       898         3               -16138.86846847               -16138.86846426                   -0.00000140
       899         3               -16138.86690698               -16138.86699084                    0.00002795
       900         3               -16138.58498846               -16138.58499691                    0.00000282
       901         3               -16138.86393535               -16138.86402806                    0.00003090
       902         3               -16138.88291668               -16138.88281730                   -0.00003313
       903         3               -16138.86659828               -16138.86646354                   -0.00004491
       904         3               -16138.58302974               -16138.58301210                   -0.00000588
       905         3               -16138.87789104               -16138.87804468                    0.00005121
       906         3               -16138.58023949               -16138.58022346                   -0.00000534
       907         3               -16138.58496298               -16138.58497183                    0.00000295
       908         3               -16138.88400346               -16138.88394655                   -0.00001897
       909         3               -16138.88400587               -16138.88395104                   -0.00001827
       910         3               -16138.87771654               -16138.87774713                    0.00001020
       911         3               -16138.57500996               -16138.57500230                   -0.00000255
       912         3               -16138.88287022               -16138.88280206                   -0.00002272
       913         3               -16138.58780957               -16138.58781566                    0.00000203
       914         3               -16138.86828567               -16138.86833627                    0.00001686
       915         3               -16138.58215955               -16138.58218418                    0.00000821
       916         3               -16138.88400350               -16138.88394771                   -0.00001860
       917         3               -16138.57822197               -16138.57825135                    0.00000979
       918         3               -16138.87738492               -16138.87750357                    0.00003955
       919         3               -16138.88355911               -16138.88361196                    0.00001762
       920         3               -16138.57786082               -16138.57785429                   -0.00000218
       921         3               -16138.58549334               -16138.58550167                    0.00000278
       922         3               -16138.87570558               -16138.87568305                   -0.00000751
       923         3               -16138.58458618               -16138.58461181                    0.00000854
       924         3               -16138.58621966               -16138.58622623                    0.00000219
       925         3               -16138.88115628               -16138.88108436                   -0.00002397
       926         3               -16138.88400509               -16138.88394907                   -0.00001868
       927         3               -16138.58414387               -16138.58415158                    0.00000257
       928         3               -16138.85501156               -16138.85494601                   -0.00002185
       929         3               -16138.88385490               -16138.88390788                    0.00001766
       930         3               -16138.57534953               -16138.57534022                   -0.00000310
       931         3               -16138.88400394               -16138.88394810                   -0.00001861
       932         3               -16138.58828635               -16138.58829807                    0.00000391
       933         3               -16138.85226787               -16138.85243655                    0.00005623
       934         3               -16138.58474065               -16138.58476520                    0.00000818
       935         3               -16138.57873014               -16138.57873003                   -0.00000004
       936         3               -16138.57996427               -16138.57998138                    0.00000570
       937         3               -16138.58355614               -16138.58356721                    0.00000369
       938         3               -16138.88336453               -16138.88346207                    0.00003251
       939         3               -16138.58078474               -16138.58080925                    0.00000817
       940         3               -16138.88020282               -16138.88015789                   -0.00001498
       941         3               -16138.88377057               -16138.88374344                   -0.00000904
       942         3               -16138.87880524               -16138.87888237                    0.00002571
       943         3               -16138.87147534               -16138.87142940                   -0.00001531
       944         3               -16138.88400536               -16138.88394969                   -0.00001855
       945         3               -16138.83789345               -16138.83789512                    0.00000056
       946         3               -16138.58900135               -16138.58899639                   -0.00000165
       947         3               -16138.57680659               -16138.57681268                    0.00000203
       948         3               -16138.88292893               -16138.88306684                    0.00004597
       949         3               -16138.58489087               -16138.58491383                    0.00000765
       950         3               -16138.58715189               -16138.58717188                    0.00000666
       951         3               -16138.58427774               -16138.58425780                   -0.00000665
       952         3               -16138.88400193               -16138.88394471                   -0.00001907
       953         3               -16138.88362238               -16138.88371246                    0.00003003
       954         3               -16138.88341836               -16138.88351377                    0.00003180
       955         3               -16138.86266245               -16138.86273018                    0.00002258
       956         3               -16138.58500285               -16138.58501490                    0.00000402
       957         3               -16138.87582270               -16138.87582958                    0.00000229
       958         3               -16138.87699476               -16138.87707218                    0.00002581
       959         3               -16138.86173311               -16138.86182373                    0.00003021
       960         3               -16138.87858096               -16138.87856384                   -0.00000571
       961         3               -16138.88316014               -16138.88310331                   -0.00001895
       962         3               -16138.58477476               -16138.58479221                    0.00000582
       963         3               -16138.57716781               -16138.57724626                    0.00002615
       964         3               -16138.87455205               -16138.87439227                   -0.00005326
       965         3               -16138.58759056               -16138.58760375                    0.00000440
       966         3               -16138.88400536               -16138.88394992                   -0.00001848
       967         3               -16138.87562558               -16138.87563893                    0.00000445
       968         3               -16138.86476987               -16138.86469642                   -0.00002448
       969         3               -16138.88159696               -16138.88148110                   -0.00003862
       970         3               -16138.58709979               -16138.58708841                   -0.00000379
       971         3               -16138.58232432               -16138.58231036                   -0.00000465
       972         3               -16138.88400488               -16138.88394864                   -0.00001874
       973         3               -16138.88400375               -16138.88394816                   -0.00001853
       974         3               -16138.88166764               -16138.88169460                    0.00000899
       975         3               -16138.88096451               -16138.88090131                   -0.00002107
