Conf.,atoms,Ref. total energy(Ha),NN total energy(Ha),E(Ref.) - E(NN) (Ha/atom)
569,3,-16138.58414,-16138.58415,0.00000108
570,3,-16138.85533,-16138.85552,0.00006197
571,3,-16138.8821,-16138.88218,0.00002548
572,3,-16138.86635,-16138.86628,-0.00002388
573,3,-16138.57372,-16138.57376,0.00001463
574,3,-16138.8727,-16138.87257,-0.00004388
575,3,-16138.88355,-16138.88359,0.0000138
576,3,-16138.88152,-16138.88144,-0.00002685
577,3,-16138.884,-16138.88395,-0.00001856
578,3,-16138.5857,-16138.58571,0.00000183
579,3,-16138.58655,-16138.58658,0.00000717
580,3,-16138.58706,-16138.58707,0.00000299
581,3,-16138.58825,-16138.58826,0.00000259
582,3,-16138.86485,-16138.86478,-0.00002527
583,3,-16138.87148,-16138.87135,-0.00004107
584,3,-16138.58637,-16138.58634,-0.00000942
585,3,-16138.88319,-16138.88322,0.00000846
586,3,-16138.57983,-16138.57986,0.00000744
587,3,-16138.58256,-16138.5826,0.00001503
588,3,-16138.58053,-16138.58049,-0.00001289
589,3,-16138.88401,-16138.88395,-0.00001867
590,3,-16138.58233,-16138.58231,-0.0000065
591,3,-16138.86538,-16138.86529,-0.00002931
592,3,-16138.88401,-16138.88395,-0.00001857
593,3,-16138.57847,-16138.57844,-0.00000904
594,3,-16138.57979,-16138.57983,0.00001375
595,3,-16138.58194,-16138.58193,-0.00000181
596,3,-16138.58117,-16138.58117,0.00000263
597,3,-16138.58768,-16138.58767,-0.00000247
598,3,-16138.85761,-16138.85784,0.00007525
599,3,-16138.88401,-16138.88395,-0.00001867
600,3,-16138.87226,-16138.8723,0.00001192
601,3,-16138.86464,-16138.86456,-0.00002569
602,3,-16138.88343,-16138.88352,0.00002875
603,3,-16138.87665,-16138.87671,0.00002151
604,3,-16138.84069,-16138.84059,-0.00003408
605,3,-16138.884,-16138.88395,-0.00001861
606,3,-16138.57902,-16138.57903,0.00000304
607,3,-16138.87985,-16138.8799,0.00001492
608,3,-16138.58571,-16138.58572,0.00000275
609,3,-16138.85746,-16138.85756,0.00003343
610,3,-16138.86538,-16138.8653,-0.00002433
611,3,-16138.58784,-16138.58786,0.00000672
612,3,-16138.87649,-16138.87646,-0.00000892
613,3,-16138.85714,-16138.85735,0.00007065
614,3,-16138.85679,-16138.85689,0.0000342
615,3,-16138.884,-16138.88395,-0.0000186
616,3,-16138.87226,-16138.87215,-0.00003629
617,3,-16138.884,-16138.88395,-0.0000186
618,3,-16138.57997,-16138.57997,-0.0000016
619,3,-16138.88392,-16138.88396,0.00001446
620,3,-16138.58615,-16138.58616,0.00000273
621,3,-16138.58509,-16138.58512,0.00000811
622,3,-16138.85659,-16138.85679,0.00006927
623,3,-16138.58762,-16138.58762,0.00000072
624,3,-16138.58575,-16138.58575,-0.00000029
625,3,-16138.8731,-16138.87314,0.00001433
626,3,-16138.57376,-16138.57379,0.00000984
627,3,-16138.58895,-16138.58895,0.00000021
628,3,-16138.5857,-16138.58571,0.00000212
629,3,-16138.57983,-16138.57989,0.00002188
630,3,-16138.58727,-16138.58727,0.00000147
631,3,-16138.88351,-16138.88356,0.00001838
632,3,-16138.58187,-16138.58185,-0.00000687
633,3,-16138.8731,-16138.87291,-0.00006343
634,3,-16138.58472,-16138.58475,0.0000092
635,3,-16138.88009,-16138.88004,-0.00001577
636,3,-16138.88288,-16138.8829,0.00000627
637,3,-16138.88266,-16138.88269,0.00001069
638,3,-16138.884,-16138.88395,-0.00001858
639,3,-16138.58183,-16138.58176,-0.00002154
640,3,-16138.84938,-16138.84956,0.00006021
641,3,-16138.58781,-16138.58783,0.00000692
642,3,-16138.5872,-16138.5872,-0.00000146
643,3,-16138.884,-16138.88395,-0.00001861
644,3,-16138.8762,-16138.87621,0.00000366
645,3,-16138.58857,-16138.58857,-0.00000019
646,3,-16138.85558,-16138.85556,-0.00000646
647,3,-16138.57302,-16138.57305,0.00001285
648,3,-16138.57853,-16138.57849,-0.00001196
649,3,-16138.88342,-16138.88346,0.00001345
650,3,-16138.8413,-16138.84114,-0.00005221
651,3,-16138.88234,-16138.88229,-0.0000148
652,3,-16138.58513,-16138.58515,0.00000691
653,3,-16138.88401,-16138.88395,-0.00001864
654,3,-16138.88401,-16138.88395,-0.00001866
655,3,-16138.58003,-16138.5801,0.0000235
656,3,-16138.884,-16138.88395,-0.00001853
657,3,-16138.8802,-16138.88014,-0.00002094
658,3,-16138.58289,-16138.58288,-0.00000507
659,3,-16138.84582,-16138.84599,0.00005342
660,3,-16138.58114,-16138.58114,-0.00000127
661,3,-16138.87956,-16138.87951,-0.00001791
662,3,-16138.58341,-16138.58339,-0.00000766
663,3,-16138.57831,-16138.57831,0.00000158
664,3,-16138.58302,-16138.58301,-0.00000321
665,3,-16138.58915,-16138.58914,-0.00000301
666,3,-16138.87596,-16138.87581,-0.00004846
667,3,-16138.8799,-16138.87998,0.00002653
668,3,-16138.58454,-16138.58456,0.00000574
669,3,-16138.88341,-16138.88336,-0.00001483
670,3,-16138.884,-16138.88395,-0.00001852
671,3,-16138.84162,-16138.84159,-0.00001117
672,3,-16138.88401,-16138.88395,-0.00001868
673,3,-16138.58518,-16138.58518,0.00000119
674,3,-16138.57233,-16138.57232,-0.00000496
675,3,-16138.88339,-16138.88347,0.00002638
676,3,-16138.87902,-16138.87911,0.00003103
677,3,-16138.87223,-16138.87219,-0.00001066
678,3,-16138.884,-16138.88395,-0.00001858
679,3,-16138.85518,-16138.85528,0.00003313
680,3,-16138.884,-16138.88395,-0.0000186
681,3,-16138.58777,-16138.58776,-0.00000376
682,3,-16138.57382,-16138.57377,-0.00001784
683,3,-16138.83987,-16138.83972,-0.00004896
684,3,-16138.58547,-16138.58549,0.00000732
685,3,-16138.86677,-16138.86686,0.00002852
686,3,-16138.58506,-16138.58503,-0.00001061
687,3,-16138.5837,-16138.58371,0.00000268
688,3,-16138.88297,-16138.8829,-0.00002342
689,3,-16138.85819,-16138.85837,0.00006162
690,3,-16138.58168,-16138.58167,-0.00000104
691,3,-16138.58441,-16138.58442,0.00000406
692,3,-16138.87343,-16138.87324,-0.00006065
693,3,-16138.85856,-16138.85866,0.00003204
694,3,-16138.57697,-16138.57693,-0.00001653
695,3,-16138.58324,-16138.58324,-0.00000004
696,3,-16138.58455,-16138.58455,-0.00000072
697,3,-16138.58561,-16138.58562,0.00000474
698,3,-16138.87182,-16138.87185,0.00000977
699,3,-16138.58207,-16138.58205,-0.00000589
700,3,-16138.86299,-16138.86303,0.00001344
701,3,-16138.87264,-16138.87251,-0.00004109
702,3,-16138.58214,-16138.58208,-0.000018
703,3,-16138.88401,-16138.88395,-0.00001864
704,3,-16138.86841,-16138.86818,-0.00007617
705,3,-16138.84851,-16138.8487,0.00006256
706,3,-16138.86646,-16138.86633,-0.00004432
707,3,-16138.57476,-16138.57482,0.00002252
708,3,-16138.58597,-16138.58597,-0.00000052
709,3,-16138.88401,-16138.88395,-0.00001866
710,3,-16138.86603,-16138.8659,-0.00004392
711,3,-16138.58433,-16138.58431,-0.00000673
712,3,-16138.86258,-16138.86264,0.0000214
713,3,-16138.88072,-16138.88072,-0.00000048
714,3,-16138.58111,-16138.58109,-0.00000498
715,3,-16138.58557,-16138.58558,0.00000275
716,3,-16138.884,-16138.88395,-0.00001873
717,3,-16138.58103,-16138.58102,-0.00000122
718,3,-16138.57941,-16138.57945,0.00001368
719,3,-16138.8646,-16138.86453,-0.00002324
720,3,-16138.85624,-16138.85623,-0.0000036
721,3,-16138.87508,-16138.87506,-0.00000796
722,3,-16138.87664,-16138.8766,-0.00001247
723,3,-16138.8828,-16138.88271,-0.00002797
724,3,-16138.86492,-16138.86485,-0.00002522
725,3,-16138.58419,-16138.58419,0.00000136
726,3,-16138.85573,-16138.85592,0.00006579
727,3,-16138.86769,-16138.86774,0.00001453
728,3,-16138.84058,-16138.84041,-0.0000574
729,3,-16138.58262,-16138.58259,-0.00000836
730,3,-16138.87715,-16138.87719,0.00001094
731,3,-16138.88401,-16138.88395,-0.0000185
732,3,-16138.88303,-16138.8831,0.0000254
733,3,-16138.884,-16138.88395,-0.00001854
734,3,-16138.87024,-16138.87024,-0.00000075
735,3,-16138.58754,-16138.58755,0.00000287
736,3,-16138.57806,-16138.57805,-0.00000576
737,3,-16138.58326,-16138.58323,-0.00000773
738,3,-16138.58456,-16138.58457,0.00000314
739,3,-16138.87384,-16138.87366,-0.00006048
740,3,-16138.57658,-16138.57662,0.00001118
741,3,-16138.58342,-16138.5834,-0.00000619
742,3,-16138.87952,-16138.87959,0.0000244
743,3,-16138.88401,-16138.88395,-0.00001857
744,3,-16138.58308,-16138.58305,-0.00001217
745,3,-16138.88353,-16138.88358,0.0000174
746,3,-16138.58257,-16138.58258,0.0000008
747,3,-16138.879,-16138.87902,0.00000792
748,3,-16138.88254,-16138.88252,-0.00000798
749,3,-16138.58731,-16138.5873,-0.00000359
750,3,-16138.86603,-16138.86594,-0.00002965
751,3,-16138.58511,-16138.5851,-0.00000353
752,3,-16138.84086,-16138.84105,0.00006341
753,3,-16138.87793,-16138.87791,-0.00000591
754,3,-16138.56319,-16138.56314,-0.00001572
755,3,-16138.58864,-16138.58862,-0.00000421
756,3,-16138.87862,-16138.87878,0.00005545
757,3,-16138.58129,-16138.58126,-0.00000979
758,3,-16138.58898,-16138.58896,-0.0000071
759,3,-16138.58709,-16138.58708,-0.00000127
760,3,-16138.85204,-16138.85196,-0.00002999
761,3,-16138.58205,-16138.58205,0.00000043
762,3,-16138.87904,-16138.87919,0.00005047
763,3,-16138.88331,-16138.88325,-0.00002266
764,3,-16138.58545,-16138.58545,-0.00000087
765,3,-16138.88251,-16138.88263,0.00003914
766,3,-16138.58637,-16138.58636,-0.00000087
767,3,-16138.88262,-16138.88254,-0.00002735
768,3,-16138.87216,-16138.87211,-0.0000192
769,3,-16138.58832,-16138.58832,-0.00000097
770,3,-16138.57929,-16138.57927,-0.00000635
771,3,-16138.87733,-16138.87726,-0.00002132
772,3,-16138.58898,-16138.58897,-0.00000434
773,3,-16138.58253,-16138.58254,0.00000288
774,3,-16138.87273,-16138.87266,-0.00002297
775,3,-16138.58917,-16138.58915,-0.00000523
776,3,-16138.57937,-16138.57941,0.00001304
777,3,-16138.5771,-16138.57705,-0.00001897
778,3,-16138.58109,-16138.58108,-0.00000289
779,3,-16138.87376,-16138.87357,-0.0000607
780,3,-16138.58289,-16138.58291,0.00000674
781,3,-16138.87141,-16138.87133,-0.00002755
782,3,-16138.58286,-16138.58284,-0.000006
783,3,-16138.85669,-16138.85669,-0.00000122
784,3,-16138.58112,-16138.58111,-0.0000038
785,3,-16138.58659,-16138.5866,0.0000038
786,3,-16138.58447,-16138.5845,0.00000704
787,3,-16138.58676,-16138.58676,-0.00000017
788,3,-16138.58109,-16138.58108,-0.00000099
789,3,-16138.58844,-16138.58844,0.00000269
790,3,-16138.58166,-16138.58162,-0.00001281
791,3,-16138.58503,-16138.58502,-0.00000532
792,3,-16138.58824,-16138.58826,0.00000424
793,3,-16138.58118,-16138.58109,-0.00002884
794,3,-16138.88401,-16138.88395,-0.00001867
795,3,-16138.58411,-16138.5841,-0.00000215
796,3,-16138.87922,-16138.87927,0.00001441
797,3,-16138.58202,-16138.582,-0.00000772
798,3,-16138.58738,-16138.58736,-0.00000416
799,3,-16138.87782,-16138.87776,-0.00001911
800,3,-16138.58264,-16138.58263,-0.00000335
801,3,-16138.84224,-16138.84211,-0.00004528
802,3,-16138.58565,-16138.58566,0.00000352
803,3,-16138.58132,-16138.58134,0.00000433
804,3,-16138.57888,-16138.57885,-0.00000962
805,3,-16138.883,-16138.88314,0.00004488
806,3,-16138.87686,-16138.87686,-0.00000144
807,3,-16138.58718,-16138.58719,0.00000038
808,3,-16138.58587,-16138.58588,0.00000468
809,3,-16138.57541,-16138.57537,-0.00001177
810,3,-16138.58079,-16138.58076,-0.00000977
811,3,-16138.884,-16138.88395,-0.00001873
812,3,-16138.87784,-16138.87782,-0.00000851
813,3,-16138.8566,-16138.85675,0.00004945
814,3,-16138.58342,-16138.58345,0.00000989
815,3,-16138.58121,-16138.58112,-0.00002898
816,3,-16138.884,-16138.88395,-0.00001895
817,3,-16138.58705,-16138.58705,0.00000053
818,3,-16138.56719,-16138.56719,-0.00000023
819,3,-16138.8629,-16138.8629,-0.00000033
820,3,-16138.58116,-16138.58108,-0.00002459
821,3,-16138.58633,-16138.58629,-0.00001017
822,3,-16138.58235,-16138.58231,-0.00001218
823,3,-16138.86995,-16138.86996,0.00000199
824,3,-16138.58586,-16138.58588,0.00000647
825,3,-16138.86844,-16138.86847,0.00001073
826,3,-16138.58679,-16138.58678,-0.000002
827,3,-16138.88339,-16138.88349,0.00003265
828,3,-16138.5798,-16138.57977,-0.00001058
829,3,-16138.58041,-16138.58045,0.00001377
830,3,-16138.884,-16138.88395,-0.00001856
831,3,-16138.58295,-16138.58294,-0.00000302
832,3,-16138.88159,-16138.88152,-0.0000233
833,3,-16138.85588,-16138.85582,-0.00001896
834,3,-16138.86857,-16138.86833,-0.00007719
835,3,-16138.57993,-16138.57989,-0.00001161
836,3,-16138.58695,-16138.58696,0.00000344
837,3,-16138.5866,-16138.58659,-0.00000319
838,3,-16138.58846,-16138.58846,-0.0000004
839,3,-16138.88401,-16138.88395,-0.00001862
840,3,-16138.88341,-16138.88336,-0.00001483
841,3,-16138.58251,-16138.58251,-0.00000198
842,3,-16138.87635,-16138.87631,-0.00001082
843,3,-16138.58641,-16138.58642,0.00000031
844,3,-16138.88322,-16138.88332,0.00003608
845,3,-16138.88401,-16138.88395,-0.00001866
846,3,-16138.88385,-16138.88379,-0.00001944
847,3,-16138.88052,-16138.88048,-0.00001515
848,3,-16138.87698,-16138.87698,0.00000082
849,3,-16138.58112,-16138.58109,-0.00000877
850,3,-16138.57696,-16138.57696,-0.00000004
851,3,-16138.58472,-16138.58472,-0.0000012
852,3,-16138.58265,-16138.58264,-0.00000292
853,3,-16138.58656,-16138.58656,0.00000059
854,3,-16138.86971,-16138.8696,-0.00003702
855,3,-16138.884,-16138.88395,-0.00001861
856,3,-16138.85735,-16138.85737,0.0000045
857,3,-16138.8753,-16138.87525,-0.00001623
858,3,-16138.58173,-16138.58173,-0.00000213
859,3,-16138.57993,-16138.57993,-0.00000212
860,3,-16138.88047,-16138.88039,-0.00002613
861,3,-16138.57852,-16138.57855,0.00000906
862,3,-16138.87531,-16138.87529,-0.00000908
863,3,-16138.884,-16138.88395,-0.0000186
864,3,-16138.58256,-16138.58258,0.00000711
865,3,-16138.58022,-16138.58022,-0.00000075
866,3,-16138.87376,-16138.87379,0.00000865
867,3,-16138.88401,-16138.88395,-0.00001866
868,3,-16138.88401,-16138.88395,-0.00001866
869,3,-16138.58814,-16138.58815,0.00000219
870,3,-16138.85372,-16138.85377,0.0000159
871,3,-16138.58476,-16138.58473,-0.00001018
872,3,-16138.86721,-16138.86712,-0.00002927
873,3,-16138.57818,-16138.57818,-0.00000097
874,3,-16138.87047,-16138.87042,-0.00001786
875,3,-16138.84474,-16138.84494,0.0000681
876,3,-16138.58642,-16138.58643,0.00000217
877,3,-16138.87861,-16138.87864,0.00001059
878,3,-16138.88243,-16138.8825,0.00002299
879,3,-16138.84692,-16138.8469,-0.00000646
880,3,-16138.88274,-16138.88279,0.00001661
881,3,-16138.88265,-16138.88257,-0.00002662
882,3,-16138.86154,-16138.86162,0.00002925
883,3,-16138.87998,-16138.88002,0.00001159
884,3,-16138.86016,-16138.86016,-0.00000145
885,3,-16138.85158,-16138.85173,0.00004991
886,3,-16138.84019,-16138.84005,-0.0000464
887,3,-16138.86687,-16138.86679,-0.00002781
888,3,-16138.86489,-16138.86484,-0.00001866
889,3,-16138.85013,-16138.85021,0.00002814
890,3,-16138.57557,-16138.57552,-0.00001832
891,3,-16138.57888,-16138.57894,0.00002019
892,3,-16138.88191,-16138.88196,0.0000175
893,3,-16138.58734,-16138.58735,0.00000597
894,3,-16138.5785,-16138.57846,-0.00001624
895,3,-16138.58584,-16138.58581,-0.00000716
896,3,-16138.58837,-16138.58837,-0.00000115
897,3,-16138.58563,-16138.58565,0.00000598
898,3,-16138.86847,-16138.86846,-0.0000014
899,3,-16138.86691,-16138.86699,0.00002795
900,3,-16138.58499,-16138.585,0.00000282
901,3,-16138.86394,-16138.86403,0.0000309
902,3,-16138.88292,-16138.88282,-0.00003313
903,3,-16138.8666,-16138.86646,-0.00004491
904,3,-16138.58303,-16138.58301,-0.00000588
905,3,-16138.87789,-16138.87804,0.00005121
906,3,-16138.58024,-16138.58022,-0.00000534
907,3,-16138.58496,-16138.58497,0.00000295
908,3,-16138.884,-16138.88395,-0.00001897
909,3,-16138.88401,-16138.88395,-0.00001827
910,3,-16138.87772,-16138.87775,0.0000102
911,3,-16138.57501,-16138.575,-0.00000255
912,3,-16138.88287,-16138.8828,-0.00002272
913,3,-16138.58781,-16138.58782,0.00000203
914,3,-16138.86829,-16138.86834,0.00001686
915,3,-16138.58216,-16138.58218,0.00000821
916,3,-16138.884,-16138.88395,-0.0000186
917,3,-16138.57822,-16138.57825,0.00000979
918,3,-16138.87738,-16138.8775,0.00003955
919,3,-16138.88356,-16138.88361,0.00001762
920,3,-16138.57786,-16138.57785,-0.00000218
921,3,-16138.58549,-16138.5855,0.00000278
922,3,-16138.87571,-16138.87568,-0.00000751
923,3,-16138.58459,-16138.58461,0.00000854
924,3,-16138.58622,-16138.58623,0.00000219
925,3,-16138.88116,-16138.88108,-0.00002397
926,3,-16138.88401,-16138.88395,-0.00001868
927,3,-16138.58414,-16138.58415,0.00000257
928,3,-16138.85501,-16138.85495,-0.00002185
929,3,-16138.88385,-16138.88391,0.00001766
930,3,-16138.57535,-16138.57534,-0.0000031
931,3,-16138.884,-16138.88395,-0.00001861
932,3,-16138.58829,-16138.5883,0.00000391
933,3,-16138.85227,-16138.85244,0.00005623
934,3,-16138.58474,-16138.58477,0.00000818
935,3,-16138.57873,-16138.57873,-0.00000004
936,3,-16138.57996,-16138.57998,0.0000057
937,3,-16138.58356,-16138.58357,0.00000369
938,3,-16138.88336,-16138.88346,0.00003251
939,3,-16138.58078,-16138.58081,0.00000817
940,3,-16138.8802,-16138.88016,-0.00001498
941,3,-16138.88377,-16138.88374,-0.00000904
942,3,-16138.87881,-16138.87888,0.00002571
943,3,-16138.87148,-16138.87143,-0.00001531
944,3,-16138.88401,-16138.88395,-0.00001855
945,3,-16138.83789,-16138.8379,0.00000056
946,3,-16138.589,-16138.589,-0.00000165
947,3,-16138.57681,-16138.57681,0.00000203
948,3,-16138.88293,-16138.88307,0.00004597
949,3,-16138.58489,-16138.58491,0.00000765
950,3,-16138.58715,-16138.58717,0.00000666
951,3,-16138.58428,-16138.58426,-0.00000665
952,3,-16138.884,-16138.88394,-0.00001907
953,3,-16138.88362,-16138.88371,0.00003003
954,3,-16138.88342,-16138.88351,0.0000318
955,3,-16138.86266,-16138.86273,0.00002258
956,3,-16138.585,-16138.58501,0.00000402
957,3,-16138.87582,-16138.87583,0.00000229
958,3,-16138.87699,-16138.87707,0.00002581
959,3,-16138.86173,-16138.86182,0.00003021
960,3,-16138.87858,-16138.87856,-0.00000571
961,3,-16138.88316,-16138.8831,-0.00001895
962,3,-16138.58477,-16138.58479,0.00000582
963,3,-16138.57717,-16138.57725,0.00002615
964,3,-16138.87455,-16138.87439,-0.00005326
965,3,-16138.58759,-16138.5876,0.0000044
966,3,-16138.88401,-16138.88395,-0.00001848
967,3,-16138.87563,-16138.87564,0.00000445
968,3,-16138.86477,-16138.8647,-0.00002448
969,3,-16138.8816,-16138.88148,-0.00003862
970,3,-16138.5871,-16138.58709,-0.00000379
971,3,-16138.58232,-16138.58231,-0.00000465
972,3,-16138.884,-16138.88395,-0.00001874
973,3,-16138.884,-16138.88395,-0.00001853
974,3,-16138.88167,-16138.88169,0.00000899
975,3,-16138.88096,-16138.8809,-0.00002107
976,3,-16138.58706,-16138.58706,-0.00000016
977,3,-16138.88145,-16138.88146,0.00000467
978,3,-16138.86197,-16138.86203,0.00002029
979,3,-16138.5812,-16138.58112,-0.00002918
980,3,-16138.88401,-16138.88395,-0.0000184
981,3,-16138.86654,-16138.8664,-0.00004636
982,3,-16138.58628,-16138.58629,0.0000026
983,3,-16138.58612,-16138.58613,0.0000053
984,3,-16138.84517,-16138.84537,0.00006744
985,3,-16138.58491,-16138.5849,-0.00000536
986,3,-16138.58838,-16138.58839,0.00000506
987,3,-16138.85805,-16138.85814,0.00003114
988,3,-16138.88192,-16138.88201,0.00002831
989,3,-16138.884,-16138.88395,-0.00001885
990,3,-16138.58869,-16138.58869,-0.00000036
991,3,-16138.5883,-16138.58828,-0.00000796
992,3,-16138.58758,-16138.5876,0.00000631
993,3,-16138.5812,-16138.58121,0.00000156
994,3,-16138.58664,-16138.58667,0.0000099
995,3,-16138.58539,-16138.58541,0.00000766
996,3,-16138.884,-16138.88395,-0.0000186
997,3,-16138.58892,-16138.58892,-0.00000187
998,3,-16138.58438,-16138.5844,0.00000642
999,3,-16138.8666,-16138.86652,-0.00002769
1000,3,-16138.57891,-16138.57892,0.00000363
1001,3,-16138.884,-16138.88395,-0.00001856
1002,3,-16138.57362,-16138.57357,-0.00001723
1003,3,-16138.58604,-16138.58606,0.0000042
1004,3,-16138.87757,-16138.87753,-0.000014
1005,3,-16138.88401,-16138.88395,-0.00001853
1006,3,-16138.85719,-16138.85738,0.00006398
1007,3,-16138.58718,-16138.58717,-0.0000034
1008,3,-16138.87531,-16138.87535,0.00001457
1009,3,-16138.58771,-16138.58771,-0.00000008
1010,3,-16138.58891,-16138.58891,0.00000074
1011,3,-16138.58444,-16138.58444,0.00000008
1012,3,-16138.84142,-16138.84137,-0.00001596
1013,3,-16138.58246,-16138.58243,-0.00000845
1014,3,-16138.58387,-16138.58387,0.00000094
1015,3,-16138.88125,-16138.88117,-0.00002743
1016,3,-16138.58105,-16138.58102,-0.00000968
1017,3,-16138.58587,-16138.58587,-0.00000224
1018,3,-16138.87722,-16138.87731,0.00002925
1019,3,-16138.88296,-16138.88302,0.00001915
1020,3,-16138.8503,-16138.85047,0.00005635
1021,3,-16138.58867,-16138.58866,-0.00000193
1022,3,-16138.58672,-16138.58672,-0.00000067
1023,3,-16138.58139,-16138.58135,-0.00001291
1024,3,-16138.88334,-16138.88342,0.00002577
1025,3,-16138.58846,-16138.58845,-0.0000023
1026,3,-16138.86921,-16138.86924,0.00000882
1027,3,-16138.87059,-16138.87054,-0.00001786
1028,3,-16138.86978,-16138.86965,-0.00004212
1029,3,-16138.58854,-16138.58854,0.00000013
1030,3,-16138.86378,-16138.8638,0.00000827
1031,3,-16138.5853,-16138.5853,-0.00000119
1032,3,-16138.58097,-16138.58097,-0.00000106
1033,3,-16138.58502,-16138.58504,0.00000829
1034,3,-16138.87146,-16138.87136,-0.00003304
1035,3,-16138.85422,-16138.85431,0.00002947
1036,3,-16138.87554,-16138.87559,0.00001399
1037,3,-16138.88401,-16138.88395,-0.00001862
1038,3,-16138.85956,-16138.85972,0.00005041
1039,3,-16138.88355,-16138.88364,0.00003269
1040,3,-16138.85828,-16138.85838,0.00003329
1041,3,-16138.58213,-16138.58211,-0.00000522
1042,3,-16138.884,-16138.88395,-0.00001855
1043,3,-16138.87625,-16138.87626,0.00000436
1044,3,-16138.85124,-16138.85123,-0.0000027
1045,3,-16138.87934,-16138.87933,-0.00000444
1046,3,-16138.5828,-16138.58281,0.00000548
1047,3,-16138.86737,-16138.86723,-0.00004574
1048,3,-16138.58812,-16138.58812,-0.00000096
1049,3,-16138.88072,-16138.8807,-0.00000651
1050,3,-16138.58719,-16138.58719,-0.00000013
1051,3,-16138.88372,-16138.88376,0.00001133
1052,3,-16138.8823,-16138.88226,-0.00001568
1053,3,-16138.58792,-16138.58792,-0.00000138
1054,3,-16138.87604,-16138.87608,0.00001579
1055,3,-16138.87525,-16138.87529,0.00001452
1056,3,-16138.88285,-16138.8829,0.00001611
1057,3,-16138.88178,-16138.8817,-0.00002366
1058,3,-16138.8789,-16138.87892,0.0000043
1059,3,-16138.87414,-16138.87397,-0.0000582
1060,3,-16138.5818,-16138.58179,-0.00000359
1061,3,-16138.57194,-16138.57198,0.0000127
1062,3,-16138.8705,-16138.87033,-0.00005831
1063,3,-16138.58584,-16138.58585,0.00000289
1064,3,-16138.58313,-16138.58314,0.00000239
1065,3,-16138.84584,-16138.84579,-0.00001586
1066,3,-16138.58764,-16138.58763,-0.00000109
1067,3,-16138.87783,-16138.87785,0.00000624
1068,3,-16138.57352,-16138.57357,0.00001457
1069,3,-16138.58142,-16138.58142,-0.00000057
1070,3,-16138.86741,-16138.86747,0.00002131
1071,3,-16138.584,-16138.58401,0.00000103
1072,3,-16138.87128,-16138.87114,-0.00004446
1073,3,-16138.884,-16138.88395,-0.00001853
1074,3,-16138.88318,-16138.8833,0.00004163
1075,3,-16138.58518,-16138.58519,0.0000033
1076,3,-16138.58869,-16138.58869,-0.00000098
1077,3,-16138.87899,-16138.87914,0.00005134
1078,3,-16138.58724,-16138.58723,-0.00000336
1079,3,-16138.88395,-16138.88396,0.0000018
1080,3,-16138.58257,-16138.58252,-0.00001622
1081,3,-16138.58305,-16138.58303,-0.00000529
1082,3,-16138.58105,-16138.58103,-0.00000686
1083,3,-16138.88091,-16138.88088,-0.00000956
