Conf.,atom,element,Ref. charge(e),NN charge(e)
244,3,47,0.35656242,0.36178417
245,1,47,0.34216214,0.34085166
245,2,47,0.3159314,0.31858387
245,3,47,0.34190646,0.34056447
246,1,47,-0.40290017,-0.41027313
246,2,47,-0.4295725,-0.42183001
246,3,47,-0.16752732,-0.16789686
247,1,47,0.31709453,0.31715761
247,2,47,0.32026123,0.31842861
247,3,47,0.36264423,0.36441377
248,1,47,-0.40398568,-0.41170433
248,2,47,-0.40377854,-0.41146411
248,3,47,-0.19223579,-0.17683156
249,1,47,0.27824233,0.28743135
249,2,47,0.32438383,0.31702095
249,3,47,0.39737384,0.3955477
250,1,47,0.36272456,0.36036666
250,2,47,0.30546717,0.30864412
250,3,47,0.33180826,0.33098922
251,1,47,-0.42398036,-0.42415216
251,2,47,-0.41201239,-0.41334405
251,3,47,-0.16400726,-0.16250379
252,1,47,0.29145575,0.30356375
252,2,47,0.34715936,0.34516991
252,3,47,0.36138488,0.35126633
253,1,47,0.32177862,0.3228563
253,2,47,0.34419234,0.3439414
253,3,47,0.33402905,0.3332023
254,1,47,-0.40637733,-0.39680948
254,2,47,-0.40693159,-0.39712138
254,3,47,-0.18669108,-0.20606914
255,1,47,0.34390067,0.34726906
255,2,47,0.31398434,0.30785514
255,3,47,0.34211499,0.3448758
256,1,47,-0.41935406,-0.42179154
256,2,47,-0.41977838,-0.42210717
256,3,47,-0.16086756,-0.15610129
257,1,47,0.37471044,0.37956763
257,2,47,0.26515457,0.24927857
257,3,47,0.360135,0.3711538
258,1,47,0.32746622,0.32781758
258,2,47,0.31448895,0.31708639
258,3,47,0.35804483,0.35509602
259,1,47,0.32119319,0.31812068
259,2,47,0.3313096,0.33034706
259,3,47,0.34749721,0.35153227
260,1,47,0.34981138,0.35058051
260,2,47,0.34176341,0.34172102
260,3,47,0.30842522,0.30769847
261,1,47,0.29329026,0.29457636
261,2,47,0.36252899,0.35861013
261,3,47,0.34418074,0.34681351
262,1,47,-0.40506801,-0.41199071
262,2,47,-0.42131795,-0.42809708
262,3,47,-0.17361403,-0.15991221
263,1,47,0.35102152,0.34448003
263,2,47,0.3450102,0.33865069
263,3,47,0.30396828,0.31686928
264,1,47,-0.41594874,-0.4093907
264,2,47,-0.41218455,-0.40438809
264,3,47,-0.17186672,-0.1862212
265,1,47,-0.40725503,-0.41430304
265,2,47,-0.41835983,-0.4251796
265,3,47,-0.17438515,-0.16051736
266,1,47,0.31982134,0.32243259
266,2,47,0.32656494,0.32663631
266,3,47,0.35361372,0.3509311
267,1,47,0.31976459,0.3244907
267,2,47,0.34397329,0.34256524
267,3,47,0.33626213,0.33294406
268,1,47,0.34923333,0.34747983
268,2,47,0.33526814,0.3344572
268,3,47,0.31549854,0.31806297
269,1,47,0.32423123,0.3200293
269,2,47,0.33369657,0.33378411
269,3,47,0.34207219,0.3461866
270,1,47,-0.40991561,-0.40049199
270,2,47,-0.40225577,-0.39013377
270,3,47,-0.18782861,-0.20937424
271,1,47,0.37747213,0.39034414
271,2,47,0.26300328,0.23944006
271,3,47,0.35952459,0.3702158
272,1,47,0.32709678,0.32608005
272,2,47,0.3458569,0.3478917
272,3,47,0.32704633,0.32602824
273,1,47,0.30553301,0.30229313
273,2,47,0.36320115,0.36591593
273,3,47,0.33126585,0.33179094
274,1,47,-0.41032879,-0.41469114
274,2,47,-0.42068022,-0.42118681
274,3,47,-0.16899099,-0.16412205
275,1,47,-0.41625969,-0.41335443
275,2,47,-0.41284094,-0.40935136
275,3,47,-0.17089936,-0.17729421
276,1,47,-0.40416899,-0.41506477
276,2,47,-0.40428416,-0.41516184
276,3,47,-0.19154685,-0.16977339
277,1,47,0.35290563,0.34845664
277,2,47,0.28783665,0.30135469
277,3,47,0.35925773,0.35018867
278,1,47,-0.39545526,-0.40244417
278,2,47,-0.43315682,-0.43319539
278,3,47,-0.17138792,-0.16436044
279,1,47,0.34258102,0.34642508
279,2,47,0.33617316,0.3372229
279,3,47,0.32124582,0.31635202
280,1,47,0.3291403,0.32707573
280,2,47,0.33856716,0.3415249
280,3,47,0.33229254,0.33139937
281,1,47,-0.40486975,-0.41162969
281,2,47,-0.40344667,-0.40991687
281,3,47,-0.19168357,-0.17845344
282,1,47,-0.40405678,-0.41180493
282,2,47,-0.40370822,-0.4113176
282,3,47,-0.19223501,-0.17687747
283,1,47,0.28823532,0.29487304
283,2,47,0.35878855,0.35367543
283,3,47,0.35297614,0.35145153
284,1,47,-0.42676714,-0.43522271
284,2,47,-0.40755328,-0.40726648
284,3,47,-0.16567959,-0.15751082
285,1,47,-0.43503785,-0.43706285
285,2,47,-0.40231364,-0.40356208
285,3,47,-0.1626485,-0.15937507
286,1,47,0.36102618,0.34308458
286,2,47,0.27697633,0.31406219
286,3,47,0.36199749,0.34285322
287,1,47,-0.39861541,-0.40233454
287,2,47,-0.41182158,-0.41650458
287,3,47,-0.18956301,-0.18116088
288,1,47,-0.43131346,-0.43204929
288,2,47,-0.42493686,-0.43083487
288,3,47,-0.14374968,-0.13711584
289,1,47,-0.42271998,-0.43564944
289,2,47,-0.3975332,-0.40372252
289,3,47,-0.17974683,-0.16062804
290,1,47,0.32975327,0.32982278
290,2,47,0.33120704,0.33112835
290,3,47,0.33903968,0.33904888
291,1,47,-0.40817077,-0.42714989
291,2,47,-0.44080456,-0.43695792
291,3,47,-0.15102467,-0.13589219
292,1,47,-0.40444078,-0.41231933
292,2,47,-0.40332387,-0.41087035
292,3,47,-0.19223535,-0.17681032
293,1,47,-0.44742735,-0.4411773
293,2,47,-0.40949664,-0.41917598
293,3,47,-0.143076,-0.13964672
294,1,47,0.33268172,0.33229423
294,2,47,0.36095345,0.35861604
294,3,47,0.30636483,0.30908973
295,1,47,-0.41676088,-0.41141465
295,2,47,-0.41197671,-0.40493386
295,3,47,-0.17126241,-0.18365149
296,1,47,-0.40500582,-0.39850558
296,2,47,-0.40706692,-0.40071082
296,3,47,-0.18792725,-0.2007836
297,1,47,-0.4074217,-0.41493924
297,2,47,-0.41737232,-0.42541914
297,3,47,-0.17520598,-0.15964162
298,1,47,-0.40094681,-0.41157974
298,2,47,-0.40763181,-0.41887858
298,3,47,-0.19142137,-0.16954169
299,1,47,-0.40810213,-0.40538914
299,2,47,-0.42616228,-0.42521545
299,3,47,-0.1657356,-0.1693954
300,1,47,-0.41236268,-0.40804122
300,2,47,-0.40337353,-0.39484887
300,3,47,-0.18426378,-0.19710991
301,1,47,0.34038662,0.343473
301,2,47,0.33170367,0.33067645
301,3,47,0.32790972,0.32585055
302,1,47,0.33686018,0.33737063
302,2,47,0.33502314,0.3351469
302,3,47,0.32811668,0.32748247
303,1,47,0.30282044,0.30793346
303,2,47,0.32577087,0.3253835
303,3,47,0.37140868,0.36668305
304,1,47,-0.40402028,-0.41461413
304,2,47,-0.40495745,-0.41549847
304,3,47,-0.19102226,-0.1698874
305,1,47,0.29316199,0.30242781
305,2,47,0.31462329,0.30568341
305,3,47,0.39221472,0.39188878
306,1,47,0.32669527,0.32914152
306,2,47,0.35796338,0.35102093
306,3,47,0.31534136,0.31983755
307,1,47,0.3271582,0.32339614
307,2,47,0.32945176,0.32713844
307,3,47,0.34339005,0.34946542
308,1,47,0.32358221,0.3215452
308,2,47,0.32269253,0.32068855
308,3,47,0.35372526,0.35776625
309,1,47,-0.38260217,-0.37652243
309,2,47,-0.46280898,-0.47922025
309,3,47,-0.15458884,-0.14425732
310,1,47,0.33586046,0.32964237
310,2,47,0.3580396,0.35312931
310,3,47,0.30609994,0.31722832
311,1,47,-0.42952361,-0.40885259
311,2,47,-0.43386576,-0.41153767
311,3,47,-0.13661063,-0.17960974
312,1,47,-0.39347181,-0.39807526
312,2,47,-0.43942082,-0.4303149
312,3,47,-0.16710737,-0.17160983
313,1,47,0.32265261,0.32441507
313,2,47,0.33217413,0.33143058
313,3,47,0.34517325,0.34415435
314,1,47,-0.42078483,-0.42015903
314,2,47,-0.42010908,-0.41955722
314,3,47,-0.1591061,-0.16028375
315,1,47,0.35922013,0.35572533
315,2,47,0.31700563,0.31989107
315,3,47,0.32377424,0.3243836
316,1,47,0.30899923,0.30219254
316,2,47,0.34484814,0.3484111
316,3,47,0.34615262,0.34939636
317,1,47,-0.39677534,-0.4016219
317,2,47,-0.43562014,-0.42913481
317,3,47,-0.16760453,-0.1692433
318,1,47,-0.41501831,-0.41808255
318,2,47,-0.429272,-0.42662234
318,3,47,-0.1557097,-0.15529512
319,1,47,0.35489877,0.35902149
319,2,47,0.32715874,0.32546398
319,3,47,0.31794248,0.31551454
320,1,47,0.33408682,0.33515038
320,2,47,0.30923497,0.30219604
320,3,47,0.35667822,0.36265358
321,1,47,-0.41655594,-0.4196828
321,2,47,-0.42225934,-0.42515675
321,3,47,-0.16118472,-0.15516045
322,1,47,0.30071803,0.30046839
322,2,47,0.33569127,0.33746163
322,3,47,0.36359071,0.36206997
323,1,47,-0.42882188,-0.42826943
323,2,47,-0.4104603,-0.41408069
323,3,47,-0.16071781,-0.15764988
324,1,47,-0.40373829,-0.41140156
324,2,47,-0.40402588,-0.41176747
324,3,47,-0.19223584,-0.17683097
325,1,47,-0.41012505,-0.41035149
325,2,47,-0.41807521,-0.41921657
325,3,47,-0.17179974,-0.17043194
326,1,47,-0.43093437,-0.43191819
326,2,47,-0.40588687,-0.40724396
326,3,47,-0.16317877,-0.16083786
327,1,47,-0.4081782,-0.39850821
327,2,47,-0.4066497,-0.39609851
327,3,47,-0.18517209,-0.20539328
328,1,47,0.3243757,0.31993976
328,2,47,0.3338095,0.33399623
328,3,47,0.3418148,0.34606401
329,1,47,-0.43600062,-0.42894383
329,2,47,-0.42063223,-0.42459807
329,3,47,-0.14336714,-0.14645809
330,1,47,0.3835897,0.38153679
330,2,47,0.30958124,0.30982129
330,3,47,0.30682906,0.30864192
331,1,47,0.29346799,0.30870506
331,2,47,0.34158838,0.33950206
331,3,47,0.36494364,0.35179289
332,1,47,-0.41731737,-0.41838634
332,2,47,-0.39928356,-0.39334933
332,3,47,-0.18339906,-0.18826433
333,1,47,0.31145056,0.30790777
333,2,47,0.36096742,0.36557749
333,3,47,0.32758201,0.32651473
334,1,47,0.32497423,0.32667438
334,2,47,0.34711068,0.34489545
334,3,47,0.3279151,0.32843017
335,1,47,0.34126174,0.34403327
335,2,47,0.34199637,0.34488228
335,3,47,0.31674188,0.31108445
336,1,47,-0.40808434,-0.39790671
336,2,47,-0.41047132,-0.40082448
336,3,47,-0.18144435,-0.20126881
337,1,47,-0.40444196,-0.41232942
337,2,47,-0.40332508,-0.41088078
337,3,47,-0.19223297,-0.17678979
338,1,47,0.36929621,0.35434993
338,2,47,0.33057515,0.31330784
338,3,47,0.30012865,0.33234223
339,1,47,0.31728203,0.31702253
339,2,47,0.30726882,0.30870281
339,3,47,0.37544914,0.37427466
340,1,47,-0.40387385,-0.40094691
340,2,47,-0.40586225,-0.40342142
340,3,47,-0.1902639,-0.19563168
341,1,47,0.33984774,0.34204403
341,2,47,0.34186356,0.34466724
341,3,47,0.31828871,0.31328874
342,1,47,-0.40593973,-0.4161649
342,2,47,-0.4035461,-0.41399781
342,3,47,-0.19051418,-0.16983729
343,1,47,0.33656616,0.33776199
343,2,47,0.32648631,0.32393864
343,3,47,0.33694752,0.33829937
344,1,47,0.35834594,0.36028541
344,2,47,0.30696228,0.30508816
344,3,47,0.33469179,0.33462642
345,1,47,-0.40969823,-0.41098612
345,2,47,-0.40988413,-0.41110299
345,3,47,-0.18041763,-0.17791089
346,1,47,0.3129189,0.30935959
346,2,47,0.34311122,0.34493042
346,3,47,0.34396987,0.34570999
347,1,47,0.36531958,0.35937449
347,2,47,0.28746302,0.29417199
347,3,47,0.34721741,0.34645352
348,1,47,0.33405644,0.33395381
348,2,47,0.3363777,0.33643103
348,3,47,0.32956587,0.32961517
349,1,47,0.3400218,0.34265229
349,2,47,0.3525943,0.35770405
349,3,47,0.30738389,0.29964366
350,1,47,-0.39077631,-0.3948158
350,2,47,-0.44034963,-0.43105008
350,3,47,-0.16887405,-0.17413412
351,1,47,-0.45128552,-0.45503667
351,2,47,-0.38903683,-0.39349627
351,3,47,-0.15967766,-0.15146706
352,1,47,-0.40448016,-0.41238559
352,2,47,-0.40328446,-0.41080799
352,3,47,-0.19223539,-0.17680642
353,1,47,-0.40787338,-0.40055001
353,2,47,-0.40506201,-0.39815115
353,3,47,-0.18706462,-0.20129884
354,1,47,-0.40654067,-0.40002167
354,2,47,-0.41153596,-0.40605903
354,3,47,-0.18192338,-0.1939193
355,1,47,0.34324832,0.34330304
355,2,47,0.31715807,0.31783065
355,3,47,0.33959361,0.33886632
356,1,47,-0.40943796,-0.4126216
356,2,47,-0.40160246,-0.40647865
356,3,47,-0.18895959,-0.18089975
357,1,47,-0.41187982,-0.41262885
357,2,47,-0.41051932,-0.41119092
357,3,47,-0.17760087,-0.17618023
358,1,47,-0.40264114,-0.40694904
358,2,47,-0.43075935,-0.42691462
358,3,47,-0.1665995,-0.16613634
359,1,47,-0.41668971,-0.41134865
359,2,47,-0.41335183,-0.40738598
359,3,47,-0.16995846,-0.18126537
360,1,47,-0.44394874,-0.44752423
360,2,47,-0.39539897,-0.39842997
360,3,47,-0.16065228,-0.1540458
361,1,47,0.35920632,0.36130838
361,2,47,0.3371893,0.33839635
361,3,47,0.30360437,0.30029528
362,1,47,0.35270176,0.35033088
362,2,47,0.31442252,0.31754483
362,3,47,0.33287573,0.3321243
363,1,47,-0.40448012,-0.41238423
363,2,47,-0.40328434,-0.41080647
363,3,47,-0.19223555,-0.1768093
364,1,47,0.34064395,0.34053657
364,2,47,0.33413393,0.33299226
364,3,47,0.32522213,0.32647117
365,1,47,-0.40373827,-0.4114013
365,2,47,-0.40402587,-0.41176721
365,3,47,-0.19223585,-0.17683149
366,1,47,-0.41087695,-0.41860713
366,2,47,-0.4139996,-0.42216151
366,3,47,-0.17512346,-0.15923136
367,1,47,0.35259859,0.34693599
367,2,47,0.34103624,0.33428552
367,3,47,0.30636516,0.31877849
368,1,47,-0.40419973,-0.39073709
368,2,47,-0.40895964,-0.39774218
368,3,47,-0.18684064,-0.21152073
369,1,47,-0.40807359,-0.39805642
369,2,47,-0.41147136,-0.4015535
369,3,47,-0.18045505,-0.20039008
370,1,47,-0.41083448,-0.40438795
370,2,47,-0.40455526,-0.39506313
370,3,47,-0.18461027,-0.20054892
371,1,47,0.33148485,0.33090611
371,2,47,0.3399675,0.34167563
371,3,47,0.32854766,0.32741826
372,1,47,-0.39545774,-0.39230754
372,2,47,-0.4507374,-0.47259103
372,3,47,-0.15380485,-0.13510143
373,1,47,-0.40818853,-0.39275675
373,2,47,-0.41027814,-0.39523921
373,3,47,-0.18153332,-0.21200405
374,1,47,0.30496052,0.30178868
374,2,47,0.36334787,0.3658191
374,3,47,0.3316916,0.33239222
375,1,47,0.32611812,0.32144298
375,2,47,0.33502085,0.33614269
375,3,47,0.33886103,0.34241433
376,1,47,-0.38599831,-0.3860527
376,2,47,-0.45067569,-0.44608559
376,3,47,-0.16332601,-0.16786171
377,1,47,-0.3996703,-0.39723094
377,2,47,-0.45050948,-0.43638147
377,3,47,-0.14982022,-0.1663876
378,1,47,0.33862074,0.33910318
378,2,47,0.33954836,0.34031646
378,3,47,0.32183089,0.32058036
379,1,47,-0.41505537,-0.41569248
379,2,47,-0.43098405,-0.42435956
379,3,47,-0.15396058,-0.15994796
380,1,47,0.29599319,0.31307925
380,2,47,0.35929126,0.34794182
380,3,47,0.34471555,0.33897893
381,1,47,0.35278377,0.33675177
381,2,47,0.27841553,0.32201385
381,3,47,0.36880069,0.34123438
382,1,47,-0.39595887,-0.40272567
382,2,47,-0.43248408,-0.43299429
382,3,47,-0.17155704,-0.16428003
383,1,47,-0.40679682,-0.41429617
383,2,47,-0.41510282,-0.42536153
383,3,47,-0.17810035,-0.1603423
384,1,47,-0.4063121,-0.4088687
384,2,47,-0.41786812,-0.42416197
384,3,47,-0.17581978,-0.16696933
385,1,47,0.35295853,0.34700535
385,2,47,0.34090451,0.33351952
385,3,47,0.30613695,0.31947513
386,1,47,0.33480633,0.33472488
386,2,47,0.33163731,0.33173807
386,3,47,0.33355637,0.33353705
387,1,47,0.36375615,0.37172591
387,2,47,0.25656152,0.26630703
387,3,47,0.37968234,0.36196706
388,1,47,0.33541645,0.34486731
388,2,47,0.39523741,0.35602492
388,3,47,0.26934613,0.29910777
389,1,47,-0.40920146,-0.40763801
389,2,47,-0.40273426,-0.40235961
389,3,47,-0.18806429,-0.19000239
390,1,47,-0.4058767,-0.42895671
390,2,47,-0.44429567,-0.44424618
390,3,47,-0.14982762,-0.12679711
391,1,47,0.33973332,0.34216781
391,2,47,0.33036334,0.32921067
391,3,47,0.32990335,0.32862152
392,1,47,0.33355102,0.33353023
392,2,47,0.3375744,0.33881325
392,3,47,0.32887457,0.32765652
393,1,47,0.32122519,0.31905722
393,2,47,0.32559371,0.32354077
393,3,47,0.3531811,0.357402
394,1,47,0.35950909,0.36068808
394,2,47,0.30519022,0.3039359
394,3,47,0.33530068,0.33537603
395,1,47,-0.40444078,-0.41231931
395,2,47,-0.40332387,-0.41087032
395,3,47,-0.19223535,-0.17681037
396,1,47,-0.41428218,-0.41699381
396,2,47,-0.42156687,-0.42738068
396,3,47,-0.16415095,-0.15562551
397,1,47,0.37093484,0.36457322
397,2,47,0.34071564,0.3412488
397,3,47,0.28834952,0.29417798
398,1,47,-0.41209743,-0.40097629
398,2,47,-0.40305097,-0.38914891
398,3,47,-0.18485161,-0.2098748
399,1,47,0.30234869,0.31240235
399,2,47,0.36366901,0.3569157
399,3,47,0.3339823,0.33068194
400,1,47,0.3407733,0.3436349
400,2,47,0.32914197,0.32753816
400,3,47,0.33008474,0.32882694
401,1,47,-0.41267768,-0.42387443
401,2,47,-0.39687743,-0.41065768
401,3,47,-0.19044488,-0.16546788
402,1,47,-0.41087779,-0.41515495
402,2,47,-0.41639381,-0.42106745
402,3,47,-0.17272841,-0.16377761
403,1,47,-0.40448016,-0.41238551
403,2,47,-0.40328445,-0.4108079
403,3,47,-0.1922354,-0.17680659
404,1,47,-0.425473,-0.43004929
404,2,47,-0.41296434,-0.41486677
404,3,47,-0.16156266,-0.15508394
405,1,47,0.3561546,0.3572616
405,2,47,0.30185889,0.29954342
405,3,47,0.34198651,0.34319498
406,1,47,-0.40299334,-0.3884665
406,2,47,-0.41209828,-0.3991533
406,3,47,-0.18490839,-0.2123802
407,1,47,-0.43181551,-0.42346229
407,2,47,-0.41423189,-0.41274709
407,3,47,-0.1539526,-0.16379062
408,1,47,-0.40208913,-0.40192426
408,2,47,-0.44195665,-0.43607028
408,3,47,-0.15595421,-0.16200547
409,1,47,-0.4453734,-0.4355072
409,2,47,-0.40653336,-0.39871365
409,3,47,-0.14809325,-0.16577916
410,1,47,-0.40425104,-0.41490568
410,2,47,-0.40409207,-0.41472658
410,3,47,-0.19165688,-0.17036774
411,1,47,-0.40648673,-0.41272572
411,2,47,-0.42593863,-0.42111854
411,3,47,-0.16757463,-0.16615573
412,1,47,0.35131828,0.33892078
412,2,47,0.28830367,0.3197357
412,3,47,0.36037805,0.34134352
413,1,47,0.33798705,0.34000428
413,2,47,0.27321711,0.30726702
413,3,47,0.38879585,0.3527287
414,1,47,-0.41052332,-0.41147665
414,2,47,-0.40922814,-0.40979176
414,3,47,-0.18024854,-0.1787316
415,1,47,0.31091366,0.31209081
415,2,47,0.31159825,0.31242416
415,3,47,0.3774881,0.37548503
416,1,47,0.34212064,0.34470604
416,2,47,0.27209299,0.3062358
416,3,47,0.38578637,0.34905816
417,1,47,-0.41167105,-0.40992308
417,2,47,-0.41693297,-0.41594283
417,3,47,-0.17139598,-0.17413409
418,1,47,-0.37011663,-0.36350146
418,2,47,-0.48163627,-0.46953989
418,3,47,-0.1482471,-0.16695865
419,1,47,-0.40756046,-0.41459508
419,2,47,-0.4182323,-0.42511969
419,3,47,-0.17420724,-0.16028524
420,1,47,0.32560833,0.32783796
420,2,47,0.33608427,0.3351229
420,3,47,0.33830739,0.33703914
421,1,47,0.36092669,0.35784624
421,2,47,0.3475741,0.34965565
421,3,47,0.29149922,0.29249811
422,1,47,-0.41129901,-0.4191374
422,2,47,-0.41348031,-0.42166776
422,3,47,-0.17522068,-0.15919484
423,1,47,-0.40968994,-0.415357
423,2,47,-0.40085394,-0.4082017
423,3,47,-0.18945612,-0.1764413
424,1,47,0.34209662,0.34635092
424,2,47,0.28462936,0.29413246
424,3,47,0.37327402,0.35951661
425,1,47,0.35466466,0.35234295
425,2,47,0.32041993,0.3220106
425,3,47,0.3249154,0.32564646
426,1,47,-0.39356439,-0.39834645
426,2,47,-0.43776136,-0.43049182
426,3,47,-0.16867426,-0.17116173
427,1,47,-0.40577075,-0.39825734
427,2,47,-0.40566857,-0.39831906
427,3,47,-0.18856068,-0.2034236
428,1,47,0.29066648,0.30013706
428,2,47,0.35012112,0.34806504
428,3,47,0.35921241,0.3517979
429,1,47,0.3124598,0.31280882
429,2,47,0.30992163,0.31164854
429,3,47,0.37761858,0.37554264
430,1,47,0.32877635,0.32710069
430,2,47,0.31799522,0.31196664
430,3,47,0.35322843,0.36093267
431,1,47,0.29082632,0.2991382
431,2,47,0.33610723,0.33243187
431,3,47,0.37306645,0.36842993
432,1,47,0.27847429,0.28519525
432,2,47,0.3371093,0.34423101
432,3,47,0.38441641,0.37057374
433,1,47,-0.4055882,-0.41611455
433,2,47,-0.4038084,-0.41446786
433,3,47,-0.19060341,-0.16941759
434,1,47,0.33688999,0.33868385
434,2,47,0.27376262,0.30728398
434,3,47,0.38934738,0.35403217
435,1,47,-0.42699127,-0.420454
435,2,47,-0.41762652,-0.41404411
435,3,47,-0.15538221,-0.16550189
436,1,47,0.32771247,0.32901416
436,2,47,0.33989524,0.33873638
436,3,47,0.33239228,0.33224946
437,1,47,-0.41045648,-0.40401578
437,2,47,-0.41055647,-0.40427879
437,3,47,-0.17898705,-0.19170544
438,1,47,-0.44740985,-0.43627871
438,2,47,-0.40350589,-0.42120912
438,3,47,-0.14908427,-0.14251217
439,1,47,-0.42073369,-0.42999762
439,2,47,-0.39828872,-0.40064124
439,3,47,-0.18097758,-0.16936113
440,1,47,0.33448848,0.3342685
440,2,47,0.33931957,0.34030883
440,3,47,0.32619194,0.32542267
441,1,47,-0.42245692,-0.43451565
441,2,47,-0.39713234,-0.4020165
441,3,47,-0.18041075,-0.16346785
442,1,47,0.37042674,0.36096234
442,2,47,0.35746829,0.35890976
442,3,47,0.27210496,0.2801279
443,1,47,-0.40328463,-0.4108106
443,2,47,-0.40448025,-0.41238801
443,3,47,-0.19223513,-0.17680139
444,1,47,-0.41562995,-0.42609299
444,2,47,-0.40692163,-0.41508872
444,3,47,-0.17744842,-0.15881829
445,1,47,-0.41156475,-0.40524007
445,2,47,-0.41657492,-0.41197671
445,3,47,-0.17186033,-0.18278322
446,1,47,0.3392825,0.33825296
446,2,47,0.34125341,0.34069661
446,3,47,0.31946408,0.32105044
447,1,47,-0.40623864,-0.40680249
447,2,47,-0.41168666,-0.41501359
447,3,47,-0.18207469,-0.17818391
448,1,47,0.27946061,0.28922952
448,2,47,0.34145239,0.34820626
448,3,47,0.37908701,0.36256422
449,1,47,-0.41050341,-0.42091653
449,2,47,-0.39905738,-0.41114154
449,3,47,-0.1904392,-0.16794193
450,1,47,0.37272918,0.37112911
450,2,47,0.26668336,0.2612391
450,3,47,0.36058746,0.36763179
451,1,47,0.32142798,0.32305743
451,2,47,0.32822415,0.32826075
451,3,47,0.35034787,0.34868181
452,1,47,0.34070265,0.33887636
452,2,47,0.34096083,0.33909689
452,3,47,0.31833652,0.32202675
453,1,47,-0.40239013,-0.41382712
453,2,47,-0.40636945,-0.41793611
453,3,47,-0.19124041,-0.16823677
454,1,47,-0.40897539,-0.41080274
454,2,47,-0.41889969,-0.42163003
454,3,47,-0.17212491,-0.16756724
455,1,47,-0.40114056,-0.40709297
455,2,47,-0.43258681,-0.42211879
455,3,47,-0.16627262,-0.17078824
456,1,47,-0.40829908,-0.41481603
456,2,47,-0.4013504,-0.40715006
456,3,47,-0.19035051,-0.17803391
457,1,47,0.32395523,0.3203375
457,2,47,0.3334742,0.33337166
457,3,47,0.34257057,0.34629084
458,1,47,-0.40610441,-0.39320083
458,2,47,-0.40745822,-0.39539147
458,3,47,-0.18643738,-0.2114077
459,1,47,0.33412823,0.33352054
459,2,47,0.32253221,0.31931152
459,3,47,0.34333957,0.34716794
460,1,47,-0.39095309,-0.3948433
460,2,47,-0.44073172,-0.43071336
460,3,47,-0.16831518,-0.17444334
461,1,47,-0.40286928,-0.41443317
461,2,47,-0.40596815,-0.41753982
461,3,47,-0.19116257,-0.16802702
462,1,47,0.35301329,0.33716072
462,2,47,0.27787125,0.32160711
462,3,47,0.36911546,0.34123218
463,1,47,0.31329994,0.30443318
463,2,47,0.38883534,0.39272313
463,3,47,0.29786472,0.30284369
464,1,47,-0.40583722,-0.40198556
464,2,47,-0.4056959,-0.40170478
464,3,47,-0.18846687,-0.19630967
465,1,47,-0.40515919,-0.40922105
465,2,47,-0.40346415,-0.40708913
465,3,47,-0.19137665,-0.18368982
466,1,47,-0.40328446,-0.41080801
466,2,47,-0.40448016,-0.41238561
466,3,47,-0.19223539,-0.17680639
467,1,47,-0.44738552,-0.43647215
467,2,47,-0.40581903,-0.40159546
467,3,47,-0.14679546,-0.16193239
468,1,47,0.35453923,0.34634949
468,2,47,0.3459017,0.33968622
468,3,47,0.29955907,0.31396429
469,1,47,0.34231546,0.34576902
469,2,47,0.32732429,0.32507938
469,3,47,0.33036024,0.3291516
470,1,47,0.35206127,0.34706418
470,2,47,0.34121688,0.33553106
470,3,47,0.30672186,0.31740476
471,1,47,-0.40332367,-0.41086848
471,2,47,-0.40444054,-0.41231748
471,3,47,-0.19223579,-0.17681404
472,1,47,0.32426484,0.32702348
472,2,47,0.33915521,0.33760576
472,3,47,0.33657996,0.33537076
473,1,47,0.3253567,0.31966214
473,2,47,0.39102719,0.37271901
473,3,47,0.28361611,0.30761885
474,1,47,0.32714865,0.3179354
474,2,47,0.38527014,0.37041151
474,3,47,0.2875812,0.3116531
475,1,47,0.34479497,0.3631694
475,2,47,0.38698093,0.37817393
475,3,47,0.2682241,0.25865666
476,1,47,-0.42426665,-0.42295012
476,2,47,-0.40779349,-0.40036554
476,3,47,-0.16793985,-0.17668434
477,1,47,0.35964579,0.365529
477,2,47,0.32067658,0.31780548
477,3,47,0.31967763,0.31666552
478,1,47,0.35396661,0.35350465
478,2,47,0.30344399,0.30385062
478,3,47,0.3425894,0.34264473
479,1,47,-0.41938076,-0.41978062
479,2,47,-0.42096372,-0.42097188
479,3,47,-0.15965552,-0.1592475
480,1,47,-0.40814716,-0.4098317
480,2,47,-0.41088097,-0.4136453
480,3,47,-0.18097186,-0.176523
481,1,47,0.32219164,0.32067613
481,2,47,0.40555894,0.38580715
481,3,47,0.27224943,0.29351672
482,1,47,-0.44216106,-0.43226209
482,2,47,-0.40700818,-0.41786097
482,3,47,-0.15083075,-0.14987694
483,1,47,0.34079116,0.34250809
483,2,47,0.33189871,0.33126155
483,3,47,0.32731013,0.32623036
484,1,47,-0.4122817,-0.40213215
484,2,47,-0.40421317,-0.39227641
484,3,47,-0.18350514,-0.20559144
485,1,47,0.31645146,0.31594375
485,2,47,0.30371054,0.30735298
485,3,47,0.37983799,0.37670327
486,1,47,0.31125293,0.3061077
486,2,47,0.34385024,0.34649939
486,3,47,0.34489683,0.34739291
487,1,47,-0.4074048,-0.41445188
487,2,47,-0.4182994,-0.42516807
487,3,47,-0.1742958,-0.16038006
488,1,47,-0.40827984,-0.41566172
488,2,47,-0.40120619,-0.40786938
488,3,47,-0.19051397,-0.1764689
489,1,47,0.34139243,0.34302978
