     Conf.      atom   element    Ref. charge(e)      NN charge(e)
      2439         3        47       -0.17845721       -0.18822978
      2440         1        47        0.36314604        0.34930447
      2440         2        47        0.33494943        0.31802257
      2440         3        47        0.30190453        0.33267297
      2441         1        47       -0.40754519       -0.40947930
      2441         2        47       -0.40292638       -0.40428777
      2441         3        47       -0.18952844       -0.18623293
      2442         1        47        0.33556050        0.33601937
      2442         2        47        0.32473212        0.32145490
      2442         3        47        0.33970737        0.34252573
      2443         1        47       -0.40050799       -0.40514529
      2443         2        47       -0.40828499       -0.41475141
      2443         3        47       -0.19120701       -0.18010330
      2444         1        47       -0.40565206       -0.40103018
      2444         2        47       -0.40483751       -0.40006343
      2444         3        47       -0.18951043       -0.19890638
      2445         1        47       -0.42261619       -0.43583056
      2445         2        47       -0.39806926       -0.40490825
      2445         3        47       -0.17931456       -0.15926120
      2446         1        47        0.33971741        0.34214630
      2446         2        47        0.35304007        0.35798445
      2446         3        47        0.30724251        0.29986926
      2447         1        47       -0.40401324       -0.41408863
      2447         2        47       -0.40521658       -0.41521243
      2447         3        47       -0.19077017       -0.17069894
      2448         1        47       -0.41005134       -0.40477170
      2448         2        47       -0.42253928       -0.41959394
      2448         3        47       -0.16740938       -0.17563435
      2449         1        47        0.32349203        0.32606835
      2449         2        47        0.34066681        0.33917197
      2449         3        47        0.33584116        0.33475968
      2450         1        47        0.35682759        0.35350665
      2450         2        47        0.32066679        0.32267654
      2450         3        47        0.32250563        0.32381681
      2451         1        47        0.33791450        0.33788189
      2451         2        47        0.35063512        0.35296601
      2451         3        47        0.31145037        0.30915211
      2452         1        47        0.32889005        0.32618472
      2452         2        47        0.33277992        0.33245569
      2452         3        47        0.33833003        0.34135959
      2453         1        47        0.37350879        0.36617776
      2453         2        47        0.34746622        0.34901603
      2453         3        47        0.27902498        0.28480621
      2454         1        47       -0.37252810       -0.37498313
      2454         2        47       -0.48562026       -0.43210853
      2454         3        47       -0.14185163       -0.19290833
      2455         1        47        0.34184408        0.34348325
      2455         2        47        0.33764138        0.33736661
      2455         3        47        0.32051455        0.31915014
      2456         1        47       -0.40328473       -0.41081224
      2456         2        47       -0.40448032       -0.41238954
      2456         3        47       -0.19223496       -0.17679822
      2457         1        47        0.31615167        0.31471710
      2457         2        47        0.30109824        0.30581258
      2457         3        47        0.38275008        0.37947032
      2458         1        47        0.29621659        0.32515614
      2458         2        47        0.35286496        0.33842809
      2458         3        47        0.35091845        0.33641577
      2459         1        47        0.39989112        0.39642178
      2459         2        47        0.30799462        0.30488894
      2459         3        47        0.29211427        0.29868928
      2460         1        47       -0.40332385       -0.41087005
      2460         2        47       -0.40444076       -0.41231905
      2460         3        47       -0.19223540       -0.17681090
      2461         1        47        0.32698304        0.32305391
      2461         2        47        0.33555661        0.33693824
      2461         3        47        0.33746035        0.34000785
      2462         1        47        0.32813388        0.32906202
      2462         2        47        0.31515065        0.31616427
      2462         3        47        0.35671548        0.35477370
      2463         1        47       -0.40518807       -0.39926791
      2463         2        47       -0.40676081       -0.40091520
      2463         3        47       -0.18805113       -0.19981689
      2464         1        47       -0.40594402       -0.38918801
      2464         2        47       -0.43013770       -0.39721929
      2464         3        47       -0.16391829       -0.21359270
      2465         1        47       -0.44055087       -0.43385250
      2465         2        47       -0.40321190       -0.39582254
      2465         3        47       -0.15623723       -0.17032496
      2466         1        47       -0.40785813       -0.40209210
      2466         2        47       -0.40482490       -0.39926968
      2466         3        47       -0.18731697       -0.19863822
      2467         1        47        0.34000453        0.34178627
      2467         2        47        0.30914186        0.30320804
      2467         3        47        0.35085360        0.35500569
      2468         1        47       -0.42820240       -0.40590498
      2468         2        47       -0.43534309       -0.41017015
      2468         3        47       -0.13645451       -0.18392486
      2469         1        47       -0.42087497       -0.41677559
      2469         2        47       -0.42258523       -0.41798751
      2469         3        47       -0.15653980       -0.16523690
      2470         1        47        0.32683329        0.32583428
      2470         2        47        0.31412432        0.31615939
      2470         3        47        0.35904239        0.35800633
      2471         1        47        0.29566020        0.31293403
      2471         2        47        0.35894768        0.34757928
      2471         3        47        0.34539212        0.33948669
      2472         1        47        0.32520236        0.32471054
      2472         2        47        0.32735042        0.32623440
      2472         3        47        0.34744721        0.34905506
      2473         1        47        0.33239346        0.33219402
      2473         2        47        0.29817464        0.30738010
      2473         3        47        0.36943189        0.36042587
      2474         1        47        0.38685416        0.37756635
      2474         2        47        0.24904266        0.24454786
      2474         3        47        0.36410317        0.37788578
      2475         1        47       -0.40389522       -0.39043025
      2475         2        47       -0.40920199       -0.39818905
      2475         3        47       -0.18690279       -0.21138069
      2476         1        47       -0.39175194       -0.39785398
      2476         2        47       -0.44588309       -0.44493210
      2476         3        47       -0.16236497       -0.15721392
      2477         1        47       -0.41252797       -0.39340104
      2477         2        47       -0.43120986       -0.40103296
      2477         3        47       -0.15626216       -0.20556600
      2478         1        47       -0.40457856       -0.40422846
      2478         2        47       -0.41307087       -0.41663854
      2478         3        47       -0.18235057       -0.17913301
      2479         1        47        0.32210579        0.32176634
      2479         2        47        0.33253387        0.33179298
      2479         3        47        0.34536034        0.34644068
      2480         1        47       -0.42001768       -0.41943260
      2480         2        47       -0.40700051       -0.40266271
      2480         3        47       -0.17298182       -0.17790469
      2481         1        47       -0.40328446       -0.41080798
      2481         2        47       -0.40448016       -0.41238558
      2481         3        47       -0.19223539       -0.17680644
      2482         1        47        0.32217686        0.32101715
      2482         2        47        0.40520610        0.38493612
      2482         3        47        0.27261703        0.29404673
      2483         1        47       -0.40670628       -0.39672354
      2483         2        47       -0.40667465       -0.39691205
      2483         3        47       -0.18661908       -0.20636440
      2484         1        47        0.29781073        0.31190517
      2484         2        47        0.33332232        0.33074184
      2484         3        47        0.36886694        0.35735299
      2485         1        47        0.36219426        0.36137187
      2485         2        47        0.30057257        0.30094515
      2485         3        47        0.33723316        0.33768298
      2486         1        47        0.32226440        0.32030802
      2486         2        47        0.36362190        0.36454866
      2486         3        47        0.31411369        0.31514332
      2487         1        47        0.34173218        0.34425302
      2487         2        47        0.27214203        0.30647376
      2487         3        47        0.38612578        0.34927322
      2488         1        47       -0.40444076       -0.41231914
      2488         2        47       -0.40332385       -0.41087015
      2488         3        47       -0.19223538       -0.17681071
      2489         1        47       -0.40549221       -0.39300536
      2489         2        47       -0.40835140       -0.39627339
      2489         3        47       -0.18615639       -0.21072125
      2490         1        47        0.36571743        0.36676596
      2490         2        47        0.30474354        0.30296453
      2490         3        47        0.32953902        0.33026950
      2491         1        47        0.33220062        0.33175425
      2491         2        47        0.33829142        0.33967674
      2491         3        47        0.32950795        0.32856901
      2492         1        47        0.34503578        0.34762774
      2492         2        47        0.30185540        0.29700145
      2492         3        47        0.35310883        0.35537081
      2493         1        47        0.32995741        0.33200750
      2493         2        47        0.36202091        0.35974316
      2493         3        47        0.30802169        0.30824934
      2494         1        47        0.34175513        0.34055536
      2494         2        47        0.34118339        0.33993283
      2494         3        47        0.31706148        0.31951181
      2495         1        47        0.32671079        0.32611512
      2495         2        47        0.34339538        0.34465136
      2495         3        47        0.32989383        0.32923352
      2496         1        47       -0.41176731       -0.40168937
      2496         2        47       -0.40196410       -0.38838439
      2496         3        47       -0.18626860       -0.20992624
      2497         1        47       -0.40619153       -0.39289174
      2497         2        47       -0.40774032       -0.39507684
      2497         3        47       -0.18606815       -0.21203142
      2498         1        47       -0.41883546       -0.41857816
      2498         2        47       -0.40787393       -0.40410737
      2498         3        47       -0.17329062       -0.17731447
      2499         1        47       -0.40377840       -0.41146166
      2499         2        47       -0.40398549       -0.41170183
      2499         3        47       -0.19223611       -0.17683651
      2500         1        47        0.34034942        0.34304700
      2500         2        47        0.33442033        0.33435001
      2500         3        47        0.32523026        0.32260299
      2501         1        47        0.32654283        0.32381462
      2501         2        47        0.32396102        0.32037446
      2501         3        47        0.34949615        0.35581092
      2502         1        47        0.33385676        0.32364595
      2502         2        47        0.36452978        0.35764027
      2502         3        47        0.30161345        0.31871378
      2503         1        47        0.31818777        0.31550700
      2503         2        47        0.32492359        0.32277444
      2503         3        47        0.35688863        0.36171856
      2504         1        47       -0.40377851       -0.41146365
      2504         2        47       -0.40398565       -0.41170388
      2504         3        47       -0.19223585       -0.17683247
      2505         1        47        0.32242153        0.31905042
      2505         2        47        0.40675499        0.38985474
      2505         3        47        0.27082348        0.29109484
      2506         1        47       -0.39933044       -0.38872943
      2506         2        47       -0.41277414       -0.40665996
      2506         3        47       -0.18789541       -0.20461061
      2507         1        47       -0.41445240       -0.41581299
      2507         2        47       -0.42043840       -0.42052803
      2507         3        47       -0.16510920       -0.16365898
      2508         1        47        0.28963037        0.29278200
      2508         2        47        0.35732164        0.35464869
      2508         3        47        0.35304799        0.35256931
      2509         1        47        0.32563725        0.32812689
      2509         2        47        0.33658311        0.33541875
      2509         3        47        0.33777963        0.33645436
      2510         1        47       -0.42695897       -0.42989243
      2510         2        47       -0.40548259       -0.39963506
      2510         3        47       -0.16755843       -0.17047251
      2511         1        47        0.30089425        0.29480060
      2511         2        47        0.34509118        0.34826572
      2511         3        47        0.35401456        0.35693368
      2512         1        47       -0.42674044       -0.42705344
      2512         2        47       -0.40957654       -0.41096903
      2512         3        47       -0.16368301       -0.16197753
      2513         1        47        0.33736803        0.33720951
      2513         2        47        0.33967739        0.33978194
      2513         3        47        0.32295459        0.32300855
      2514         1        47       -0.41516234       -0.42172212
      2514         2        47       -0.41068772       -0.41633383
      2514         3        47       -0.17414995       -0.16194405
      2515         1        47       -0.40373830       -0.41140189
      2515         2        47       -0.40402590       -0.41176778
      2515         3        47       -0.19223581       -0.17683033
      2516         1        47       -0.40448007       -0.41238265
      2516         2        47       -0.40328421       -0.41080470
      2516         3        47       -0.19223573       -0.17681264
      2517         1        47       -0.40332382       -0.41086990
      2517         2        47       -0.40444073       -0.41231890
      2517         3        47       -0.19223545       -0.17681120
      2518         1        47       -0.40423146       -0.39195235
      2518         2        47       -0.41243877       -0.40179455
      2518         3        47       -0.18332977       -0.20625310
      2519         1        47        0.34079331        0.34339032
      2519         2        47        0.34195861        0.34480210
      2519         3        47        0.31724809        0.31180758
      2520         1        47        0.34093342        0.34271147
      2520         2        47        0.33349878        0.33326371
      2520         3        47        0.32556781        0.32402481
      2521         1        47       -0.40638659       -0.39910767
      2521         2        47       -0.41435816       -0.40718780
      2521         3        47       -0.17925525       -0.19370453
      2522         1        47       -0.41168418       -0.41197711
      2522         2        47       -0.40855727       -0.40765428
      2522         3        47       -0.17975855       -0.18036861
      2523         1        47       -0.41161987       -0.41535377
      2523         2        47       -0.43261220       -0.42793223
      2523         3        47       -0.15576794       -0.15671400
      2524         1        47       -0.40579865       -0.39766931
      2524         2        47       -0.40586486       -0.39796402
      2524         3        47       -0.18833650       -0.20436666
      2525         1        47       -0.40567688       -0.40041425
      2525         2        47       -0.40500290       -0.39965529
      2525         3        47       -0.18932021       -0.19993046
      2526         1        47        0.33618545        0.33674440
      2526         2        47        0.34123482        0.34439560
      2526         3        47        0.32257972        0.31886000
      2527         1        47       -0.40672885       -0.41565306
      2527         2        47       -0.40294615       -0.41229553
      2527         3        47       -0.19032500       -0.17205141
      2528         1        47       -0.40463833       -0.41184760
      2528         2        47       -0.42149149       -0.42837409
      2528         3        47       -0.17387017       -0.15977831
      2529         1        47        0.34284699        0.33904622
      2529         2        47        0.30094575        0.31092527
      2529         3        47        0.35620727        0.35002851
      2530         1        47       -0.40402587       -0.41176707
      2530         2        47       -0.40373826       -0.41140115
      2530         3        47       -0.19223588       -0.17683177
      2531         1        47        0.32278759        0.32290524
      2531         2        47        0.39760554        0.37357757
      2531         3        47        0.27960688        0.30351719
      2532         1        47        0.34398328        0.34747182
      2532         2        47        0.31494252        0.30893177
      2532         3        47        0.34107419        0.34359641
      2533         1        47       -0.40780856       -0.39774799
      2533         2        47       -0.40694395       -0.39629340
      2533         3        47       -0.18524749       -0.20595861
      2534         1        47       -0.40804042       -0.41384707
      2534         2        47       -0.42399962       -0.42121742
      2534         3        47       -0.16795995       -0.16493551
      2535         1        47        0.33824772        0.33793548
      2535         2        47        0.33051241        0.33079838
      2535         3        47        0.33123986        0.33126615
      2536         1        47        0.32884021        0.31737970
      2536         2        47        0.38001622        0.36813223
      2536         3        47        0.29114357        0.31448807
      2537         1        47        0.35168826        0.34933455
      2537         2        47        0.32717859        0.32720344
      2537         3        47        0.32113316        0.32346201
      2538         1        47       -0.43506890       -0.42935061
      2538         2        47       -0.42149396       -0.42581112
      2538         3        47       -0.14343713       -0.14483827
      2539         1        47        0.41169251        0.41832435
      2539         2        47        0.29811740        0.29464804
      2539         3        47        0.29019008        0.28702761
      2540         1        47        0.34117225        0.34061222
      2540         2        47        0.33220161        0.33188703
      2540         3        47        0.32662615        0.32750074
      2541         1        47        0.32779935        0.32920660
      2541         2        47        0.33945545        0.33823647
      2541         3        47        0.33274521        0.33255694
      2542         1        47       -0.40342943       -0.41097893
      2542         2        47       -0.40433205       -0.41215351
      2542         3        47       -0.19223853       -0.17686756
      2543         1        47        0.33036430        0.33012598
      2543         2        47        0.33941205        0.33979938
      2543         3        47        0.33022365        0.33007463
      2544         1        47        0.36496366        0.36906213
      2544         2        47        0.30958445        0.30620253
      2544         3        47        0.32545188        0.32473534
      2545         1        47        0.34194741        0.34090404
      2545         2        47        0.31375814        0.31573388
      2545         3        47        0.34429444        0.34336208
      2546         1        47        0.32476046        0.32036306
      2546         2        47        0.34875321        0.35664195
      2546         3        47        0.32648632        0.32299499
      2547         1        47       -0.39695137       -0.39387318
      2547         2        47       -0.41454131       -0.41404549
      2547         3        47       -0.18850733       -0.19208133
      2548         1        47        0.35917914        0.35090398
      2548         2        47        0.30124549        0.31501559
      2548         3        47        0.33957537        0.33408043
      2549         1        47        0.32225752        0.32390835
      2549         2        47        0.34318177        0.34240774
      2549         3        47        0.33456071        0.33368391
      2550         1        47       -0.40045211       -0.40533111
      2550         2        47       -0.40832203       -0.41502375
      2550         3        47       -0.19122587       -0.17964513
      2551         1        47       -0.40478422       -0.40747877
      2551         2        47       -0.40637163       -0.40886035
      2551         3        47       -0.18884414       -0.18366087
      2552         1        47       -0.40403020       -0.41477933
      2552         2        47       -0.40484938       -0.41555190
      2552         3        47       -0.19112042       -0.16966877
      2553         1        47       -0.40332384       -0.41087007
      2553         2        47       -0.40444075       -0.41231906
      2553         3        47       -0.19223540       -0.17681088
      2554         1        47       -0.40481756       -0.40728351
      2554         2        47       -0.40638528       -0.40864490
      2554         3        47       -0.18879715       -0.18407160
      2555         1        47       -0.40702137       -0.41465688
      2555         2        47       -0.41456688       -0.42471676
      2555         3        47       -0.17841176       -0.16062636
      2556         1        47       -0.41309466       -0.42439354
      2556         2        47       -0.39647524       -0.41052870
      2556         3        47       -0.19043010       -0.16507776
      2557         1        47       -0.40335968       -0.39133133
      2557         2        47       -0.41212248       -0.40291597
      2557         3        47       -0.18451783       -0.20575271
      2558         1        47       -0.40456412       -0.41575283
      2558         2        47       -0.40451016       -0.41575292
      2558         3        47       -0.19092573       -0.16849424
      2559         1        47        0.30055822        0.29844653
      2559         2        47        0.33803763        0.34030767
      2559         3        47        0.36140414        0.36124579
      2560         1        47       -0.40350387       -0.40992589
      2560         2        47       -0.42146320       -0.42700213
      2560         3        47       -0.17503292       -0.16307198
      2561         1        47        0.32187677        0.32092037
      2561         2        47        0.39738397        0.37556909
      2561         3        47        0.28073926        0.30351055
      2562         1        47        0.35667356        0.34976852
      2562         2        47        0.33911725        0.32709327
      2562         3        47        0.30420920        0.32313821
      2563         1        47       -0.40307381       -0.40355046
      2563         2        47       -0.44071678       -0.43418104
      2563         3        47       -0.15620941       -0.16226850
      2564         1        47       -0.39304392       -0.39885582
      2564         2        47       -0.43640255       -0.43264512
      2564         3        47       -0.17055354       -0.16849905
      2565         1        47        0.32172249        0.32017806
      2565         2        47        0.36465804        0.36711454
      2565         3        47        0.31361948        0.31270740
      2566         1        47        0.37232187        0.36945073
      2566         2        47        0.26700047        0.26386762
      2566         3        47        0.36067767        0.36668165
      2567         1        47        0.41063421        0.42741673
      2567         2        47        0.29781667        0.28844694
      2567         3        47        0.29154912        0.28413633
      2568         1        47       -0.40384852       -0.40479131
      2568         2        47       -0.43973988       -0.43309261
      2568         3        47       -0.15641160       -0.16211608
      2569         1        47       -0.39690275       -0.38894398
      2569         2        47       -0.41520324       -0.41141616
      2569         3        47       -0.18789400       -0.19963987
      2570         1        47       -0.39779518       -0.39120361
      2570         2        47       -0.43485111       -0.40550780
      2570         3        47       -0.16735371       -0.20328859
      2571         1        47       -0.38569793       -0.38578682
      2571         2        47       -0.45121348       -0.44751708
      2571         3        47       -0.16308860       -0.16669610
      2572         1        47        0.34781147        0.34851376
      2572         2        47        0.33518804        0.33423191
      2572         3        47        0.31700050        0.31725433
      2573         1        47       -0.42572521       -0.42391422
      2573         2        47       -0.41541489       -0.41561796
      2573         3        47       -0.15885990       -0.16046782
      2574         1        47        0.31285148        0.31404782
      2574         2        47        0.36975773        0.36940109
      2574         3        47        0.31739080        0.31655109
      2575         1        47       -0.40108592       -0.41057654
      2575         2        47       -0.40751314       -0.41796251
      2575         3        47       -0.19140095       -0.17146096
      2576         1        47        0.32236962        0.32143574
      2576         2        47        0.33069908        0.33006395
      2576         3        47        0.34693129        0.34850030
      2577         1        47       -0.40444204       -0.41233017
      2577         2        47       -0.40332517       -0.41088157
      2577         3        47       -0.19223280       -0.17678826
      2578         1        47       -0.40212258       -0.40761319
      2578         2        47       -0.44171553       -0.43395882
      2578         3        47       -0.15616188       -0.15842799
      2579         1        47       -0.39727309       -0.39549626
      2579         2        47       -0.41405904       -0.41436545
      2579         3        47       -0.18866788       -0.19013830
      2580         1        47       -0.40142925       -0.41105988
      2580         2        47       -0.40770366       -0.41767373
      2580         3        47       -0.19086708       -0.17126639
      2581         1        47        0.34130639        0.34159621
      2581         2        47        0.31716889        0.31663508
      2581         3        47        0.34152472        0.34176872
      2582         1        47       -0.41392293       -0.41659248
      2582         2        47       -0.42691197       -0.42841656
      2582         3        47       -0.15916511       -0.15499096
      2583         1        47       -0.41563660       -0.40764691
      2583         2        47       -0.41365765       -0.40505077
      2583         3        47       -0.17070575       -0.18730232
      2584         1        47        0.32193988        0.32029538
      2584         2        47        0.36425492        0.36571990
      2584         3        47        0.31380521        0.31398473
      2585         1        47        0.35240029        0.34840653
      2585         2        47        0.28761155        0.30115057
      2585         3        47        0.35998815        0.35044290
      2586         1        47        0.41014281        0.42835848
      2586         2        47        0.29793157        0.28765461
      2586         3        47        0.29192563        0.28398691
      2587         1        47       -0.45345346       -0.45378065
      2587         2        47       -0.38835612       -0.38720241
      2587         3        47       -0.15819043       -0.15901694
      2588         1        47       -0.42291177       -0.41948369
      2588         2        47       -0.41961851       -0.41681283
      2588         3        47       -0.15746973       -0.16370348
      2589         1        47        0.32489123        0.32437396
      2589         2        47        0.32720971        0.32603482
      2589         3        47        0.34789906        0.34959123
      2590         1        47        0.31786397        0.31994718
      2590         2        47        0.35524101        0.35377184
      2590         3        47        0.32689503        0.32628098
      2591         1        47       -0.41232434       -0.40981020
      2591         2        47       -0.41644180       -0.41456907
      2591         3        47       -0.17123386       -0.17562074
      2592         1        47        0.33997328        0.34113630
      2592         2        47        0.29663256        0.30140373
      2592         3        47        0.36339416        0.35745997
      2593         1        47       -0.40398670       -0.41172185
      2593         2        47       -0.40377978       -0.41148198
      2593         3        47       -0.19223352       -0.17679617
      2594         1        47       -0.40408749       -0.38987625
      2594         2        47       -0.41040278       -0.39716205
      2594         3        47       -0.18550973       -0.21296170
      2595         1        47        0.34807438        0.34648171
      2595         2        47        0.33121480        0.33035348
      2595         3        47        0.32071081        0.32316482
      2596         1        47        0.32666838        0.31831234
      2596         2        47        0.28592734        0.31433833
      2596         3        47        0.38740428        0.36734933
      2597         1        47        0.31048544        0.31272447
      2597         2        47        0.31916419        0.31797481
      2597         3        47        0.37035038        0.36930072
      2598         1        47        0.32629462        0.32458165
      2598         2        47        0.35944857        0.36651603
      2598         3        47        0.31425681        0.30890232
      2599         1        47        0.33416472        0.33360416
      2599         2        47        0.34209273        0.34228082
      2599         3        47        0.32374256        0.32411502
      2600         1        47        0.35409843        0.35208000
      2600         2        47        0.32470650        0.32539392
      2600         3        47        0.32119506        0.32252608
      2601         1        47        0.33119204        0.33078455
      2601         2        47        0.34320280        0.34316109
      2601         3        47        0.32560517        0.32605436
      2602         1        47        0.31213845        0.30511697
      2602         2        47        0.38432305        0.39029874
      2602         3        47        0.30353851        0.30458430
      2603         1        47       -0.42984745       -0.42804434
      2603         2        47       -0.40595982       -0.40920394
      2603         3        47       -0.16419274       -0.16275172
      2604         1        47        0.37556846        0.39037023
      2604         2        47        0.24400706        0.21853756
      2604         3        47        0.38042449        0.39109221
      2605         1        47        0.35390412        0.35143229
      2605         2        47        0.31649180        0.31907562
      2605         3        47        0.32960409        0.32949209
      2606         1        47       -0.42030438       -0.42329936
      2606         2        47       -0.42408950       -0.42617539
      2606         3        47       -0.15560613       -0.15052525
      2607         1        47       -0.41549230       -0.43459124
      2607         2        47       -0.43893718       -0.44529619
      2607         3        47       -0.14557051       -0.12011258
      2608         1        47        0.32328370        0.32458988
      2608         2        47        0.35538670        0.35204262
      2608         3        47        0.32132960        0.32336750
      2609         1        47       -0.42042614       -0.41951513
      2609         2        47       -0.40590765       -0.40027745
      2609         3        47       -0.17366622       -0.18020742
      2610         1        47        0.32624488        0.32673727
      2610         2        47        0.35392483        0.35217129
      2610         3        47        0.31983030        0.32109144
      2611         1        47        0.33248400        0.32069529
      2611         2        47        0.36881445        0.36114296
      2611         3        47        0.29870155        0.31816175
      2612         1        47       -0.38749976       -0.39065791
      2612         2        47       -0.45391225       -0.45332038
      2612         3        47       -0.15858799       -0.15602171
      2613         1        47       -0.42497480       -0.42236706
      2613         2        47       -0.40804942       -0.40566822
      2613         3        47       -0.16697578       -0.17196472
      2614         1        47        0.32743578        0.32651634
      2614         2        47        0.34462544        0.34644648
      2614         3        47        0.32793879        0.32703718
      2615         1        47       -0.40984054       -0.41112879
      2615         2        47       -0.40962803       -0.41101178
      2615         3        47       -0.18053144       -0.17785943
      2616         1        47       -0.39683996       -0.39307717
      2616         2        47       -0.41473546       -0.41379909
      2616         3        47       -0.18842458       -0.19312374
      2617         1        47       -0.40386023       -0.41158740
      2617         2        47       -0.40390916       -0.41165008
      2617         3        47       -0.19223060       -0.17676252
      2618         1        47       -0.40402573       -0.41176328
      2618         2        47       -0.40373800       -0.41139717
      2618         3        47       -0.19223626       -0.17683955
      2619         1        47       -0.41571262       -0.41758386
      2619         2        47       -0.41106046       -0.41174172
      2619         3        47       -0.17322692       -0.17067441
      2620         1        47       -0.41011362       -0.40137476
      2620         2        47       -0.40208072       -0.39008945
      2620         3        47       -0.18780567       -0.20853579
      2621         1        47       -0.40350355       -0.41505228
      2621         2        47       -0.40544581       -0.41692658
      2621         3        47       -0.19105065       -0.16802114
      2622         1        47        0.33052526        0.32946441
      2622         2        47        0.33748220        0.33903465
      2622         3        47        0.33199255        0.33150094
      2623         1        47       -0.40420015       -0.41154834
      2623         2        47       -0.40589503       -0.41308705
      2623         3        47       -0.18990482       -0.17536461
      2624         1        47        0.34928910        0.35161589
      2624         2        47        0.34184269        0.34307257
      2624         3        47        0.30886822        0.30531154
      2625         1        47        0.32483275        0.32094688
      2625         2        47        0.35835297        0.36069401
      2625         3        47        0.31681427        0.31835911
      2626         1        47        0.34146376        0.33958019
      2626         2        47        0.34118675        0.33929411
      2626         3        47        0.31734949        0.32112571
      2627         1        47        0.32638681        0.32795981
      2627         2        47        0.35601476        0.35115790
      2627         3        47        0.31759843        0.32088229
      2628         1        47       -0.41604985       -0.42581587
      2628         2        47       -0.40756926       -0.41579274
      2628         3        47       -0.17638089       -0.15839138
      2629         1        47       -0.40398612       -0.41171087
      2629         2        47       -0.40377892       -0.41147061
      2629         3        47       -0.19223495       -0.17681852
      2630         1        47       -0.40883878       -0.39534242
      2630         2        47       -0.41044385       -0.39728784
      2630         3        47       -0.18071737       -0.20736974
      2631         1        47       -0.40765032       -0.42791912
      2631         2        47       -0.44156539       -0.43823946
      2631         3        47       -0.15078428       -0.13384142
      2632         1        47       -0.41362633       -0.42102902
      2632         2        47       -0.41047654       -0.41746016
      2632         3        47       -0.17589714       -0.16151082
      2633         1        47        0.32770075        0.33086185
      2633         2        47        0.36061103        0.35475028
      2633         3        47        0.31168821        0.31438787
      2634         1        47       -0.40221329       -0.41356390
      2634         2        47       -0.40651928       -0.41806000
      2634         3        47       -0.19126744       -0.16837609
      2635         1        47        0.33704534        0.33545906
      2635         2        47        0.34600044        0.34388820
      2635         3        47        0.31695422        0.32065273
      2636         1        47        0.33479129        0.33570175
      2636         2        47        0.31675423        0.30881571
      2636         3        47        0.34845448        0.35548254
      2637         1        47        0.37150172        0.36619032
      2637         2        47        0.26764377        0.26916920
      2637         3        47        0.36085450        0.36464049
      2638         1        47        0.34406237        0.34894181
      2638         2        47        0.31402839        0.30514506
      2638         3        47        0.34190925        0.34591313
      2639         1        47       -0.44531553       -0.44967998
      2639         2        47       -0.39363997       -0.39605674
      2639         3        47       -0.16104450       -0.15426329
      2640         1        47        0.34911764        0.34715445
      2640         2        47        0.31561869        0.32353714
      2640         3        47        0.33526368        0.32930841
      2641         1        47        0.39238447        0.39682680
      2641         2        47        0.30542634        0.30181219
      2641         3        47        0.30218918        0.30136101
      2642         1        47        0.30226521        0.29753164
      2642         2        47        0.35072028        0.35313765
      2642         3        47        0.34701452        0.34933070
      2643         1        47        0.33101453        0.33202742
      2643         2        47        0.36182961        0.35959584
      2643         3        47        0.30715585        0.30837675
      2644         1        47       -0.40336414       -0.40790070
      2644         2        47       -0.42084278       -0.42445448
      2644         3        47       -0.17579308       -0.16764482
      2645         1        47        0.33893303        0.33829184
      2645         2        47        0.33241396        0.33229926
      2645         3        47        0.32865301        0.32940890
      2646         1        47       -0.41435787       -0.41746079
      2646         2        47       -0.41835758       -0.42389528
      2646         3        47       -0.16728456       -0.15864394
      2647         1        47       -0.40377851       -0.41146359
      2647         2        47       -0.40398564       -0.41170380
      2647         3        47       -0.19223586       -0.17683261
      2648         1        47       -0.40398566       -0.41170404
      2648         2        47       -0.40377852       -0.41146381
      2648         3        47       -0.19223583       -0.17683215
      2649         1        47        0.33844942        0.34014318
      2649         2        47        0.34838496        0.35312429
      2649         3        47        0.31316563        0.30673253
      2650         1        47        0.35343957        0.35817657
      2650         2        47        0.33679772        0.33787078
      2650         3        47        0.30976272        0.30395264
      2651         1        47        0.31919693        0.31769964
      2651         2        47        0.31268052        0.31064478
      2651         3        47        0.36812256        0.37165558
      2652         1        47        0.36373478        0.35780610
      2652         2        47        0.29674673        0.30140783
      2652         3        47        0.33951849        0.34078607
      2653         1        47        0.32158562        0.31987282
      2653         2        47        0.36485533        0.36916276
      2653         3        47        0.31355906        0.31096441
      2654         1        47       -0.38653438       -0.38621023
      2654         2        47       -0.47494283       -0.43218153
      2654         3        47       -0.13852280       -0.18160824
      2655         1        47       -0.40377778       -0.41144839
      2655         2        47       -0.40398437       -0.41168803
      2655         3        47       -0.19223786       -0.17686358
      2656         1        47        0.31117412        0.31170783
      2656         2        47        0.36518057        0.36613567
      2656         3        47        0.32364530        0.32215649
      2657         1        47        0.28520796        0.29871317
      2657         2        47        0.31549331        0.30415127
      2657         3        47        0.39929874        0.39713556
      2658         1        47       -0.40174941       -0.40593168
      2658         2        47       -0.40872575       -0.41280190
      2658         3        47       -0.18952483       -0.18126642
      2659         1        47        0.30820098        0.31112832
      2659         2        47        0.31506620        0.31465385
      2659         3        47        0.37673282        0.37421783
      2660         1        47        0.32844108        0.32749882
      2660         2        47        0.34347417        0.34537413
      2660         3        47        0.32808474        0.32712705
      2661         1        47       -0.40350783       -0.38995278
