Conf.,atoms,Ref. total energy(Ha),NN total energy(Ha),E(Ref.) - E(NN) (Ha/atom)
2313,13,-381.9814802,-381.9815854,0.00000809
2314,12,-381.609717,-381.6088274,-0.00007414
2315,12,-381.6121272,-381.6121126,-0.00000122
2316,12,-381.6190497,-381.6189343,-0.00000962
2317,13,-381.9755287,-381.9753885,-0.00001078
2318,13,-381.9683332,-381.9678546,-0.00003682
2319,13,-381.9805524,-381.9809972,0.00003422
2320,12,-381.6104912,-381.6099146,-0.00004805
2321,12,-381.6180576,-381.6173812,-0.00005637
2322,13,-381.9766983,-381.9759474,-0.00005777
2323,13,-381.9751029,-381.974944,-0.00001223
2324,12,-381.6126023,-381.6125508,-0.00000429
2325,12,-381.6095866,-381.6086427,-0.00007866
2326,13,-381.9766147,-381.9764767,-0.00001062
2327,12,-381.619465,-381.6195819,0.00000975
2328,13,-381.9715268,-381.970565,-0.00007398
2329,12,-381.6127184,-381.6123704,-0.000029
2330,13,-381.9776182,-381.9775771,-0.00000316
2331,13,-381.9728015,-381.9704995,-0.00017708
2332,12,-381.6188552,-381.6188438,-0.00000094
2333,12,-381.6136553,-381.6136976,0.00000352
2334,13,-381.9659645,-381.9660078,0.00000333
2335,12,-381.6088415,-381.6083691,-0.00003936
2336,13,-381.9731412,-381.9734111,0.00002076
2337,13,-381.9698209,-381.972158,0.00017977
2338,12,-381.6094843,-381.6094122,-0.00000601
2339,12,-381.6099474,-381.6102133,0.00002216
2340,12,-381.6078417,-381.6074917,-0.00002916
2341,13,-381.974473,-381.9736088,-0.00006647
2342,13,-381.9773933,-381.9784259,0.00007943
2343,13,-381.9712894,-381.9711433,-0.00001124
2344,12,-381.6027662,-381.6034405,0.00005619
2345,12,-381.6125707,-381.6128311,0.0000217
2346,13,-381.9702063,-381.9704767,0.0000208
2347,12,-381.6140538,-381.6137827,-0.00002259
2348,12,-381.6041436,-381.6035335,-0.00005084
2349,12,-381.6162424,-381.6161612,-0.00000677
2350,13,-381.9730061,-381.9724558,-0.00004233
2351,13,-381.9727944,-381.9731624,0.00002831
2352,12,-381.6092765,-381.6097807,0.00004201
2353,12,-381.6182906,-381.6179865,-0.00002534
2354,13,-381.9752582,-381.9751033,-0.00001192
2355,13,-381.9781605,-381.9783041,0.00001104
2356,13,-381.9691406,-381.9683035,-0.00006439
2357,12,-381.6033325,-381.6036202,0.00002398
2358,12,-381.6012512,-381.6000001,-0.00010426
2359,13,-381.974948,-381.9760241,0.00008278
2360,13,-381.9807278,-381.9802715,-0.0000351
2361,12,-381.6084443,-381.6088158,0.00003096
2362,12,-381.6076609,-381.6074177,-0.00002026
2363,13,-381.9671455,-381.9671624,0.0000013
2364,12,-381.6091441,-381.6088163,-0.00002731
2365,13,-381.9819577,-381.9817239,-0.00001798
2366,12,-381.6216282,-381.6218491,0.0000184
2367,12,-381.5986207,-381.598795,0.00001452
2368,13,-381.9769592,-381.9770888,0.00000997
2369,13,-381.9799253,-381.9797204,-0.00001576
2370,12,-381.6051166,-381.6052545,0.00001149
2371,13,-381.9764977,-381.976707,0.0000161
2372,13,-381.9677104,-381.9667109,-0.00007688
2373,13,-381.9722206,-381.9726642,0.00003412
2374,13,-381.9730094,-381.9728797,-0.00000998
2375,12,-381.6004447,-381.6000364,-0.00003403
2376,13,-381.9670729,-381.9658798,-0.00009177
2377,13,-381.9708281,-381.9706632,-0.00001268
2378,13,-381.9691108,-381.970056,0.00007271
2379,13,-381.9764442,-381.9761667,-0.00002135
2380,12,-381.6090268,-381.6090095,-0.00000145
2381,13,-381.9711205,-381.9705596,-0.00004315
2382,13,-381.9690077,-381.9704849,0.00011363
2383,13,-381.9813347,-381.9809878,-0.00002669
2384,13,-381.9662892,-381.966867,0.00004445
2385,13,-381.977709,-381.9780589,0.00002691
2386,12,-381.617456,-381.6170783,-0.00003148
2387,12,-381.6180819,-381.6182177,0.00001132
2388,12,-381.6107173,-381.6108408,0.00001029
2389,12,-381.6171773,-381.6171667,-0.00000088
2390,13,-381.9731825,-381.9728605,-0.00002477
2391,12,-381.6093836,-381.6101245,0.00006175
2392,12,-381.6169278,-381.616676,-0.00002099
2393,12,-381.6141302,-381.6139164,-0.00001782
2394,13,-381.9710285,-381.9710267,-0.00000014
2395,13,-381.9721142,-381.9713975,-0.00005514
2396,12,-381.61212,-381.6117991,-0.00002674
2397,13,-381.9607309,-381.9608974,0.00001281
2398,12,-381.61625,-381.6160931,-0.00001307
2399,12,-381.6154249,-381.6149579,-0.00003892
2400,12,-381.6156597,-381.6153832,-0.00002304
2401,12,-381.6069501,-381.6077728,0.00006855
2402,12,-381.6075605,-381.6074368,-0.0000103
2403,13,-381.9779675,-381.9781876,0.00001693
2404,13,-381.9687747,-381.9686742,-0.00000773
2405,12,-381.6158974,-381.6158016,-0.00000798
2406,12,-381.6126415,-381.6132443,0.00005024
2407,12,-381.6187204,-381.6187768,0.0000047
2408,13,-381.9784179,-381.9794157,0.00007675
2409,13,-381.9768453,-381.9770216,0.00001356
2410,12,-381.6183171,-381.6182365,-0.00000672
2411,13,-381.9760261,-381.976853,0.00006361
2412,13,-381.9774559,-381.9790718,0.0001243
2413,12,-381.6194031,-381.6193979,-0.00000043
2414,13,-381.984996,-381.9846058,-0.00003002
2415,12,-381.6169291,-381.6169186,-0.00000087
2416,13,-381.9740326,-381.9730616,-0.00007469
2417,13,-381.9828038,-381.9822935,-0.00003926
2418,13,-381.9713384,-381.9700697,-0.00009759
2419,13,-381.9790245,-381.9802666,0.00009554
2420,12,-381.6045019,-381.6039964,-0.00004212
2421,12,-381.5978628,-381.598422,0.00004659
2422,12,-381.6123073,-381.6130659,0.00006322
2423,13,-381.9805533,-381.9799518,-0.00004627
2424,12,-381.6194071,-381.6194662,0.00000492
2425,12,-381.6055158,-381.6055077,-0.00000067
2426,12,-381.6178487,-381.61767,-0.00001489
2427,12,-381.6141967,-381.6142412,0.00000371
2428,12,-381.6126151,-381.6120744,-0.00004506
2429,13,-381.9763842,-381.9767256,0.00002626
2430,13,-381.9767259,-381.9774455,0.00005535
2431,12,-381.607549,-381.6072783,-0.00002255
2432,13,-381.9773115,-381.9768486,-0.00003561
2433,12,-381.608517,-381.6087062,0.00001576
2434,13,-381.9774621,-381.9767724,-0.00005305
2435,13,-381.978173,-381.9780713,-0.00000782
2436,13,-381.9714143,-381.9703716,-0.00008021
2437,12,-381.6111644,-381.6102097,-0.00007956
2438,12,-381.595393,-381.5960167,0.00005197
2439,13,-381.9805287,-381.9805339,0.0000004
2440,12,-381.6121136,-381.61203,-0.00000696
2441,12,-381.6098781,-381.6096775,-0.00001672
2442,13,-381.9744046,-381.9745458,0.00001086
2443,13,-381.9764516,-381.976514,0.00000481
2444,12,-381.6116788,-381.6120728,0.00003284
2445,12,-381.6070823,-381.607766,0.00005697
2446,12,-381.6140528,-381.6143176,0.00002207
2447,13,-381.9780247,-381.9775887,-0.00003354
2448,13,-381.9733764,-381.9741601,0.00006028
2449,12,-381.6114518,-381.6114062,-0.0000038
2450,12,-381.6120582,-381.6123393,0.00002343
2451,13,-381.9777089,-381.9769215,-0.00006056
2452,13,-381.9776701,-381.9776016,-0.00000527
2453,12,-381.6101633,-381.6101197,-0.00000363
2454,12,-381.6049562,-381.6061276,0.00009761
2455,13,-381.9723537,-381.9722295,-0.00000956
2456,13,-381.9797672,-381.9792306,-0.00004128
2457,13,-381.9764004,-381.9760217,-0.00002914
2458,12,-381.6064868,-381.6064312,-0.00000463
2459,12,-381.6126851,-381.6131727,0.00004063
2460,12,-381.6029605,-381.6030623,0.00000849
2461,12,-381.6085607,-381.6084728,-0.00000732
2462,13,-381.9709969,-381.9698256,-0.0000901
2463,12,-381.620035,-381.6199874,-0.00000397
2464,12,-381.6108822,-381.6114976,0.00005128
2465,12,-381.6128971,-381.6129415,0.0000037
2466,12,-381.6133401,-381.6128673,-0.0000394
2467,12,-381.5998917,-381.6001307,0.00001992
2468,12,-381.6062895,-381.6066593,0.00003082
2469,13,-381.975512,-381.9757543,0.00001864
2470,13,-381.9752272,-381.9742026,-0.00007882
2471,12,-381.6081008,-381.6080194,-0.00000678
2472,12,-381.61147,-381.6117488,0.00002323
2473,13,-381.9669163,-381.9664596,-0.00003513
2474,13,-381.9721017,-381.9732927,0.00009161
2475,13,-381.9762361,-381.9770031,0.000059
2476,12,-381.6118261,-381.6118205,-0.00000047
2477,12,-381.6052254,-381.6046654,-0.00004666
2478,13,-381.9698214,-381.9691278,-0.00005335
2479,13,-381.969027,-381.9684632,-0.00004336
2480,13,-381.9743976,-381.9737256,-0.00005169
2481,12,-381.6000657,-381.6011994,0.00009447
2482,12,-381.6169502,-381.6170962,0.00001217
2483,12,-381.6101115,-381.6097146,-0.00003307
2484,13,-381.9775691,-381.9774076,-0.00001242
2485,12,-381.6105397,-381.6102043,-0.00002794
2486,13,-381.9784218,-381.9788119,0.00003001
2487,12,-381.6088224,-381.6087418,-0.00000671
2488,12,-381.6168729,-381.6166264,-0.00002054
2489,12,-381.6171169,-381.6169722,-0.00001206
2490,12,-381.5978504,-381.5976775,-0.0000144
2491,13,-381.973653,-381.9735275,-0.00000966
2492,12,-381.6114583,-381.6114802,0.00000182
2493,13,-381.9777138,-381.9777337,0.00000153
2494,13,-381.9715877,-381.9711853,-0.00003096
2495,13,-381.9738393,-381.9741882,0.00002684
2496,12,-381.6152638,-381.6147494,-0.00004287
2497,13,-381.9711432,-381.9715275,0.00002956
2498,13,-381.9728064,-381.9724917,-0.00002421
2499,13,-381.977725,-381.978377,0.00005015
2500,12,-381.6182968,-381.6182104,-0.0000072
2501,13,-381.9738407,-381.9733622,-0.00003681
2502,12,-381.6154902,-381.6151738,-0.00002636
2503,13,-381.9718086,-381.9716761,-0.00001019
2504,13,-381.9765142,-381.9767124,0.00001525
2505,13,-381.9669353,-381.967541,0.00004659
2506,13,-381.9711578,-381.9714224,0.00002035
2507,13,-381.9678069,-381.9690927,0.00009891
2508,12,-381.6120196,-381.6121874,0.00001399
2509,13,-381.9704424,-381.9710943,0.00005015
2510,12,-381.606877,-381.6069983,0.0000101
2511,13,-381.9796578,-381.9804099,0.00005785
2512,12,-381.6286018,-381.6282458,-0.00002966
2513,13,-381.971755,-381.970655,-0.00008461
2514,12,-381.6179944,-381.6178281,-0.00001386
2515,13,-381.9727587,-381.9741812,0.00010943
2516,12,-381.6114646,-381.6113183,-0.00001219
2517,12,-381.6189387,-381.6182028,-0.00006133
2518,13,-381.9752294,-381.9754675,0.00001832
2519,12,-381.6111817,-381.6107004,-0.00004011
2520,13,-381.9785108,-381.9791811,0.00005156
2521,13,-381.9771626,-381.9781474,0.00007576
2522,13,-381.9799663,-381.9797972,-0.00001301
2523,13,-381.9678054,-381.9674354,-0.00002847
2524,13,-381.9651202,-381.9647724,-0.00002676
2525,13,-381.9709172,-381.9700841,-0.00006408
2526,12,-381.6099575,-381.609371,-0.00004887
2527,12,-381.6163617,-381.6163009,-0.00000506
2528,13,-381.98078,-381.9806452,-0.00001037
2529,13,-381.9679458,-381.9688326,0.00006822
2530,12,-381.6081112,-381.6076039,-0.00004228
2531,12,-381.603439,-381.602704,-0.00006125
2532,13,-381.9760832,-381.9778369,0.00013491
2533,13,-381.9747156,-381.9746499,-0.00000506
2534,12,-381.6029112,-381.6034445,0.00004444
2535,13,-381.9730094,-381.9735657,0.00004279
2536,12,-381.6089265,-381.6087459,-0.00001506
2537,13,-381.96797,-381.9676706,-0.00002303
2538,13,-381.9728821,-381.9724658,-0.00003202
2539,13,-381.9734329,-381.9740996,0.00005128
2540,12,-381.6193202,-381.6198287,0.00004237
2541,12,-381.6083443,-381.6085288,0.00001538
2542,12,-381.6097228,-381.6098898,0.00001391
2543,13,-381.9760295,-381.975777,-0.00001942
2544,12,-381.6040282,-381.6037308,-0.00002478
2545,13,-381.9753121,-381.9749792,-0.0000256
2546,12,-381.6106727,-381.6109862,0.00002612
2547,13,-381.9774841,-381.977319,-0.00001269
2548,13,-381.9811434,-381.9810417,-0.00000782
2549,12,-381.6181848,-381.6180188,-0.00001384
2550,13,-381.9719026,-381.9714472,-0.00003503
2551,13,-381.9746438,-381.9751664,0.0000402
2552,13,-381.9753965,-381.9760046,0.00004678
2553,13,-381.9679047,-381.9693696,0.00011269
2554,13,-381.9717412,-381.9721766,0.0000335
2555,13,-381.9658554,-381.9670092,0.00008876
2556,12,-381.6194147,-381.6193894,-0.00000211
2557,12,-381.6107749,-381.6106046,-0.00001419
2558,12,-381.6104263,-381.6111872,0.00006341
2559,13,-381.9706482,-381.9703731,-0.00002116
2560,13,-381.9732084,-381.972956,-0.00001942
2561,12,-381.6121131,-381.6120412,-0.00000599
2562,12,-381.6048089,-381.6047191,-0.00000748
2563,13,-381.977901,-381.9769029,-0.00007678
2564,13,-381.9782172,-381.9788984,0.00005239
2565,12,-381.610536,-381.6106425,0.00000887
2566,13,-381.975439,-381.9745743,-0.00006651
2567,13,-381.9755094,-381.9756709,0.00001243
2568,13,-381.9745621,-381.9753691,0.00006208
2569,13,-381.9617043,-381.9611824,-0.00004014
2570,12,-381.6190829,-381.6185869,-0.00004133
2571,13,-381.9695278,-381.969903,0.00002886
2572,13,-381.9750269,-381.9746439,-0.00002946
2573,12,-381.6122472,-381.6119497,-0.00002479
2574,12,-381.6098948,-381.6103849,0.00004084
2575,12,-381.6078127,-381.6071964,-0.00005136
2576,13,-381.9753893,-381.9753155,-0.00000568
2577,13,-381.9710351,-381.971723,0.00005291
2578,12,-381.6118534,-381.6118143,-0.00000326
2579,13,-381.9735963,-381.9732697,-0.00002513
2580,13,-381.9704951,-381.9703816,-0.00000873
2581,13,-381.9754041,-381.9756838,0.00002152
2582,12,-381.6083712,-381.6081717,-0.00001663
2583,13,-381.9669301,-381.9666858,-0.00001879
2584,12,-381.6164233,-381.6161626,-0.00002172
2585,12,-381.616821,-381.6169656,0.00001205
2586,13,-381.9764429,-381.9767774,0.00002573
2587,12,-381.6036568,-381.6052094,0.00012938
2588,13,-381.9790176,-381.9785569,-0.00003543
2589,12,-381.608009,-381.6071785,-0.00006921
2590,12,-381.612683,-381.6132967,0.00005115
2591,12,-381.6072394,-381.6081347,0.00007461
2592,13,-381.9693288,-381.9682527,-0.00008278
2593,12,-381.6154035,-381.61519,-0.0000178
2594,13,-381.9813869,-381.9820797,0.00005329
2595,13,-381.9745005,-381.9739121,-0.00004526
2596,13,-381.969313,-381.9690507,-0.00002018
2597,12,-381.6089166,-381.608887,-0.00000246
2598,13,-381.9798847,-381.979806,-0.00000606
2599,12,-381.6147538,-381.6152841,0.00004419
2600,13,-381.9760202,-381.975785,-0.00001809
2601,13,-381.9732669,-381.9724336,-0.00006409
2602,12,-381.6104849,-381.6111259,0.00005342
2603,12,-381.6061619,-381.6064789,0.00002642
2604,12,-381.6012245,-381.6034371,0.00018438
2605,13,-381.9751935,-381.9742154,-0.00007524
2606,13,-381.9762503,-381.976797,0.00004205
2607,12,-381.6090126,-381.6084889,-0.00004364
2608,13,-381.977692,-381.977966,0.00002108
2609,13,-381.9700618,-381.9703031,0.00001856
2610,13,-381.9750465,-381.9749364,-0.00000847
2611,12,-381.6113867,-381.6113478,-0.00000324
2612,12,-381.6149582,-381.6150831,0.0000104
2613,12,-381.6050458,-381.6056941,0.00005403
2614,13,-381.9718532,-381.9729255,0.00008248
2615,13,-381.9781999,-381.9793215,0.00008628
2616,12,-381.6077417,-381.606867,-0.00007289
2617,13,-381.9695536,-381.9713144,0.00013545
2618,13,-381.9757791,-381.9755502,-0.00001761
2619,12,-381.6140259,-381.6140099,-0.00000133
2620,12,-381.6095053,-381.6095006,-0.0000004
2621,13,-381.9691435,-381.9696002,0.00003514
2622,13,-381.9793355,-381.9784886,-0.00006515
2623,12,-381.6122309,-381.6121382,-0.00000772
2624,12,-381.6085892,-381.6088116,0.00001853
2625,12,-381.6114721,-381.6114239,-0.00000402
2626,13,-381.971039,-381.97191,0.000067
2627,13,-381.9718111,-381.9713039,-0.00003902
2628,12,-381.5922066,-381.5925748,0.00003068
2629,12,-381.6158881,-381.6160837,0.0000163
2630,12,-381.5982603,-381.5973141,-0.00007885
2631,12,-381.6077834,-381.608045,0.0000218
2632,12,-381.6123356,-381.6119473,-0.00003235
2633,12,-381.6089807,-381.6083776,-0.00005025
2634,13,-381.9739638,-381.9730266,-0.00007209
2635,13,-381.9752348,-381.9756208,0.00002969
2636,12,-381.6087036,-381.6090575,0.00002949
2637,13,-381.9819299,-381.9820098,0.00000615
2638,13,-381.9772331,-381.9778626,0.00004842
2639,12,-381.6195756,-381.6192463,-0.00002744
2640,12,-381.615858,-381.6158244,-0.0000028
2641,12,-381.6131939,-381.613803,0.00005076
2642,13,-381.9739952,-381.97329,-0.00005425
2643,13,-381.9725402,-381.9737732,0.00009484
2644,13,-381.9762783,-381.976679,0.00003083
2645,12,-381.6076986,-381.6072087,-0.00004082
2646,12,-381.6105282,-381.6103185,-0.00001747
2647,13,-381.9711533,-381.969935,-0.00009371
2648,13,-381.973307,-381.9741362,0.00006378
2649,12,-381.6172538,-381.6169214,-0.0000277
2650,13,-381.9739815,-381.9739353,-0.00000356
2651,13,-381.9707829,-381.9715358,0.00005791
2652,13,-381.9759545,-381.9766964,0.00005707
2653,13,-381.9667329,-381.9668773,0.00001111
2654,12,-381.612647,-381.6129064,0.00002162
2655,13,-381.9772035,-381.9768186,-0.00002961
2656,12,-381.6027014,-381.6029661,0.00002206
2657,13,-381.9620998,-381.9621582,0.0000045
2658,12,-381.6105225,-381.6095996,-0.00007692
2659,12,-381.6129303,-381.6129813,0.00000425
2660,12,-381.6112986,-381.6113788,0.00000669
2661,13,-381.9694485,-381.9691649,-0.00002182
2662,13,-381.9787551,-381.9780075,-0.00005751
2663,13,-381.9774821,-381.9777932,0.00002393
2664,13,-381.9766349,-381.9766824,0.00000366
2665,13,-381.9722302,-381.9720772,-0.00001177
2666,12,-381.6152849,-381.6147263,-0.00004655
2667,13,-381.9790882,-381.9795232,0.00003347
2668,13,-381.978214,-381.9789502,0.00005663
2669,12,-381.6169924,-381.6166215,-0.00003091
2670,13,-381.9766211,-381.9757208,-0.00006926
2671,12,-381.6053916,-381.6051826,-0.00001742
2672,12,-381.6024315,-381.6026042,0.00001439
2673,13,-381.9689404,-381.9697798,0.00006458
2674,12,-381.6069394,-381.6064624,-0.00003975
2675,13,-381.9589593,-381.9584399,-0.00003996
2676,12,-381.6096737,-381.6098703,0.00001638
2677,13,-381.9669528,-381.9672378,0.00002192
2678,12,-381.6152557,-381.6152655,0.00000082
2679,13,-381.983291,-381.983998,0.00005439
2680,12,-381.6101861,-381.6102513,0.00000543
2681,13,-381.9704266,-381.9698005,-0.00004816
2682,12,-381.6103079,-381.6104757,0.00001398
2683,12,-381.6155462,-381.6153513,-0.00001624
2684,12,-381.6096683,-381.6098773,0.00001742
2685,12,-381.606314,-381.606126,-0.00001567
2686,12,-381.6170651,-381.6174245,0.00002995
2687,13,-381.9714994,-381.9708426,-0.00005052
2688,13,-381.9754808,-381.9763551,0.00006726
2689,13,-381.9832996,-381.9830237,-0.00002122
2690,13,-381.9782934,-381.9772916,-0.00007706
2691,12,-381.6086434,-381.6089847,0.00002844
2692,13,-381.9687803,-381.9697134,0.00007177
2693,13,-381.976751,-381.9775746,0.00006335
2694,13,-381.9746906,-381.9748417,0.00001162
2695,13,-381.976321,-381.9764821,0.00001239
2696,13,-381.9781309,-381.9779594,-0.00001319
2697,12,-381.6154849,-381.6150485,-0.00003636
2698,12,-381.6043614,-381.6042929,-0.0000057
2699,12,-381.6150847,-381.6154676,0.00003191
2700,12,-381.6214762,-381.6215513,0.00000626
2701,13,-381.9792642,-381.9792032,-0.00000469
2702,13,-381.9740164,-381.974707,0.00005313
2703,13,-381.9670249,-381.9668507,-0.0000134
2704,13,-381.9719684,-381.972964,0.00007659
2705,12,-381.6068549,-381.6063162,-0.00004489
2706,12,-381.6104739,-381.6107103,0.0000197
2707,12,-381.610284,-381.6102113,-0.00000606
2708,13,-381.978824,-381.9785013,-0.00002482
2709,13,-381.9682287,-381.9677498,-0.00003684
2710,13,-381.9730794,-381.9734784,0.00003069
2711,12,-381.6117938,-381.6118206,0.00000223
2712,12,-381.6165418,-381.6163145,-0.00001894
2713,13,-381.964183,-381.9639839,-0.00001532
2714,12,-381.6028872,-381.6029583,0.00000593
2715,13,-381.9717519,-381.9715429,-0.00001608
2716,13,-381.976373,-381.9762409,-0.00001016
2717,12,-381.6099972,-381.6103071,0.00002583
2718,12,-381.6017187,-381.6018073,0.00000739
2719,12,-381.6084507,-381.6084325,-0.00000152
2720,12,-381.611682,-381.6114711,-0.00001757
2721,13,-381.9738906,-381.9745661,0.00005196
2722,12,-381.5982904,-381.5983663,0.00000633
2723,13,-381.9714242,-381.9719966,0.00004403
2724,12,-381.6069803,-381.6077497,0.00006411
2725,12,-381.6063475,-381.6059175,-0.00003584
2726,12,-381.6054978,-381.6060116,0.00004281
2727,12,-381.6128872,-381.6128227,-0.00000537
2728,12,-381.614979,-381.6142135,-0.0000638
2729,13,-381.9815367,-381.981548,0.00000087
2730,12,-381.6109795,-381.610846,-0.00001112
2731,12,-381.6086216,-381.6081598,-0.00003848
2732,13,-381.9776047,-381.977571,-0.00000259
2733,13,-381.9775855,-381.9772973,-0.00002217
2734,13,-381.9739634,-381.9744815,0.00003986
2735,12,-381.6112539,-381.6112486,-0.00000044
2736,12,-381.6099048,-381.609745,-0.00001331
2737,12,-381.617591,-381.6179492,0.00002985
2738,13,-381.9707501,-381.97062,-0.00001001
2739,13,-381.9800248,-381.9800955,0.00000544
2740,13,-381.9679271,-381.9670744,-0.00006559
2741,12,-381.6091137,-381.6094185,0.0000254
2742,13,-381.9750244,-381.9756796,0.0000504
2743,12,-381.6098586,-381.6097063,-0.00001269
2744,13,-381.963531,-381.9623977,-0.00008718
2745,12,-381.6174481,-381.6175875,0.00001162
2746,13,-381.9758234,-381.9767954,0.00007477
2747,12,-381.6126783,-381.6130639,0.00003214
2748,12,-381.6087446,-381.6085664,-0.00001485
2749,13,-381.9682043,-381.9679368,-0.00002057
2750,12,-381.611499,-381.6109842,-0.00004291
2751,12,-381.5993742,-381.5986457,-0.00006071
2752,13,-381.977774,-381.9789682,0.00009186
2753,12,-381.6170685,-381.6168284,-0.00002001
2754,13,-381.9773299,-381.9775819,0.00001939
2755,13,-381.9789111,-381.9792225,0.00002395
2756,13,-381.9777729,-381.9786541,0.00006779
2757,13,-381.9728334,-381.972755,-0.00000603
2758,12,-381.6107715,-381.6109317,0.00001335
2759,13,-381.9699214,-381.9690313,-0.00006847
2760,12,-381.6040217,-381.6052134,0.00009931
2761,12,-381.607144,-381.6080321,0.00007401
2762,12,-381.61018,-381.6110529,0.00007274
2763,13,-381.9753223,-381.9748524,-0.00003614
2764,13,-381.9792386,-381.97877,-0.00003604
2765,13,-381.9774058,-381.9784505,0.00008036
2766,12,-381.6148083,-381.6147819,-0.00000221
2767,13,-381.9762874,-381.9753682,-0.0000707
2768,12,-381.6205781,-381.6208159,0.00001982
2769,13,-381.9718346,-381.9712038,-0.00004853
2770,13,-381.9735068,-381.9740667,0.00004306
2771,12,-381.603903,-381.6039517,0.00000406
2772,12,-381.6128231,-381.6130254,0.00001686
2773,13,-381.9732102,-381.9721851,-0.00007885
2774,13,-381.9762092,-381.9752657,-0.00007257
2775,13,-381.9707826,-381.9703682,-0.00003188
2776,13,-381.977347,-381.9770276,-0.00002456
2777,12,-381.6099671,-381.6097604,-0.00001722
2778,13,-381.9722513,-381.9719577,-0.00002259
2779,12,-381.6102822,-381.610108,-0.00001452
2780,12,-381.6082894,-381.6083635,0.00000618
2781,13,-381.9842504,-381.9840147,-0.00001813
2782,12,-381.6008505,-381.600642,-0.00001737
2783,13,-381.9741587,-381.973891,-0.00002059
2784,13,-381.9759556,-381.9753128,-0.00004944
2785,13,-381.9727965,-381.9730596,0.00002023
2786,13,-381.978093,-381.9772265,-0.00006665
2787,13,-381.9784689,-381.9784513,-0.00000135
2788,13,-381.9737802,-381.9738658,0.00000659
2789,13,-381.977107,-381.9774172,0.00002386
2790,12,-381.6195801,-381.6195473,-0.00000274
2791,13,-381.9786243,-381.978398,-0.00001741
2792,12,-381.616331,-381.6162288,-0.00000852
2793,13,-381.9797192,-381.9798792,0.00001231
2794,12,-381.6090965,-381.6088577,-0.0000199
2795,13,-381.9771255,-381.9772312,0.00000813
2796,13,-381.9833948,-381.98354,0.00001117
2797,12,-381.6068512,-381.6068537,0.00000021
2798,13,-381.9782489,-381.9779447,-0.0000234
2799,13,-381.9666445,-381.96797,0.00010197
2800,12,-381.610854,-381.6107126,-0.00001179
2801,12,-381.6158176,-381.6163666,0.00004575
2802,13,-381.9728246,-381.9726901,-0.00001035
2803,12,-381.6148687,-381.6143879,-0.00004006
2804,13,-381.9679135,-381.9678232,-0.00000694
2805,12,-381.6075857,-381.6079319,0.00002885
2806,12,-381.6106475,-381.6099931,-0.00005454
2807,12,-381.6124437,-381.6126062,0.00001354
2808,12,-381.6120937,-381.6121948,0.00000843
2809,13,-381.9816528,-381.9806029,-0.00008076
2810,13,-381.9811765,-381.9808567,-0.0000246
2811,12,-381.6162161,-381.6162692,0.00000442
2812,13,-381.9717286,-381.9715513,-0.00001364
2813,13,-381.9798117,-381.9800442,0.00001789
2814,13,-381.9839959,-381.9840434,0.00000366
2815,12,-381.6174002,-381.6175691,0.00001408
2816,12,-381.6204364,-381.6203448,-0.00000763
2817,12,-381.6069245,-381.6066462,-0.00002319
2818,12,-381.6100233,-381.6098341,-0.00001577
2819,13,-381.968452,-381.9674326,-0.00007842
2820,13,-381.9788865,-381.9786779,-0.00001604
2821,13,-381.9722904,-381.9737024,0.00010861
2822,13,-381.9685724,-381.9682024,-0.00002846
2823,12,-381.603527,-381.6043669,0.00006999
2824,12,-381.6159567,-381.6156935,-0.00002193
2825,12,-381.6107887,-381.6114438,0.00005459
2826,12,-381.597368,-381.5977272,0.00002994
2827,13,-381.9709794,-381.9701973,-0.00006016
2828,13,-381.9727264,-381.972301,-0.00003272
2829,12,-381.6052377,-381.6050301,-0.00001731
2830,12,-381.6142581,-381.6141559,-0.00000852
2831,13,-381.961799,-381.9629843,0.00009118
2832,12,-381.6174137,-381.6173476,-0.0000055
2833,12,-381.6091221,-381.6086983,-0.00003531
2834,12,-381.6075206,-381.6072805,-0.00002
2835,13,-381.9766773,-381.9767408,0.00000489
2836,13,-381.970027,-381.9699242,-0.00000791
2837,12,-381.616656,-381.6167583,0.00000853
2838,12,-381.6126341,-381.6125401,-0.00000783
2839,12,-381.6198938,-381.6195501,-0.00002864
2840,13,-381.9669226,-381.9667878,-0.00001038
2841,12,-381.6189979,-381.6186103,-0.0000323
2842,13,-381.9721687,-381.97167,-0.00003836
2843,12,-381.6173969,-381.6171052,-0.00002431
2844,12,-381.6110716,-381.6109154,-0.00001302
2845,12,-381.6050477,-381.605957,0.00007578
2846,13,-381.9753214,-381.9750225,-0.00002299
2847,13,-381.9687811,-381.9693787,0.00004597
2848,12,-381.6143523,-381.6143924,0.00000335
2849,12,-381.6107777,-381.6109212,0.00001196
2850,12,-381.6124204,-381.6121537,-0.00002222
2851,12,-381.6128083,-381.6121211,-0.00005727
2852,12,-381.6030901,-381.603342,0.000021
2853,13,-381.9778575,-381.9777154,-0.00001093
2854,13,-381.9717528,-381.9724761,0.00005564
2855,12,-381.6050969,-381.6049546,-0.00001186
2856,13,-381.975454,-381.9758604,0.00003126
2857,13,-381.9753475,-381.9764767,0.00008686
2858,12,-381.605351,-381.605788,0.00003642
2859,12,-381.609445,-381.60942,-0.00000208
2860,13,-381.9708913,-381.970701,-0.00001464
2861,13,-381.9797893,-381.9807357,0.0000728
2862,12,-381.6129291,-381.6127836,-0.00001213
