     Conf.     atoms         Ref. total energy(Ha)           NN total energy(Ha)     E(Ref.) - E(NN) (Ha/atom)
       487        13                 -381.97590698                 -381.97496880                   -0.00007217
       488        13                 -381.97722740                 -381.97719587                   -0.00000242
       489        13                 -381.97597191                 -381.97543745                   -0.00004111
       490        12                 -381.61672085                 -381.61655172                   -0.00001409
       491        12                 -381.62090782                 -381.62099985                    0.00000767
       492        13                 -381.96906790                 -381.96874554                   -0.00002480
       493        13                 -381.97372847                 -381.97278564                   -0.00007253
       494        13                 -381.97589380                 -381.97584156                   -0.00000402
       495        12                 -381.60518283                 -381.60474965                   -0.00003610
       496        13                 -381.97149927                 -381.96993755                   -0.00012013
       497        13                 -381.97826469                 -381.97828091                    0.00000125
       498        13                 -381.97200292                 -381.97187507                   -0.00000983
       499        13                 -381.97516535                 -381.97505689                   -0.00000834
       500        12                 -381.61680537                 -381.61669659                   -0.00000906
       501        13                 -381.97320403                 -381.97243198                   -0.00005939
       502        12                 -381.60714120                 -381.60672238                   -0.00003490
       503        13                 -381.97765863                 -381.97707221                   -0.00004511
       504        12                 -381.60238421                 -381.60379113                    0.00011724
       505        12                 -381.61171793                 -381.61127154                   -0.00003720
       506        13                 -381.97322819                 -381.97359083                    0.00002790
       507        12                 -381.61885279                 -381.61849400                   -0.00002990
       508        13                 -381.97134185                 -381.97126608                   -0.00000583
       509        13                 -381.96520990                 -381.96500809                   -0.00001552
       510        12                 -381.60735784                 -381.60724749                   -0.00000920
       511        12                 -381.61713411                 -381.61694023                   -0.00001616
       512        12                 -381.61258125                 -381.61262647                    0.00000377
       513        13                 -381.97383843                 -381.97468555                    0.00006516
       514        13                 -381.97075746                 -381.97016986                   -0.00004520
       515        13                 -381.97792842                 -381.97743080                   -0.00003828
       516        12                 -381.61852254                 -381.61788039                   -0.00005351
       517        12                 -381.60835734                 -381.60823776                   -0.00000997
       518        12                 -381.61752704                 -381.61769182                    0.00001373
       519        12                 -381.60910369                 -381.60889270                   -0.00001758
       520        13                 -381.97909816                 -381.97887957                   -0.00001682
       521        13                 -381.97439091                 -381.97442647                    0.00000274
       522        12                 -381.62083456                 -381.62057104                   -0.00002196
       523        13                 -381.97287289                 -381.97264390                   -0.00001761
       524        12                 -381.61543763                 -381.61515641                   -0.00002343
       525        13                 -381.97561662                 -381.97609657                    0.00003692
       526        12                 -381.61814638                 -381.61818206                    0.00000297
       527        12                 -381.60288341                 -381.60302513                    0.00001181
       528        12                 -381.60624433                 -381.60583415                   -0.00003418
       529        13                 -381.97323099                 -381.97426485                    0.00007953
       530        12                 -381.61178849                 -381.61202930                    0.00002007
       531        12                 -381.61672103                 -381.61672855                    0.00000063
       532        13                 -381.97412517                 -381.97390814                   -0.00001670
       533        12                 -381.61400866                 -381.61350890                   -0.00004165
       534        12                 -381.61756008                 -381.61757742                    0.00000145
       535        13                 -381.97253885                 -381.97212763                   -0.00003163
       536        12                 -381.61873341                 -381.61831721                   -0.00003468
       537        12                 -381.61996230                 -381.61932244                   -0.00005332
       538        12                 -381.61890966                 -381.61899243                    0.00000690
       539        12                 -381.61909690                 -381.61916623                    0.00000578
       540        13                 -381.97824431                 -381.97761556                   -0.00004837
       541        12                 -381.61049211                 -381.61059313                    0.00000842
       542        13                 -381.96904148                 -381.96851512                   -0.00004049
       543        12                 -381.60569933                 -381.60497308                   -0.00006052
       544        13                 -381.97385075                 -381.97317657                   -0.00005186
       545        13                 -381.97211295                 -381.97123252                   -0.00006773
       546        13                 -381.97281474                 -381.97228311                   -0.00004089
       547        12                 -381.60966287                 -381.60989262                    0.00001915
       548        12                 -381.60113534                 -381.60106888                   -0.00000554
       549        13                 -381.98123812                 -381.98075597                   -0.00003709
       550        12                 -381.61071226                 -381.61015441                   -0.00004649
       551        12                 -381.61632704                 -381.61639889                    0.00000599
       552        12                 -381.60857963                 -381.60881728                    0.00001980
       553        12                 -381.61743916                 -381.61728286                   -0.00001302
       554        13                 -381.97203523                 -381.97155614                   -0.00003685
       555        12                 -381.61837634                 -381.61852148                    0.00001209
       556        12                 -381.61607337                 -381.61580280                   -0.00002255
       557        13                 -381.96904043                 -381.96949837                    0.00003523
       558        12                 -381.61298510                 -381.61255833                   -0.00003556
       559        12                 -381.61581066                 -381.61558849                   -0.00001851
       560        13                 -381.97557187                 -381.97426003                   -0.00010091
       561        13                 -381.97736119                 -381.97697866                   -0.00002943
       562        13                 -381.96785436                 -381.96860239                    0.00005754
       563        12                 -381.61191460                 -381.61346104                    0.00012887
       564        12                 -381.61797260                 -381.61800481                    0.00000268
       565        13                 -381.98123111                 -381.98160470                    0.00002874
       566        12                 -381.61315773                 -381.61300403                   -0.00001281
       567        12                 -381.61014123                 -381.61029716                    0.00001299
       568        13                 -381.97503494                 -381.97459210                   -0.00003406
       569        13                 -381.97492629                 -381.97440778                   -0.00003989
       570        12                 -381.61391714                 -381.61361241                   -0.00002539
       571        12                 -381.60966208                 -381.60965514                   -0.00000058
       572        12                 -381.60708753                 -381.60671640                   -0.00003093
       573        12                 -381.60854091                 -381.60791053                   -0.00005253
       574        13                 -381.97599347                 -381.97542408                   -0.00004380
       575        13                 -381.97157777                 -381.97125490                   -0.00002484
       576        12                 -381.61344021                 -381.61347374                    0.00000279
       577        13                 -381.96594206                 -381.96656130                    0.00004763
       578        13                 -381.96214687                 -381.96127744                   -0.00006688
       579        13                 -381.97712256                 -381.97726054                    0.00001061
       580        13                 -381.96894193                 -381.96821058                   -0.00005626
       581        12                 -381.60394444                 -381.60338198                   -0.00004687
       582        12                 -381.60455706                 -381.60477121                    0.00001785
       583        12                 -381.60767898                 -381.60885781                    0.00009824
       584        13                 -381.97258244                 -381.97334562                    0.00005871
       585        13                 -381.97967637                 -381.97979445                    0.00000908
       586        13                 -381.97634402                 -381.97679306                    0.00003454
       587        12                 -381.59701162                 -381.59671682                   -0.00002457
       588        12                 -381.61607788                 -381.61597910                   -0.00000823
       589        13                 -381.97137332                 -381.97062858                   -0.00005729
       590        12                 -381.59996946                 -381.60024953                    0.00002334
       591        12                 -381.61386372                 -381.61340520                   -0.00003821
       592        13                 -381.96664104                 -381.96601804                   -0.00004792
       593        12                 -381.60934522                 -381.60977804                    0.00003607
       594        12                 -381.60367541                 -381.60382463                    0.00001243
       595        12                 -381.59285179                 -381.59295261                    0.00000840
       596        12                 -381.61118252                 -381.61103607                   -0.00001220
       597        13                 -381.97997357                 -381.97957325                   -0.00003079
       598        12                 -381.60851636                 -381.60862531                    0.00000908
       599        12                 -381.61204291                 -381.61205973                    0.00000140
       600        12                 -381.60033572                 -381.60041851                    0.00000690
       601        13                 -381.97922165                 -381.97972655                    0.00003884
       602        12                 -381.61051980                 -381.61034916                   -0.00001422
       603        12                 -381.61361266                 -381.61340375                   -0.00001741
       604        12                 -381.61540822                 -381.61522899                   -0.00001494
       605        13                 -381.98011463                 -381.98022805                    0.00000872
       606        12                 -381.60818223                 -381.60787528                   -0.00002558
       607        13                 -381.97152820                 -381.97137544                   -0.00001175
       608        13                 -381.97060571                 -381.97083952                    0.00001799
       609        12                 -381.61665884                 -381.61670131                    0.00000354
       610        12                 -381.61358956                 -381.61384042                    0.00002091
       611        13                 -381.96823189                 -381.96768008                   -0.00004245
       612        13                 -381.96974467                 -381.97161762                    0.00014407
       613        13                 -381.97629345                 -381.97587567                   -0.00003214
       614        12                 -381.60105100                 -381.60084656                   -0.00001704
       615        12                 -381.61196203                 -381.61187441                   -0.00000730
       616        13                 -381.97821902                 -381.97883935                    0.00004772
       617        13                 -381.97750854                 -381.97726457                   -0.00001877
       618        13                 -381.97857328                 -381.97800885                   -0.00004342
       619        13                 -381.97185017                 -381.97106741                   -0.00006021
       620        12                 -381.60877366                 -381.60847154                   -0.00002518
       621        13                 -381.98326093                 -381.98303157                   -0.00001764
       622        12                 -381.61313706                 -381.61221654                   -0.00007671
       623        12                 -381.60297568                 -381.60283465                   -0.00001175
       624        13                 -381.98076461                 -381.98036975                   -0.00003037
       625        12                 -381.61403577                 -381.61401067                   -0.00000209
       626        13                 -381.98079185                 -381.98067730                   -0.00000881
       627        12                 -381.60297401                 -381.60258622                   -0.00003232
       628        13                 -381.97237597                 -381.97275658                    0.00002928
       629        12                 -381.61354801                 -381.61300502                   -0.00004525
       630        12                 -381.61467955                 -381.61423015                   -0.00003745
       631        12                 -381.61699852                 -381.61677552                   -0.00001858
       632        12                 -381.60907232                 -381.60885520                   -0.00001809
       633        13                 -381.97974411                 -381.97991474                    0.00001313
       634        12                 -381.61292973                 -381.61264037                   -0.00002411
       635        12                 -381.60238648                 -381.60191773                   -0.00003906
       636        12                 -381.61394823                 -381.61355214                   -0.00003301
       637        13                 -381.96860522                 -381.96923919                    0.00004877
       638        12                 -381.60114783                 -381.60045418                   -0.00005780
       639        12                 -381.61342497                 -381.61323602                   -0.00001575
       640        12                 -381.61183770                 -381.61261775                    0.00006500
       641        13                 -381.97056490                 -381.97032127                   -0.00001874
       642        13                 -381.96600755                 -381.96527874                   -0.00005606
       643        12                 -381.61027665                 -381.61018713                   -0.00000746
       644        12                 -381.61149844                 -381.61149614                   -0.00000019
       645        12                 -381.61549717                 -381.61550335                    0.00000052
       646        13                 -381.97082981                 -381.96965540                   -0.00009034
       647        12                 -381.61067752                 -381.61052754                   -0.00001250
       648        12                 -381.59966519                 -381.60017423                    0.00004242
       649        13                 -381.96939917                 -381.96981087                    0.00003167
       650        12                 -381.60594010                 -381.60635172                    0.00003430
       651        12                 -381.61055251                 -381.60985136                   -0.00005843
       652        12                 -381.61834183                 -381.61795701                   -0.00003207
       653        12                 -381.60246025                 -381.60171239                   -0.00006232
       654        13                 -381.97468443                 -381.97464609                   -0.00000295
       655        13                 -381.98088960                 -381.98103141                    0.00001091
       656        13                 -381.96492443                 -381.96554180                    0.00004749
       657        13                 -381.97121920                 -381.97073447                   -0.00003729
       658        12                 -381.60839551                 -381.60884047                    0.00003708
       659        12                 -381.61228163                 -381.61253149                    0.00002082
       660        13                 -381.97405914                 -381.97419600                    0.00001053
       661        13                 -381.96562796                 -381.96464576                   -0.00007555
       662        13                 -381.97162431                 -381.97140266                   -0.00001705
       663        13                 -381.96734426                 -381.96794058                    0.00004587
       664        12                 -381.61295215                 -381.61282184                   -0.00001086
       665        13                 -381.98059069                 -381.98084485                    0.00001955
       666        12                 -381.60362363                 -381.60380870                    0.00001542
       667        12                 -381.61753487                 -381.61761751                    0.00000689
       668        13                 -381.96468131                 -381.96539338                    0.00005477
       669        13                 -381.97906876                 -381.97951135                    0.00003405
       670        12                 -381.61248138                 -381.61241322                   -0.00000568
       671        13                 -381.98348523                 -381.98294448                   -0.00004160
       672        13                 -381.97025261                 -381.97075434                    0.00003859
       673        12                 -381.61105797                 -381.61114442                    0.00000720
       674        12                 -381.61123531                 -381.61087721                   -0.00002984
       675        13                 -381.97257428                 -381.97329593                    0.00005551
       676        13                 -381.97634455                 -381.97611014                   -0.00001803
       677        13                 -381.96544735                 -381.96604974                    0.00004634
       678        12                 -381.60612081                 -381.60578080                   -0.00002833
       679        13                 -381.97767591                 -381.97698002                   -0.00005353
       680        13                 -381.97379334                 -381.97358119                   -0.00001632
       681        13                 -381.96681650                 -381.96661177                   -0.00001575
       682        12                 -381.60351780                 -381.60335071                   -0.00001392
       683        13                 -381.97116228                 -381.97051271                   -0.00004997
       684        12                 -381.61397342                 -381.61386333                   -0.00000917
       685        13                 -381.97776244                 -381.97823871                    0.00003664
       686        12                 -381.61329416                 -381.61304770                   -0.00002054
       687        12                 -381.60621704                 -381.60564993                   -0.00004726
       688        13                 -381.97882630                 -381.97847439                   -0.00002707
       689        12                 -381.61761765                 -381.61779419                    0.00001471
       690        12                 -381.61051792                 -381.61120126                    0.00005695
       691        12                 -381.61586644                 -381.61615088                    0.00002370
       692        12                 -381.61463967                 -381.61457705                   -0.00000522
       693        12                 -381.61412033                 -381.61429733                    0.00001475
       694        13                 -381.98273724                 -381.98250344                   -0.00001798
       695        13                 -381.97983848                 -381.98004338                    0.00001576
       696        12                 -381.60517714                 -381.60484618                   -0.00002758
       697        12                 -381.61232578                 -381.61222973                   -0.00000800
       698        12                 -381.61472661                 -381.61482389                    0.00000811
       699        12                 -381.61285297                 -381.61299825                    0.00001211
       700        12                 -381.61253546                 -381.61229747                   -0.00001983
       701        13                 -381.97255240                 -381.97211332                   -0.00003378
       702        13                 -381.98073241                 -381.98083113                    0.00000759
       703        13                 -381.96777684                 -381.96766632                   -0.00000850
       704        13                 -381.97316921                 -381.97305323                   -0.00000892
       705        12                 -381.60470186                 -381.60504849                    0.00002889
       706        13                 -381.98069444                 -381.98124456                    0.00004232
       707        12                 -381.61171678                 -381.61157995                   -0.00001140
       708        13                 -381.97642197                 -381.97757890                    0.00008899
       709        13                 -381.97600909                 -381.97548986                   -0.00003994
       710        12                 -381.61401430                 -381.61373791                   -0.00002303
       711        13                 -381.97475631                 -381.97495418                    0.00001522
       712        13                 -381.97776466                 -381.97796656                    0.00001553
       713        13                 -381.96910626                 -381.97149759                    0.00018395
       714        13                 -381.97367506                 -381.97425894                    0.00004491
       715        13                 -381.98049515                 -381.98081169                    0.00002435
       716        13                 -381.97255835                 -381.97164257                   -0.00007044
       717        12                 -381.61240774                 -381.61255519                    0.00001229
       718        13                 -381.97730676                 -381.97777965                    0.00003638
       719        13                 -381.97502416                 -381.97518638                    0.00001248
       720        12                 -381.61364596                 -381.61358666                   -0.00000494
       721        12                 -381.60218237                 -381.60184467                   -0.00002814
       722        12                 -381.61247143                 -381.61250776                    0.00000303
       723        12                 -381.60819801                 -381.60719700                   -0.00008342
       724        13                 -381.97789678                 -381.97803337                    0.00001051
       725        12                 -381.61311056                 -381.61263660                   -0.00003950
       726        13                 -381.97065000                 -381.96930572                   -0.00010341
       727        13                 -381.97897653                 -381.97916236                    0.00001429
       728        12                 -381.60515465                 -381.60460221                   -0.00004604
       729        12                 -381.60771317                 -381.60776116                    0.00000400
       730        12                 -381.61055273                 -381.61065046                    0.00000814
       731        13                 -381.97957123                 -381.97744197                   -0.00016379
       732        13                 -381.97652321                 -381.97623208                   -0.00002239
       733        12                 -381.61380617                 -381.61394908                    0.00001191
       734        13                 -381.97576565                 -381.97458534                   -0.00009079
       735        13                 -381.96709950                 -381.96747094                    0.00002857
       736        13                 -381.97243314                 -381.97225676                   -0.00001357
       737        13                 -381.97067657                 -381.97114712                    0.00003620
       738        13                 -381.96781830                 -381.96735419                   -0.00003570
       739        12                 -381.61335037                 -381.61358621                    0.00001965
       740        13                 -381.98060671                 -381.98014283                   -0.00003568
       741        12                 -381.60660306                 -381.60755053                    0.00007896
       742        12                 -381.61744941                 -381.61811627                    0.00005557
       743        12                 -381.60637727                 -381.60650713                    0.00001082
       744        12                 -381.61398325                 -381.61383321                   -0.00001250
       745        12                 -381.60424088                 -381.60375883                   -0.00004017
       746        12                 -381.61454594                 -381.61465477                    0.00000907
       747        13                 -381.97815755                 -381.97584507                   -0.00017788
       748        13                 -381.96964580                 -381.97042155                    0.00005967
       749        13                 -381.97674022                 -381.97634538                   -0.00003037
       750        13                 -381.97553600                 -381.97636726                    0.00006394
       751        13                 -381.97396383                 -381.97383821                   -0.00000966
       752        13                 -381.97556742                 -381.97609249                    0.00004039
       753        13                 -381.97355940                 -381.97442445                    0.00006654
       754        12                 -381.61270377                 -381.61248503                   -0.00001823
       755        13                 -381.97413180                 -381.97480384                    0.00005170
       756        12                 -381.61663064                 -381.61634665                   -0.00002367
       757        12                 -381.60768087                 -381.60727162                   -0.00003410
       758        13                 -381.97476306                 -381.97386195                   -0.00006932
       759        12                 -381.61765091                 -381.61750194                   -0.00001241
       760        12                 -381.61497645                 -381.61507607                    0.00000830
       761        12                 -381.61774124                 -381.61774324                    0.00000017
       762        13                 -381.97747030                 -381.97848545                    0.00007809
       763        12                 -381.61609162                 -381.61585083                   -0.00002007
       764        13                 -381.98438564                 -381.98414912                   -0.00001819
       765        13                 -381.97551544                 -381.97527015                   -0.00001887
       766        12                 -381.59064711                 -381.59245191                    0.00015040
       767        12                 -381.61634249                 -381.61703009                    0.00005730
       768        13                 -381.98090614                 -381.98081512                   -0.00000700
       769        13                 -381.98050716                 -381.98085661                    0.00002688
       770        12                 -381.61617962                 -381.61587539                   -0.00002535
       771        13                 -381.97664981                 -381.97593084                   -0.00005530
       772        12                 -381.61404258                 -381.61375221                   -0.00002420
       773        13                 -381.97886851                 -381.97874557                   -0.00000946
       774        13                 -381.97381609                 -381.97363533                   -0.00001390
       775        13                 -381.96977257                 -381.96998712                    0.00001650
       776        13                 -381.96626361                 -381.96716893                    0.00006964
       777        12                 -381.61583742                 -381.61567353                   -0.00001366
       778        12                 -381.60683016                 -381.60771279                    0.00007355
       779        13                 -381.97410415                 -381.97453558                    0.00003319
       780        12                 -381.60769955                 -381.60819411                    0.00004121
       781        12                 -381.61040150                 -381.61042101                    0.00000163
       782        12                 -381.61143641                 -381.61146436                    0.00000233
       783        13                 -381.97604782                 -381.97659375                    0.00004199
       784        13                 -381.97148349                 -381.97145568                   -0.00000214
       785        13                 -381.98085537                 -381.98042757                   -0.00003291
       786        13                 -381.97965127                 -381.97918059                   -0.00003621
       787        12                 -381.61625078                 -381.61620771                   -0.00000359
       788        13                 -381.98343629                 -381.98369021                    0.00001953
       789        13                 -381.96667340                 -381.96672711                    0.00000413
       790        13                 -381.97698927                 -381.97649192                   -0.00003826
       791        12                 -381.60434177                 -381.60434614                    0.00000036
       792        12                 -381.61997761                 -381.62006279                    0.00000710
       793        13                 -381.97623404                 -381.97711051                    0.00006742
       794        12                 -381.61040280                 -381.60964151                   -0.00006344
       795        12                 -381.60571482                 -381.60546774                   -0.00002059
       796        13                 -381.97923007                 -381.97859207                   -0.00004908
       797        12                 -381.61302908                 -381.61342381                    0.00003289
       798        13                 -381.98198696                 -381.98154793                   -0.00003377
       799        13                 -381.97071781                 -381.97059714                   -0.00000928
       800        12                 -381.61544411                 -381.61567051                    0.00001887
       801        12                 -381.61068601                 -381.61077251                    0.00000721
       802        13                 -381.98138750                 -381.98165527                    0.00002060
       803        13                 -381.95792585                 -381.95950930                    0.00012180
       804        13                 -381.97826424                 -381.97829183                    0.00000212
       805        12                 -381.61711825                 -381.61773106                    0.00005107
       806        13                 -381.97637077                 -381.97634357                   -0.00000209
       807        12                 -381.60720123                 -381.60816692                    0.00008047
       808        12                 -381.61264192                 -381.61255672                   -0.00000710
       809        13                 -381.98035814                 -381.98037916                    0.00000162
       810        13                 -381.97720754                 -381.97685741                   -0.00002693
       811        12                 -381.60853064                 -381.60927653                    0.00006216
       812        12                 -381.60046224                 -381.60043106                   -0.00000260
       813        12                 -381.61282434                 -381.61228403                   -0.00004503
       814        12                 -381.61123204                 -381.61118812                   -0.00000366
       815        13                 -381.96508394                 -381.96623243                    0.00008835
       816        13                 -381.97350747                 -381.97308729                   -0.00003232
       817        13                 -381.96706017                 -381.96790435                    0.00006494
       818        12                 -381.61391428                 -381.61412594                    0.00001764
       819        13                 -381.97264564                 -381.97193762                   -0.00005446
       820        12                 -381.61729722                 -381.61699752                   -0.00002498
       821        13                 -381.96462121                 -381.96501418                    0.00003023
       822        13                 -381.96967872                 -381.96997784                    0.00002301
       823        13                 -381.97017874                 -381.96900966                   -0.00008993
       824        13                 -381.98183949                 -381.98156789                   -0.00002089
       825        12                 -381.61134989                 -381.61190957                    0.00004664
       826        12                 -381.60914220                 -381.60899977                   -0.00001187
       827        13                 -381.97814930                 -381.97838449                    0.00001809
       828        13                 -381.97246339                 -381.97197249                   -0.00003776
       829        13                 -381.97696716                 -381.97805178                    0.00008343
       830        12                 -381.60894131                 -381.60859450                   -0.00002890
       831        13                 -381.97629230                 -381.97653044                    0.00001832
       832        12                 -381.61074871                 -381.61087310                    0.00001037
       833        13                 -381.97675144                 -381.97681194                    0.00000465
       834        13                 -381.96633171                 -381.96683516                    0.00003873
       835        13                 -381.97241274                 -381.97265423                    0.00001858
       836        12                 -381.61577794                 -381.61574356                   -0.00000287
       837        13                 -381.97302601                 -381.97280811                   -0.00001676
       838        13                 -381.97087318                 -381.96987581                   -0.00007672
       839        13                 -381.97816741                 -381.97797672                   -0.00001467
       840        12                 -381.60505634                 -381.60632032                    0.00010533
       841        12                 -381.60813601                 -381.60857940                    0.00003695
       842        12                 -381.60841512                 -381.60787390                   -0.00004510
       843        13                 -381.97655892                 -381.97696235                    0.00003103
       844        12                 -381.60763650                 -381.60742131                   -0.00001793
       845        12                 -381.60845995                 -381.60903099                    0.00004759
       846        12                 -381.59936600                 -381.59869884                   -0.00005560
       847        13                 -381.97878097                 -381.97904699                    0.00002046
       848        12                 -381.61283893                 -381.61303123                    0.00001602
       849        13                 -381.97900450                 -381.97824619                   -0.00005833
       850        12                 -381.61038385                 -381.61068900                    0.00002543
       851        13                 -381.97880779                 -381.97871621                   -0.00000704
       852        13                 -381.97819209                 -381.97735628                   -0.00006429
       853        12                 -381.61568685                 -381.61525414                   -0.00003606
       854        13                 -381.97128105                 -381.97044901                   -0.00006400
       855        12                 -381.61661276                 -381.61655163                   -0.00000509
       856        12                 -381.60864623                 -381.60853344                   -0.00000940
       857        13                 -381.97337453                 -381.97388972                    0.00003963
       858        12                 -381.60383184                 -381.60287589                   -0.00007966
       859        13                 -381.97771599                 -381.97689882                   -0.00006286
       860        12                 -381.61400838                 -381.61384237                   -0.00001383
       861        13                 -381.96455559                 -381.96402145                   -0.00004109
       862        13                 -381.96478962                 -381.96585389                    0.00008187
       863        12                 -381.60239806                 -381.60272443                    0.00002720
       864        12                 -381.61475366                 -381.61466562                   -0.00000734
       865        13                 -381.96857942                 -381.96843571                   -0.00001105
       866        13                 -381.98085811                 -381.98086199                    0.00000030
       867        12                 -381.61584178                 -381.61583875                   -0.00000025
       868        12                 -381.60761084                 -381.60725105                   -0.00002998
       869        12                 -381.61292327                 -381.61263077                   -0.00002438
       870        12                 -381.60905181                 -381.60791933                   -0.00009437
       871        12                 -381.61340574                 -381.61316496                   -0.00002007
       872        12                 -381.60274970                 -381.60279353                    0.00000365
       873        12                 -381.61007609                 -381.60995900                   -0.00000976
       874        13                 -381.97695135                 -381.97655667                   -0.00003036
       875        12                 -381.59247577                 -381.59261444                    0.00001156
       876        12                 -381.60428410                 -381.60382234                   -0.00003848
       877        13                 -381.97496334                 -381.97379841                   -0.00008961
       878        13                 -381.97423072                 -381.97388488                   -0.00002660
       879        12                 -381.61319036                 -381.61307765                   -0.00000939
       880        12                 -381.61171603                 -381.61142400                   -0.00002434
       881        13                 -381.97046565                 -381.96967831                   -0.00006056
       882        13                 -381.97549698                 -381.97610707                    0.00004693
       883        12                 -381.60763575                 -381.60885102                    0.00010127
       884        13                 -381.97759783                 -381.97784266                    0.00001883
       885        13                 -381.97922675                 -381.97859062                   -0.00004893
       886        12                 -381.61386593                 -381.61353416                   -0.00002765
       887        12                 -381.61085557                 -381.61077823                   -0.00000644
       888        13                 -381.97227078                 -381.97156067                   -0.00005462
       889        13                 -381.96831822                 -381.96905016                    0.00005630
       890        12                 -381.59403786                 -381.59364931                   -0.00003238
       891        13                 -381.97556617                 -381.97559384                    0.00000213
       892        12                 -381.59811813                 -381.59820658                    0.00000737
       893        12                 -381.59654739                 -381.59730998                    0.00006355
       894        13                 -381.97663634                 -381.97710280                    0.00003588
       895        13                 -381.97614461                 -381.97626547                    0.00000930
       896        12                 -381.61297155                 -381.61294486                   -0.00000222
       897        12                 -381.61366890                 -381.61369875                    0.00000249
       898        13                 -381.97201578                 -381.97257469                    0.00004299
       899        12                 -381.61047082                 -381.61086637                    0.00003296
       900        13                 -381.97794183                 -381.97782305                   -0.00000914
       901        12                 -381.60422863                 -381.60504414                    0.00006796
       902        12                 -381.61222710                 -381.61229251                    0.00000545
       903        12                 -381.60980330                 -381.60985969                    0.00000470
       904        12                 -381.60646738                 -381.60582245                   -0.00005374
       905        12                 -381.60318988                 -381.60329592                    0.00000884
       906        12                 -381.60575932                 -381.60592375                    0.00001370
       907        13                 -381.97388243                 -381.97385906                   -0.00000180
       908        12                 -381.61541286                 -381.61536410                   -0.00000406
       909        12                 -381.60152551                 -381.60113758                   -0.00003233
       910        13                 -381.95560591                 -381.95508100                   -0.00004038
       911        13                 -381.97185844                 -381.97210311                    0.00001882
       912        13                 -381.97303943                 -381.97253714                   -0.00003864
       913        13                 -381.98476734                 -381.98467384                   -0.00000719
       914        12                 -381.61503132                 -381.61487769                   -0.00001280
       915        13                 -381.97599296                 -381.97654204                    0.00004224
       916        13                 -381.97194071                 -381.97304614                    0.00008503
       917        12                 -381.61026051                 -381.61035923                    0.00000823
       918        12                 -381.60174342                 -381.60400918                    0.00018881
       919        12                 -381.61897082                 -381.61855261                   -0.00003485
       920        13                 -381.97034894                 -381.97035931                    0.00000080
       921        12                 -381.61545547                 -381.61511730                   -0.00002818
       922        13                 -381.98036028                 -381.98054339                    0.00001409
       923        12                 -381.60073812                 -381.60311745                    0.00019828
       924        13                 -381.97269281                 -381.97338594                    0.00005332
       925        12                 -381.61521762                 -381.61509041                   -0.00001060
       926        13                 -381.97269008                 -381.97194155                   -0.00005758
       927        12                 -381.61176141                 -381.61205556                    0.00002451
       928        13                 -381.96929868                 -381.96973306                    0.00003341
       929        12                 -381.61711841                 -381.61717351                    0.00000459
       930        13                 -381.97931761                 -381.97837821                   -0.00007226
       931        13                 -381.97772947                 -381.97775593                    0.00000204
       932        12                 -381.60894772                 -381.60884397                   -0.00000865
       933        12                 -381.61503921                 -381.61534724                    0.00002567
       934        13                 -381.97446281                 -381.97402611                   -0.00003359
       935        13                 -381.97280275                 -381.97216339                   -0.00004918
       936        12                 -381.59269741                 -381.59272963                    0.00000268
       937        12                 -381.61479489                 -381.61469048                   -0.00000870
       938        12                 -381.61630779                 -381.61519992                   -0.00009232
       939        13                 -381.97765318                 -381.97779257                    0.00001072
       940        12                 -381.62312775                 -381.62286211                   -0.00002214
       941        13                 -381.96954562                 -381.96984525                    0.00002305
       942        13                 -381.97544891                 -381.97560849                    0.00001228
       943        12                 -381.61318980                 -381.61305997                   -0.00001082
       944        12                 -381.61183565                 -381.61225940                    0.00003531
       945        13                 -381.97540138                 -381.97491206                   -0.00003764
       946        12                 -381.61191381                 -381.61192692                    0.00000109
       947        12                 -381.60351296                 -381.60323229                   -0.00002339
       948        13                 -381.98343738                 -381.98328852                   -0.00001145
       949        13                 -381.97783757                 -381.97773986                   -0.00000752
       950        13                 -381.97548740                 -381.97550603                    0.00000143
       951        12                 -381.61387839                 -381.61392332                    0.00000374
       952        12                 -381.60963044                 -381.60983584                    0.00001712
       953        13                 -381.97961193                 -381.97986234                    0.00001926
       954        12                 -381.61321149                 -381.61410971                    0.00007485
       955        13                 -381.97180753                 -381.97151089                   -0.00002282
       956        12                 -381.60622675                 -381.60633657                    0.00000915
       957        13                 -381.97171209                 -381.97106486                   -0.00004979
       958        13                 -381.97729549                 -381.97682982                   -0.00003582
       959        13                 -381.98090747                 -381.98078580                   -0.00000936
       960        12                 -381.61311172                 -381.61278490                   -0.00002723
       961        13                 -381.97336942                 -381.97340349                    0.00000262
       962        12                 -381.61289698                 -381.61220658                   -0.00005753
       963        13                 -381.97481863                 -381.97409047                   -0.00005601
       964        12                 -381.61801890                 -381.61810241                    0.00000696
       965        13                 -381.97637674                 -381.97597911                   -0.00003059
       966        12                 -381.60719429                 -381.60727293                    0.00000655
       967        12                 -381.60732568                 -381.60684498                   -0.00004006
       968        12                 -381.61134206                 -381.61096815                   -0.00003116
       969        12                 -381.60888043                 -381.60923942                    0.00002992
       970        12                 -381.61314170                 -381.61325368                    0.00000933
       971        13                 -381.97405722                 -381.97377255                   -0.00002190
       972        12                 -381.61386782                 -381.61372827                   -0.00001163
       973        13                 -381.97381151                 -381.97317499                   -0.00004896
       974        12                 -381.60487471                 -381.60503991                    0.00001377
