     Conf.     atoms         Ref. total energy(Ha)           NN total energy(Ha)     E(Ref.) - E(NN) (Ha/atom)
      1801        13                 -381.97542419                 -381.97523257                   -0.00001474
      1802        12                 -381.60135011                 -381.60123209                   -0.00000984
      1803        13                 -381.96660360                 -381.96827339                    0.00012845
      1804        13                 -381.97320163                 -381.97440666                    0.00009269
      1805        12                 -381.61193708                 -381.61199754                    0.00000504
      1806        13                 -381.97340392                 -381.97282522                   -0.00004452
      1807        13                 -381.97096322                 -381.97219928                    0.00009508
      1808        13                 -381.97360610                 -381.97265513                   -0.00007315
      1809        12                 -381.60765309                 -381.60770290                    0.00000415
      1810        13                 -381.95969058                 -381.96009653                    0.00003123
      1811        12                 -381.60310035                 -381.60286012                   -0.00002002
      1812        13                 -381.97651779                 -381.97587256                   -0.00004963
      1813        12                 -381.61458875                 -381.61426733                   -0.00002678
      1814        13                 -381.96656807                 -381.96652408                   -0.00000338
      1815        12                 -381.61969928                 -381.61995366                    0.00002120
      1816        12                 -381.60297174                 -381.60279375                   -0.00001483
      1817        12                 -381.60405812                 -381.60391336                   -0.00001206
      1818        13                 -381.97965579                 -381.97933482                   -0.00002469
      1819        13                 -381.97290803                 -381.97314823                    0.00001848
      1820        12                 -381.60616104                 -381.60493575                   -0.00010211
      1821        13                 -381.97246478                 -381.97308267                    0.00004753
      1822        13                 -381.97602315                 -381.97628968                    0.00002050
      1823        12                 -381.61419752                 -381.61361509                   -0.00004854
      1824        12                 -381.61813690                 -381.61817549                    0.00000322
      1825        13                 -381.97126252                 -381.97037705                   -0.00006811
      1826        13                 -381.97096687                 -381.97070958                   -0.00001979
      1827        13                 -381.97615826                 -381.97633324                    0.00001346
      1828        13                 -381.97640722                 -381.97628827                   -0.00000915
      1829        12                 -381.61037846                 -381.61012102                   -0.00002145
      1830        13                 -381.97614167                 -381.97621107                    0.00000534
      1831        13                 -381.97050813                 -381.97035759                   -0.00001158
      1832        13                 -381.97729744                 -381.97765088                    0.00002719
      1833        13                 -381.97728377                 -381.97678900                   -0.00003806
      1834        12                 -381.60474316                 -381.60425486                   -0.00004069
      1835        13                 -381.97321560                 -381.97265584                   -0.00004306
      1836        12                 -381.61214921                 -381.61197721                   -0.00001433
      1837        13                 -381.97889902                 -381.97894305                    0.00000339
      1838        12                 -381.60771427                 -381.60740750                   -0.00002556
      1839        12                 -381.60216904                 -381.60298589                    0.00006807
      1840        12                 -381.60734289                 -381.60690351                   -0.00003661
      1841        13                 -381.97337233                 -381.97220560                   -0.00008975
      1842        12                 -381.61157486                 -381.61158875                    0.00000116
      1843        13                 -381.97594782                 -381.97581822                   -0.00000997
      1844        12                 -381.61419556                 -381.61389711                   -0.00002487
      1845        12                 -381.61373984                 -381.61390872                    0.00001407
      1846        13                 -381.96191808                 -381.96143576                   -0.00003710
      1847        12                 -381.61113543                 -381.61086341                   -0.00002267
      1848        13                 -381.97536136                 -381.97568648                    0.00002501
      1849        12                 -381.60947741                 -381.60982180                    0.00002870
      1850        13                 -381.98230646                 -381.98248744                    0.00001392
      1851        13                 -381.97376505                 -381.97308608                   -0.00005223
      1852        13                 -381.96370125                 -381.96354109                   -0.00001232
      1853        12                 -381.61564253                 -381.61523257                   -0.00003416
      1854        12                 -381.60378213                 -381.60360227                   -0.00001499
      1855        12                 -381.62860172                 -381.62824580                   -0.00002966
      1856        12                 -381.61748033                 -381.61750607                    0.00000214
      1857        13                 -381.97514632                 -381.97545064                    0.00002341
      1858        13                 -381.97760678                 -381.97850174                    0.00006884
      1859        12                 -381.61471599                 -381.61503885                    0.00002691
      1860        12                 -381.61126425                 -381.61108593                   -0.00001486
      1861        12                 -381.61639084                 -381.61656712                    0.00001469
      1862        12                 -381.61323496                 -381.61355782                    0.00002691
      1863        13                 -381.96719093                 -381.96763636                    0.00003426
      1864        12                 -381.60726342                 -381.60696706                   -0.00002470
      1865        13                 -381.97504882                 -381.97409120                   -0.00007366
      1866        12                 -381.61563210                 -381.61533092                   -0.00002510
      1867        12                 -381.60677288                 -381.60635405                   -0.00003490
      1868        12                 -381.61375741                 -381.61401287                    0.00002129
      1869        12                 -381.61117444                 -381.61073201                   -0.00003687
      1870        13                 -381.96371589                 -381.96398935                    0.00002104
      1871        12                 -381.60979541                 -381.60955394                   -0.00002012
      1872        12                 -381.60948881                 -381.61007094                    0.00004851
      1873        12                 -381.61088775                 -381.61069477                   -0.00001608
      1874        12                 -381.61772325                 -381.61827504                    0.00004598
      1875        13                 -381.99249409                 -381.99238333                   -0.00000852
      1876        12                 -381.60517174                 -381.60480997                   -0.00003015
      1877        12                 -381.60983441                 -381.61000995                    0.00001463
      1878        13                 -381.96586895                 -381.96429976                   -0.00012071
      1879        12                 -381.61224917                 -381.61204814                   -0.00001675
      1880        12                 -381.60734972                 -381.60733236                   -0.00000145
      1881        13                 -381.97563221                 -381.97553854                   -0.00000720
      1882        12                 -381.61208156                 -381.61228305                    0.00001679
      1883        13                 -381.96550821                 -381.96435775                   -0.00008850
      1884        12                 -381.60910182                 -381.60905571                   -0.00000384
      1885        13                 -381.97057433                 -381.97172913                    0.00008883
      1886        13                 -381.97146523                 -381.97203728                    0.00004400
      1887        13                 -381.97404474                 -381.97346963                   -0.00004424
      1888        13                 -381.97223248                 -381.97200492                   -0.00001750
      1889        13                 -381.97119300                 -381.97117265                   -0.00000157
      1890        12                 -381.60660265                 -381.60646185                   -0.00001173
      1891        12                 -381.61271261                 -381.61298606                    0.00002279
      1892        13                 -381.97598545                 -381.97596455                   -0.00000161
      1893        13                 -381.97220298                 -381.97166090                   -0.00004170
      1894        13                 -381.97481777                 -381.97577939                    0.00007397
      1895        12                 -381.61363200                 -381.61344222                   -0.00001582
      1896        13                 -381.97287996                 -381.97336291                    0.00003715
      1897        13                 -381.96434000                 -381.96459120                    0.00001932
      1898        13                 -381.97569703                 -381.97461695                   -0.00008308
      1899        12                 -381.61137515                 -381.61155388                    0.00001489
      1900        13                 -381.97449340                 -381.97486392                    0.00002850
      1901        12                 -381.61100340                 -381.61127740                    0.00002283
      1902        12                 -381.60186193                 -381.60200024                    0.00001153
      1903        12                 -381.61752713                 -381.61726780                   -0.00002161
      1904        12                 -381.60132086                 -381.60105761                   -0.00002194
      1905        13                 -381.97776816                 -381.97880987                    0.00008013
      1906        12                 -381.61620713                 -381.61609638                   -0.00000923
      1907        13                 -381.97114458                 -381.97139812                    0.00001950
      1908        12                 -381.62152553                 -381.62131648                   -0.00001742
      1909        12                 -381.60722964                 -381.60681353                   -0.00003468
      1910        12                 -381.61439619                 -381.61398366                   -0.00003438
      1911        13                 -381.97896706                 -381.97876482                   -0.00001556
      1912        12                 -381.61603545                 -381.61580780                   -0.00001897
      1913        12                 -381.61408211                 -381.61399709                   -0.00000709
      1914        12                 -381.60899516                 -381.60924355                    0.00002070
      1915        13                 -381.96809883                 -381.96797922                   -0.00000920
      1916        12                 -381.61469758                 -381.61434137                   -0.00002968
      1917        13                 -381.97037579                 -381.96965581                   -0.00005538
      1918        12                 -381.60637917                 -381.60585256                   -0.00004388
      1919        13                 -381.97659095                 -381.97755164                    0.00007390
      1920        12                 -381.61505235                 -381.61560386                    0.00004596
      1921        13                 -381.98113288                 -381.98081823                   -0.00002420
      1922        13                 -381.97676961                 -381.97641433                   -0.00002733
      1923        13                 -381.96982999                 -381.97056223                    0.00005633
      1924        13                 -381.97538552                 -381.97490341                   -0.00003709
      1925        12                 -381.61797113                 -381.61806639                    0.00000794
      1926        13                 -381.96902131                 -381.96853794                   -0.00003718
      1927        13                 -381.97226591                 -381.97295733                    0.00005319
      1928        12                 -381.61462782                 -381.61415618                   -0.00003930
      1929        13                 -381.96745504                 -381.96706035                   -0.00003036
      1930        13                 -381.97487811                 -381.97484768                   -0.00000234
      1931        12                 -381.60578659                 -381.60550485                   -0.00002348
      1932        13                 -381.97398182                 -381.97393165                   -0.00000386
      1933        12                 -381.61797137                 -381.61764822                   -0.00002693
      1934        13                 -381.97631953                 -381.97698476                    0.00005117
      1935        13                 -381.97634180                 -381.97686408                    0.00004018
      1936        13                 -381.96180711                 -381.96137244                   -0.00003344
      1937        12                 -381.60517938                 -381.60534445                    0.00001376
      1938        12                 -381.62036236                 -381.62001308                   -0.00002911
      1939        12                 -381.61615000                 -381.61633108                    0.00001509
      1940        13                 -381.98104499                 -381.98062625                   -0.00003221
      1941        12                 -381.61677118                 -381.61681787                    0.00000389
      1942        13                 -381.97497021                 -381.97446073                   -0.00003919
      1943        13                 -381.96336620                 -381.96339158                    0.00000195
      1944        12                 -381.61469944                 -381.61473423                    0.00000290
      1945        13                 -381.97376146                 -381.97338397                   -0.00002904
      1946        13                 -381.97120451                 -381.97194960                    0.00005731
      1947        13                 -381.97767371                 -381.97803993                    0.00002817
      1948        13                 -381.96672461                 -381.96593131                   -0.00006102
      1949        12                 -381.60757580                 -381.60749944                   -0.00000636
      1950        13                 -381.97581893                 -381.97561862                   -0.00001541
      1951        13                 -381.97377868                 -381.97329004                   -0.00003759
      1952        12                 -381.61260918                 -381.61261529                    0.00000051
      1953        12                 -381.61247055                 -381.61274055                    0.00002250
      1954        12                 -381.61343293                 -381.61365387                    0.00001841
      1955        13                 -381.97445299                 -381.97443670                   -0.00000125
      1956        13                 -381.97225586                 -381.97154029                   -0.00005504
      1957        13                 -381.97668084                 -381.97633598                   -0.00002653
      1958        13                 -381.97144111                 -381.97145977                    0.00000144
      1959        13                 -381.97661700                 -381.97629649                   -0.00002465
      1960        12                 -381.61531123                 -381.61499992                   -0.00002594
      1961        12                 -381.61577728                 -381.61533702                   -0.00003669
      1962        13                 -381.97508553                 -381.97538305                    0.00002289
      1963        12                 -381.60667094                 -381.60706207                    0.00003259
      1964        13                 -381.96693371                 -381.96665738                   -0.00002126
      1965        13                 -381.97519008                 -381.97523474                    0.00000344
      1966        12                 -381.61124387                 -381.61110470                   -0.00001160
      1967        12                 -381.61539937                 -381.61533721                   -0.00000518
      1968        12                 -381.61108681                 -381.61093496                   -0.00001265
      1969        13                 -381.97956317                 -381.97966809                    0.00000807
      1970        13                 -381.97675029                 -381.97633293                   -0.00003210
      1971        13                 -381.98074734                 -381.98157152                    0.00006340
      1972        13                 -381.97994533                 -381.97983235                   -0.00000869
      1973        13                 -381.97456788                 -381.97517527                    0.00004672
      1974        12                 -381.59789689                 -381.59802458                    0.00001064
      1975        12                 -381.60697568                 -381.60673511                   -0.00002005
      1976        12                 -381.61259590                 -381.61245780                   -0.00001151
      1977        12                 -381.60347130                 -381.60284960                   -0.00005181
      1978        12                 -381.61095403                 -381.61100159                    0.00000396
      1979        13                 -381.97409534                 -381.97443929                    0.00002646
      1980        12                 -381.61646861                 -381.61658978                    0.00001010
      1981        13                 -381.97192514                 -381.97297893                    0.00008106
      1982        12                 -381.61877698                 -381.61890892                    0.00001099
      1983        13                 -381.96922193                 -381.96886771                   -0.00002725
      1984        12                 -381.61295461                 -381.61294996                   -0.00000039
      1985        13                 -381.97688752                 -381.97700518                    0.00000905
      1986        13                 -381.97545429                 -381.97564505                    0.00001467
      1987        13                 -381.97291525                 -381.97337204                    0.00003514
      1988        13                 -381.97621630                 -381.97736445                    0.00008832
      1989        12                 -381.61556439                 -381.61537704                   -0.00001561
      1990        12                 -381.61531691                 -381.61474025                   -0.00004806
      1991        12                 -381.61680895                 -381.61669141                   -0.00000979
      1992        13                 -381.97152680                 -381.97259953                    0.00008252
      1993        12                 -381.60614673                 -381.60631585                    0.00001409
      1994        12                 -381.61610443                 -381.61576899                   -0.00002795
      1995        13                 -381.97144138                 -381.97216155                    0.00005540
      1996        12                 -381.61153270                 -381.61143347                   -0.00000827
      1997        12                 -381.61801323                 -381.61775704                   -0.00002135
      1998        12                 -381.59857987                 -381.59836588                   -0.00001783
      1999        12                 -381.61626954                 -381.61697647                    0.00005891
      2000        13                 -381.97509317                 -381.97567638                    0.00004486
      2001        13                 -381.98276508                 -381.98281791                    0.00000406
      2002        12                 -381.60553631                 -381.60573624                    0.00001666
      2003        13                 -381.97237868                 -381.97291559                    0.00004130
      2004        13                 -381.96981871                 -381.96954858                   -0.00002078
      2005        13                 -381.97283673                 -381.97233487                   -0.00003860
      2006        13                 -381.97550198                 -381.97594835                    0.00003434
      2007        12                 -381.61850722                 -381.61870470                    0.00001646
      2008        12                 -381.61497089                 -381.61465376                   -0.00002643
      2009        12                 -381.60419988                 -381.60407148                   -0.00001070
      2010        13                 -381.97078192                 -381.97142737                    0.00004965
      2011        13                 -381.97252508                 -381.97220838                   -0.00002436
      2012        13                 -381.97952462                 -381.97878430                   -0.00005695
      2013        12                 -381.61290991                 -381.61297438                    0.00000537
      2014        13                 -381.97423948                 -381.97434213                    0.00000790
      2015        12                 -381.61502043                 -381.61484165                   -0.00001490
      2016        12                 -381.61181228                 -381.61143691                   -0.00003128
      2017        12                 -381.61135238                 -381.61126331                   -0.00000742
      2018        12                 -381.60898673                 -381.60819923                   -0.00006563
      2019        13                 -381.97514612                 -381.97497158                   -0.00001343
      2020        13                 -381.97135428                 -381.97071852                   -0.00004891
      2021        13                 -381.97182495                 -381.97105747                   -0.00005904
      2022        13                 -381.97216735                 -381.97144004                   -0.00005595
      2023        13                 -381.97649756                 -381.97553675                   -0.00007391
      2024        12                 -381.61503451                 -381.61478384                   -0.00002089
      2025        13                 -381.97918205                 -381.97920640                    0.00000187
      2026        12                 -381.61804819                 -381.61772414                   -0.00002700
      2027        13                 -381.97506225                 -381.97504174                   -0.00000158
      2028        12                 -381.61159421                 -381.61154625                   -0.00000400
      2029        13                 -381.97327219                 -381.97329328                    0.00000162
      2030        13                 -381.97261247                 -381.97196854                   -0.00004953
      2031        13                 -381.97787328                 -381.97804776                    0.00001342
      2032        13                 -381.98149847                 -381.98230446                    0.00006200
      2033        12                 -381.62126776                 -381.62114617                   -0.00001013
      2034        12                 -381.61504643                 -381.61438934                   -0.00005476
      2035        13                 -381.96616904                 -381.96683947                    0.00005157
      2036        12                 -381.60872664                 -381.60882140                    0.00000790
      2037        13                 -381.97521973                 -381.97507995                   -0.00001075
      2038        12                 -381.60310145                 -381.60173958                   -0.00011349
      2039        13                 -381.97126412                 -381.97161496                    0.00002699
      2040        13                 -381.96993612                 -381.96825943                   -0.00012898
      2041        13                 -381.97288994                 -381.97300333                    0.00000872
      2042        13                 -381.97534812                 -381.97456601                   -0.00006016
      2043        13                 -381.97116367                 -381.97119323                    0.00000227
      2044        12                 -381.61230807                 -381.61195299                   -0.00002959
      2045        12                 -381.61339465                 -381.61277249                   -0.00005185
      2046        13                 -381.97661118                 -381.97592568                   -0.00005273
      2047        12                 -381.60993217                 -381.61051003                    0.00004816
      2048        13                 -381.97173416                 -381.97052131                   -0.00009330
      2049        12                 -381.60834411                 -381.60814502                   -0.00001659
      2050        13                 -381.96933662                 -381.96929175                   -0.00000345
      2051        12                 -381.60642454                 -381.60597137                   -0.00003776
      2052        12                 -381.61571532                 -381.61595886                    0.00002029
      2053        13                 -381.97574835                 -381.97578060                    0.00000248
      2054        13                 -381.97287971                 -381.97298270                    0.00000792
      2055        13                 -381.96971714                 -381.96982195                    0.00000806
      2056        12                 -381.60779821                 -381.60675626                   -0.00008683
      2057        12                 -381.59860851                 -381.59819821                   -0.00003419
      2058        13                 -381.97560363                 -381.97549004                   -0.00000874
      2059        13                 -381.97281456                 -381.97341246                    0.00004599
      2060        12                 -381.60158582                 -381.60131721                   -0.00002238
      2061        12                 -381.60704147                 -381.60771596                    0.00005621
      2062        12                 -381.61090864                 -381.61104548                    0.00001140
      2063        13                 -381.97840562                 -381.97846696                    0.00000472
      2064        12                 -381.61500008                 -381.61536320                    0.00003026
      2065        12                 -381.61361297                 -381.61375733                    0.00001203
      2066        13                 -381.97611230                 -381.97618480                    0.00000558
      2067        12                 -381.60985749                 -381.60997776                    0.00001002
      2068        13                 -381.97463810                 -381.97494154                    0.00002334
      2069        13                 -381.97778471                 -381.97752621                   -0.00001988
      2070        12                 -381.61252138                 -381.61252660                    0.00000043
      2071        13                 -381.96811313                 -381.96915155                    0.00007988
      2072        12                 -381.61491156                 -381.61475323                   -0.00001319
      2073        13                 -381.97141155                 -381.97167205                    0.00002004
      2074        12                 -381.61463051                 -381.61428554                   -0.00002875
      2075        13                 -381.97989194                 -381.98032196                    0.00003308
      2076        12                 -381.60391460                 -381.60345021                   -0.00003870
      2077        13                 -381.97911866                 -381.97905786                   -0.00000468
      2078        12                 -381.60614096                 -381.60583418                   -0.00002556
      2079        12                 -381.60934480                 -381.60910932                   -0.00001962
      2080        12                 -381.61425833                 -381.61396964                   -0.00002406
      2081        13                 -381.97494169                 -381.97423780                   -0.00005415
      2082        12                 -381.59970876                 -381.60054121                    0.00006937
      2083        12                 -381.60836527                 -381.60838624                    0.00000175
      2084        12                 -381.61428496                 -381.61528498                    0.00008334
      2085        12                 -381.60349888                 -381.60377848                    0.00002330
      2086        12                 -381.62860181                 -381.62824315                   -0.00002989
      2087        13                 -381.96872582                 -381.96769374                   -0.00007939
      2088        12                 -381.61196387                 -381.61182314                   -0.00001173
      2089        13                 -381.97976507                 -381.98044456                    0.00005227
      2090        13                 -381.97868104                 -381.97798299                   -0.00005370
      2091        12                 -381.61262470                 -381.61271667                    0.00000766
      2092        13                 -381.96512281                 -381.96423289                   -0.00006846
      2093        13                 -381.97307157                 -381.97344293                    0.00002857
      2094        13                 -381.97768024                 -381.97727869                   -0.00003089
      2095        13                 -381.97014625                 -381.96912712                   -0.00007839
      2096        12                 -381.61141565                 -381.61118820                   -0.00001895
      2097        12                 -381.60847121                 -381.60843264                   -0.00000321
      2098        13                 -381.97917260                 -381.97899352                   -0.00001378
      2099        12                 -381.60697264                 -381.60698856                    0.00000133
      2100        12                 -381.60693969                 -381.60721319                    0.00002279
      2101        13                 -381.98232462                 -381.98191910                   -0.00003119
      2102        12                 -381.60958030                 -381.60970165                    0.00001011
      2103        12                 -381.60023585                 -381.60025373                    0.00000149
      2104        13                 -381.97152296                 -381.97346016                    0.00014902
      2105        12                 -381.61670732                 -381.61722045                    0.00004276
      2106        12                 -381.60987487                 -381.60981314                   -0.00000514
      2107        12                 -381.59994927                 -381.59895994                   -0.00008244
      2108        13                 -381.97546228                 -381.97536632                   -0.00000738
      2109        13                 -381.97469462                 -381.97530153                    0.00004669
      2110        13                 -381.97839734                 -381.97895461                    0.00004287
      2111        12                 -381.61034887                 -381.61022221                   -0.00001055
      2112        12                 -381.61712194                 -381.61729173                    0.00001415
      2113        12                 -381.61256974                 -381.61291249                    0.00002856
      2114        12                 -381.60675058                 -381.60661010                   -0.00001171
      2115        13                 -381.96934501                 -381.97088779                    0.00011868
      2116        12                 -381.61151989                 -381.61132492                   -0.00001625
      2117        13                 -381.97427414                 -381.97550185                    0.00009444
      2118        13                 -381.97400307                 -381.97351701                   -0.00003739
      2119        12                 -381.61126816                 -381.61113245                   -0.00001131
      2120        12                 -381.60394118                 -381.60356929                   -0.00003099
      2121        12                 -381.60015925                 -381.60083134                    0.00005601
      2122        13                 -381.97520816                 -381.97459565                   -0.00004712
      2123        12                 -381.60372206                 -381.60409075                    0.00003072
      2124        12                 -381.61931698                 -381.61933081                    0.00000115
      2125        12                 -381.61912246                 -381.61939973                    0.00002311
      2126        12                 -381.61489145                 -381.61481696                   -0.00000621
      2127        12                 -381.61390244                 -381.61352573                   -0.00003139
      2128        12                 -381.61038751                 -381.61005826                   -0.00002744
      2129        13                 -381.98052107                 -381.98070624                    0.00001424
      2130        13                 -381.96478623                 -381.96458462                   -0.00001551
      2131        12                 -381.61047175                 -381.61045953                   -0.00000102
      2132        12                 -381.60678136                 -381.60667916                   -0.00000852
      2133        12                 -381.61693936                 -381.61673153                   -0.00001732
      2134        12                 -381.61135058                 -381.61121754                   -0.00001109
      2135        13                 -381.98241118                 -381.98294230                    0.00004086
      2136        12                 -381.61331589                 -381.61299651                   -0.00002662
      2137        13                 -381.97998960                 -381.97976615                   -0.00001719
      2138        12                 -381.60396651                 -381.60454372                    0.00004810
      2139        13                 -381.97426798                 -381.97445037                    0.00001403
      2140        12                 -381.60645991                 -381.60652889                    0.00000575
      2141        12                 -381.62040885                 -381.62050143                    0.00000771
      2142        13                 -381.97235603                 -381.97165397                   -0.00005400
      2143        12                 -381.60494245                 -381.60509911                    0.00001305
      2144        13                 -381.97654270                 -381.97699144                    0.00003452
      2145        13                 -381.95892150                 -381.95947035                    0.00004222
      2146        13                 -381.96848843                 -381.96845664                   -0.00000245
      2147        13                 -381.97391895                 -381.97527456                    0.00010428
      2148        13                 -381.96947916                 -381.97019485                    0.00005505
      2149        12                 -381.60806107                 -381.60799271                   -0.00000570
      2150        12                 -381.61023590                 -381.61031345                    0.00000646
      2151        12                 -381.61010899                 -381.60923978                   -0.00007243
      2152        13                 -381.97255445                 -381.97227779                   -0.00002128
      2153        13                 -381.97650772                 -381.97698209                    0.00003649
      2154        13                 -381.97889658                 -381.97816813                   -0.00005603
      2155        13                 -381.97336852                 -381.97348843                    0.00000922
      2156        12                 -381.60795398                 -381.60826901                    0.00002625
      2157        13                 -381.97018984                 -381.96965834                   -0.00004088
      2158        12                 -381.59951538                 -381.59885912                   -0.00005469
      2159        13                 -381.97047123                 -381.97268348                    0.00017017
      2160        13                 -381.97686885                 -381.97761503                    0.00005740
      2161        12                 -381.61931886                 -381.61947556                    0.00001306
      2162        13                 -381.97795747                 -381.97800468                    0.00000363
      2163        12                 -381.61622730                 -381.61633490                    0.00000897
      2164        13                 -381.97593933                 -381.97690622                    0.00007438
      2165        12                 -381.60732053                 -381.60743349                    0.00000941
      2166        13                 -381.97270493                 -381.97266068                   -0.00000340
      2167        13                 -381.97247793                 -381.97162844                   -0.00006535
      2168        12                 -381.59861674                 -381.59887471                    0.00002150
      2169        12                 -381.61230622                 -381.61213159                   -0.00001455
      2170        13                 -381.97869442                 -381.97891831                    0.00001722
      2171        12                 -381.61224192                 -381.61233160                    0.00000747
      2172        13                 -381.97533151                 -381.97507751                   -0.00001954
      2173        12                 -381.60845776                 -381.60774948                   -0.00005902
      2174        13                 -381.97623268                 -381.97672223                    0.00003766
      2175        12                 -381.61202969                 -381.61223135                    0.00001681
      2176        12                 -381.60045176                 -381.60069030                    0.00001988
      2177        12                 -381.61341335                 -381.61307513                   -0.00002818
      2178        13                 -381.98177318                 -381.98164635                   -0.00000976
      2179        13                 -381.97359726                 -381.97365340                    0.00000432
      2180        13                 -381.97407770                 -381.97398929                   -0.00000680
      2181        12                 -381.61051002                 -381.61022291                   -0.00002393
      2182        13                 -381.96926380                 -381.96929080                    0.00000208
      2183        12                 -381.61431058                 -381.61439313                    0.00000688
      2184        12                 -381.61812957                 -381.61820714                    0.00000646
      2185        12                 -381.61527000                 -381.61455784                   -0.00005935
      2186        13                 -381.97505510                 -381.97503138                   -0.00000182
      2187        12                 -381.62290906                 -381.62261310                   -0.00002466
      2188        12                 -381.60260770                 -381.60195146                   -0.00005469
      2189        12                 -381.61314081                 -381.61221603                   -0.00007707
      2190        13                 -381.97359129                 -381.97322934                   -0.00002784
      2191        12                 -381.60908917                 -381.60897718                   -0.00000933
      2192        12                 -381.61062362                 -381.61025355                   -0.00003084
      2193        13                 -381.97192555                 -381.97208905                    0.00001258
      2194        12                 -381.61583245                 -381.61572051                   -0.00000933
      2195        13                 -381.97755579                 -381.97710660                   -0.00003455
      2196        13                 -381.97687698                 -381.97715811                    0.00002163
      2197        12                 -381.60984673                 -381.61006774                    0.00001842
      2198        13                 -381.97456197                 -381.97400827                   -0.00004259
      2199        12                 -381.60961845                 -381.61016683                    0.00004570
      2200        13                 -381.97846235                 -381.97878267                    0.00002464
      2201        12                 -381.60470800                 -381.60550751                    0.00006663
      2202        13                 -381.96855134                 -381.96886624                    0.00002422
      2203        12                 -381.61275303                 -381.61287315                    0.00001001
      2204        12                 -381.61650546                 -381.61582180                   -0.00005697
      2205        12                 -381.60134417                 -381.60157416                    0.00001917
      2206        13                 -381.97564403                 -381.97669779                    0.00008106
