Conf.,atom,element,Ref. charge(e),NN charge(e)
134,10,17,-0.35373098,-0.37168563
134,11,17,-0.35890665,-0.37156891
134,12,11,0.70864828,0.70698731
134,13,11,0.37568807,0.36874176
134,14,17,-0.34385498,-0.36836877
134,15,17,-0.3434756,-0.34727072
134,16,11,0.54078997,0.53151539
134,17,11,0.38423746,0.37350789
135,1,11,0.51100457,0.49642998
135,2,17,-0.28392777,-0.31877817
135,3,17,-0.29608581,-0.29754956
135,4,11,0.37397702,0.36586151
135,5,11,0.35382595,0.353429
135,6,17,-0.28535373,-0.28633611
135,7,17,-0.30299818,-0.29097638
135,8,11,0.39421254,0.39856398
135,9,11,0.41457919,0.41697216
135,10,17,-0.31458465,-0.29174443
135,11,17,-0.30768043,-0.29352623
135,12,11,0.39625463,0.40304569
135,13,17,-0.31171309,-0.29987082
135,14,17,-0.26513285,-0.28308903
135,15,11,0.53660818,0.53859437
135,16,11,0.38701442,0.38897404
136,1,11,0.46208277,0.4719853
136,2,17,-0.46909444,-0.40312671
136,3,17,-0.36231746,-0.37388175
136,4,11,0.36803764,0.37525808
136,5,11,0.36288666,0.35972764
136,6,17,-0.34532129,-0.36104891
136,7,17,-0.36098201,-0.36643654
136,8,11,0.36546563,0.36327216
136,9,11,0.3750953,0.37270319
136,10,17,-0.37601908,-0.37347493
136,11,17,-0.35605894,-0.36479663
136,12,11,0.69538247,0.69441376
136,13,11,0.38404586,0.38216148
136,14,17,-0.34253948,-0.36606507
136,15,17,-0.33665511,-0.3342309
136,16,11,0.56396805,0.55799307
136,17,11,0.37202351,0.36554675
137,1,11,0.47051872,0.47933508
137,2,17,-0.44962904,-0.39702142
137,3,17,-0.37036598,-0.37140421
137,4,11,0.35812124,0.36711588
137,5,11,0.36451859,0.36187978
137,6,17,-0.35446732,-0.36432162
137,7,17,-0.36205241,-0.36784293
137,8,11,0.38249455,0.37920464
137,9,11,0.3979266,0.39411425
137,10,17,-0.37340427,-0.37648427
137,11,17,-0.36981131,-0.37298453
137,12,11,0.70831285,0.70905507
137,13,11,0.38289192,0.38939578
137,14,17,-0.3587228,-0.37333312
137,15,17,-0.34350016,-0.34371339
137,16,11,0.5464492,0.53497337
137,17,11,0.37071956,0.35203165
138,1,11,0.51323528,0.53287622
138,2,17,-0.4774351,-0.39822966
138,3,17,-0.38060475,-0.37803934
138,4,11,0.34873534,0.36708035
138,5,11,0.37381646,0.37441947
138,6,17,-0.36616616,-0.37618272
138,7,17,-0.37652675,-0.38099987
138,8,11,0.36929022,0.36097783
138,9,11,0.37113745,0.36645137
138,10,17,-0.34690642,-0.36864437
138,11,17,-0.34604977,-0.36973952
138,12,11,0.71149263,0.70827094
138,13,11,0.39693302,0.39072558
138,14,17,-0.35370849,-0.37645841
138,15,17,-0.33892462,-0.34414514
138,16,11,0.53099431,0.53162361
138,17,11,0.37068742,0.36001365
139,1,11,0.53351728,0.53308456
139,2,17,-0.28097297,-0.3390174
139,3,17,-0.30936422,-0.30621804
139,4,11,0.39128325,0.39398105
139,5,11,0.39169208,0.39047855
139,6,17,-0.30321805,-0.30633794
139,7,17,-0.3114717,-0.30419638
139,8,11,0.39496057,0.39551504
139,9,11,0.38540699,0.383595
139,10,17,-0.31196971,-0.29374975
139,11,17,-0.31163387,-0.29175462
139,12,11,0.40833315,0.41230123
139,13,17,-0.31154968,-0.30565983
139,14,17,-0.26648005,-0.26776554
139,15,11,0.52552064,0.52739357
139,16,11,0.37594636,0.37835051
140,1,11,0.4755959,0.48632622
140,2,17,-0.4481994,-0.39220422
140,3,17,-0.36417185,-0.36622259
140,4,11,0.34533192,0.3524507
140,5,11,0.3567599,0.35224166
140,6,17,-0.35814695,-0.36376057
140,7,17,-0.35020813,-0.3604041
140,8,11,0.36412802,0.36115729
140,9,11,0.37760158,0.37206091
140,10,17,-0.36734197,-0.3689171
140,11,17,-0.36191961,-0.36964548
140,12,11,0.71107923,0.71124506
140,13,11,0.37394604,0.37418479
140,14,17,-0.33929904,-0.36178606
140,15,17,-0.3433615,-0.3384413
140,16,11,0.529486,0.52627438
140,17,11,0.39871993,0.38544042
141,1,11,0.51611355,0.51041382
141,2,17,-0.28064062,-0.32817557
141,3,17,-0.29995086,-0.30613204
141,4,11,0.3890961,0.3892691
141,5,11,0.36890156,0.36939468
141,6,17,-0.30127167,-0.29128475
141,7,17,-0.29842781,-0.29591519
141,8,11,0.38362306,0.38535816
141,9,11,0.38319228,0.38502719
141,10,17,-0.30443322,-0.29571825
141,11,17,-0.30256311,-0.29962997
141,12,11,0.40122694,0.40719604
141,13,17,-0.31669041,-0.29746982
141,14,17,-0.2639199,-0.26153062
141,15,11,0.53108427,0.53371156
141,16,11,0.39465979,0.39548566
142,1,11,0.50112227,0.51246283
142,2,17,-0.44912104,-0.4040221
142,3,17,-0.37619685,-0.37858497
142,4,11,0.35738825,0.36365981
142,5,11,0.35687737,0.35671605
142,6,17,-0.35156915,-0.3656252
142,7,17,-0.37017987,-0.37338261
142,8,11,0.37535896,0.37170466
142,9,11,0.35771493,0.3566119
142,10,17,-0.35255433,-0.36274692
142,11,17,-0.35893288,-0.36760236
142,12,11,0.72109947,0.72109754
142,13,11,0.38264893,0.38483779
142,14,17,-0.36066993,-0.37464919
142,15,17,-0.33250506,-0.33274743
142,16,11,0.52143262,0.52138824
142,17,11,0.37808633,0.37088197
143,1,11,0.57760972,0.56940545
143,2,17,-0.28973693,-0.34820748
143,3,17,-0.32422552,-0.31595702
143,4,11,0.39182551,0.39758718
143,5,11,0.38416375,0.38586244
143,6,17,-0.30632377,-0.30396539
143,7,17,-0.30690966,-0.29988632
143,8,11,0.37525953,0.37447752
143,9,11,0.38648843,0.38784816
143,10,17,-0.30690015,-0.29898885
143,11,17,-0.30938023,-0.30335216
143,12,11,0.40606664,0.41352065
143,13,17,-0.32216674,-0.30624035
143,14,17,-0.27122559,-0.26983567
143,15,11,0.52327037,0.5250419
143,16,11,0.3921846,0.39268995
144,1,11,0.49617044,0.50770429
144,2,17,-0.4610532,-0.4017706
144,3,17,-0.35569518,-0.36185235
144,4,11,0.3565879,0.3728375
144,5,11,0.36746646,0.36323149
144,6,17,-0.3587984,-0.36445517
144,7,17,-0.3633198,-0.37070446
144,8,11,0.36976395,0.3610238
144,9,11,0.35815794,0.35508762
144,10,17,-0.35093185,-0.36413491
144,11,17,-0.36092325,-0.36790498
144,12,11,0.68573455,0.68645466
144,13,11,0.39569754,0.3964598
144,14,17,-0.34131589,-0.36630108
144,15,17,-0.34591231,-0.34430324
144,16,11,0.53004566,0.52944843
144,17,11,0.37832541,0.36917921
145,1,11,0.55450357,0.54968119
145,2,17,-0.28270873,-0.34078156
145,3,17,-0.30718483,-0.31224505
145,4,11,0.38406243,0.38329035
145,5,11,0.36678815,0.36761032
145,6,17,-0.3044884,-0.29301316
145,7,17,-0.29946306,-0.29691154
145,8,11,0.39112909,0.39312125
145,9,11,0.38713015,0.38923542
145,10,17,-0.30999714,-0.29379923
145,11,17,-0.30633771,-0.296236
145,12,11,0.38430807,0.38952456
145,13,17,-0.31398802,-0.29774756
145,14,17,-0.26777429,-0.26750658
145,15,11,0.533286,0.53390963
145,16,11,0.39073475,0.39186797
146,1,11,0.49105405,0.50315458
146,2,17,-0.45588077,-0.40159977
146,3,17,-0.35434778,-0.36317108
146,4,11,0.34837107,0.36207257
146,5,11,0.37012922,0.36622423
146,6,17,-0.35115829,-0.36396616
146,7,17,-0.36323816,-0.37054256
146,8,11,0.36373425,0.35975605
146,9,11,0.36500813,0.36042045
146,10,17,-0.36064959,-0.37049277
146,11,17,-0.35389437,-0.36613808
146,12,11,0.69980743,0.70150663
146,13,11,0.39151624,0.38868633
146,14,17,-0.3615045,-0.37367338
146,15,17,-0.33862404,-0.33775863
146,16,11,0.54363321,0.54566458
146,17,11,0.3660439,0.35985698
147,1,11,0.47332612,0.48479403
147,2,17,-0.44815436,-0.39623883
147,3,17,-0.37693157,-0.37298087
147,4,11,0.36908652,0.37708633
147,5,11,0.35813292,0.3576912
147,6,17,-0.35354362,-0.36005658
147,7,17,-0.35721102,-0.36180472
147,8,11,0.36114783,0.35873375
147,9,11,0.35206935,0.35021543
147,10,17,-0.35553126,-0.36179444
147,11,17,-0.38017516,-0.38064238
147,12,11,0.70928283,0.7086508
147,13,11,0.39531382,0.39208161
147,14,17,-0.33863588,-0.36715694
147,15,17,-0.34337281,-0.3435719
147,16,11,0.52574851,0.51536805
147,17,11,0.40944776,0.39962546
148,1,11,0.47312561,0.46519159
148,2,17,-0.27412477,-0.31661132
148,3,17,-0.30809486,-0.29472053
148,4,11,0.39509761,0.39331852
148,5,11,0.39112662,0.39335438
148,6,17,-0.30091096,-0.29113318
148,7,17,-0.29915232,-0.28942319
148,8,11,0.37640286,0.37826128
148,9,11,0.3880517,0.38939123
148,10,17,-0.29490458,-0.29384714
148,11,17,-0.29346273,-0.30486335
148,12,11,0.39766319,0.40482333
148,13,17,-0.32015013,-0.2940554
148,14,17,-0.26664759,-0.27046071
148,15,11,0.53628621,0.53215171
148,16,11,0.39969411,0.39862278
149,1,11,0.44302605,0.45409085
149,2,17,-0.46398809,-0.39408658
149,3,17,-0.35873815,-0.36670611
149,4,11,0.36341144,0.36910065
149,5,11,0.35892477,0.3569138
149,6,17,-0.354042,-0.35959406
149,7,17,-0.3595097,-0.36758235
149,8,11,0.39762867,0.38826418
149,9,11,0.37059069,0.36781379
149,10,17,-0.33804709,-0.35667093
149,11,17,-0.3668885,-0.36897358
149,12,11,0.71068658,0.710395
149,13,11,0.39347775,0.39730635
149,14,17,-0.35518598,-0.36960565
149,15,17,-0.34862565,-0.34513065
149,16,11,0.53319036,0.52266018
149,17,11,0.37408889,0.36180512
150,1,11,0.48447962,0.49010725
150,2,17,-0.43439004,-0.39644037
150,3,17,-0.37732551,-0.38175507
150,4,11,0.36092687,0.36541746
150,5,11,0.36106757,0.36093449
150,6,17,-0.38416792,-0.37946083
150,7,17,-0.38262485,-0.38070431
150,8,11,0.37214916,0.3674619
150,9,11,0.36334687,0.36510072
150,10,17,-0.34609468,-0.36019432
150,11,17,-0.35317963,-0.36401193
150,12,11,0.70821382,0.70770356
150,13,11,0.39182658,0.39072341
150,14,17,-0.35407099,-0.37166709
150,15,17,-0.32816763,-0.3266749
150,16,11,0.54351757,0.54885276
150,17,11,0.37449314,0.36460727
151,1,11,0.55470941,0.54489347
151,2,17,-0.28357446,-0.33785339
151,3,17,-0.31584475,-0.30243542
151,4,11,0.37661833,0.37978182
151,5,11,0.38673207,0.38136142
151,6,17,-0.29701162,-0.30519104
151,7,17,-0.31291338,-0.3032054
151,8,11,0.39834736,0.39806188
151,9,11,0.38935447,0.38994518
151,10,17,-0.31415662,-0.30032489
151,11,17,-0.30808872,-0.29674107
151,12,11,0.38239061,0.3893903
151,13,17,-0.31077874,-0.29538782
151,14,17,-0.26052234,-0.26057344
151,15,11,0.52389326,0.52601999
151,16,11,0.39084512,0.3922584
152,1,11,0.53940711,0.54991023
152,2,17,-0.46707784,-0.41572395
152,3,17,-0.40326443,-0.39342323
152,4,11,0.35577508,0.36521722
152,5,11,0.37135858,0.36938334
152,6,17,-0.35218288,-0.3663759
152,7,17,-0.35004168,-0.36394514
152,8,11,0.35670179,0.35347898
152,9,11,0.36713784,0.36204762
152,10,17,-0.36463846,-0.37101779
152,11,17,-0.37363283,-0.37920982
152,12,11,0.70884727,0.70852201
152,13,11,0.38322206,0.37991453
152,14,17,-0.34920224,-0.37277001
152,15,17,-0.3362261,-0.3388034
152,16,11,0.53160351,0.53859178
152,17,11,0.38221323,0.37420354
153,1,11,0.49879172,0.50626829
153,2,17,-0.44977726,-0.40000789
153,3,17,-0.38108878,-0.37739786
153,4,11,0.35669293,0.36635183
153,5,11,0.37743107,0.37522095
153,6,17,-0.3660366,-0.37097669
153,7,17,-0.35926692,-0.36811654
153,8,11,0.3775079,0.37539866
153,9,11,0.35710685,0.3546562
153,10,17,-0.36423388,-0.36702402
153,11,17,-0.36283235,-0.36475384
153,12,11,0.71451225,0.71432273
153,13,11,0.36269491,0.36210256
153,14,17,-0.33098716,-0.35859616
153,15,17,-0.34097479,-0.34119325
153,16,11,0.54619978,0.53786257
153,17,11,0.36426034,0.35588248
154,1,11,0.50101429,0.51629329
154,2,17,-0.45827029,-0.40708307
154,3,17,-0.39389727,-0.3852231
154,4,11,0.35654847,0.37133085
154,5,11,0.36201645,0.3622525
154,6,17,-0.36256454,-0.37148627
154,7,17,-0.35710882,-0.36977826
154,8,11,0.37078954,0.36782487
154,9,11,0.38701442,0.38017893
154,10,17,-0.36200319,-0.37340315
154,11,17,-0.35879813,-0.37094806
154,12,11,0.70733502,0.70516049
154,13,11,0.38425143,0.38030701
154,14,17,-0.35014717,-0.37182186
154,15,17,-0.33741219,-0.33881612
154,16,11,0.53732261,0.53979829
154,17,11,0.37390935,0.36541367
155,1,11,0.49424769,0.51174729
155,2,17,-0.46687697,-0.40703328
155,3,17,-0.37170436,-0.37339464
155,4,11,0.36476964,0.37443961
155,5,11,0.34194032,0.3406579
155,6,17,-0.33990418,-0.35762224
155,7,17,-0.36723398,-0.37321082
155,8,11,0.38453695,0.3762175
155,9,11,0.36434067,0.36396508
155,10,17,-0.34852218,-0.36482399
155,11,17,-0.37264091,-0.37646601
155,12,11,0.70785334,0.70894912
155,13,11,0.38893405,0.38807662
155,14,17,-0.35654925,-0.37380565
155,15,17,-0.34302886,-0.3430543
155,16,11,0.53102953,0.52510917
155,17,11,0.38880855,0.38024864
156,1,11,0.48655677,0.49945095
156,2,17,-0.45219405,-0.40132292
156,3,17,-0.38478117,-0.37844124
156,4,11,0.35574965,0.36285677
156,5,11,0.37235345,0.37068584
156,6,17,-0.35364199,-0.36740672
156,7,17,-0.35826385,-0.36788073
156,8,11,0.38815264,0.38395365
156,9,11,0.3724843,0.36894914
156,10,17,-0.36125187,-0.36506424
156,11,17,-0.35235957,-0.36144109
156,12,11,0.71537018,0.7170845
156,13,11,0.37096921,0.37026765
156,14,17,-0.34527402,-0.363975
156,15,17,-0.34912496,-0.35002654
156,16,11,0.53190028,0.52706665
156,17,11,0.36335506,0.35524336
157,1,11,0.4681176,0.47520895
157,2,17,-0.45704452,-0.39833603
157,3,17,-0.39401147,-0.38671481
157,4,11,0.37668328,0.37966032
157,5,11,0.37042235,0.37129747
157,6,17,-0.35129704,-0.35955392
157,7,17,-0.34909755,-0.35835958
157,8,11,0.37035401,0.36857312
157,9,11,0.37893799,0.37301112
157,10,17,-0.36203404,-0.36801986
157,11,17,-0.36736845,-0.37396174
157,12,11,0.70156683,0.70429942
157,13,11,0.37385639,0.37227053
157,14,17,-0.33602452,-0.3619247
157,15,17,-0.34675495,-0.3454272
157,16,11,0.53641251,0.53112783
157,17,11,0.38728152,0.37684908
158,1,11,0.53574596,0.52948214
158,2,17,-0.28659622,-0.33090343
158,3,17,-0.31654416,-0.29783217
158,4,11,0.37620104,0.38100741
158,5,11,0.38399226,0.38363318
158,6,17,-0.29186187,-0.30451171
158,7,17,-0.30292559,-0.30082668
158,8,11,0.37513684,0.37581859
158,9,11,0.38600626,0.38716672
158,10,17,-0.30372549,-0.29933615
158,11,17,-0.30941176,-0.29549934
158,12,11,0.39108088,0.39551898
158,13,17,-0.32103471,-0.30413055
158,14,17,-0.27202043,-0.27090622
158,15,11,0.57607351,0.56926091
158,16,11,0.37988344,0.38205831
159,1,11,0.49716107,0.48901354
159,2,17,-0.27746824,-0.32316651
159,3,17,-0.30597583,-0.29656702
159,4,11,0.39383941,0.38902837
159,5,11,0.39440743,0.3944941
159,6,17,-0.30123017,-0.29332411
159,7,17,-0.29853694,-0.30137539
159,8,11,0.3841905,0.38361219
159,9,11,0.37651252,0.37821225
159,10,17,-0.30850279,-0.29410461
159,11,17,-0.30055871,-0.29735779
159,12,11,0.39802666,0.40342198
159,13,17,-0.31456785,-0.29515823
159,14,17,-0.26214695,-0.26279012
159,15,11,0.52717657,0.52820411
159,16,11,0.3976733,0.39785725
160,1,11,0.46103861,0.47051776
160,2,17,-0.45126588,-0.39551144
160,3,17,-0.35967476,-0.36844562
160,4,11,0.35446802,0.35960538
160,5,11,0.36180205,0.360421
160,6,17,-0.35707101,-0.36218572
160,7,17,-0.3570989,-0.36269228
160,8,11,0.36316322,0.36128098
160,9,11,0.37410186,0.37145698
160,10,17,-0.3449771,-0.35963952
160,11,17,-0.36606503,-0.36810838
160,12,11,0.71823013,0.71787052
160,13,11,0.36942914,0.36914231
160,14,17,-0.34679948,-0.36364308
160,15,17,-0.3317133,-0.3307798
160,16,11,0.51770526,0.51528266
160,17,11,0.39472724,0.38542827
161,1,11,0.57863765,0.5684023
161,2,17,-0.29251917,-0.34303047
161,3,17,-0.31736534,-0.31500542
161,4,11,0.3836931,0.38274083
161,5,11,0.3882568,0.3881348
161,6,17,-0.30609144,-0.30622507
161,7,17,-0.30709364,-0.303013
161,8,11,0.38773053,0.38864772
161,9,11,0.38776837,0.39119875
161,10,17,-0.31263507,-0.29334999
161,11,17,-0.30510931,-0.29874397
161,12,11,0.38514079,0.3936772
161,13,17,-0.31793814,-0.29794515
161,14,17,-0.2719032,-0.27460883
161,15,11,0.53255146,0.53027274
161,16,11,0.38687667,0.38884757
162,1,11,0.54395876,0.54022575
162,2,17,-0.28091984,-0.34174697
162,3,17,-0.31575941,-0.31025728
162,4,11,0.39048675,0.39543717
162,5,11,0.37866218,0.37938979
162,6,17,-0.31287741,-0.29904734
162,7,17,-0.2972596,-0.30944158
162,8,11,0.38536169,0.37750461
162,9,11,0.37550773,0.37790281
162,10,17,-0.31850227,-0.29650515
162,11,17,-0.30965143,-0.30689211
162,12,11,0.39105835,0.39498871
162,13,17,-0.32613419,-0.30469773
162,14,17,-0.2709107,-0.26575695
162,15,11,0.54862707,0.55053161
162,16,11,0.41835232,0.41836466
163,1,11,0.48107692,0.48996782
163,2,17,-0.44356138,-0.39702428
163,3,17,-0.37817318,-0.37690101
163,4,11,0.36589135,0.37116455
163,5,11,0.35757743,0.35568575
163,6,17,-0.34765682,-0.36109308
163,7,17,-0.35722507,-0.36506549
163,8,11,0.37168363,0.36557452
163,9,11,0.35565921,0.35337147
163,10,17,-0.35546971,-0.3629683
163,11,17,-0.36559446,-0.37145912
163,12,11,0.69705873,0.69725855
163,13,11,0.37761711,0.37925501
163,14,17,-0.35331904,-0.37312381
163,15,17,-0.33380555,-0.33108418
163,16,11,0.54633247,0.55147135
163,17,11,0.38190836,0.37497023
164,1,11,0.55711261,0.55383859
164,2,17,-0.29023627,-0.35090924
164,3,17,-0.31651444,-0.32229597
164,4,11,0.40537433,0.4094343
164,5,11,0.37105342,0.3693909
164,6,17,-0.31005298,-0.29677048
164,7,17,-0.30809711,-0.30038427
164,8,11,0.39792123,0.39822165
164,9,11,0.39077048,0.39280778
164,10,17,-0.31507907,-0.30042931
164,11,17,-0.30940046,-0.30360238
164,12,11,0.402697,0.40888259
164,13,17,-0.31480418,-0.30263635
164,14,17,-0.26639855,-0.26492329
164,15,11,0.52280762,0.52670519
164,16,11,0.38284639,0.38267031
165,1,11,0.48805254,0.48212364
165,2,17,-0.26894704,-0.32343052
165,3,17,-0.30634478,-0.29431678
165,4,11,0.38686909,0.38316289
165,5,11,0.38019191,0.38317157
165,6,17,-0.29644675,-0.28991237
165,7,17,-0.29927435,-0.29166713
165,8,11,0.37307817,0.37285031
165,9,11,0.39192154,0.39452161
165,10,17,-0.30555761,-0.29156535
165,11,17,-0.30821167,-0.29308084
165,12,11,0.39261753,0.39610668
165,13,17,-0.30281157,-0.30139706
165,14,17,-0.25069983,-0.256156
165,15,11,0.52479345,0.52732577
165,16,11,0.40076935,0.40226358
166,1,11,0.52304176,0.53902543
166,2,17,-0.49303236,-0.41036973
166,3,17,-0.38055949,-0.37984308
166,4,11,0.358074,0.37571029
166,5,11,0.35973365,0.35689527
166,6,17,-0.34976634,-0.36657335
166,7,17,-0.34890405,-0.36546428
166,8,11,0.35301349,0.35077055
166,9,11,0.37919417,0.37457513
166,10,17,-0.37278643,-0.37710707
166,11,17,-0.35864879,-0.37099171
166,12,11,0.72597131,0.72433146
166,13,11,0.3939265,0.39232453
166,14,17,-0.34023834,-0.36885395
166,15,17,-0.34141372,-0.3459604
166,16,11,0.52802057,0.51843033
166,17,11,0.364374,0.3531006
167,1,11,0.48245636,0.4943805
167,2,17,-0.44484651,-0.39498949
167,3,17,-0.38671513,-0.37701609
167,4,11,0.36313094,0.37001754
167,5,11,0.34859875,0.34722452
167,6,17,-0.350371,-0.36019823
167,7,17,-0.35417336,-0.36584742
167,8,11,0.36699786,0.36025892
167,9,11,0.38968292,0.38422456
167,10,17,-0.36349775,-0.37162768
167,11,17,-0.35734984,-0.36618589
167,12,11,0.71166163,0.71416442
167,13,11,0.36769032,0.36572976
167,14,17,-0.3458232,-0.36289474
167,15,17,-0.34884725,-0.3469927
167,16,11,0.54044699,0.53475277
167,17,11,0.38095834,0.37499926
168,1,11,0.48316657,0.49248647
168,2,17,-0.45059873,-0.39766789
168,3,17,-0.36790826,-0.37047929
168,4,11,0.35066531,0.35837935
168,5,11,0.35780552,0.35499665
168,6,17,-0.34073715,-0.35746713
168,7,17,-0.357649,-0.36201921
168,8,11,0.3494547,0.34504083
168,9,11,0.37991925,0.37721263
168,10,17,-0.36446361,-0.36815237
168,11,17,-0.35215028,-0.36541852
168,12,11,0.70884563,0.70907417
168,13,11,0.38161097,0.37621025
168,14,17,-0.35583116,-0.36947689
168,15,17,-0.33968421,-0.33980136
168,16,11,0.51923177,0.52569378
168,17,11,0.39832276,0.39138855
169,1,11,0.50741114,0.49875855
169,2,17,-0.27500618,-0.32481176
169,3,17,-0.29698634,-0.3002907
169,4,11,0.38225936,0.37963135
169,5,11,0.36293815,0.36253119
169,6,17,-0.30142873,-0.28850192
169,7,17,-0.30369221,-0.29858936
169,8,11,0.39984486,0.3965783
169,9,11,0.40154491,0.40304829
169,10,17,-0.30744776,-0.30078009
169,11,17,-0.31157788,-0.29281713
169,12,11,0.39646103,0.40334266
169,13,17,-0.30853828,-0.29509022
169,14,17,-0.25959426,-0.25856345
169,15,11,0.51909148,0.5209517
169,16,11,0.3947207,0.39460257
170,1,11,0.48066118,0.49036384
170,2,17,-0.44527026,-0.39635765
170,3,17,-0.37377754,-0.37300312
170,4,11,0.35107865,0.35897161
170,5,11,0.35017254,0.34843739
170,6,17,-0.36070379,-0.36346338
170,7,17,-0.35654162,-0.36318
170,8,11,0.3684214,0.36764989
170,9,11,0.39446196,0.39018143
170,10,17,-0.35787472,-0.36636898
170,11,17,-0.35362321,-0.36398566
170,12,11,0.69993928,0.70123823
170,13,11,0.37470978,0.37124825
170,14,17,-0.34502184,-0.36545272
170,15,17,-0.33876968,-0.33903518
170,16,11,0.53733782,0.53665164
170,17,11,0.37479998,0.36610441
171,1,11,0.49318925,0.50983011
171,2,17,-0.44973146,-0.40278208
171,3,17,-0.38090414,-0.37865719
171,4,11,0.36555115,0.37345591
171,5,11,0.32617323,0.32677462
171,6,17,-0.35589967,-0.36107101
171,7,17,-0.3740458,-0.37174774
171,8,11,0.37171459,0.37050893
171,9,11,0.39013934,0.38770213
171,10,17,-0.35827515,-0.37071373
171,11,17,-0.3585977,-0.37318938
171,12,11,0.71164089,0.71066655
171,13,11,0.38473874,0.38292664
171,14,17,-0.34307717,-0.36866651
171,15,17,-0.33764687,-0.3387847
171,16,11,0.52025646,0.52107524
171,17,11,0.39477436,0.38267221
172,1,11,0.44653407,0.45389546
172,2,17,-0.43180154,-0.39092796
172,3,17,-0.35957301,-0.36674776
172,4,11,0.36622808,0.37001331
172,5,11,0.35724227,0.35705345
172,6,17,-0.35268855,-0.35876948
172,7,17,-0.36428215,-0.36238481
172,8,11,0.36129465,0.36047071
172,9,11,0.38026147,0.37778771
172,10,17,-0.35980936,-0.36335785
172,11,17,-0.35216027,-0.36170662
172,12,11,0.72090927,0.72405153
172,13,11,0.37700139,0.37726825
172,14,17,-0.35276266,-0.36613346
172,15,17,-0.35486424,-0.35305921
172,16,11,0.53728138,0.52681812
172,17,11,0.38118918,0.37572863
173,1,11,0.4461877,0.45344779
173,2,17,-0.42796989,-0.38810909
173,3,17,-0.38085965,-0.37021609
173,4,11,0.37510586,0.3789761
173,5,11,0.3742138,0.3701141
173,6,17,-0.350263,-0.36107469
173,7,17,-0.34967466,-0.35888489
173,8,11,0.344288,0.34184831
173,9,11,0.38252736,0.37885673
173,10,17,-0.37612607,-0.37410531
173,11,17,-0.37252245,-0.37369688
173,12,11,0.71207062,0.71375006
173,13,11,0.37057764,0.37283819
173,14,17,-0.33823173,-0.36243337
173,15,17,-0.33870238,-0.33715819
173,16,11,0.5346653,0.5280043
173,17,11,0.39471352,0.38784293
174,1,11,0.47454041,0.49097911
174,2,17,-0.4613161,-0.40365534
174,3,17,-0.37772427,-0.37618259
174,4,11,0.36912795,0.38148375
174,5,11,0.3569507,0.35731082
174,6,17,-0.35841155,-0.36609986
174,7,17,-0.36376578,-0.36732669
174,8,11,0.35166763,0.34943942
174,9,11,0.38104217,0.37790127
174,10,17,-0.36238951,-0.3702679
174,11,17,-0.3568756,-0.37056744
174,12,11,0.73650186,0.73369514
174,13,11,0.37144986,0.36855011
174,14,17,-0.34119604,-0.36748886
174,15,17,-0.33630105,-0.33642565
174,16,11,0.52836,0.51937585
174,17,11,0.38833935,0.37927885
175,1,11,0.45807301,0.46443801
175,2,17,-0.43259317,-0.39099096
175,3,17,-0.36534565,-0.37203513
175,4,11,0.36269714,0.36792443
175,5,11,0.38207005,0.37693789
175,6,17,-0.38566096,-0.37950832
175,7,17,-0.34887167,-0.36007466
175,8,11,0.3568499,0.35547597
175,9,11,0.38318249,0.37807614
175,10,17,-0.35415986,-0.3634635
175,11,17,-0.35862413,-0.36476439
175,12,11,0.68767144,0.68860163
175,13,11,0.37382868,0.36702153
175,14,17,-0.34458283,-0.36314673
175,15,17,-0.33616538,-0.33261995
175,16,11,0.54256597,0.55730358
175,17,11,0.37906497,0.37082447
176,1,11,0.48880817,0.48057485
176,2,17,-0.27601285,-0.31936137
176,3,17,-0.30257961,-0.29862354
176,4,11,0.37917139,0.37623493
176,5,11,0.39312475,0.3931796
176,6,17,-0.30081727,-0.29634612
176,7,17,-0.30323533,-0.29369541
176,8,11,0.39143597,0.3940776
176,9,11,0.3862545,0.38755449
176,10,17,-0.2971742,-0.28737173
176,11,17,-0.30067196,-0.28593879
176,12,11,0.39515936,0.40115381
176,13,17,-0.29765456,-0.29155237
176,14,17,-0.25674875,-0.26034388
176,15,11,0.51703961,0.51647457
176,16,11,0.38390078,0.38398336
177,1,11,0.50892177,0.52387345
177,2,17,-0.45919515,-0.41020947
177,3,17,-0.38705327,-0.38227749
177,4,11,0.35974341,0.36541637
177,5,11,0.35596288,0.35603612
177,6,17,-0.35459216,-0.3677617
177,7,17,-0.37688833,-0.37628987
177,8,11,0.3672078,0.36616634
177,9,11,0.3628056,0.36241915
177,10,17,-0.36146747,-0.36921346
177,11,17,-0.35889487,-0.36957654
177,12,11,0.72488595,0.72305146
177,13,11,0.39332181,0.39004969
177,14,17,-0.35348311,-0.37391542
177,15,17,-0.33438421,-0.3366474
177,16,11,0.53017252,0.52386406
177,17,11,0.3829369,0.3750147
178,1,11,0.45027695,0.45832031
178,2,17,-0.4339021,-0.39031053
178,3,17,-0.36143881,-0.36970535
178,4,11,0.36266702,0.36856357
178,5,11,0.36519412,0.36495889
178,6,17,-0.35813293,-0.36450569
178,7,17,-0.37964133,-0.37327643
178,8,11,0.36478436,0.3595625
178,9,11,0.36746275,0.36553008
178,10,17,-0.34933329,-0.36246062
178,11,17,-0.3505491,-0.36524723
178,12,11,0.71029906,0.71074947
178,13,11,0.39895249,0.39792013
