     Conf.     atoms         Ref. total energy(Ha)           NN total energy(Ha)     E(Ref.) - E(NN) (Ha/atom)
       488        16                -4978.67445348                -4978.67406007                   -0.00002459
       489        17                -5141.07523839                -5141.07512496                   -0.00000667
       490        17                -5141.07376938                -5141.07371603                   -0.00000314
       491        16                -4978.67426621                -4978.67408053                   -0.00001161
       492        17                -5141.06739646                -5141.06755346                    0.00000924
       493        17                -5141.07120543                -5141.07112133                   -0.00000495
       494        17                -5141.05810586                -5141.05794527                   -0.00000945
       495        16                -4978.67873582                -4978.67919006                    0.00002839
       496        17                -5141.07709307                -5141.07720700                    0.00000670
       497        16                -4978.68665668                -4978.68707461                    0.00002612
       498        16                -4978.68113993                -4978.68087131                   -0.00001679
       499        16                -4978.67280943                -4978.67294296                    0.00000835
       500        17                -5141.06339852                -5141.06358440                    0.00001093
       501        16                -4978.67797620                -4978.67814201                    0.00001036
       502        16                -4978.68412136                -4978.68428887                    0.00001047
