     Conf.     atoms         Ref. total energy(Ha)           NN total energy(Ha)     E(Ref.) - E(NN) (Ha/atom)
       453        17                -5141.06554281                -5141.06555712                    0.00000084
       454        16                -4978.68563365                -4978.68586149                    0.00001424
       455        16                -4978.68488452                -4978.68468224                   -0.00001264
       456        16                -4978.67543705                -4978.67527629                   -0.00001005
       457        16                -4978.68743819                -4978.68735160                   -0.00000541
       458        17                -5141.06716501                -5141.06780344                    0.00003755
       459        16                -4978.68417798                -4978.68418435                    0.00000040
       460        17                -5141.06064159                -5141.06077103                    0.00000761
       461        16                -4978.69146622                -4978.69147281                    0.00000041
       462        16                -4978.67417737                -4978.67465573                    0.00002990
       463        17                -5141.07001474                -5141.06989884                   -0.00000682
       464        17                -5141.06345486                -5141.06374344                    0.00001698
       465        16                -4978.68698721                -4978.68745682                    0.00002935
       466        17                -5141.07856473                -5141.07864522                    0.00000473
       467        16                -4978.69276527                -4978.69264505                   -0.00000751
       468        17                -5141.06799480                -5141.06803667                    0.00000246
       469        17                -5141.06967061                -5141.06943720                   -0.00001373
       470        17                -5141.06691489                -5141.06648585                   -0.00002524
       471        17                -5141.06385433                -5141.06411721                    0.00001546
       472        17                -5141.07827401                -5141.07805896                   -0.00001265
       473        17                -5141.07551007                -5141.07509442                   -0.00002445
       474        17                -5141.06859588                -5141.06838996                   -0.00001211
       475        16                -4978.69397391                -4978.69396078                   -0.00000082
       476        17                -5141.07439436                -5141.07436832                   -0.00000153
       477        16                -4978.68794196                -4978.68787471                   -0.00000420
       478        17                -5141.06401429                -5141.06441078                    0.00002332
       479        17                -5141.06954148                -5141.06949461                   -0.00000276
       480        16                -4978.66863898                -4978.66839412                   -0.00001530
       481        16                -4978.68030821                -4978.68020013                   -0.00000676
       482        17                -5141.06622598                -5141.06612714                   -0.00000581
       483        16                -4978.69849865                -4978.69857571                    0.00000482
       484        16                -4978.68640859                -4978.68637245                   -0.00000226
       485        16                -4978.68195999                -4978.68219131                    0.00001446
       486        17                -5141.06726287                -5141.06728824                    0.00000149
       487        16                -4978.67856610                -4978.67872339                    0.00000983
       488        16                -4978.68182867                -4978.68168374                   -0.00000906
       489        17                -5141.06578999                -5141.06596024                    0.00001001
       490        16                -4978.68989496                -4978.69015950                    0.00001653
       491        17                -5141.07191825                -5141.07203552                    0.00000690
       492        16                -4978.69194896                -4978.69198034                    0.00000196
       493        17                -5141.07620068                -5141.07602177                   -0.00001052
       494        17                -5141.06778739                -5141.06788732                    0.00000588
       495        16                -4978.67269569                -4978.67258221                   -0.00000709
       496        17                -5141.06388850                -5141.06357929                   -0.00001819
       497        16                -4978.68423880                -4978.68446234                    0.00001397
       498        16                -4978.68530677                -4978.68573978                    0.00002706
       499        17                -5141.06854391                -5141.06810837                   -0.00002562
       500        17                -5141.06116578                -5141.06096815                   -0.00001163
       501        17                -5141.06498317                -5141.06478599                   -0.00001160
       502        17                -5141.06413312                -5141.06387396                   -0.00001524
       503        17                -5141.06659449                -5141.06664574                    0.00000301
       504        16                -4978.69356236                -4978.69363103                    0.00000429
       505        17                -5141.06903223                -5141.06890571                   -0.00000744
       506        16                -4978.68597168                -4978.68620421                    0.00001453
       507        16                -4978.69465690                -4978.69481096                    0.00000963
       508        16                -4978.68709488                -4978.68700870                   -0.00000539
       509        16                -4978.68394296                -4978.68394240                   -0.00000004
       510        17                -5141.06389900                -5141.06340407                   -0.00002911
       511        16                -4978.68558187                -4978.68579535                    0.00001334
       512        17                -5141.06345749                -5141.06275202                   -0.00004150
       513        17                -5141.07129886                -5141.07094980                   -0.00002053
       514        16                -4978.67133835                -4978.67124590                   -0.00000578
       515        16                -4978.68775577                -4978.68771531                   -0.00000253
       516        16                -4978.69023906                -4978.69032242                    0.00000521
       517        17                -5141.05676620                -5141.05654358                   -0.00001310
       518        17                -5141.07060301                -5141.07044601                   -0.00000924
       519        16                -4978.67869978                -4978.67851732                   -0.00001140
       520        17                -5141.08404024                -5141.08376998                   -0.00001590
       521        17                -5141.07103168                -5141.07086935                   -0.00000955
       522        17                -5141.05386360                -5141.05415643                    0.00001723
       523        17                -5141.06368886                -5141.06368604                   -0.00000017
       524        17                -5141.06895944                -5141.06928293                    0.00001903
       525        16                -4978.68294033                -4978.68323010                    0.00001811
       526        16                -4978.67578190                -4978.67616021                    0.00002364
       527        17                -5141.05832648                -5141.05875153                    0.00002500
       528        17                -5141.07316473                -5141.07307377                   -0.00000535
       529        16                -4978.68376337                -4978.68387855                    0.00000720
       530        17                -5141.07378012                -5141.07365381                   -0.00000743
       531        16                -4978.68615420                -4978.68635849                    0.00001277
       532        17                -5141.07375046                -5141.07395301                    0.00001191
       533        17                -5141.07268433                -5141.07279006                    0.00000622
       534        16                -4978.69076385                -4978.69053945                   -0.00001403
       535        17                -5141.06988594                -5141.07010159                    0.00001269
       536        16                -4978.67487407                -4978.67451776                   -0.00002227
       537        17                -5141.07393865                -5141.07371217                   -0.00001332
       538        17                -5141.06943232                -5141.06975803                    0.00001916
       539        16                -4978.68346807                -4978.68345645                   -0.00000073
       540        16                -4978.67794349                -4978.67774453                   -0.00001244
       541        17                -5141.07035344                -5141.07014190                   -0.00001244
       542        16                -4978.67847507                -4978.67862559                    0.00000941
       543        16                -4978.68412475                -4978.68425945                    0.00000842
       544        16                -4978.69394134                -4978.69407627                    0.00000843
       545        16                -4978.69459130                -4978.69477904                    0.00001173
       546        16                -4978.68202143                -4978.68200918                   -0.00000077
       547        16                -4978.68085495                -4978.68070533                   -0.00000935
       548        16                -4978.68645886                -4978.68645730                   -0.00000010
       549        17                -5141.06854349                -5141.06834465                   -0.00001170
       550        17                -5141.06404881                -5141.06419973                    0.00000888
       551        17                -5141.05641395                -5141.05620163                   -0.00001249
       552        17                -5141.07970853                -5141.07908422                   -0.00003672
       553        16                -4978.69215699                -4978.69219680                    0.00000249
       554        17                -5141.07160976                -5141.07160058                   -0.00000054
       555        16                -4978.69000147                -4978.69019765                    0.00001226
       556        17                -5141.07927080                -5141.07941657                    0.00000857
       557        17                -5141.06699795                -5141.06678984                   -0.00001224
       558        16                -4978.70645444                -4978.70629763                   -0.00000980
       559        16                -4978.67372014                -4978.67368307                   -0.00000232
       560        17                -5141.06124026                -5141.06116818                   -0.00000424
       561        16                -4978.66941994                -4978.66954361                    0.00000773
       562        17                -5141.07060068                -5141.07045891                   -0.00000834
       563        17                -5141.07038400                -5141.07028476                   -0.00000584
       564        17                -5141.07028957                -5141.07029605                    0.00000038
       565        16                -4978.67718854                -4978.67707773                   -0.00000693
       566        16                -4978.69308715                -4978.69310737                    0.00000126
       567        17                -5141.07400348                -5141.07457631                    0.00003370
       568        17                -5141.06093781                -5141.06066974                   -0.00001577
       569        17                -5141.07396945                -5141.07363724                   -0.00001954
       570        17                -5141.07416353                -5141.07469259                    0.00003112
       571        17                -5141.06509408                -5141.06492853                   -0.00000974
       572        17                -5141.07960293                -5141.07933576                   -0.00001572
       573        17                -5141.07494234                -5141.07487659                   -0.00000387
       574        17                -5141.07027135                -5141.07024742                   -0.00000141
       575        17                -5141.07317997                -5141.07409591                    0.00005388
       576        17                -5141.07125187                -5141.07089280                   -0.00002112
       577        16                -4978.69215006                -4978.69223057                    0.00000503
       578        17                -5141.06467672                -5141.06473298                    0.00000331
       579        17                -5141.07142140                -5141.07158056                    0.00000936
       580        16                -4978.66904151                -4978.66915726                    0.00000723
       581        16                -4978.68585654                -4978.68589567                    0.00000245
       582        16                -4978.68817648                -4978.68822697                    0.00000316
       583        17                -5141.08141477                -5141.08092802                   -0.00002863
       584        16                -4978.68971118                -4978.68990103                    0.00001187
       585        16                -4978.69742160                -4978.69724413                   -0.00001109
       586        17                -5141.07260045                -5141.07184382                   -0.00004451
       587        16                -4978.67295302                -4978.67290598                   -0.00000294
       588        16                -4978.69762241                -4978.69748334                   -0.00000869
       589        16                -4978.67407138                -4978.67417442                    0.00000644
       590        16                -4978.67571608                -4978.67545037                   -0.00001661
       591        16                -4978.68817313                -4978.68828449                    0.00000696
       592        17                -5141.06124219                -5141.06109238                   -0.00000881
       593        16                -4978.67526166                -4978.67520110                   -0.00000379
       594        16                -4978.68940713                -4978.68914141                   -0.00001661
       595        17                -5141.06521388                -5141.06474461                   -0.00002760
       596        17                -5141.05929520                -5141.05959592                    0.00001769
       597        17                -5141.07300298                -5141.07315990                    0.00000923
       598        17                -5141.07674797                -5141.07696654                    0.00001286
       599        16                -4978.68953851                -4978.68970094                    0.00001015
       600        16                -4978.68134496                -4978.68152530                    0.00001127
       601        16                -4978.68927373                -4978.68913421                   -0.00000872
       602        17                -5141.06681403                -5141.06665771                   -0.00000920
       603        17                -5141.07455634                -5141.07450341                   -0.00000311
       604        17                -5141.07405554                -5141.07388186                   -0.00001022
       605        17                -5141.07458878                -5141.07481878                    0.00001353
       606        16                -4978.68348289                -4978.68362900                    0.00000913
       607        17                -5141.06930196                -5141.06957887                    0.00001629
       608        17                -5141.06887784                -5141.06929427                    0.00002450
       609        16                -4978.69545235                -4978.69549033                    0.00000237
       610        17                -5141.05952421                -5141.05951790                   -0.00000037
       611        17                -5141.07299602                -5141.07228917                   -0.00004158
       612        16                -4978.68242560                -4978.68206264                   -0.00002268
       613        17                -5141.06726188                -5141.06822869                    0.00005687
       614        16                -4978.68988506                -4978.68972511                   -0.00001000
       615        17                -5141.06740034                -5141.06786105                    0.00002710
       616        16                -4978.68098655                -4978.68098940                    0.00000018
       617        17                -5141.06771227                -5141.06762031                   -0.00000541
       618        17                -5141.06858771                -5141.06883946                    0.00001481
       619        16                -4978.68786685                -4978.68796083                    0.00000587
       620        17                -5141.06616421                -5141.06611480                   -0.00000291
       621        17                -5141.06655516                -5141.06707229                    0.00003042
       622        16                -4978.69271952                -4978.69289050                    0.00001069
       623        17                -5141.06799287                -5141.06765968                   -0.00001960
       624        16                -4978.68106569                -4978.68117107                    0.00000659
       625        17                -5141.06542062                -5141.06510502                   -0.00001856
       626        17                -5141.06402248                -5141.06449908                    0.00002804
       627        16                -4978.68447961                -4978.68444483                   -0.00000217
       628        16                -4978.69262194                -4978.69245131                   -0.00001066
       629        16                -4978.66774297                -4978.66791918                    0.00001101
       630        16                -4978.68433971                -4978.68430274                   -0.00000231
       631        17                -5141.07506168                -5141.07494097                   -0.00000710
       632        16                -4978.68470354                -4978.68474765                    0.00000276
       633        17                -5141.07304779                -5141.07257843                   -0.00002761
       634        16                -4978.67939772                -4978.67937927                   -0.00000115
       635        17                -5141.06689013                -5141.06707880                    0.00001110
       636        17                -5141.06910239                -5141.06892990                   -0.00001015
       637        16                -4978.68844182                -4978.68858507                    0.00000895
       638        17                -5141.05931242                -5141.05931110                   -0.00000008
       639        16                -4978.68340914                -4978.68341645                    0.00000046
       640        17                -5141.07607894                -5141.07566102                   -0.00002458
       641        16                -4978.68922123                -4978.68956066                    0.00002121
       642        17                -5141.07366928                -5141.07370503                    0.00000210
       643        16                -4978.68864429                -4978.68851339                   -0.00000818
       644        16                -4978.68385643                -4978.68380500                   -0.00000321
       645        17                -5141.06766321                -5141.06822544                    0.00003307
       646        16                -4978.68251238                -4978.68278855                    0.00001726
       647        17                -5141.06948123                -5141.06924192                   -0.00001408
       648        17                -5141.06996593                -5141.06978013                   -0.00001093
       649        16                -4978.69448196                -4978.69426859                   -0.00001334
       650        16                -4978.69243802                -4978.69268295                    0.00001531
       651        17                -5141.07285847                -5141.07272060                   -0.00000811
       652        16                -4978.68677858                -4978.68645360                   -0.00002031
       653        16                -4978.68038296                -4978.67998380                   -0.00002495
       654        17                -5141.06477224                -5141.06492404                    0.00000893
       655        16                -4978.68153005                -4978.68169335                    0.00001021
       656        17                -5141.07373614                -5141.07351397                   -0.00001307
       657        16                -4978.69638451                -4978.69645215                    0.00000423
       658        17                -5141.07315284                -5141.07305976                   -0.00000548
       659        17                -5141.06519607                -5141.06482536                   -0.00002181
       660        16                -4978.68545434                -4978.68556336                    0.00000681
       661        17                -5141.06472775                -5141.06506490                    0.00001983
       662        16                -4978.69166795                -4978.69156522                   -0.00000642
       663        17                -5141.06934523                -5141.06944479                    0.00000586
       664        17                -5141.06638255                -5141.06664978                    0.00001572
       665        17                -5141.06144587                -5141.06185788                    0.00002424
       666        17                -5141.07151669                -5141.07130709                   -0.00001233
       667        17                -5141.07786260                -5141.07723874                   -0.00003670
       668        17                -5141.07088205                -5141.07112496                    0.00001429
       669        16                -4978.69200966                -4978.69201765                    0.00000050
       670        16                -4978.66772878                -4978.66729034                   -0.00002740
       671        16                -4978.69470430                -4978.69435820                   -0.00002163
       672        17                -5141.07458782                -5141.07464274                    0.00000323
       673        16                -4978.69247914                -4978.69279706                    0.00001987
       674        16                -4978.68627618                -4978.68646847                    0.00001202
       675        16                -4978.67619912                -4978.67614785                   -0.00000320
       676        16                -4978.68405480                -4978.68420219                    0.00000921
       677        17                -5141.05762137                -5141.05776761                    0.00000860
       678        17                -5141.07055429                -5141.07053517                   -0.00000112
       679        17                -5141.06815684                -5141.06796594                   -0.00001123
       680        16                -4978.66927819                -4978.67022549                    0.00005921
       681        16                -4978.68825853                -4978.68823109                   -0.00000172
       682        16                -4978.68603539                -4978.68617181                    0.00000853
       683        17                -5141.06918264                -5141.06867147                   -0.00003007
       684        16                -4978.68762961                -4978.68755070                   -0.00000493
       685        17                -5141.05603749                -5141.05625404                    0.00001274
       686        17                -5141.07288375                -5141.07265657                   -0.00001336
       687        17                -5141.07723357                -5141.07693538                   -0.00001754
       688        16                -4978.68675207                -4978.68691088                    0.00000993
       689        16                -4978.68747245                -4978.68760230                    0.00000812
       690        16                -4978.68509609                -4978.68536693                    0.00001693
       691        16                -4978.69021446                -4978.69035232                    0.00000862
       692        16                -4978.68551764                -4978.68561726                    0.00000623
       693        17                -5141.05974428                -5141.06012518                    0.00002241
       694        16                -4978.69633774                -4978.69606835                   -0.00001684
       695        16                -4978.69380493                -4978.69386921                    0.00000402
       696        17                -5141.05901296                -5141.05912322                    0.00000649
       697        17                -5141.07305650                -5141.07325987                    0.00001196
       698        17                -5141.07016555                -5141.07002518                   -0.00000826
       699        16                -4978.68509892                -4978.68529441                    0.00001222
       700        17                -5141.06873516                -5141.06863390                   -0.00000596
       701        16                -4978.67418933                -4978.67426318                    0.00000462
       702        17                -5141.06163161                -5141.06173852                    0.00000629
       703        17                -5141.07890449                -5141.07932509                    0.00002474
       704        17                -5141.06793271                -5141.06903317                    0.00006473
       705        16                -4978.69223417                -4978.69209226                   -0.00000887
       706        16                -4978.67228498                -4978.67253841                    0.00001584
       707        17                -5141.06586728                -5141.06557611                   -0.00001713
       708        17                -5141.07188752                -5141.07201116                    0.00000727
       709        17                -5141.07120697                -5141.07169646                    0.00002879
       710        16                -4978.68538062                -4978.68538593                    0.00000033
       711        16                -4978.68893687                -4978.68886151                   -0.00000471
       712        16                -4978.69317270                -4978.69341961                    0.00001543
       713        16                -4978.68064971                -4978.68078776                    0.00000863
       714        16                -4978.67466316                -4978.67459595                   -0.00000420
       715        16                -4978.67336732                -4978.67355936                    0.00001200
       716        17                -5141.07030759                -5141.07009926                   -0.00001225
       717        16                -4978.69742631                -4978.69751132                    0.00000531
       718        17                -5141.06109042                -5141.06110346                    0.00000077
       719        17                -5141.06864882                -5141.06842115                   -0.00001339
       720        16                -4978.67720459                -4978.67694328                   -0.00001633
       721        16                -4978.69585268                -4978.69615624                    0.00001897
       722        17                -5141.05996289                -5141.05988673                   -0.00000448
       723        17                -5141.06881864                -5141.06865529                   -0.00000961
       724        17                -5141.07859305                -5141.07830794                   -0.00001677
       725        17                -5141.05468232                -5141.05470333                    0.00000124
       726        16                -4978.67789816                -4978.67785679                   -0.00000259
       727        16                -4978.69122333                -4978.69115293                   -0.00000440
       728        16                -4978.68400885                -4978.68361378                   -0.00002469
       729        16                -4978.69739192                -4978.69742355                    0.00000198
       730        17                -5141.06727293                -5141.06750609                    0.00001372
       731        16                -4978.68925971                -4978.68929221                    0.00000203
       732        17                -5141.05447026                -5141.05417923                   -0.00001712
       733        16                -4978.67416821                -4978.67393487                   -0.00001458
       734        17                -5141.06745780                -5141.06790096                    0.00002607
       735        16                -4978.68892692                -4978.68875598                   -0.00001068
       736        17                -5141.05535145                -5141.05499551                   -0.00002094
       737        17                -5141.07444809                -5141.07448885                    0.00000240
       738        16                -4978.67907174                -4978.67903709                   -0.00000217
       739        17                -5141.07418351                -5141.07471114                    0.00003104
       740        17                -5141.06264697                -5141.06270104                    0.00000318
       741        17                -5141.05521472                -5141.05532968                    0.00000676
       742        16                -4978.69612944                -4978.69622710                    0.00000610
       743        17                -5141.07282687                -5141.07296946                    0.00000839
       744        16                -4978.68721140                -4978.68724021                    0.00000180
       745        17                -5141.06741235                -5141.06692098                   -0.00002890
       746        17                -5141.05894175                -5141.05885661                   -0.00000501
       747        16                -4978.67928488                -4978.67959146                    0.00001916
       748        16                -4978.68683135                -4978.68671932                   -0.00000700
       749        16                -4978.68564699                -4978.68573986                    0.00000580
       750        17                -5141.07184001                -5141.07178683                   -0.00000313
       751        16                -4978.68878303                -4978.68852586                   -0.00001607
       752        17                -5141.05525271                -5141.05561875                    0.00002153
       753        17                -5141.06941023                -5141.06926179                   -0.00000873
       754        17                -5141.06164551                -5141.06152886                   -0.00000686
       755        17                -5141.07032127                -5141.07016558                   -0.00000916
       756        16                -4978.68989575                -4978.68978148                   -0.00000714
       757        17                -5141.07135595                -5141.07117817                   -0.00001046
       758        17                -5141.06997833                -5141.07012376                    0.00000856
       759        17                -5141.06851039                -5141.06850027                   -0.00000060
       760        17                -5141.07109493                -5141.07074920                   -0.00002034
       761        17                -5141.07512498                -5141.07505031                   -0.00000439
       762        17                -5141.06437037                -5141.06431463                   -0.00000328
       763        16                -4978.69241462                -4978.69255876                    0.00000901
       764        16                -4978.70098335                -4978.70111206                    0.00000804
       765        16                -4978.69097633                -4978.69122136                    0.00001531
       766        17                -5141.08498415                -5141.08494678                   -0.00000220
       767        17                -5141.07506564                -5141.07509867                    0.00000194
       768        17                -5141.06681037                -5141.06667139                   -0.00000818
       769        16                -4978.69715559                -4978.69689246                   -0.00001645
       770        16                -4978.69008906                -4978.69007605                   -0.00000081
       771        17                -5141.06304236                -5141.06313631                    0.00000553
       772        17                -5141.07058077                -5141.07082188                    0.00001418
       773        17                -5141.06503841                -5141.06502755                   -0.00000064
       774        16                -4978.68044717                -4978.68076972                    0.00002016
       775        16                -4978.69392003                -4978.69406720                    0.00000920
       776        16                -4978.68967763                -4978.68950530                   -0.00001077
       777        16                -4978.69610964                -4978.69623920                    0.00000810
       778        16                -4978.70071206                -4978.70056855                   -0.00000897
       779        17                -5141.07352644                -5141.07360139                    0.00000441
       780        17                -5141.05850764                -5141.05825906                   -0.00001462
       781        17                -5141.06766307                -5141.06744026                   -0.00001311
       782        17                -5141.06813538                -5141.06777191                   -0.00002138
       783        17                -5141.06723468                -5141.06713473                   -0.00000588
       784        17                -5141.07043485                -5141.07015329                   -0.00001656
       785        17                -5141.06808178                -5141.06829213                    0.00001237
       786        16                -4978.67741884                -4978.67726072                   -0.00000988
       787        16                -4978.69973504                -4978.69985334                    0.00000739
       788        16                -4978.69223639                -4978.69197644                   -0.00001625
       789        16                -4978.70070246                -4978.70055213                   -0.00000940
       790        16                -4978.68670530                -4978.68648085                   -0.00001403
       791        17                -5141.06889907                -5141.06886904                   -0.00000177
       792        16                -4978.68804543                -4978.68823733                    0.00001199
       793        16                -4978.68736135                -4978.68698020                   -0.00002382
       794        16                -4978.69063136                -4978.69060723                   -0.00000151
       795        16                -4978.69636963                -4978.69618010                   -0.00001185
       796        16                -4978.67718615                -4978.67705163                   -0.00000841
       797        16                -4978.67740865                -4978.67744656                    0.00000237
       798        17                -5141.07307195                -5141.07334820                    0.00001625
       799        17                -5141.06458482                -5141.06408858                   -0.00002919
       800        17                -5141.07724796                -5141.07657054                   -0.00003985
       801        16                -4978.69660602                -4978.69671292                    0.00000668
       802        16                -4978.68894574                -4978.68901044                    0.00000404
       803        16                -4978.69121539                -4978.69134801                    0.00000829
       804        17                -5141.07024568                -5141.07084050                    0.00003499
       805        16                -4978.69105009                -4978.69132239                    0.00001702
       806        16                -4978.67147949                -4978.67155533                    0.00000474
       807        17                -5141.07556407                -5141.07597861                    0.00002438
       808        16                -4978.67910803                -4978.67904533                   -0.00000392
       809        17                -5141.07289818                -5141.07341592                    0.00003046
       810        17                -5141.07372229                -5141.07360499                   -0.00000690
       811        17                -5141.07048123                -5141.07058567                    0.00000614
       812        16                -4978.67359213                -4978.67402132                    0.00002682
       813        17                -5141.07776932                -5141.07813170                    0.00002132
       814        17                -5141.07052382                -5141.07134039                    0.00004803
       815        16                -4978.68288063                -4978.68311362                    0.00001456
       816        16                -4978.67825468                -4978.67815724                   -0.00000609
       817        16                -4978.68870006                -4978.68851773                   -0.00001140
       818        17                -5141.07074805                -5141.07088341                    0.00000796
       819        16                -4978.68683941                -4978.68674827                   -0.00000570
       820        16                -4978.69205907                -4978.69171680                   -0.00002139
       821        16                -4978.69784126                -4978.69785535                    0.00000088
       822        16                -4978.69171181                -4978.69187197                    0.00001001
       823        16                -4978.68550857                -4978.68540810                   -0.00000628
       824        17                -5141.07568808                -5141.07517676                   -0.00003008
       825        16                -4978.68309017                -4978.68287200                   -0.00001364
       826        17                -5141.06431445                -5141.06403661                   -0.00001634
       827        17                -5141.06877235                -5141.06941728                    0.00003794
       828        17                -5141.05907689                -5141.05861329                   -0.00002727
       829        17                -5141.06891515                -5141.06912545                    0.00001237
       830        17                -5141.07596077                -5141.07520453                   -0.00004448
       831        16                -4978.67497041                -4978.67514774                    0.00001108
       832        17                -5141.07120526                -5141.07146895                    0.00001551
       833        16                -4978.67769101                -4978.67789313                    0.00001263
       834        17                -5141.07177098                -5141.07150720                   -0.00001552
       835        16                -4978.69158605                -4978.69146307                   -0.00000769
       836        16                -4978.68706667                -4978.68700661                   -0.00000375
       837        17                -5141.06932448                -5141.07031959                    0.00005854
       838        17                -5141.06807172                -5141.06821841                    0.00000863
       839        16                -4978.69244466                -4978.69256147                    0.00000730
       840        17                -5141.07280839                -5141.07283040                    0.00000129
       841        16                -4978.69125126                -4978.69125921                    0.00000050
       842        16                -4978.68483586                -4978.68484106                    0.00000033
       843        16                -4978.68454576                -4978.68500010                    0.00002840
       844        17                -5141.08036649                -5141.07989443                   -0.00002777
       845        16                -4978.69698273                -4978.69715143                    0.00001054
       846        16                -4978.68312564                -4978.68334808                    0.00001390
       847        16                -4978.69583204                -4978.69575492                   -0.00000482
       848        16                -4978.68786297                -4978.68764308                   -0.00001374
       849        16                -4978.69441185                -4978.69468396                    0.00001701
       850        17                -5141.06776460                -5141.06804943                    0.00001676
       851        16                -4978.69505934                -4978.69496974                   -0.00000560
       852        17                -5141.07283645                -5141.07243232                   -0.00002377
       853        16                -4978.68311334                -4978.68355960                    0.00002789
       854        17                -5141.08335719                -5141.08267762                   -0.00003998
       855        16                -4978.69270237                -4978.69279168                    0.00000558
       856        16                -4978.69536466                -4978.69568144                    0.00001980
       857        17                -5141.06410137                -5141.06390814                   -0.00001137
       858        16                -4978.68819832                -4978.68842849                    0.00001439
