Conf.,atom,element,Ref. charge(e),NN charge(e)
1030,1,11,0.56673706,0.55643154
1030,2,17,-0.28609041,-0.34718506
1030,3,17,-0.32780601,-0.30910939
1030,4,11,0.38018298,0.38824832
1030,5,11,0.39125615,0.38989855
1030,6,17,-0.30662961,-0.3081225
1030,7,17,-0.31322143,-0.30388008
1030,8,11,0.39229559,0.39337011
1030,9,11,0.39441303,0.39561503
1030,10,17,-0.31529914,-0.30357207
1030,11,17,-0.30560712,-0.31023225
1030,12,11,0.37229247,0.37746064
1030,13,17,-0.31746313,-0.29461487
1030,14,17,-0.26457038,-0.26330967
1030,15,11,0.53539708,0.53864753
1030,16,11,0.40411286,0.40035417
1031,1,11,0.48140114,0.47221621
1031,2,17,-0.27109848,-0.31779359
1031,3,17,-0.30365534,-0.29557496
1031,4,11,0.37542534,0.37206008
1031,5,11,0.38799185,0.3882902
1031,6,17,-0.30157911,-0.29293104
1031,7,17,-0.30019992,-0.29381659
1031,8,11,0.39010996,0.39046068
1031,9,11,0.37754895,0.37760787
1031,10,17,-0.29910419,-0.29508891
1031,11,17,-0.29952805,-0.29930929
1031,12,11,0.4005191,0.40803877
1031,13,17,-0.31249112,-0.29418688
1031,14,17,-0.25551642,-0.25658152
1031,15,11,0.53000618,0.53612556
1031,16,11,0.40017004,0.40048341
1032,1,11,0.5661956,0.55580258
1032,2,17,-0.2868852,-0.33387374
1032,3,17,-0.30184331,-0.31352856
1032,4,11,0.37858691,0.38206958
1032,5,11,0.38142499,0.37952788
1032,6,17,-0.30472004,-0.29827607
1032,7,17,-0.30255262,-0.29565532
1032,8,11,0.38640367,0.38653238
1032,9,11,0.37117391,0.37299004
1032,10,17,-0.31069456,-0.28776063
1032,11,17,-0.30593426,-0.29707033
1032,12,11,0.39206725,0.399384
1032,13,17,-0.30551367,-0.29909621
1032,14,17,-0.26379751,-0.2615774
1032,15,11,0.51002038,0.51316577
1032,16,11,0.39606844,0.39736602
1033,1,11,0.50653034,0.51972295
1033,2,17,-0.46705798,-0.40975714
1033,3,17,-0.36163589,-0.36766493
1033,4,11,0.34902352,0.36519141
1033,5,11,0.35561634,0.35507256
1033,6,17,-0.35771803,-0.36738685
1033,7,17,-0.37666864,-0.37872225
1033,8,11,0.37037226,0.36630371
1033,9,11,0.37515682,0.37315815
1033,10,17,-0.35423168,-0.37067314
1033,11,17,-0.3543478,-0.37011302
1033,12,11,0.7157096,0.71668682
1033,13,11,0.39564827,0.39342081
1033,14,17,-0.36636904,-0.37851034
1033,15,17,-0.34502869,-0.3470708
1033,16,11,0.52527962,0.51874342
1033,17,11,0.3897209,0.38159865
1034,1,11,0.51602379,0.50525948
1034,2,17,-0.28119414,-0.33210912
1034,3,17,-0.30642696,-0.3129057
1034,4,11,0.38586775,0.37890267
1034,5,11,0.36887973,0.36844751
1034,6,17,-0.30015428,-0.29792139
1034,7,17,-0.30118825,-0.30099735
1034,8,11,0.39271167,0.39392158
1034,9,11,0.39411064,0.39738798
1034,10,17,-0.31846827,-0.28932543
1034,11,17,-0.31094587,-0.29911115
1034,12,11,0.38635023,0.38825153
1034,13,17,-0.32385442,-0.30299515
1034,14,17,-0.26091919,-0.26161519
1034,15,11,0.55169483,0.55501637
1034,16,11,0.40751271,0.40979334
1035,1,11,0.52810791,0.53759585
1035,2,17,-0.47576887,-0.41651551
1035,3,17,-0.38801256,-0.38355815
1035,4,11,0.34856371,0.36651437
1035,5,11,0.36106315,0.3610313
1035,6,17,-0.36149636,-0.3697814
1035,7,17,-0.35411015,-0.36780477
1035,8,11,0.36046629,0.35708198
1035,9,11,0.36818487,0.36420012
1035,10,17,-0.34783205,-0.3688143
1035,11,17,-0.36393974,-0.37740637
1035,12,11,0.72211345,0.72149071
1035,13,11,0.37026483,0.36736904
1035,14,17,-0.35746497,-0.37537974
1035,15,17,-0.33548415,-0.33795547
1035,16,11,0.53336847,0.54038399
1035,17,11,0.39197624,0.38154836
1036,1,11,0.51749613,0.50603874
1036,2,17,-0.2832157,-0.32528788
1036,3,17,-0.30886368,-0.30611961
1036,4,11,0.3872338,0.3825508
1036,5,11,0.39317864,0.39158208
1036,6,17,-0.3059116,-0.30294202
1036,7,17,-0.3087378,-0.3027133
1036,8,11,0.38579354,0.38377457
1036,9,11,0.39201347,0.39148319
1036,10,17,-0.31308844,-0.29898542
1036,11,17,-0.3083762,-0.30073958
1036,12,11,0.37772994,0.38427666
1036,13,17,-0.3202589,-0.30029444
1036,14,17,-0.258305,-0.25966175
1036,15,11,0.55029641,0.55575755
1036,16,11,0.40301534,0.40128042
1037,1,11,0.49782971,0.50924125
1037,2,17,-0.45033006,-0.40042591
1037,3,17,-0.3762665,-0.37282985
1037,4,11,0.36935038,0.38326632
1037,5,11,0.33831119,0.33830265
1037,6,17,-0.35687741,-0.36052381
1037,7,17,-0.37237314,-0.37131046
1037,8,11,0.37308441,0.37028676
1037,9,11,0.36247926,0.36097694
1037,10,17,-0.34964928,-0.36145094
1037,11,17,-0.35050284,-0.36476685
1037,12,11,0.70988905,0.71034563
1037,13,11,0.38951084,0.38929162
1037,14,17,-0.33999619,-0.36663136
1037,15,17,-0.3567362,-0.35463559
1037,16,11,0.53419545,0.5232488
1037,17,11,0.37808129,0.3676148
1038,1,11,0.51086711,0.52931596
1038,2,17,-0.46626708,-0.41234633
1038,3,17,-0.38679136,-0.38090531
1038,4,11,0.37275311,0.38631012
1038,5,11,0.34602856,0.34593733
1038,6,17,-0.34351612,-0.36157505
1038,7,17,-0.3630466,-0.36979434
1038,8,11,0.35606545,0.35043041
1038,9,11,0.37118654,0.3698869
1038,10,17,-0.35925391,-0.36702902
1038,11,17,-0.35656876,-0.36775921
1038,12,11,0.70077887,0.70130426
1038,13,11,0.3960247,0.39818442
1038,14,17,-0.35661927,-0.37692926
1038,15,17,-0.33721837,-0.33784152
1038,16,11,0.5524488,0.53754474
1038,17,11,0.36312837,0.35526589
1039,1,11,0.54832865,0.54027034
1039,2,17,-0.27900055,-0.33665239
1039,3,17,-0.3190885,-0.30713507
1039,4,11,0.37932699,0.3778922
1039,5,11,0.38176576,0.3814464
1039,6,17,-0.29625675,-0.30041608
1039,7,17,-0.29773877,-0.29360344
1039,8,11,0.36587674,0.36672866
1039,9,11,0.38078509,0.38464601
1039,10,17,-0.30747732,-0.29239003
1039,11,17,-0.30670592,-0.30437088
1039,12,11,0.39587207,0.40282687
1039,13,17,-0.31775604,-0.29750982
1039,14,17,-0.26237847,-0.2611105
1039,15,11,0.53036164,0.53473666
1039,16,11,0.4040854,0.40464106
1040,1,11,0.53262937,0.52588419
1040,2,17,-0.28309278,-0.33236359
1040,3,17,-0.31246363,-0.3057678
1040,4,11,0.3827975,0.38569329
1040,5,11,0.39023844,0.39079687
1040,6,17,-0.30555248,-0.29782695
1040,7,17,-0.3072818,-0.29996749
1040,8,11,0.38233638,0.38375956
1040,9,11,0.401049,0.40211481
1040,10,17,-0.3079062,-0.30500947
1040,11,17,-0.30993511,-0.30373113
1040,12,11,0.3903179,0.39592946
1040,13,17,-0.31698643,-0.30283266
1040,14,17,-0.26713645,-0.26953386
1040,15,11,0.53239457,0.5335422
1040,16,11,0.39859172,0.39931257
1041,1,11,0.46327415,0.4746654
1041,2,17,-0.45916576,-0.40033595
1041,3,17,-0.35073408,-0.36663356
1041,4,11,0.35842441,0.36269442
1041,5,11,0.35827001,0.35731996
1041,6,17,-0.34770626,-0.36020678
1041,7,17,-0.37392597,-0.37254413
1041,8,11,0.38717124,0.37995186
1041,9,11,0.35847621,0.35964438
1041,10,17,-0.35320695,-0.35935325
1041,11,17,-0.36362085,-0.36257473
1041,12,11,0.71597691,0.71841903
1041,13,11,0.38665246,0.38760667
1041,14,17,-0.34597863,-0.36448517
1041,15,17,-0.34535616,-0.34422329
1041,16,11,0.53692569,0.52295129
1041,17,11,0.37452354,0.36710384
1042,1,11,0.54578596,0.54079318
1042,2,17,-0.27739446,-0.3365832
1042,3,17,-0.30835438,-0.30283298
1042,4,11,0.37638288,0.38037545
1042,5,11,0.38073587,0.38234481
1042,6,17,-0.30107735,-0.29374655
1042,7,17,-0.31176513,-0.29453587
1042,8,11,0.38484626,0.38724036
1042,9,11,0.39694339,0.39782724
1042,10,17,-0.3056062,-0.30010745
1042,11,17,-0.30496074,-0.29605736
1042,12,11,0.38563081,0.39195229
1042,13,17,-0.30572077,-0.29485499
1042,14,17,-0.26246945,-0.26622122
1042,15,11,0.51546457,0.51366877
1042,16,11,0.39155873,0.39073752
1043,1,11,0.51525226,0.5066874
1043,2,17,-0.27205835,-0.33508924
1043,3,17,-0.31003898,-0.30124334
1043,4,11,0.38519813,0.38379267
1043,5,11,0.35974027,0.36000859
1043,6,17,-0.30674524,-0.29056681
1043,7,17,-0.30070097,-0.30926024
1043,8,11,0.40585077,0.40353812
1043,9,11,0.39370065,0.39689543
1043,10,17,-0.32116643,-0.30113637
1043,11,17,-0.31130404,-0.30017835
1043,12,11,0.3983884,0.3974583
1043,13,17,-0.3176819,-0.29688756
1043,14,17,-0.25707265,-0.25615073
1043,15,11,0.52862542,0.53201099
1043,16,11,0.4100127,0.41012114
1044,1,11,0.5249146,0.51373102
1044,2,17,-0.27547352,-0.3309972
1044,3,17,-0.31315326,-0.30685959
1044,4,11,0.38220513,0.3796383
1044,5,11,0.39423041,0.39386422
1044,6,17,-0.30337802,-0.29672023
1044,7,17,-0.3091619,-0.29419098
1044,8,11,0.38027098,0.38226049
1044,9,11,0.38887416,0.38766313
1044,10,17,-0.30123737,-0.30116789
1044,11,17,-0.30546815,-0.29670119
1044,12,11,0.39264,0.39857518
1044,13,17,-0.31638816,-0.29430165
1044,14,17,-0.25938077,-0.25992404
1044,15,11,0.52894971,0.53276571
1044,16,11,0.39155615,0.39236471
1045,1,11,0.52753978,0.51789847
1045,2,17,-0.28423826,-0.32962278
1045,3,17,-0.3152537,-0.30700752
1045,4,11,0.39432704,0.39755925
1045,5,11,0.38409263,0.38407519
1045,6,17,-0.29919691,-0.30453141
1045,7,17,-0.30647367,-0.29647553
1045,8,11,0.37836855,0.37866131
1045,9,11,0.40951935,0.40812016
1045,10,17,-0.31097243,-0.29960098
1045,11,17,-0.30853498,-0.30120667
1045,12,11,0.37403961,0.37827399
1045,13,17,-0.31248407,-0.29419351
1045,14,17,-0.26026516,-0.2599954
1045,15,11,0.53885277,0.53840625
1045,16,11,0.39067946,0.38963917
1046,1,11,0.55466898,0.55670603
1046,2,17,-0.28908893,-0.34005118
1046,3,17,-0.30862465,-0.3102245
1046,4,11,0.38868171,0.39235982
1046,5,11,0.35882712,0.35744152
1046,6,17,-0.29887981,-0.29608189
1046,7,17,-0.30112328,-0.30237702
1046,8,11,0.39289443,0.39459985
1046,9,11,0.40380042,0.40439219
1046,10,17,-0.3153284,-0.30042741
1046,11,17,-0.3105672,-0.30023713
1046,12,11,0.38823463,0.39341382
1046,13,17,-0.31307758,-0.30022874
1046,14,17,-0.25917909,-0.26328753
1046,15,11,0.5243423,0.52875646
1046,16,11,0.38441941,0.38524568
1047,1,11,0.50458759,0.51660827
1047,2,17,-0.46459538,-0.41018623
1047,3,17,-0.38374169,-0.3819962
1047,4,11,0.37674179,0.38945203
1047,5,11,0.35789266,0.35730316
1047,6,17,-0.3589219,-0.36672427
1047,7,17,-0.36675874,-0.37024235
1047,8,11,0.36533374,0.35897983
1047,9,11,0.37068955,0.36874469
1047,10,17,-0.34545109,-0.36428585
1047,11,17,-0.36171526,-0.37127813
1047,12,11,0.71557406,0.71553531
1047,13,11,0.35548216,0.35065076
1047,14,17,-0.34411676,-0.36541645
1047,15,17,-0.33777387,-0.3401104
1047,16,11,0.52033001,0.52904262
1047,17,11,0.39644311,0.38392319
1048,1,11,0.50033841,0.4917566
1048,2,17,-0.28133043,-0.32616015
1048,3,17,-0.31098515,-0.30529595
1048,4,11,0.38998211,0.38816496
1048,5,11,0.39339948,0.39308145
1048,6,17,-0.2993612,-0.30263077
1048,7,17,-0.30672427,-0.2975268
1048,8,11,0.37989088,0.38070592
1048,9,11,0.39181619,0.38685395
1048,10,17,-0.30306601,-0.29738954
1048,11,17,-0.30818129,-0.29426443
1048,12,11,0.39233159,0.39293967
1048,13,17,-0.31025111,-0.291744
1048,14,17,-0.25076738,-0.24762618
1048,15,11,0.52048863,0.52582832
1048,16,11,0.40241953,0.40330696
1049,1,11,0.54682519,0.55295336
1049,2,17,-0.47135921,-0.41683164
1049,3,17,-0.38636291,-0.38007125
1049,4,11,0.3626496,0.37892689
1049,5,11,0.34825267,0.35158643
1049,6,17,-0.35518628,-0.36521644
1049,7,17,-0.38659945,-0.38206328
1049,8,11,0.36326887,0.35869134
1049,9,11,0.35463567,0.3550052
1049,10,17,-0.3541348,-0.3678307
1049,11,17,-0.35649696,-0.37256964
1049,12,11,0.7236828,0.7260145
1049,13,11,0.39222056,0.39162861
1049,14,17,-0.34008562,-0.36645597
1049,15,17,-0.34880147,-0.3532189
1049,16,11,0.50933259,0.49946236
1049,17,11,0.39815875,0.38998912
1050,1,11,0.54942971,0.54808789
1050,2,17,-0.28539254,-0.34951357
1050,3,17,-0.31870958,-0.31268561
1050,4,11,0.39506897,0.40039862
1050,5,11,0.38957912,0.39098018
1050,6,17,-0.31552928,-0.30210098
1050,7,17,-0.31048357,-0.30546454
1050,8,11,0.38642285,0.38741143
1050,9,11,0.38918029,0.38997022
1050,10,17,-0.30672545,-0.30538178
1050,11,17,-0.30860617,-0.30224574
1050,12,11,0.40277705,0.40674167
1050,13,17,-0.31919206,-0.30722984
1050,14,17,-0.27119236,-0.26881604
1050,15,11,0.53764597,0.54315204
1050,16,11,0.38572711,0.38669604
1051,1,11,0.45180304,0.46110479
1051,2,17,-0.44667106,-0.39250115
1051,3,17,-0.35599312,-0.3646555
1051,4,11,0.36180728,0.36886069
1051,5,11,0.3691208,0.36570133
1051,6,17,-0.35905895,-0.36431406
1051,7,17,-0.35076601,-0.36047704
1051,8,11,0.35953107,0.35842533
1051,9,11,0.36550875,0.35966647
1051,10,17,-0.36604322,-0.367675
1051,11,17,-0.37678028,-0.37523359
1051,12,11,0.70424957,0.70290698
1051,13,11,0.38810196,0.38708836
1051,14,17,-0.33675415,-0.36654874
1051,15,17,-0.33559605,-0.33447745
1051,16,11,0.55047766,0.55308364
1051,17,11,0.37706277,0.36904494
1052,1,11,0.46837054,0.4781287
1052,2,17,-0.45184458,-0.39609309
1052,3,17,-0.37370029,-0.37654669
1052,4,11,0.35471668,0.36151721
1052,5,11,0.368801,0.36623857
1052,6,17,-0.36690522,-0.36905701
1052,7,17,-0.36362317,-0.36555402
1052,8,11,0.35725646,0.35576199
1052,9,11,0.39347434,0.38620203
1052,10,17,-0.36302823,-0.36859679
1052,11,17,-0.33356693,-0.35584185
1052,12,11,0.69387693,0.69764353
1052,13,11,0.38461444,0.37512626
1052,14,17,-0.35066414,-0.36584757
1052,15,17,-0.34913544,-0.34711722
1052,16,11,0.54214486,0.54322722
1052,17,11,0.38921277,0.38080872
1053,1,11,0.51762105,0.52844986
1053,2,17,-0.46265759,-0.40968287
1053,3,17,-0.37544079,-0.3742215
1053,4,11,0.34416982,0.36057274
1053,5,11,0.36475289,0.36599741
1053,6,17,-0.36466212,-0.36929715
1053,7,17,-0.36378688,-0.36731862
1053,8,11,0.36315551,0.36240681
1053,9,11,0.35465372,0.35278977
1053,10,17,-0.35045108,-0.36383676
1053,11,17,-0.35758741,-0.3675051
1053,12,11,0.72837811,0.72497104
1053,13,11,0.39445231,0.39445542
1053,14,17,-0.35431515,-0.37647231
1053,15,17,-0.33909592,-0.34348488
1053,16,11,0.53090158,0.51920695
1053,17,11,0.36991202,0.36296919
1054,1,11,0.56643998,0.56268355
1054,2,17,-0.28958279,-0.34475782
1054,3,17,-0.31283467,-0.32386919
1054,4,11,0.39053292,0.38946142
1054,5,11,0.39104624,0.39262917
1054,6,17,-0.31361565,-0.29897965
1054,7,17,-0.31045346,-0.29949665
1054,8,11,0.39351698,0.39452921
1054,9,11,0.36491219,0.36535903
1054,10,17,-0.30764803,-0.29774676
1054,11,17,-0.3001844,-0.30037559
1054,12,11,0.38882046,0.39625895
1054,13,17,-0.31253746,-0.29469082
1054,14,17,-0.26639977,-0.26356213
1054,15,11,0.52547669,0.52922946
1054,16,11,0.39251082,0.39332782
1055,1,11,0.48116393,0.49389135
1055,2,17,-0.44729558,-0.39809281
1055,3,17,-0.37572203,-0.37389457
1055,4,11,0.34605843,0.3555047
1055,5,11,0.3715787,0.36905955
1055,6,17,-0.36380889,-0.37146222
1055,7,17,-0.36897996,-0.37173127
1055,8,11,0.36750572,0.36589194
1055,9,11,0.38157885,0.37853539
1055,10,17,-0.3587117,-0.36849514
1055,11,17,-0.36423602,-0.37091039
1055,12,11,0.71707585,0.71956411
1055,13,11,0.37577371,0.37641459
1055,14,17,-0.34713966,-0.36796878
1055,15,17,-0.34042379,-0.34165674
1055,16,11,0.53614337,0.52389163
1055,17,11,0.38943899,0.38145867
1056,1,11,0.45908877,0.46572699
1056,2,17,-0.43237447,-0.3906555
1056,3,17,-0.36790582,-0.37372862
1056,4,11,0.37528179,0.37070711
1056,5,11,0.35130233,0.3486395
1056,6,17,-0.36105994,-0.36075959
1056,7,17,-0.35586822,-0.35989061
1056,8,11,0.37033895,0.3687513
1056,9,11,0.36007309,0.35613153
1056,10,17,-0.34605547,-0.3557041
1056,11,17,-0.35384312,-0.36094487
1056,12,11,0.71803661,0.71923654
1056,13,11,0.38131022,0.37994022
1056,14,17,-0.35893384,-0.36970615
1056,15,17,-0.34153306,-0.33804649
1056,16,11,0.51859758,0.52290678
1056,17,11,0.3835446,0.37739596
1057,1,11,0.47097738,0.48338375
1057,2,17,-0.45254682,-0.39727873
1057,3,17,-0.37581949,-0.37280894
1057,4,11,0.36047492,0.36894732
1057,5,11,0.37253401,0.37315538
1057,6,17,-0.34597411,-0.36033813
1057,7,17,-0.36833518,-0.36833238
1057,8,11,0.3700243,0.36467237
1057,9,11,0.37397216,0.37036823
1057,10,17,-0.36504912,-0.36930509
1057,11,17,-0.36439175,-0.37104341
1057,12,11,0.72812462,0.72443102
1057,13,11,0.37787031,0.37775105
1057,14,17,-0.35333436,-0.37109226
1057,15,17,-0.3424776,-0.34178661
1057,16,11,0.53556598,0.52058783
1057,17,11,0.37838474,0.36868861
1058,1,11,0.54265679,0.53437203
1058,2,17,-0.28320735,-0.33078817
1058,3,17,-0.30347868,-0.30492172
1058,4,11,0.37558016,0.37307391
1058,5,11,0.37626445,0.37446667
1058,6,17,-0.29539806,-0.29286662
1058,7,17,-0.31553169,-0.28960916
1058,8,11,0.3866248,0.39121408
1058,9,11,0.40826525,0.40734588
1058,10,17,-0.30677518,-0.3130837
1058,11,17,-0.31090534,-0.30041492
1058,12,11,0.39938405,0.40958743
1058,13,17,-0.31832178,-0.29468343
1058,14,17,-0.27186327,-0.28213533
1058,15,11,0.53212403,0.53247257
1058,16,11,0.38458181,0.38597046
1059,1,11,0.4708325,0.47819536
1059,2,17,-0.44645551,-0.39349278
1059,3,17,-0.36705471,-0.37335129
1059,4,11,0.35450014,0.35946759
1059,5,11,0.36664556,0.35714456
1059,6,17,-0.36024169,-0.36929539
1059,7,17,-0.34086117,-0.35782021
1059,8,11,0.36966053,0.36524959
1059,9,11,0.36972889,0.36716788
1059,10,17,-0.35110122,-0.35926031
1059,11,17,-0.3728784,-0.3638638
1059,12,11,0.71742436,0.71666997
1059,13,11,0.36880067,0.36968993
1059,14,17,-0.35118531,-0.36486478
1059,15,17,-0.33792141,-0.3354843
1059,16,11,0.53435937,0.53335521
1059,17,11,0.37574742,0.37049279
1060,1,11,0.55800402,0.54985611
1060,2,17,-0.28168246,-0.33530391
1060,3,17,-0.30187246,-0.31332799
1060,4,11,0.37403886,0.37742411
1060,5,11,0.36750626,0.36893057
1060,6,17,-0.30422239,-0.29451952
1060,7,17,-0.31008958,-0.29767182
1060,8,11,0.38364124,0.38174677
1060,9,11,0.39578259,0.39429997
1060,10,17,-0.31407554,-0.30325804
1060,11,17,-0.3105448,-0.30429183
1060,12,11,0.38429158,0.38843861
1060,13,17,-0.32185868,-0.29982172
1060,14,17,-0.25970777,-0.25994068
1060,15,11,0.54341952,0.54897137
1060,16,11,0.39736959,0.39846799
1061,1,11,0.47549585,0.48497369
1061,2,17,-0.45276987,-0.39921439
1061,3,17,-0.35975893,-0.36829944
1061,4,11,0.35597004,0.36671939
1061,5,11,0.35208923,0.34969744
1061,6,17,-0.35713884,-0.3622211
1061,7,17,-0.36499704,-0.36776165
1061,8,11,0.36991531,0.36758756
1061,9,11,0.36702264,0.36501227
1061,10,17,-0.35299405,-0.36465073
1061,11,17,-0.36040825,-0.3694964
1061,12,11,0.70992738,0.71315981
1061,13,11,0.3771748,0.37667668
1061,14,17,-0.34581098,-0.36718562
1061,15,17,-0.33876637,-0.33848488
1061,16,11,0.53227086,0.52978362
1061,17,11,0.39277824,0.38370375
1062,1,11,0.45165075,0.46097205
1062,2,17,-0.45045137,-0.39465443
1062,3,17,-0.35187508,-0.36667342
1062,4,11,0.37292214,0.37541766
1062,5,11,0.35939349,0.3579919
1062,6,17,-0.34641052,-0.35832494
1062,7,17,-0.37218088,-0.36705969
1062,8,11,0.37357363,0.37261179
1062,9,11,0.34401332,0.34508575
1062,10,17,-0.35893867,-0.35917545
1062,11,17,-0.3679821,-0.36722286
1062,12,11,0.70832442,0.70475385
1062,13,11,0.40627236,0.40637732
1062,14,17,-0.35561211,-0.37695341
1062,15,17,-0.33165704,-0.33026195
1062,16,11,0.56245087,0.54516604
1062,17,11,0.35650685,0.35194977
1063,1,11,0.48451031,0.47410744
1063,2,17,-0.27457714,-0.32550995
1063,3,17,-0.30166017,-0.30666171
1063,4,11,0.39377136,0.38839292
1063,5,11,0.38228507,0.38476007
1063,6,17,-0.30829415,-0.29331421
1063,7,17,-0.30927487,-0.2943353
1063,8,11,0.39013632,0.39168204
1063,9,11,0.39791934,0.39780015
1063,10,17,-0.30280487,-0.29959641
1063,11,17,-0.30027946,-0.29908353
1063,12,11,0.37929937,0.38583556
1063,13,17,-0.31533245,-0.29277014
1063,14,17,-0.25792656,-0.25943892
1063,15,11,0.54386804,0.55146332
1063,16,11,0.39835989,0.39666866
1064,1,11,0.50148,0.4941173
1064,2,17,-0.2813729,-0.32689702
1064,3,17,-0.31538885,-0.30461474
1064,4,11,0.40705533,0.40096653
1064,5,11,0.37948066,0.37872386
1064,6,17,-0.30735345,-0.29428314
1064,7,17,-0.30510586,-0.29588041
1064,8,11,0.38069531,0.3807791
1064,9,11,0.40337118,0.40168135
1064,10,17,-0.30441664,-0.30320713
1064,11,17,-0.30636257,-0.29765502
1064,12,11,0.38540553,0.39152254
1064,13,17,-0.3085584,-0.29705879
1064,14,17,-0.26024681,-0.26371798
1064,15,11,0.54318996,0.54654857
1064,16,11,0.38812744,0.38897496
1065,1,11,0.50526484,0.52270367
1065,2,17,-0.46477492,-0.40614015
1065,3,17,-0.39088204,-0.38074543
1065,4,11,0.34316146,0.35249714
1065,5,11,0.37801527,0.37816542
1065,6,17,-0.3483879,-0.36854829
1065,7,17,-0.36109295,-0.37215143
1065,8,11,0.40181728,0.39250662
1065,9,11,0.36912072,0.36414704
1065,10,17,-0.36192086,-0.37085963
1065,11,17,-0.36645256,-0.37312895
1065,12,11,0.7223482,0.7231209
1065,13,11,0.37297978,0.37324298
1065,14,17,-0.34331072,-0.36438546
1065,15,17,-0.34215154,-0.34401226
1065,16,11,0.50097701,0.49673779
1065,17,11,0.3852889,0.37685004
1066,1,11,0.49506242,0.48674747
1066,2,17,-0.26345704,-0.32458079
1066,3,17,-0.3038701,-0.29314956
1066,4,11,0.37118107,0.36478066
1066,5,11,0.38988183,0.38892604
1066,6,17,-0.2968465,-0.29206013
1066,7,17,-0.30756718,-0.29062311
1066,8,11,0.38558407,0.38776955
1066,9,11,0.38838622,0.38898918
1066,10,17,-0.29966493,-0.29504361
1066,11,17,-0.30522157,-0.29253275
1066,12,11,0.40686834,0.41388983
1066,13,17,-0.31330517,-0.29556807
1066,14,17,-0.26284368,-0.26640412
1066,15,11,0.53032595,0.53141748
1066,16,11,0.38548622,0.38744193
1067,1,11,0.51405106,0.50843259
1067,2,17,-0.27555872,-0.32899311
1067,3,17,-0.3076921,-0.29763495
1067,4,11,0.38722528,0.39063148
1067,5,11,0.39470744,0.3959947
1067,6,17,-0.3097181,-0.29555679
1067,7,17,-0.30079274,-0.30150785
1067,8,11,0.3887065,0.38946849
1067,9,11,0.38551887,0.3871015
1067,10,17,-0.30412518,-0.29285693
1067,11,17,-0.2979189,-0.29713338
1067,12,11,0.384308,0.38926367
1067,13,17,-0.31639529,-0.29705559
1067,14,17,-0.26677606,-0.27073224
1067,15,11,0.53928043,0.5341735
1067,16,11,0.3851795,0.38640491
1068,1,11,0.48195622,0.46493902
1068,2,17,-0.27842901,-0.30924761
1068,3,17,-0.29767147,-0.29548931
1068,4,11,0.387376,0.3853566
1068,5,11,0.39154035,0.3927657
1068,6,17,-0.30299268,-0.29756624
1068,7,17,-0.29897414,-0.30139505
1068,8,11,0.39743007,0.39696366
1068,9,11,0.38875538,0.39150549
1068,10,17,-0.31018833,-0.29083075
1068,11,17,-0.29800914,-0.29725304
1068,12,11,0.38995065,0.3963802
1068,13,17,-0.31070974,-0.29344643
1068,14,17,-0.26503594,-0.26967489
1068,15,11,0.53464363,0.53492968
1068,16,11,0.39035815,0.39206298
1069,1,11,0.45783448,0.46687331
1069,2,17,-0.44871474,-0.39425945
1069,3,17,-0.35999966,-0.3702459
1069,4,11,0.34709025,0.35208022
1069,5,11,0.36601143,0.36508013
1069,6,17,-0.35364064,-0.36333695
1069,7,17,-0.3668193,-0.36780399
1069,8,11,0.36471479,0.3599112
1069,9,11,0.36899943,0.36867753
1069,10,17,-0.34650599,-0.36282804
1069,11,17,-0.37377772,-0.37644423
1069,12,11,0.7159573,0.71666605
1069,13,11,0.36079018,0.36141338
1069,14,17,-0.35101267,-0.36723844
1069,15,17,-0.32733874,-0.32452988
1069,16,11,0.54757163,0.54717632
1069,17,11,0.39884004,0.38880875
1070,1,11,0.53220381,0.52449501
1070,2,17,-0.27886131,-0.33259027
1070,3,17,-0.3114623,-0.29913282
1070,4,11,0.36965424,0.37428535
1070,5,11,0.39015137,0.39024736
1070,6,17,-0.30112183,-0.30119498
1070,7,17,-0.2954443,-0.30941051
1070,8,11,0.38815782,0.38744633
1070,9,11,0.37119978,0.37221757
1070,10,17,-0.30810874,-0.29963166
1070,11,17,-0.31060599,-0.30003103
1070,12,11,0.38590103,0.39250346
1070,13,17,-0.31860304,-0.29332739
1070,14,17,-0.2636167,-0.26127144
1070,15,11,0.54874419,0.55735429
1070,16,11,0.40181202,0.39804072
1071,1,11,0.55497126,0.54684615
1071,2,17,-0.28274139,-0.33581175
1071,3,17,-0.31742964,-0.30264946
1071,4,11,0.38267178,0.38332633
1071,5,11,0.38027253,0.38171827
1071,6,17,-0.31004003,-0.29377579
1071,7,17,-0.31164731,-0.29858339
1071,8,11,0.40060451,0.40314876
1071,9,11,0.39372334,0.39560366
1071,10,17,-0.30968797,-0.29852225
1071,11,17,-0.30262554,-0.29681761
1071,12,11,0.38906181,0.39457121
1071,13,17,-0.30678503,-0.29916849
1071,14,17,-0.26675775,-0.2881614
1071,15,11,0.52272426,0.52386638
1071,16,11,0.3836851,0.3844094
1072,1,11,0.46744359,0.47520227
1072,2,17,-0.43211548,-0.39326069
1072,3,17,-0.38253648,-0.37931871
1072,4,11,0.38066172,0.38133746
1072,5,11,0.35883078,0.35658675
1072,6,17,-0.35659397,-0.36553066
1072,7,17,-0.3696124,-0.37280669
1072,8,11,0.37491887,0.36794532
1072,9,11,0.37690045,0.37415706
1072,10,17,-0.36075454,-0.36728315
