Conf.,atom,Ref. Fx(Ha/Bohr),Ref. Fy(Ha/Bohr),Ref. Fz(Ha/Bohr),NN Fx(Ha/Bohr),NN Fy(Ha/Bohr),NN Fz(Ha/Bohr)
140,8,-0.00492112,-0.01779093,-0.00046379,-0.00271434,-0.01757888,-0.0007074
140,9,0.01295913,0.0086089,-0.00003557,0.0139352,0.00869253,0.00024793
140,10,0.00666942,0.00523558,0.00023431,0.00610537,0.00474937,0.00001531
140,11,-0.01335754,-0.00489028,0.00071863,-0.01304455,-0.00416179,0.00026296
140,12,-0.00167391,-0.0069807,0.00030444,-0.00188433,-0.00658794,0.00027833
140,13,0.01611329,0.02543168,-0.00183356,0.01509397,0.02480973,-0.0016595
140,14,-0.00376465,-0.01153417,-0.00026607,-0.00342572,-0.01085606,-0.00030552
140,15,-0.00357621,0.00479538,-0.00043321,-0.00346789,0.00453533,-0.00036464
140,16,0.01726447,-0.00428167,0.00105739,0.01687526,-0.00489309,0.00092302
140,17,-0.00636881,-0.00843512,0.00055899,-0.00547902,-0.00848539,0.00102002
141,1,-0.01319567,0.02495575,0.0005878,-0.01295266,0.02591967,0.00053994
141,2,-0.00405511,-0.01334774,-0.0001843,-0.00389805,-0.01457982,-0.00011126
141,3,-0.00780591,-0.00165789,0.0001371,-0.00780505,-0.00175837,0.00061233
141,4,0.00708957,-0.01688573,0.00028948,0.00685018,-0.01637045,-0.00021216
141,5,-0.00478365,0.02028213,-0.00078441,-0.00574058,0.02060138,-0.00146411
141,6,-0.00660769,-0.00816888,-0.00014545,-0.00618383,-0.0084193,0.0004943
141,7,0.00871876,0.00566877,-0.0001727,0.00897453,0.00551747,0.00018748
141,8,0.01245991,-0.01742038,0.0002916,0.01225571,-0.01706095,0.00000333
141,9,-0.00747917,0.01924201,-0.00044231,-0.00804914,0.01886352,-0.00087122
141,10,-0.00945255,-0.00650254,0.00002797,-0.00853009,-0.00682356,0.00039358
141,11,0.00435114,-0.00181214,0.00028593,0.00427918,-0.00170607,0.00083769
141,12,0.00425667,0.01921467,-0.0000902,0.00424621,0.01949163,-0.00047329
141,13,-0.00413205,-0.00319517,-0.00052106,-0.00445101,-0.00323572,-0.00017258
141,14,-0.00307289,-0.00202461,-0.00017982,-0.00300223,-0.00218814,-0.00010993
141,15,0.01593219,-0.00652252,0.00072201,0.01571781,-0.00685666,0.00066428
141,16,0.00777644,-0.01182572,0.00017837,0.008289,-0.01139464,-0.00031838
142,1,-0.00298364,0.00912242,0.00001644,-0.00281902,0.00831985,0.00007077
142,2,-0.0057392,0.0011241,0.00005789,-0.00559896,0.00169309,-0.0001055
142,3,-0.02306909,-0.00306141,0.00021119,-0.02251495,-0.00419226,-0.00015408
142,4,0.00452136,-0.0092943,-0.00021673,0.00389551,-0.00826603,0.00025196
142,5,0.01374019,0.01444084,0.00028256,0.01271075,0.01493772,0.00093216
142,6,0.00282384,-0.00547256,-0.00030432,0.00251345,-0.005315,-0.00087437
142,7,-0.01621759,-0.00149427,0.00026765,-0.01585326,-0.00207401,-0.00002987
142,8,0.00385787,-0.00868718,-0.00028113,0.00390482,-0.00862588,0.0000061
142,9,0.01059309,0.01563156,-0.00014929,0.0109775,0.01582176,-0.00028345
142,10,-0.00585465,-0.00869951,0.00006852,-0.00498886,-0.00890097,0.00010701
142,11,-0.00568093,0.00769868,0.000286,-0.00543798,0.00799042,0.00033482
142,12,-0.00442994,-0.00993798,0.00021964,-0.00474382,-0.01047423,0.00022651
142,13,0.00210528,0.01561071,-0.00061396,0.00149303,0.01581204,-0.0006422
142,14,-0.0051572,-0.00361235,-0.0010012,-0.00370899,-0.00296724,-0.00069374
142,15,0.00252642,0.01053795,-0.00068754,0.00282906,0.01086973,-0.0006747
142,16,0.01788509,-0.00949292,0.00177708,0.01627205,-0.01000961,0.00155045
142,17,0.01107908,-0.01441377,0.00006721,0.01106966,-0.01461937,-0.00002188
143,1,0.00344073,-0.00031218,0.00101755,0.00392842,-0.00116569,0.00144102
143,2,-0.00614471,0.00968625,0.00026681,-0.00658985,0.01008751,-0.00009034
143,3,-0.01995105,-0.00357284,-0.00006159,-0.01880928,-0.00289797,-0.00013489
143,4,0.00516682,-0.01563918,-0.00014507,0.00477559,-0.01619408,-0.00029517
143,5,0.00844999,0.01451273,-0.00159082,0.00782671,0.01448739,-0.00187958
143,6,-0.01119479,0.00068691,-0.00073403,-0.01049901,0.00113867,-0.00034597
143,7,-0.00886706,0.0002646,0.00009481,-0.00848751,0.00039557,-0.0001409
143,8,0.00405888,-0.0138671,0.00170559,0.00316801,-0.01361799,0.00201244
143,9,0.01316523,0.01436218,-0.00040024,0.01243685,0.01389605,-0.00008235
143,10,-0.00334832,-0.00142152,-0.00028541,-0.00233939,-0.00170473,-0.00057632
143,11,-0.00511077,0.00211557,0.00015924,-0.00535039,0.00244062,0.00030898
143,12,0.00860935,0.01642185,-0.00093105,0.00909863,0.01642685,-0.0011751
143,13,-0.00725391,0.00076695,-0.00025081,-0.00743953,0.00151649,-0.00010632
143,14,-0.00650821,-0.00348217,-0.00008653,-0.00708304,-0.00409411,-0.00003925
143,15,0.01770454,-0.00628466,0.00073105,0.01787418,-0.00622429,0.00071635
143,16,0.00778328,-0.01423738,0.00051049,0.00748962,-0.01449029,0.00038741
144,1,-0.00832877,0.00541246,0.00008158,-0.00882697,0.00571459,0.00011429
144,2,-0.00189704,0.00339002,0.00029281,-0.001832,0.00329368,0.00018559
144,3,-0.01474423,0.00368069,0.00005774,-0.0143341,0.00354615,-0.00018078
144,4,0.00385466,-0.01791567,-0.00066334,0.00404447,-0.01854837,-0.000378
144,5,0.01111205,0.00844973,0.00026802,0.01113316,0.00886101,0.00070614
144,6,-0.00774334,0.00146895,0.00002044,-0.00834023,0.00192516,-0.0002844
144,7,-0.00894081,-0.00326593,0.00019928,-0.00818295,-0.00337586,0.00028606
144,8,0.00663412,-0.00865788,0.0002439,0.00636146,-0.00884776,0.00007019
144,9,0.01210706,0.01781126,-0.00098716,0.01205077,0.01753111,-0.00133764
144,10,-0.00974936,-0.00609349,-0.00009803,-0.00896985,-0.00635273,0.00022357
144,11,-0.00913555,0.00278095,0.0003712,-0.00819226,0.00271618,0.00043037
144,12,0.00628392,0.00617229,-0.00070594,0.00607885,0.00538611,-0.00054317
144,13,0.01439442,0.01767275,-0.00154229,0.01325142,0.01831234,-0.00164518
144,14,-0.00933791,-0.0060344,-0.00070067,-0.00999697,-0.00577532,-0.00052378
144,15,-0.01553562,-0.01376745,0.0005801,-0.01518388,-0.01416051,0.00038915
144,16,0.02022474,0.00061483,0.00120806,0.02074024,0.0016865,0.0012126
144,17,0.01080168,-0.0117191,0.00137431,0.01019882,-0.0119123,0.00127499
145,1,-0.00386818,0.00421031,-0.0001047,-0.00351194,0.00438285,-0.00016686
145,2,-0.01116602,0.00596462,-0.0001583,-0.01128266,0.00596249,-0.00012566
145,3,-0.01320257,-0.00545396,0.00002206,-0.01348097,-0.00530914,-0.00010089
145,4,0.00613504,-0.01193621,0.00079679,0.00659055,-0.01236698,0.00093647
145,5,-0.0030034,0.02088768,0.00038057,-0.00363261,0.0205543,0.00067461
145,6,0.00355527,-0.00874586,-0.00064361,0.00398106,-0.00853666,-0.00090075
145,7,0.00596379,0.00254566,0.00005988,0.00645291,0.00256289,-0.00003269
145,8,-0.00085261,-0.01400855,-0.00033192,-0.00130182,-0.01339028,-0.00025644
145,9,-0.00097828,0.01902517,0.00029292,-0.00102565,0.01883694,0.00036068
145,10,-0.00146147,-0.00697003,-0.0000656,-0.00097491,-0.00755398,-0.0001461
145,11,-0.00681381,0.00277835,-0.00032693,-0.00659646,0.00283756,-0.00037259
145,12,0.01250362,0.02586503,-0.00006898,0.01246755,0.02628588,-0.0001308
145,13,0.00202738,-0.01134928,0.00006263,0.00054951,-0.01166094,0.0000496
145,14,-0.00356227,0.0029786,-0.00021747,-0.00328542,0.00311461,-0.0001964
145,15,0.00976848,-0.01068393,0.00060474,0.01057554,-0.01073097,0.00063949
145,16,0.00495503,-0.01510761,-0.00030206,0.00447531,-0.01498858,-0.00023167
146,1,-0.00717916,0.01100916,0.00028341,-0.00818627,0.0111624,0.00026276
146,2,-0.00032065,-0.00190267,-0.00005977,-0.0000655,-0.00226264,-0.00008749
146,3,-0.02014849,0.00659441,0.00055022,-0.01900155,0.00679072,0.0004397
146,4,-0.00381629,-0.01989864,-0.00041111,-0.0041628,-0.02020092,-0.00032095
146,5,0.01617148,0.01050507,-0.00002032,0.01612778,0.01093593,0.00038084
146,6,-0.00011851,-0.00082861,-0.00018596,-0.00054368,-0.00078035,-0.00046281
146,7,-0.010307,0.00248677,0.00034498,-0.00971581,0.00237378,0.00024304
146,8,0.00976923,-0.01437077,-0.00016136,0.00936697,-0.01433895,-0.00009534
146,9,0.0076626,0.01289491,-0.00021323,0.00723287,0.01269158,-0.00042726
146,10,-0.01133875,-0.00133745,0.00007251,-0.00993061,-0.00154463,0.00023942
146,11,-0.00616263,0.01192973,-0.0002736,-0.00674572,0.01229236,-0.00020728
146,12,0.00111794,-0.00230363,0.00029217,0.00085088,-0.00258767,0.00021164
146,13,0.00744644,0.01559792,-0.00021683,0.00744635,0.01578129,-0.00033774
146,14,0.00493795,-0.00655922,0.00007243,0.00379981,-0.00604636,0.00016121
146,15,-0.00738291,-0.00699361,-0.00041032,-0.007344,-0.00731404,-0.00017134
146,16,0.00633275,0.00263664,0.00025743,0.00748696,0.00243092,0.00016063
146,17,0.01333601,-0.01946003,0.00007935,0.01338432,-0.01938343,0.00001097
147,1,-0.01153491,0.01438625,0.00022157,-0.01134419,0.01506941,0.00014597
147,2,-0.00391879,-0.00665141,-0.00021423,-0.00356807,-0.00750264,-0.00010126
147,3,-0.00427983,-0.00123514,0.00005511,-0.00434679,-0.00134398,0.00020076
147,4,0.00621622,-0.00933984,0.00028166,0.00567634,-0.00918585,0.00003421
147,5,0.00001002,0.01818052,-0.0000696,-0.00024058,0.01939253,0.00002218
147,6,-0.0019964,-0.01085931,-0.00048712,-0.00245553,-0.01125954,-0.00057624
147,7,-0.00819349,0.00499234,0.00016302,-0.0086109,0.00377453,0.00002914
147,8,-0.00113942,-0.01422247,0.000352,0.00061958,-0.01389735,0.00059446
147,9,0.00339473,0.01301676,-0.00062161,0.00421552,0.01272165,-0.00064312
147,10,0.00246464,-0.00323774,-0.00002036,0.00112991,-0.0036462,-0.00003322
147,11,0.00889576,-0.00527774,0.00005975,0.00893455,-0.00591889,0.00018577
147,12,-0.00121634,-0.00387369,-0.00004067,-0.00071132,-0.00297833,0.00001198
147,13,-0.00616558,0.02211271,-0.00108853,-0.00554911,0.02266129,-0.00127387
147,14,-0.00806725,-0.00754397,-0.00041161,-0.00917816,-0.0071195,-0.0002386
147,15,-0.00392671,0.00018611,0.00031488,-0.00372689,-0.00151074,0.0001736
147,16,0.02334542,-0.00707482,0.00096648,0.0230498,-0.00624519,0.00102041
147,17,0.00611194,-0.00355855,0.00053927,0.00610584,-0.00301121,0.00044783
148,1,-0.02509543,0.02763565,0.00109968,-0.02525072,0.02833458,0.00204049
148,2,-0.00445595,-0.02045354,-0.00112412,-0.0047899,-0.02101756,-0.00201004
148,3,0.00858178,0.00420598,0.00054612,0.00875558,0.00225279,-0.00010079
148,4,0.01091837,-0.01775006,-0.00019548,0.01167134,-0.01576594,0.0004287
148,5,0.00116386,0.01816809,0.00006036,0.00048352,0.01774256,-0.00030892
148,6,-0.01374787,-0.00630448,0.00045984,-0.01393732,-0.00584477,0.00080591
148,7,-0.00899058,0.00755513,0.00019462,-0.00842517,0.00747437,0.00045969
148,8,0.01312934,-0.01842536,-0.00107026,0.01292472,-0.01835646,-0.00137751
148,9,0.00818813,0.01122392,0.00025376,0.0068688,0.01107828,0.00031963
148,10,-0.00540522,-0.00212717,-0.0003326,-0.00498945,-0.00218621,-0.00037174
148,11,0.00381858,-0.00197702,-0.00014739,0.00371932,-0.00205664,-0.00015866
148,12,-0.00559773,0.02168323,-0.00110702,-0.00624207,0.02186109,-0.00133705
148,13,0.00000658,-0.00500368,-0.00017313,0.00079976,-0.00407049,-0.00003387
148,14,-0.002058,-0.00600146,-0.00018632,-0.00133514,-0.00607987,-0.00009795
148,15,0.01642785,-0.00561574,0.00121224,0.0155893,-0.00646909,0.00116535
148,16,0.0031163,-0.00681351,0.0005097,0.00415744,-0.00689665,0.00057675
149,1,-0.0284708,0.00571284,-0.00028203,-0.02839174,0.00349118,-0.00068193
149,2,0.00666201,-0.00100128,-0.00046787,0.00722978,-0.00030082,-0.00014908
149,3,0.01605675,0.00604799,0.00067894,0.01654416,0.00769072,0.00123978
149,4,-0.00984661,-0.01415657,-0.00008874,-0.00925047,-0.01430074,-0.00060996
149,5,-0.0110257,0.01485236,0.00116978,-0.00960919,0.01511409,0.0010937
149,6,0.01007262,-0.00807373,-0.00019055,0.00607215,-0.00787119,-0.00014806
149,7,0.00862924,-0.00340853,-0.0003357,0.00755416,-0.0035253,-0.00058937
149,8,-0.00663272,-0.00935333,-0.00031208,-0.00520356,-0.00966937,-0.00001625
149,9,0.00772255,0.02726923,-0.00015449,0.00874769,0.02637443,0.0002754
149,10,-0.01149001,-0.01208393,-0.00123952,-0.01091156,-0.01212178,-0.00161052
149,11,-0.01389441,-0.00311033,0.000165,-0.01409056,-0.00209343,-0.00015238
149,12,-0.00120581,-0.0040017,-0.00000804,-0.00157959,-0.00430421,0.00011049
149,13,0.01285056,0.01261225,-0.00033448,0.01271197,0.01245054,-0.00026396
149,14,0.00571499,0.00211379,-0.00032886,0.00641755,0.00292548,-0.00020054
149,15,-0.00637465,-0.00257248,-0.00012764,-0.00698161,-0.00361608,-0.00032212
149,16,0.01125652,-0.00321791,0.00063476,0.01084112,-0.0029235,0.00049166
149,17,0.00997549,-0.00762869,0.00122151,0.0098997,-0.00732002,0.00153313
150,1,-0.00766952,0.01400354,0.00062814,-0.00804763,0.01362759,0.00062081
150,2,-0.01124329,-0.00453573,-0.00026446,-0.01124025,-0.00384583,-0.00015905
150,3,-0.01366049,-0.0051199,0.00001731,-0.01436623,-0.00612467,0.0002823
150,4,0.02282195,-0.00547679,0.00008913,0.02347609,-0.00415452,-0.00021236
150,5,0.00667257,0.00297588,-0.00020084,0.00642228,0.00276322,-0.00072822
150,6,-0.00222363,0.00068,-0.00025239,-0.00307962,0.00000938,0.00017945
150,7,-0.00081661,-0.00598941,0.00000281,-0.0008963,-0.00652896,0.00039076
150,8,-0.01900237,-0.0035647,0.00059226,-0.01751072,-0.00265972,0.00024286
150,9,-0.0024372,0.0156657,-0.00090883,-0.00011627,0.01585589,-0.00119083
150,10,0.00815519,-0.00536087,-0.0002713,0.00690981,-0.00567702,-0.00000862
150,11,0.00593585,0.0124476,0.00001644,0.00325045,0.01242196,0.00006403
150,12,-0.00096221,-0.00652679,-0.00003381,-0.00098059,-0.00635793,0.0000892
150,13,-0.00558074,0.01903077,-0.00059242,-0.00532955,0.01972702,-0.000568
150,14,0.00906714,-0.00491748,0.00005059,0.00778907,-0.00408135,0.00008402
150,15,-0.00263089,-0.00569875,0.0004677,-0.00278664,-0.00529463,0.00017948
150,16,0.01104054,0.00104053,-0.000091,0.01192433,-0.00071159,0.000019
150,17,0.0025337,-0.01865361,0.00075067,0.00458178,-0.01896883,0.00071517
151,1,-0.00519214,0.00601648,0.00010118,-0.00459385,0.00608083,0.0000978
151,2,-0.00982225,0.00554964,0.00002448,-0.01049308,0.00577131,0.00002199
151,3,-0.02126814,-0.00586457,0.00027601,-0.02162726,-0.00612054,0.00026141
151,4,0.00741827,-0.01209773,0.00002837,0.00746847,-0.01185351,0.00003846
151,5,0.00484408,0.00526182,-0.00021162,0.00386589,0.00486674,-0.00020291
151,6,0.00665447,0.0079777,0.00022237,0.00776534,0.00789587,0.0002111
151,7,0.00480906,-0.00408243,-0.00029486,0.00576593,-0.00421727,-0.00043643
151,8,-0.00132538,-0.01261793,-0.00059171,-0.00163131,-0.01226258,-0.00047268
151,9,0.00142067,0.01460439,0.00021107,0.00077092,0.01443653,0.00068403
151,10,-0.01036738,0.00271312,-0.00034477,-0.00989263,0.00278066,-0.00075133
151,11,-0.00557198,0.00182064,0.00002906,-0.00551372,0.0017907,-0.00025837
151,12,0.00377267,0.02036422,-0.00178014,0.00336067,0.02067509,-0.00189577
151,13,-0.01302175,-0.00513951,-0.00029734,-0.01366658,-0.00507897,-0.00026301
151,14,0.00111669,-0.00083069,0.00006306,0.00125546,-0.00077091,0.0000802
151,15,0.02201084,-0.00762823,0.00147799,0.02231109,-0.00803795,0.00149876
151,16,0.01452227,-0.01604693,0.00108684,0.01485464,-0.01595599,0.00138675
152,1,0.00970107,-0.0083346,0.00102181,0.01015837,-0.00788254,0.00131434
152,2,-0.0152828,0.01356026,0.00039677,-0.01587272,0.01225635,0.0002033
152,3,-0.01405817,-0.00705507,-0.00041661,-0.0134662,-0.00560889,-0.00060207
152,4,0.00592879,-0.00494069,-0.00088517,0.00557315,-0.00511687,-0.00097248
152,5,-0.00265914,0.01007521,0.000104,-0.0036923,0.01016946,0.00024961
152,6,-0.00987962,0.00068715,0.00007714,-0.00975849,0.00016947,0.0000229
152,7,-0.00699287,0.0077106,-0.00078978,-0.00617179,0.00713059,-0.00114069
152,8,0.01853359,-0.01683549,-0.00008335,0.01880425,-0.01634791,0.00039778
152,9,0.00564459,0.00837105,0.00053647,0.00552882,0.00786881,0.0008138
152,10,-0.01556741,0.00185522,0.00014461,-0.01532503,0.00142544,-0.00009305
152,11,0.00054258,-0.00538056,0.00013055,0.00084645,-0.00450893,0.00019594
152,12,-0.00198304,-0.00720451,0.00001057,-0.0023969,-0.00652366,0.00004159
152,13,-0.00237538,0.01758496,-0.00204253,-0.00245336,0.01792135,-0.00231535
152,14,-0.00231599,-0.00479714,-0.00004164,-0.00295276,-0.00407873,0.000189
152,15,-0.0006638,-0.00093382,0.00042094,0.00000885,-0.00186245,0.00033382
152,16,0.01794859,-0.00014319,0.00109611,0.01708545,-0.00077253,0.00115477
152,17,0.01347899,-0.00421938,0.00032011,0.01408421,-0.00423896,0.0002068
153,1,-0.0077805,0.00528484,0.00000625,-0.00756516,0.00523603,0.00004294
153,2,-0.01131967,0.00297881,-0.00010265,-0.01173428,0.00316081,-0.00009788
153,3,-0.00543981,-0.00385325,-0.00009408,-0.00580288,-0.00455388,-0.00010168
153,4,0.01534646,-0.00904945,0.00020959,0.01534623,-0.00862498,0.00018877
153,5,-0.00006361,0.00901112,0.00044704,-0.00080053,0.00969861,0.00030896
153,6,-0.00343692,0.00251751,0.00018688,-0.00361933,0.00226126,0.00040111
153,7,-0.01374308,-0.0020432,-0.00021867,-0.01334422,-0.00248714,0.00009217
153,8,0.00675104,-0.01123455,-0.00054211,0.00692901,-0.01107492,-0.00097911
153,9,0.01570008,0.01490645,0.00030432,0.016615,0.01471873,0.00008239
153,10,-0.01088798,-0.00659655,-0.0003137,-0.01012653,-0.00698106,-0.00005335
153,11,-0.00923859,0.00706457,-0.0000523,-0.0091847,0.00744577,0.00011561
153,12,-0.00205029,-0.00604494,0.00017696,-0.00275263,-0.00603668,0.00012142
153,13,0.00264125,0.02991842,-0.00083675,0.00275532,0.02998569,-0.00103122
153,14,0.01286078,-0.01689956,0.00049929,0.01172336,-0.01656179,0.00064775
153,15,0.00280725,-0.00141708,-0.00006577,0.00246846,-0.00132651,0.0000393
153,16,0.01072161,-0.00151927,0.00027955,0.01136991,-0.00246732,0.00028333
153,17,-0.00286802,-0.01302386,0.00011615,-0.00227705,-0.01239261,-0.00006051
154,1,-0.00411501,0.00470473,0.00016901,-0.00428617,0.00438412,0.00019436
154,2,-0.00665993,0.00380388,0.00021138,-0.00704079,0.00387043,0.00009985
154,3,-0.00404524,-0.00250376,-0.00009249,-0.0041765,-0.00274636,-0.00028723
154,4,0.00803537,-0.01169507,-0.00032686,0.00827412,-0.01123516,-0.00007879
154,5,-0.01258759,0.01420694,0.00033502,-0.01122643,0.01458951,0.00076784
154,6,-0.00035622,-0.00287893,-0.00024825,-0.00174945,-0.00286135,-0.00073756
154,7,0.0060738,0.00045607,0.00006457,0.00448946,-0.00019138,-0.00027874
154,8,0.00118264,-0.0129135,-0.0001371,0.00310515,-0.01259145,0.00035538
154,9,0.00041506,0.00820355,-0.0004218,0.00182543,0.00806462,-0.00024077
154,10,-0.00628251,0.0047594,-0.0002274,-0.00662752,0.00416899,-0.00048493
154,11,-0.00820555,0.00166251,0.00048318,-0.0079397,0.00218503,0.00021616
154,12,-0.0007708,-0.00624612,0.00011257,-0.00119818,-0.00600346,0.00010053
154,13,0.0082413,0.02118552,-0.00046194,0.00702087,0.02099691,-0.00045583
154,14,0.00635044,-0.00859307,-0.00049585,0.0057005,-0.00733055,-0.00038208
154,15,-0.00590448,-0.00127859,-0.00030827,-0.00539834,-0.00156453,-0.00019268
154,16,0.01129396,-0.00142234,0.00043185,0.01156336,-0.00237479,0.00027748
154,17,0.00733479,-0.01145121,0.00091237,0.00766421,-0.01136056,0.00112701
155,1,-0.0055121,0.00422866,0.0003095,-0.00551375,0.00470806,0.00030599
155,2,0.00173012,0.00527573,0.00010544,0.00175251,0.00466786,0.00015717
155,3,-0.01574971,-0.00139608,-0.00015278,-0.01559156,-0.00157407,0.00003558
155,4,-0.00738312,-0.01242062,-0.00069299,-0.00655463,-0.0121025,-0.00092991
155,5,0.00579933,0.02103375,0.00092806,0.00582509,0.02118653,0.00078561
155,6,0.00343313,-0.01153385,0.00031054,0.00193423,-0.01140781,0.0004345
155,7,-0.00060947,-0.00384641,-0.00013104,-0.00094067,-0.00393329,-0.00010875
155,8,0.00619589,-0.00887369,-0.0005755,0.00663664,-0.00899245,-0.00058054
155,9,0.00364753,0.01809308,0.00004548,0.00413568,0.0176241,-0.00002108
155,10,-0.01512879,-0.00490767,0.00022854,-0.01517542,-0.00552111,0.00030368
155,11,-0.00309509,-0.00352601,-0.00004762,-0.00288348,-0.00304005,0.00002703
155,12,-0.00120601,-0.00374503,0.00004469,-0.00096148,-0.00354017,0.00007301
155,13,0.00273764,0.01741037,-0.00044779,0.00254113,0.01695435,-0.00056714
155,14,-0.00548264,-0.00480857,-0.0003164,-0.00534398,-0.00395377,-0.00014091
155,15,-0.00338139,-0.00049328,-0.00000345,-0.00330267,-0.00160542,-0.00000164
155,16,0.01597307,-0.00403536,0.00064874,0.01501453,-0.003283,0.00054755
155,17,0.01803159,-0.00645502,-0.0002534,0.01842783,-0.00618727,-0.00032015
156,1,-0.01106838,0.00791366,-0.00004692,-0.01086176,0.00724782,-0.00003156
156,2,-0.01072159,-0.00215667,-0.00020891,-0.01060006,-0.00159783,-0.000302
156,3,0.00226628,-0.00203199,0.00014992,0.002267,-0.00236848,-0.00007569
156,4,0.00796058,-0.00792125,0.00043495,0.00783153,-0.00776755,0.00072219
156,5,-0.00653877,0.01207439,0.00022985,-0.00614059,0.01269113,0.00065273
156,6,0.00173026,-0.00126587,-0.00028504,0.00068986,-0.00137788,-0.00067646
156,7,-0.00974761,-0.00344507,0.00009976,-0.01012751,-0.00403209,-0.00012662
156,8,0.00873819,-0.0082117,-0.00022892,0.00890345,-0.00811816,0.00001539
156,9,0.01516463,0.01108365,-0.00034534,0.01507136,0.01116119,-0.00025029
156,10,-0.01647448,-0.00484575,-0.00062297,-0.01558761,-0.00462925,-0.00078564
156,11,-0.01610022,0.01152243,0.00044165,-0.01417992,0.01151793,0.0001738
156,12,-0.00280903,-0.00594721,0.00026735,-0.00357726,-0.00633077,0.0002728
156,13,0.01422811,0.02068446,-0.00045284,0.01335905,0.02044126,-0.00039059
156,14,-0.00173972,-0.01000823,-0.0014117,-0.0016654,-0.00966334,-0.0012261
156,15,0.00112792,0.00353774,-0.00048934,0.0011753,0.00354344,-0.00036165
156,16,0.01462907,-0.0039952,0.00155272,0.01399363,-0.00387177,0.00125294
156,17,0.00935478,-0.01698738,0.0009158,0.00944895,-0.01684565,0.00113675
157,1,-0.01833247,0.00488621,0.00072866,-0.0195366,0.00428544,0.00073233
157,2,-0.00223445,0.00282308,0.00008107,-0.00255883,0.00279939,0.00013553
157,3,0.01421017,-0.00967885,-0.00093654,0.01351008,-0.00767836,-0.00071239
157,4,0.00702013,-0.0058634,-0.00021872,0.00832862,-0.00599161,-0.00044015
157,5,-0.01630907,0.01712746,0.00087104,-0.01479549,0.01670445,0.00068639
157,6,-0.01032902,-0.00663445,-0.00018964,-0.01126156,-0.00723357,-0.00006149
157,7,0.00493409,0.00642439,-0.0002166,0.00422363,0.00581704,-0.0000809
157,8,0.00965648,-0.01598186,-0.00029473,0.01077846,-0.01564611,-0.00045275
157,9,0.0017874,0.00944643,0.00017626,0.00227057,0.00937865,0.00011208
157,10,-0.01192216,0.0037368,-0.00024313,-0.01257417,0.00306792,-0.00017438
157,11,-0.00410206,-0.00589551,0.00024617,-0.00262362,-0.00513956,0.00013553
157,12,0.0006788,-0.00093796,-0.00000384,0.00115065,-0.00017613,-0.00001961
157,13,0.00705884,0.02810903,-0.00109264,0.00645469,0.02741657,-0.00107692
157,14,-0.01062233,-0.0149728,-0.00024242,-0.01260424,-0.01352788,-0.00026746
157,15,-0.00315224,-0.0036176,0.00007328,-0.0039458,-0.00505105,0.00012382
157,16,0.02015931,-0.00174964,0.0009004,0.0212937,-0.00125032,0.00087342
157,17,0.01149858,-0.00722134,0.00036138,0.0118899,-0.00777485,0.00048694
158,1,-0.00891727,0.01435651,-0.00003179,-0.00873057,0.01418774,-0.00005489
158,2,-0.01068115,-0.00390747,0.00007432,-0.01096123,-0.00360394,0.00015358
158,3,-0.01934212,0.00017751,0.00045733,-0.01911872,-0.00014627,0.00067459
158,4,0.01508431,-0.01742752,0.00024606,0.01495597,-0.01734741,-0.00000647
158,5,0.01493751,0.01209624,-0.00037853,0.01465507,0.01209219,-0.0008261
158,6,-0.00399753,0.0002607,-0.00011827,-0.00382443,0.00040249,0.00035653
158,7,-0.00286854,0.00614123,0.00019736,-0.00221039,0.00602823,0.00074993
158,8,-0.00155119,-0.01936295,-0.00025169,-0.00173497,-0.01923684,-0.0009335
158,9,-0.00308439,0.01427373,-0.00063678,-0.00347195,0.01377739,-0.00088754
158,10,-0.00268891,0.00010059,-0.00042734,-0.00206523,0.00039372,-0.0001544
158,11,0.00073777,0.00515896,0.00006053,0.00018416,0.00486506,-0.00004003
158,12,0.00662332,0.01543231,-0.00054985,0.00659642,0.01591727,-0.00053221
158,13,0.00997263,-0.0033163,0.00017314,0.01028815,-0.00385578,0.00025903
158,14,-0.00064176,-0.01275948,0.00028475,-0.00054048,-0.01264538,0.0003695
158,15,-0.00010966,0.0066434,-0.00029103,-0.00087469,0.00646671,-0.00043922
158,16,0.00652697,-0.01786745,0.00119178,0.00685288,-0.01729518,0.0013112
159,1,-0.01965493,0.02388356,-0.00018745,-0.01937777,0.02481561,-0.00010253
159,2,-0.00683756,-0.01572239,-0.00061571,-0.00648165,-0.01609318,-0.00065887
159,3,-0.00083529,-0.00103808,0.00075581,-0.00086849,-0.0012161,0.0004276
159,4,0.01049842,-0.01264974,0.00055208,0.00999206,-0.01329065,0.00076563
159,5,0.00251181,0.01096489,-0.00010158,0.00196588,0.01062353,0.00052269
159,6,-0.00857332,0.00144583,-0.00037603,-0.0083251,0.0018456,-0.00095277
159,7,-0.00259991,-0.00218703,0.00001547,-0.00213768,-0.00216276,-0.00070647
159,8,0.01073465,-0.01226126,0.00001449,0.01043756,-0.01227799,0.00076341
159,9,0.00109478,0.02220491,0.00002785,0.00062682,0.02199327,0.00066658
159,10,-0.00648731,-0.00720401,-0.0005265,-0.00550841,-0.00696125,-0.00108751
159,11,-0.0055923,-0.00183248,0.00039923,-0.00547789,-0.00196703,0.00011008
159,12,0.00992527,0.01990485,-0.00115285,0.00994786,0.02043155,-0.001158
